atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.1488349438e+00,-3.1377396584e+00,-5.4326079786e-02,-7.4710521698e+00,-4.1809978485e+00,3.0183253288e+00,-2.6090581417e+00,4.3998737335e+00,2.0567038059e+00,-2.9645619392e+00,-7.0692843199e-01,1.3257157803e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-4.5768465996e+00,-2.8745805845e-02,2.2906454280e-02,1.3821215928e-01,7.2267368436e-02,-2.2500865161e-01,3.2169152051e-02,-2.4621136487e-01,-9.0695433319e-03,8.4822371602e-02,2.8383541107e-01,1.1445993185e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-4.5831961632e+00,-2.2883107886e-02,3.3485900611e-02,8.2972556353e-02,5.4803863168e-02,-1.3281732798e-01,2.0376434922e-01,-7.9516716301e-02,4.2895011604e-02,1.2449085712e-01,2.7995407581e-01,1.1205194890e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.9955621958e+00,-2.0490741730e-01,3.7205317616e-01,-1.2362903357e+00,-1.7359186709e-01,-1.2683190405e-01,2.3071315140e-02,1.9117978215e-01,1.2710359693e-01,-1.2105537951e-01,-3.1415936351e-01,2.5277018547e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.9680250883e+00,-5.0665237010e-02,4.5547676086e-01,3.4793321043e-02,5.6523787975e-01,5.9174227715e-01,5.1041752100e-01,-1.4220152795e-01,-1.6497394443e-01,4.4909563661e-01,-1.8224500120e-01,1.6276755929e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,1.9663507938e+00,-2.8244189918e-02,4.0233683586e-01,7.7177904546e-02,4.0565368533e-01,6.9063091278e-01,4.5967730880e-01,1.0475636274e-01,-7.2661924362e-01,2.6723718643e-01,-2.2275000811e-01,2.9658526182e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.0630424023e+00,3.4849412739e-02,-8.4693552926e-03,2.0164305344e-02,1.7397221178e-02,7.6345533133e-01,1.4360851049e-01,-1.5381053090e-02,1.9316487014e-01,3.6561876535e-01,-4.6511405706e-01,3.9328145981e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.0439434052e+00,1.0409605689e-02,-1.3169203699e-01,2.2159554064e-02,3.7817180157e-01,1.1776638031e-01,6.6857290268e-01,-4.8114630580e-01,6.3334465027e-01,1.1949612200e-01,-4.1264787316e-01,3.2382038236e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.0499260426e+00,7.9674925655e-03,6.5257899463e-02,1.7846333981e-01,4.0313369036e-01,3.3218902349e-01,7.6544666290e-01,-5.0933901221e-02,3.9395019412e-02,4.4594070315e-01,-4.1463467479e-01,3.8348859549e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,2.0741260052e+00,-1.3417571783e-01,-3.8998675346e-01,9.9634855986e-01,-3.6879092455e-01,3.6504017189e-03,-7.6858162880e-02,5.8882381767e-02,-4.7733925283e-02,-1.4183625579e-01,-5.0746589899e-01,2.5282654166e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-4.5588564873e+00,-4.5453839004e-02,9.4369016588e-02,-8.9082635939e-02,4.6869114041e-02,-2.1407192945e-01,-1.9496628642e-01,7.9480998218e-02,1.4338013716e-02,1.4569093287e-01,2.9843810201e-01,1.1598311365e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-4.5703406334e+00,-3.9585463703e-02,6.4080893993e-02,-1.0075783730e-01,5.1555428654e-02,-2.3856099695e-02,-2.4855323136e-01,1.1260195822e-01,1.0421641916e-01,1.1878942698e-01,2.8972870111e-01,1.1284750700e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,2.0355801582e+00,-3.0872499943e+00,-4.2390975952e+00,6.0098857880e+00,-4.2122921944e+00,2.8646616936e+00,3.3630261421e+00,-7.0535671711e-01,-3.8512010574e+00,-3.8901829720e+00,-4.0438932180e-01,2.3105213046e-01
