1.045039561403508926e-01 4.857744838692838130e+00
3.135118684210526641e-01 1.173973094843650671e+02
5.225197807017544216e-01 2.414742442739271269e+02
7.315276929824562346e-01 4.696724618713820121e+01
9.405356052631579367e-01 6.060873448648419481e-01
1.149543517543859750e+00 9.046079774102116665e-04
1.358551429824561563e+00 0.000000000000000000e+00
1.567559342105263376e+00 0.000000000000000000e+00
1.776567254385965189e+00 0.000000000000000000e+00
1.985575166666667002e+00 0.000000000000000000e+00
2.194583078947368371e+00 0.000000000000000000e+00
2.403590991228070628e+00 0.000000000000000000e+00
2.612598903508771997e+00 1.212174689729683952e-01
2.821606815789474254e+00 1.994027364605330277e+01
3.030614728070175623e+00 1.973248519364217373e+02
3.239622640350877880e+00 1.781444489913930056e+02
3.448630552631579249e+00 1.561715212200989633e+01
3.657638464912281506e+00 8.538594698774989666e+00
3.866646377192982875e+00 1.354804229527951804e+02
4.075654289473684244e+00 2.223137427044014487e+02
4.284662201754386501e+00 4.403450712437429360e+01
4.493670114035088758e+00 9.018941534779814084e-01
4.702678026315790127e+00 1.809215954820423333e-03
4.911685938596491496e+00 0.000000000000000000e+00
5.120693850877193753e+00 0.000000000000000000e+00
5.329701763157896011e+00 0.000000000000000000e+00
5.538709675438597380e+00 0.000000000000000000e+00
5.747717587719298749e+00 0.000000000000000000e+00
5.956725500000001006e+00 0.000000000000000000e+00
6.165733412280703263e+00 3.193266160258047548e-01
6.374741324561404632e+00 2.634308891016278054e+01
6.583749236842106001e+00 1.862099337179824659e+02
6.792757149122808258e+00 1.732704212091068428e+02
7.001765061403509627e+00 2.483510741181995485e+01
7.210772973684210996e+00 1.996017502155632428e+01
7.419780885964913253e+00 1.402169503225150606e+02
7.628788798245615510e+00 1.821925696903037135e+02
7.837796710526316879e+00 6.288472815764828283e+01
8.046804622807020024e+00 6.055445800783958887e+00
8.255812535087720505e+00 1.302635487470704956e-01
8.464820447368420986e+00 9.046079774102116665e-04
8.673828359649125019e+00 0.000000000000000000e+00
8.882836271929825500e+00 0.000000000000000000e+00
9.091844184210527757e+00 0.000000000000000000e+00
9.300852096491230014e+00 0.000000000000000000e+00
