7.647550200803213016e+00 0.000000000000000000e+00
7.922650602409637699e+00 0.000000000000000000e+00
8.197751004016064158e+00 0.000000000000000000e+00
8.472851405622488841e+00 0.000000000000000000e+00
8.747951807228915300e+00 0.000000000000000000e+00
9.023052208835341759e+00 0.000000000000000000e+00
9.298152610441766441e+00 0.000000000000000000e+00
9.573253012048192900e+00 0.000000000000000000e+00
9.848353413654617583e+00 0.000000000000000000e+00
1.012345381526104404e+01 0.000000000000000000e+00
1.039855421686746872e+01 9.621880344837178967e-03
1.067365461847389518e+01 6.116766790646493285e-02
1.094875502008031987e+01 3.243948230545106726e-01
1.122385542168674633e+01 6.254222224144166953e-01
1.149895582329317278e+01 6.288586082518585751e-01
1.177405622489959747e+01 6.728443469711142821e-01
1.204915662650602393e+01 6.343568255917655385e-01
1.232425702811244861e+01 5.587563371680448476e-01
1.259935742971887507e+01 4.570393163797660807e-01
1.287445783132529975e+01 4.364210013551149125e-01
1.314955823293172621e+01 5.003377779315333340e-01
1.342465863453815267e+01 5.518835654931611989e-01
1.369975903614457735e+01 6.144257877346027685e-01
1.397485943775100381e+01 6.384804885966957055e-01
1.424995983935742849e+01 6.068657388922307216e-01
1.452506024096385495e+01 5.560072284980913659e-01
1.480016064257027963e+01 5.381380221433936795e-01
1.507526104417670609e+01 5.635672773404634128e-01
1.535036144578313255e+01 5.683782175128820890e-01
1.562546184738955724e+01 5.938074727099517114e-01
1.590056224899598192e+01 5.498217339906960044e-01
1.617566265060240838e+01 5.951820270449285077e-01
1.645076305220883484e+01 5.814364836951610993e-01
1.672586345381525774e+01 5.621927230054867275e-01
1.700096385542168775e+01 5.216433701236727893e-01
1.727606425702811066e+01 5.298906961335332344e-01
1.755116465863453712e+01 4.900286204192078054e-01
1.782626506024096358e+01 5.058359952714402974e-01
1.810136546184738648e+01 4.769703542369288507e-01
1.837646586345381650e+01 4.804067400743707306e-01
1.865156626506023940e+01 4.838431259118124439e-01
1.892666666666666586e+01 5.065232724389285845e-01
1.920176706827309232e+01 4.941522834241380280e-01
1.947686746987951523e+01 4.494792675373939783e-01
1.975196787148594524e+01 4.240500123403243005e-01
2.002706827309236814e+01 4.549774848773009417e-01
2.030216867469879105e+01 4.164899634979522536e-01
2.057726907630522106e+01 4.446683273649754131e-01
2.085236947791164397e+01 4.529156533748359692e-01
2.112746987951807398e+01 4.247372895078126431e-01
2.140257028112449689e+01 4.536029305423242008e-01
2.167767068273091979e+01 4.267991210102778377e-01
2.195277108433734981e+01 4.343591698526498290e-01
2.222787148594377271e+01 4.123663004930220310e-01
2.250297188755019917e+01 4.254245666753010968e-01
2.277807228915662563e+01 4.426064958625102741e-01
2.305317269076304854e+01 4.213009036703708743e-01
2.332827309236947855e+01 4.123663004930220310e-01
2.360337349397590145e+01 4.309227840152079492e-01
2.387847389558232791e+01 4.302355068477196065e-01
2.415357429718875437e+01 4.020571429806964470e-01
2.442867469879517728e+01 3.883115996309290940e-01
2.470377510040160374e+01 4.240500123403243005e-01
2.497887550200803020e+01 4.006825886457197061e-01
2.525397590361445666e+01 4.027444201481848451e-01
2.552907630522088311e+01 4.158026863304638554e-01
2.580417670682730602e+01 4.192390721679056798e-01
2.607927710843373248e+01 3.986207571432545671e-01
2.635437751004015894e+01 4.254245666753010968e-01
2.662947791164658540e+01 3.993080343107429653e-01
2.690457831325301186e+01 3.979334799757662799e-01
2.717967871485943476e+01 4.006825886457197061e-01
2.745477911646586122e+01 3.580714042614407955e-01
2.772987951807228768e+01 3.786897192860919081e-01
2.800497991967871414e+01 3.718169476112081484e-01
2.828008032128514060e+01 4.068680831531150677e-01
2.855518072289156351e+01 3.924352626358593166e-01
2.883028112449798996e+01 3.532604640890221748e-01
2.910538152610441642e+01 3.670060074387895277e-01
2.938048192771083933e+01 3.773151649511151673e-01
2.965558232931726579e+01 3.917479854683709184e-01
2.993068273092369225e+01 3.683805617737663241e-01
3.020578313253011871e+01 4.116790233255336329e-01
3.048088353413654517e+01 3.766278877836267691e-01
3.075598393574296807e+01 3.979334799757662799e-01
3.103108433734939453e+01 3.958716484733010854e-01
3.130618473895582099e+01 4.054935288181382713e-01
3.158128514056224745e+01 4.226754580053476151e-01
3.185638554216867391e+01 3.896861539659057794e-01
3.213148594377509681e+01 3.697551161087430649e-01
3.240658634538152683e+01 4.192390721679056798e-01
3.268168674698794973e+01 3.993080343107429653e-01
3.295678714859437264e+01 3.931225398033476592e-01
3.323188755020080265e+01 3.621950672663709625e-01
3.350698795180722556e+01 4.034316973156731878e-01
3.378208835341365557e+01 3.704423932762314631e-01
3.405718875502007847e+01 3.835006594585104178e-01
3.433228915662650138e+01 3.676932846062779814e-01
3.460738955823293139e+01 3.993080343107429653e-01
3.488248995983935430e+01 3.917479854683709184e-01
3.515759036144578431e+01 3.773151649511151673e-01
3.543269076305220722e+01 4.219881808378592170e-01
3.570779116465863012e+01 4.192390721679056798e-01
3.598289156626505303e+01 3.793769964535803063e-01
3.625799196787148304e+01 4.171772406654406518e-01
3.653309236947791305e+01 3.883115996309290940e-01
3.680819277108433596e+01 3.855624909609755568e-01
3.708329317269075887e+01 4.158026863304638554e-01
3.735839357429718177e+01 3.938098169708360019e-01
3.763349397590361178e+01 4.199263493353940779e-01
3.790859437751004180e+01 3.986207571432545671e-01
3.818369477911646470e+01 3.704423932762314631e-01
3.845879518072288761e+01 3.869370452959523532e-01
3.873389558232931051e+01 3.821261051235337880e-01
3.900899598393574053e+01 3.979334799757662799e-01
3.928409638554217054e+01 4.144281319954871146e-01
