Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
 4696512 |  1.59e-05 |     -- |  9.65e-01 |  1.35e+00 |     -- |  3.02e+00 |  5.47e+00
 4722176 |  1.65e-05 |     -- |  9.58e-01 |  1.33e+00 |     -- |  3.06e+00 |  5.58e+00
 4747840 |  1.60e-05 |     -- |  9.71e-01 |  1.35e+00 |     -- |  3.03e+00 |  5.49e+00
 4773504 |  1.56e-05 |     -- |  9.02e-01 |  1.26e+00 |     -- |  3.00e+00 |  5.43e+00
 4799168 |  1.71e-05 |     -- |  1.05e+00 |  1.43e+00 |     -- |  3.08e+00 |  5.66e+00
 4824832 |  1.61e-05 |     -- |  9.87e-01 |  1.41e+00 |     -- |  3.01e+00 |  5.49e+00
 4850496 |  1.52e-05 |     -- |  9.25e-01 |  1.25e+00 |     -- |  2.95e+00 |  5.36e+00
 4876160 |  1.74e-05 |     -- |  1.08e+00 |  1.52e+00 |     -- |  3.08e+00 |  5.67e+00
 4901824 |  1.49e-05 |     -- |  8.86e-01 |  1.23e+00 |     -- |  2.94e+00 |  5.31e+00
 4927488 |  1.58e-05 |     -- |  9.27e-01 |  1.30e+00 |     -- |  3.01e+00 |  5.47e+00
 4953152 |  1.52e-05 |     -- |  9.29e-01 |  1.26e+00 |     -- |  2.96e+00 |  5.36e+00
 4978816 |  1.57e-05 |     -- |  1.02e+00 |  1.40e+00 |     -- |  3.00e+00 |  5.43e+00
 5004480 |  1.43e-05 |     -- |  9.25e-01 |  1.27e+00 |     -- |  2.89e+00 |  5.20e+00
 5030144 |  1.58e-05 |     -- |  9.06e-01 |  1.24e+00 |     -- |  3.02e+00 |  5.48e+00
 5055808 |  1.51e-05 |     -- |  9.23e-01 |  1.26e+00 |     -- |  2.95e+00 |  5.34e+00
 5081472 |  1.44e-05 |     -- |  8.94e-01 |  1.22e+00 |     -- |  2.90e+00 |  5.22e+00
 5107136 |  1.47e-05 |     -- |  9.16e-01 |  1.29e+00 |     -- |  2.93e+00 |  5.27e+00
 5132800 |  1.49e-05 |     -- |  9.76e-01 |  1.40e+00 |     -- |  2.94e+00 |  5.27e+00
 5158464 |  1.38e-05 |     -- |  8.25e-01 |  1.14e+00 |     -- |  2.85e+00 |  5.13e+00
 5184128 |  1.60e-05 |     -- |  9.61e-01 |  1.34e+00 |     -- |  3.03e+00 |  5.49e+00
 5209792 |  1.92e-05 |     -- |  1.09e+00 |  1.76e+00 |     -- |  3.13e+00 |  5.91e+00
 5235456 |  1.30e-05 |     -- |  7.55e-01 |  1.04e+00 |     -- |  2.77e+00 |  4.99e+00
 5261120 |  1.35e-05 |     -- |  8.34e-01 |  1.16e+00 |     -- |  2.83e+00 |  5.06e+00
 5286784 |  1.43e-05 |     -- |  9.33e-01 |  1.27e+00 |     -- |  2.90e+00 |  5.19e+00
 5312448 |  1.43e-05 |     -- |  8.81e-01 |  1.22e+00 |     -- |  2.88e+00 |  5.20e+00
 5338112 |  1.52e-05 |     -- |  1.00e+00 |  1.38e+00 |     -- |  2.94e+00 |  5.34e+00
 5363776 |  1.33e-05 |     -- |  8.55e-01 |  1.16e+00 |     -- |  2.80e+00 |  5.02e+00
 5389440 |  1.42e-05 |     -- |  8.60e-01 |  1.24e+00 |     -- |  2.87e+00 |  5.17e+00
 5415104 |  1.47e-05 |     -- |  9.61e-01 |  1.33e+00 |     -- |  2.90e+00 |  5.24e+00
 5440768 |  1.45e-05 |     -- |  9.32e-01 |  1.27e+00 |     -- |  2.89e+00 |  5.23e+00
 5466432 |  1.40e-05 |     -- |  8.66e-01 |  1.21e+00 |     -- |  2.84e+00 |  5.15e+00
 5492096 |  1.39e-05 |     -- |  8.85e-01 |  1.22e+00 |     -- |  2.85e+00 |  5.13e+00
 5517760 |  1.49e-05 |     -- |  8.99e-01 |  1.27e+00 |     -- |  2.91e+00 |  5.31e+00
 5543424 |  1.40e-05 |     -- |  8.86e-01 |  1.23e+00 |     -- |  2.84e+00 |  5.13e+00
 5569088 |  1.52e-05 |     -- |  9.07e-01 |  1.32e+00 |     -- |  2.92e+00 |  5.34e+00
 5594752 |  1.29e-05 |     -- |  8.24e-01 |  1.16e+00 |     -- |  2.76e+00 |  4.95e+00
 5620416 |  1.35e-05 |     -- |  8.61e-01 |  1.16e+00 |     -- |  2.83e+00 |  5.06e+00
 5646080 |  1.34e-05 |     -- |  8.43e-01 |  1.16e+00 |     -- |  2.82e+00 |  5.03e+00
 5671744 |  1.43e-05 |     -- |  1.00e+00 |  1.39e+00 |     -- |  2.86e+00 |  5.16e+00
 5697408 |  1.28e-05 |     -- |  8.46e-01 |  1.14e+00 |     -- |  2.78e+00 |  4.94e+00
 5723072 |  1.41e-05 |     -- |  8.42e-01 |  1.17e+00 |     -- |  2.86e+00 |  5.16e+00
 5748736 |  1.42e-05 |     -- |  9.70e-01 |  1.35e+00 |     -- |  2.86e+00 |  5.15e+00
 5774400 |  1.33e-05 |     -- |  8.57e-01 |  1.15e+00 |     -- |  2.79e+00 |  5.01e+00
 5800064 |  1.37e-05 |     -- |  9.53e-01 |  1.28e+00 |     -- |  2.83e+00 |  5.07e+00
 5825728 |  1.29e-05 |     -- |  8.11e-01 |  1.11e+00 |     -- |  2.77e+00 |  4.95e+00
 5851392 |  1.35e-05 |     -- |  8.65e-01 |  1.20e+00 |     -- |  2.81e+00 |  5.05e+00
 5877056 |  1.41e-05 |     -- |  8.88e-01 |  1.24e+00 |     -- |  2.86e+00 |  5.15e+00
 5902720 |  1.30e-05 |     -- |  8.66e-01 |  1.18e+00 |     -- |  2.77e+00 |  4.96e+00
 5928384 |  1.31e-05 |     -- |  8.60e-01 |  1.20e+00 |     -- |  2.77e+00 |  4.98e+00
