Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  704880 |  5.81e-04 |     -- |  6.37e+00 |  7.61e+00 |     -- |  2.19e+01 |  3.32e+01
  708885 |  5.06e-04 |     -- |  6.12e+00 |  8.02e+00 |     -- |  2.08e+01 |  3.08e+01
  712890 |  5.63e-04 |     -- |  6.92e+00 |  9.01e+00 |     -- |  2.17e+01 |  3.23e+01
  716895 |  5.41e-04 |     -- |  7.36e+00 |  9.60e+00 |     -- |  2.09e+01 |  3.15e+01
  720900 |  5.96e-04 |     -- |  5.82e+00 |  7.54e+00 |     -- |  2.23e+01 |  3.37e+01
  724905 |  5.30e-04 |     -- |  5.36e+00 |  6.97e+00 |     -- |  2.09e+01 |  3.18e+01
  728910 |  5.41e-04 |     -- |  7.13e+00 |  9.22e+00 |     -- |  2.13e+01 |  3.16e+01
  732915 |  5.38e-04 |     -- |  6.18e+00 |  8.24e+00 |     -- |  2.12e+01 |  3.17e+01
  736920 |  5.86e-04 |     -- |  5.94e+00 |  7.68e+00 |     -- |  2.19e+01 |  3.34e+01
  740925 |  5.45e-04 |     -- |  5.53e+00 |  7.11e+00 |     -- |  2.15e+01 |  3.22e+01
  744930 |  5.42e-04 |     -- |  6.51e+00 |  8.59e+00 |     -- |  2.12e+01 |  3.18e+01
  748935 |  5.49e-04 |     -- |  6.32e+00 |  8.11e+00 |     -- |  2.14e+01 |  3.21e+01
  752940 |  5.50e-04 |     -- |  6.57e+00 |  8.33e+00 |     -- |  2.16e+01 |  3.21e+01
  756945 |  5.51e-04 |     -- |  6.23e+00 |  8.16e+00 |     -- |  2.14e+01 |  3.22e+01
  760950 |  6.38e-04 |     -- |  6.96e+00 |  8.86e+00 |     -- |  2.21e+01 |  3.46e+01
  764955 |  5.39e-04 |     -- |  5.71e+00 |  7.39e+00 |     -- |  2.13e+01 |  3.20e+01
  768960 |  5.18e-04 |     -- |  6.32e+00 |  8.16e+00 |     -- |  2.07e+01 |  3.11e+01
  772965 |  4.92e-04 |     -- |  5.94e+00 |  7.36e+00 |     -- |  2.06e+01 |  3.05e+01
  776970 |  5.44e-04 |     -- |  5.93e+00 |  7.50e+00 |     -- |  2.11e+01 |  3.21e+01
  780975 |  5.33e-04 |     -- |  6.11e+00 |  7.87e+00 |     -- |  2.09e+01 |  3.17e+01
  784980 |  5.00e-04 |     -- |  6.98e+00 |  8.89e+00 |     -- |  2.04e+01 |  3.04e+01
  788985 |  5.29e-04 |     -- |  5.38e+00 |  7.09e+00 |     -- |  2.08e+01 |  3.17e+01
  792990 |  4.94e-04 |     -- |  6.06e+00 |  7.84e+00 |     -- |  2.05e+01 |  3.05e+01
  796995 |  5.69e-04 |     -- |  5.80e+00 |  7.75e+00 |     -- |  2.18e+01 |  3.28e+01
  801000 |  5.05e-04 |     -- |  7.00e+00 |  9.12e+00 |     -- |  2.05e+01 |  3.04e+01
  805005 |  2.27e-03 |     -- |  7.60e+00 |  9.88e+00 |     -- |  2.60e+01 |  6.67e+01
  809010 |  3.62e-04 |     -- |  4.49e+00 |  5.93e+00 |     -- |  1.75e+01 |  2.62e+01
  813015 |  3.59e-04 |     -- |  5.00e+00 |  6.71e+00 |     -- |  1.70e+01 |  2.59e+01
  817020 |  3.31e-04 |     -- |  4.78e+00 |  6.31e+00 |     -- |  1.66e+01 |  2.49e+01
  821025 |  3.22e-04 |     -- |  4.62e+00 |  6.18e+00 |     -- |  1.61e+01 |  2.46e+01
  825030 |  3.56e-04 |     -- |  5.05e+00 |  6.47e+00 |     -- |  1.70e+01 |  2.59e+01
  829035 |  3.37e-04 |     -- |  5.64e+00 |  7.17e+00 |     -- |  1.68e+01 |  2.49e+01
  833040 |  3.30e-04 |     -- |  4.38e+00 |  5.83e+00 |     -- |  1.66e+01 |  2.50e+01
  837045 |  3.43e-04 |     -- |  4.93e+00 |  6.48e+00 |     -- |  1.67e+01 |  2.54e+01
  841050 |  3.42e-04 |     -- |  4.56e+00 |  5.96e+00 |     -- |  1.69e+01 |  2.54e+01
  845055 |  3.35e-04 |     -- |  4.59e+00 |  6.20e+00 |     -- |  1.66e+01 |  2.51e+01
  849060 |  3.28e-04 |     -- |  5.15e+00 |  6.73e+00 |     -- |  1.67e+01 |  2.47e+01
  853065 |  3.38e-04 |     -- |  5.75e+00 |  7.42e+00 |     -- |  1.68e+01 |  2.49e+01
  857070 |  3.82e-04 |     -- |  5.53e+00 |  7.30e+00 |     -- |  1.75e+01 |  2.66e+01
  861075 |  3.39e-04 |     -- |  4.61e+00 |  6.22e+00 |     -- |  1.70e+01 |  2.53e+01
  865080 |  3.82e-04 |     -- |  5.47e+00 |  7.28e+00 |     -- |  1.77e+01 |  2.67e+01
  869085 |  3.49e-04 |     -- |  5.89e+00 |  7.66e+00 |     -- |  1.74e+01 |  2.53e+01
  873090 |  3.73e-04 |     -- |  5.10e+00 |  6.81e+00 |     -- |  1.79e+01 |  2.64e+01
  877095 |  3.72e-04 |     -- |  5.08e+00 |  6.65e+00 |     -- |  1.77e+01 |  2.64e+01
  881100 |  3.99e-04 |     -- |  5.44e+00 |  6.90e+00 |     -- |  1.83e+01 |  2.74e+01
  885105 |  4.24e-04 |     -- |  5.90e+00 |  7.64e+00 |     -- |  1.88e+01 |  2.81e+01
  889110 |  4.03e-04 |     -- |  5.96e+00 |  7.77e+00 |     -- |  1.83e+01 |  2.73e+01
  893115 |  4.51e-04 |     -- |  6.77e+00 |  8.28e+00 |     -- |  1.92e+01 |  2.89e+01
  897120 |  4.30e-04 |     -- |  6.14e+00 |  7.94e+00 |     -- |  1.93e+01 |  2.82e+01
  901125 |  4.52e-04 |     -- |  5.61e+00 |  7.67e+00 |     -- |  1.93e+01 |  2.91e+01
  905130 |  4.41e-04 |     -- |  5.58e+00 |  7.37e+00 |     -- |  1.92e+01 |  2.88e+01
  909135 |  4.73e-04 |     -- |  6.23e+00 |  8.16e+00 |     -- |  1.99e+01 |  2.97e+01
  913140 |  4.58e-04 |     -- |  5.08e+00 |  6.81e+00 |     -- |  1.95e+01 |  2.95e+01
  917145 |  4.54e-04 |     -- |  5.12e+00 |  6.62e+00 |     -- |  1.97e+01 |  2.94e+01
  921150 |  5.29e-04 |     -- |  6.71e+00 |  8.43e+00 |     -- |  2.07e+01 |  3.14e+01
  925155 |  4.55e-04 |     -- |  6.72e+00 |  8.64e+00 |     -- |  1.98e+01 |  2.89e+01
  929160 |  4.57e-04 |     -- |  6.02e+00 |  7.84e+00 |     -- |  1.95e+01 |  2.92e+01
  933165 |  4.90e-04 |     -- |  6.48e+00 |  8.41e+00 |     -- |  2.01e+01 |  3.02e+01
  937170 |  4.56e-04 |     -- |  5.53e+00 |  7.22e+00 |     -- |  1.99e+01 |  2.93e+01
  941175 |  4.69e-04 |     -- |  6.51e+00 |  8.61e+00 |     -- |  1.97e+01 |  2.94e+01
  945180 |  4.73e-04 |     -- |  5.09e+00 |  6.52e+00 |     -- |  2.01e+01 |  3.01e+01
  949185 |  4.48e-04 |     -- |  4.86e+00 |  6.29e+00 |     -- |  1.96e+01 |  2.93e+01
  953190 |  4.86e-04 |     -- |  5.93e+00 |  7.86e+00 |     -- |  2.01e+01 |  3.02e+01
