Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  180000 |  3.34e-03 |     -- |  9.81e+00 |  1.26e+01 |     -- |  5.53e+01 |  8.07e+01
  184001 |  3.27e-03 |     -- |  1.01e+01 |  1.30e+01 |     -- |  5.47e+01 |  7.99e+01
  188001 |  3.17e-03 |     -- |  9.61e+00 |  1.23e+01 |     -- |  5.41e+01 |  7.87e+01
  192001 |  3.25e-03 |     -- |  1.04e+01 |  1.32e+01 |     -- |  5.47e+01 |  7.95e+01
  196001 |  3.17e-03 |     -- |  9.51e+00 |  1.23e+01 |     -- |  5.39e+01 |  7.87e+01
  200001 |  3.08e-03 |     -- |  9.38e+00 |  1.20e+01 |     -- |  5.31e+01 |  7.76e+01
  204002 |  3.09e-03 |     -- |  9.81e+00 |  1.25e+01 |     -- |  5.33e+01 |  7.76e+01
  208002 |  3.05e-03 |     -- |  9.91e+00 |  1.27e+01 |     -- |  5.29e+01 |  7.70e+01
  212002 |  3.08e-03 |     -- |  9.28e+00 |  1.18e+01 |     -- |  5.34e+01 |  7.77e+01
  216002 |  3.04e-03 |     -- |  8.64e+00 |  1.11e+01 |     -- |  5.29e+01 |  7.71e+01
  220002 |  3.02e-03 |     -- |  1.09e+01 |  1.37e+01 |     -- |  5.25e+01 |  7.65e+01
  224002 |  2.89e-03 |     -- |  1.00e+01 |  1.28e+01 |     -- |  5.13e+01 |  7.50e+01
  228002 |  2.97e-03 |     -- |  1.14e+01 |  1.43e+01 |     -- |  5.20e+01 |  7.57e+01
  232002 |  2.96e-03 |     -- |  9.11e+00 |  1.18e+01 |     -- |  5.19e+01 |  7.60e+01
  236002 |  2.88e-03 |     -- |  9.68e+00 |  1.23e+01 |     -- |  5.14e+01 |  7.50e+01
  240002 |  2.88e-03 |     -- |  9.42e+00 |  1.20e+01 |     -- |  5.14e+01 |  7.50e+01
  244002 |  2.86e-03 |     -- |  8.81e+00 |  1.15e+01 |     -- |  5.11e+01 |  7.47e+01
  248002 |  2.78e-03 |     -- |  8.45e+00 |  1.09e+01 |     -- |  5.07e+01 |  7.37e+01
  252002 |  2.79e-03 |     -- |  9.20e+00 |  1.19e+01 |     -- |  5.05e+01 |  7.38e+01
  256002 |  2.87e-03 |     -- |  9.15e+00 |  1.18e+01 |     -- |  5.14e+01 |  7.49e+01
  260002 |  2.82e-03 |     -- |  9.21e+00 |  1.18e+01 |     -- |  5.12e+01 |  7.42e+01
  264002 |  2.71e-03 |     -- |  7.97e+00 |  1.04e+01 |     -- |  5.00e+01 |  7.29e+01
  268002 |  2.73e-03 |     -- |  9.61e+00 |  1.22e+01 |     -- |  5.02e+01 |  7.28e+01
  272002 |  2.67e-03 |     -- |  8.95e+00 |  1.16e+01 |     -- |  4.97e+01 |  7.21e+01
  276002 |  2.66e-03 |     -- |  8.30e+00 |  1.07e+01 |     -- |  4.96e+01 |  7.22e+01
  280002 |  2.62e-03 |     -- |  8.76e+00 |  1.12e+01 |     -- |  4.92e+01 |  7.15e+01
  284002 |  2.68e-03 |     -- |  9.08e+00 |  1.17e+01 |     -- |  4.98e+01 |  7.23e+01
  288002 |  2.64e-03 |     -- |  8.89e+00 |  1.14e+01 |     -- |  4.92e+01 |  7.17e+01
  292002 |  2.59e-03 |     -- |  8.78e+00 |  1.13e+01 |     -- |  4.88e+01 |  7.10e+01
  296002 |  2.63e-03 |     -- |  8.01e+00 |  1.04e+01 |     -- |  4.94e+01 |  7.17e+01
  300002 |  2.49e-03 |     -- |  8.83e+00 |  1.15e+01 |     -- |  4.79e+01 |  6.97e+01
  304002 |  2.52e-03 |     -- |  7.77e+00 |  1.02e+01 |     -- |  4.80e+01 |  7.03e+01
  308003 |  2.58e-03 |     -- |  8.75e+00 |  1.11e+01 |     -- |  4.87e+01 |  7.10e+01
  312004 |  2.53e-03 |     -- |  8.03e+00 |  1.02e+01 |     -- |  4.83e+01 |  7.04e+01
  316004 |  2.52e-03 |     -- |  8.24e+00 |  1.06e+01 |     -- |  4.83e+01 |  7.02e+01
  320005 |  2.49e-03 |     -- |  1.00e+01 |  1.26e+01 |     -- |  4.77e+01 |  6.94e+01
  324005 |  2.56e-03 |     -- |  1.09e+01 |  1.36e+01 |     -- |  4.84e+01 |  7.02e+01
  328005 |  2.42e-03 |     -- |  7.69e+00 |  9.95e+00 |     -- |  4.75e+01 |  6.89e+01
  332005 |  2.44e-03 |     -- |  8.62e+00 |  1.11e+01 |     -- |  4.72e+01 |  6.90e+01
  336005 |  2.38e-03 |     -- |  7.67e+00 |  9.97e+00 |     -- |  4.68e+01 |  6.82e+01
  340005 |  2.35e-03 |     -- |  7.50e+00 |  9.77e+00 |     -- |  4.68e+01 |  6.79e+01
  344005 |  2.42e-03 |     -- |  8.16e+00 |  1.07e+01 |     -- |  4.74e+01 |  6.88e+01
  348005 |  2.45e-03 |     -- |  7.68e+00 |  9.92e+00 |     -- |  4.76e+01 |  6.92e+01
  352005 |  2.35e-03 |     -- |  8.81e+00 |  1.14e+01 |     -- |  4.65e+01 |  6.76e+01
  356005 |  2.35e-03 |     -- |  7.87e+00 |  1.02e+01 |     -- |  4.63e+01 |  6.78e+01
  360005 |  2.33e-03 |     -- |  8.56e+00 |  1.09e+01 |     -- |  4.67e+01 |  6.74e+01
  364005 |  2.34e-03 |     -- |  7.50e+00 |  9.79e+00 |     -- |  4.64e+01 |  6.76e+01
  368005 |  2.28e-03 |     -- |  7.31e+00 |  9.47e+00 |     -- |  4.59e+01 |  6.69e+01
  372005 |  2.27e-03 |     -- |  8.26e+00 |  1.06e+01 |     -- |  4.58e+01 |  6.66e+01
  376005 |  2.27e-03 |     -- |  8.64e+00 |  1.10e+01 |     -- |  4.55e+01 |  6.64e+01
  380005 |  2.31e-03 |     -- |  8.15e+00 |  1.06e+01 |     -- |  4.60e+01 |  6.72e+01
  384005 |  2.25e-03 |     -- |  8.21e+00 |  1.06e+01 |     -- |  4.55e+01 |  6.63e+01
  388005 |  2.31e-03 |     -- |  8.34e+00 |  1.08e+01 |     -- |  4.59e+01 |  6.70e+01
  392005 |  2.22e-03 |     -- |  7.25e+00 |  9.55e+00 |     -- |  4.54e+01 |  6.59e+01
  396005 |  2.18e-03 |     -- |  7.90e+00 |  1.03e+01 |     -- |  4.50e+01 |  6.52e+01
  400005 |  2.28e-03 |     -- |  7.17e+00 |  9.27e+00 |     -- |  4.57e+01 |  6.69e+01
  404005 |  2.27e-03 |     -- |  6.84e+00 |  9.02e+00 |     -- |  4.57e+01 |  6.68e+01
  408005 |  2.17e-03 |     -- |  7.97e+00 |  1.02e+01 |     -- |  4.49e+01 |  6.50e+01
  412006 |  2.24e-03 |     -- |  7.24e+00 |  9.34e+00 |     -- |  4.53e+01 |  6.62e+01
  416006 |  2.19e-03 |     -- |  6.80e+00 |  8.87e+00 |     -- |  4.52e+01 |  6.55e+01
  420006 |  2.19e-03 |     -- |  7.01e+00 |  9.14e+00 |     -- |  4.53e+01 |  6.56e+01
  424006 |  2.10e-03 |     -- |  7.30e+00 |  9.57e+00 |     -- |  4.40e+01 |  6.41e+01
  428006 |  2.21e-03 |     -- |  7.45e+00 |  9.60e+00 |     -- |  4.51e+01 |  6.57e+01
  432006 |  2.16e-03 |     -- |  7.06e+00 |  9.32e+00 |     -- |  4.45e+01 |  6.50e+01
  436007 |  2.12e-03 |     -- |  7.35e+00 |  9.72e+00 |     -- |  4.42e+01 |  6.45e+01
  440007 |  2.09e-03 |     -- |  6.95e+00 |  9.09e+00 |     -- |  4.39e+01 |  6.39e+01
  444007 |  2.07e-03 |     -- |  6.92e+00 |  9.07e+00 |     -- |  4.39e+01 |  6.37e+01
  448007 |  2.16e-03 |     -- |  7.11e+00 |  9.23e+00 |     -- |  4.48e+01 |  6.51e+01
  452007 |  2.14e-03 |     -- |  7.87e+00 |  1.01e+01 |     -- |  4.41e+01 |  6.46e+01
  456007 |  2.10e-03 |     -- |  6.78e+00 |  8.95e+00 |     -- |  4.42e+01 |  6.42e+01
  460007 |  2.08e-03 |     -- |  7.57e+00 |  9.93e+00 |     -- |  4.37e+01 |  6.38e+01
  464007 |  2.16e-03 |     -- |  7.41e+00 |  9.51e+00 |     -- |  4.47e+01 |  6.51e+01
  468007 |  2.01e-03 |     -- |  7.25e+00 |  9.40e+00 |     -- |  4.33e+01 |  6.27e+01
  472007 |  2.02e-03 |     -- |  6.59e+00 |  8.69e+00 |     -- |  4.34e+01 |  6.30e+01
  476007 |  2.08e-03 |     -- |  7.60e+00 |  9.79e+00 |     -- |  4.37e+01 |  6.37e+01
  480007 |  2.11e-03 |     -- |  7.40e+00 |  9.62e+00 |     -- |  4.40e+01 |  6.43e+01
  484007 |  2.04e-03 |     -- |  7.54e+00 |  9.80e+00 |     -- |  4.32e+01 |  6.32e+01
  488007 |  1.99e-03 |     -- |  7.53e+00 |  9.76e+00 |     -- |  4.29e+01 |  6.23e+01
  492007 |  1.99e-03 |     -- |  6.85e+00 |  8.93e+00 |     -- |  4.29e+01 |  6.25e+01
  496007 |  2.05e-03 |     -- |  6.64e+00 |  8.68e+00 |     -- |  4.39e+01 |  6.34e+01
  500007 |  2.01e-03 |     -- |  6.67e+00 |  8.71e+00 |     -- |  4.29e+01 |  6.27e+01
  504007 |  1.96e-03 |     -- |  6.88e+00 |  9.04e+00 |     -- |  4.26e+01 |  6.19e+01
  508007 |  2.00e-03 |     -- |  6.97e+00 |  9.02e+00 |     -- |  4.30e+01 |  6.26e+01
  512007 |  1.97e-03 |     -- |  6.74e+00 |  8.82e+00 |     -- |  4.25e+01 |  6.21e+01
  516007 |  1.99e-03 |     -- |  6.34e+00 |  8.55e+00 |     -- |  4.31e+01 |  6.25e+01
  520007 |  1.92e-03 |     -- |  7.44e+00 |  9.62e+00 |     -- |  4.21e+01 |  6.12e+01
  524007 |  1.99e-03 |     -- |  7.15e+00 |  9.18e+00 |     -- |  4.25e+01 |  6.24e+01
  528007 |  1.91e-03 |     -- |  6.78e+00 |  8.90e+00 |     -- |  4.20e+01 |  6.12e+01
  532007 |  1.99e-03 |     -- |  7.31e+00 |  9.46e+00 |     -- |  4.31e+01 |  6.24e+01
  536008 |  1.90e-03 |     -- |  6.54e+00 |  8.65e+00 |     -- |  4.19e+01 |  6.10e+01
  540008 |  1.90e-03 |     -- |  7.02e+00 |  9.16e+00 |     -- |  4.19e+01 |  6.10e+01
  544008 |  1.96e-03 |     -- |  6.57e+00 |  8.76e+00 |     -- |  4.25e+01 |  6.21e+01
  548008 |  1.86e-03 |     -- |  7.11e+00 |  9.13e+00 |     -- |  4.15e+01 |  6.03e+01
  552008 |  1.89e-03 |     -- |  7.52e+00 |  9.64e+00 |     -- |  4.18e+01 |  6.08e+01
  556008 |  1.92e-03 |     -- |  6.90e+00 |  9.03e+00 |     -- |  4.18e+01 |  6.14e+01
  560008 |  1.87e-03 |     -- |  6.60e+00 |  8.59e+00 |     -- |  4.16e+01 |  6.06e+01
  564008 |  1.91e-03 |     -- |  6.41e+00 |  8.38e+00 |     -- |  4.22e+01 |  6.12e+01
  568008 |  1.96e-03 |     -- |  6.21e+00 |  8.17e+00 |     -- |  4.24e+01 |  6.21e+01
  572008 |  1.87e-03 |     -- |  6.72e+00 |  8.70e+00 |     -- |  4.18e+01 |  6.06e+01
  576008 |  1.78e-03 |     -- |  6.23e+00 |  8.36e+00 |     -- |  4.08e+01 |  5.91e+01
  580008 |  1.81e-03 |     -- |  6.16e+00 |  8.23e+00 |     -- |  4.12e+01 |  5.96e+01
  584008 |  1.89e-03 |     -- |  6.30e+00 |  8.24e+00 |     -- |  4.15e+01 |  6.10e+01
  588008 |  1.83e-03 |     -- |  6.49e+00 |  8.48e+00 |     -- |  4.13e+01 |  5.99e+01
  592008 |  1.85e-03 |     -- |  6.95e+00 |  9.09e+00 |     -- |  4.10e+01 |  6.01e+01
  596008 |  1.80e-03 |     -- |  6.46e+00 |  8.50e+00 |     -- |  4.10e+01 |  5.94e+01
  600008 |  1.79e-03 |     -- |  6.16e+00 |  8.26e+00 |     -- |  4.09e+01 |  5.93e+01
  604008 |  1.87e-03 |     -- |  6.76e+00 |  8.77e+00 |     -- |  4.13e+01 |  6.05e+01
  608008 |  1.83e-03 |     -- |  6.52e+00 |  8.53e+00 |     -- |  4.08e+01 |  5.98e+01
  612008 |  1.79e-03 |     -- |  7.21e+00 |  9.50e+00 |     -- |  4.05e+01 |  5.90e+01
  616008 |  1.74e-03 |     -- |  5.63e+00 |  7.49e+00 |     -- |  4.03e+01 |  5.85e+01
  620008 |  1.75e-03 |     -- |  6.35e+00 |  8.37e+00 |     -- |  4.03e+01 |  5.86e+01
  624008 |  1.75e-03 |     -- |  6.47e+00 |  8.49e+00 |     -- |  4.02e+01 |  5.85e+01
  628008 |  1.81e-03 |     -- |  6.64e+00 |  8.61e+00 |     -- |  4.07e+01 |  5.96e+01
  632008 |  1.84e-03 |     -- |  5.92e+00 |  7.91e+00 |     -- |  4.10e+01 |  6.01e+01
  636008 |  1.79e-03 |     -- |  7.40e+00 |  9.57e+00 |     -- |  4.03e+01 |  5.91e+01
  640008 |  1.76e-03 |     -- |  6.53e+00 |  8.52e+00 |     -- |  4.00e+01 |  5.87e+01
  644008 |  1.75e-03 |     -- |  6.58e+00 |  8.64e+00 |     -- |  4.04e+01 |  5.85e+01
  648008 |  1.73e-03 |     -- |  5.90e+00 |  7.98e+00 |     -- |  4.00e+01 |  5.82e+01
  652008 |  1.73e-03 |     -- |  6.66e+00 |  8.75e+00 |     -- |  3.96e+01 |  5.81e+01
  656008 |  1.77e-03 |     -- |  6.29e+00 |  8.27e+00 |     -- |  4.04e+01 |  5.89e+01
  660008 |  1.73e-03 |     -- |  6.21e+00 |  8.22e+00 |     -- |  4.01e+01 |  5.83e+01
  664008 |  1.67e-03 |     -- |  6.66e+00 |  8.74e+00 |     -- |  3.93e+01 |  5.72e+01
  668008 |  1.73e-03 |     -- |  6.84e+00 |  8.79e+00 |     -- |  4.00e+01 |  5.81e+01
  672008 |  1.74e-03 |     -- |  6.74e+00 |  8.72e+00 |     -- |  4.00e+01 |  5.84e+01
  676008 |  1.71e-03 |     -- |  6.27e+00 |  8.21e+00 |     -- |  3.96e+01 |  5.78e+01
  680008 |  1.66e-03 |     -- |  6.28e+00 |  8.40e+00 |     -- |  3.93e+01 |  5.70e+01
  684008 |  1.72e-03 |     -- |  6.34e+00 |  8.31e+00 |     -- |  3.98e+01 |  5.80e+01
  688008 |  1.62e-03 |     -- |  6.32e+00 |  8.22e+00 |     -- |  3.87e+01 |  5.63e+01
  692008 |  1.80e-03 |     -- |  6.27e+00 |  8.46e+00 |     -- |  4.05e+01 |  5.94e+01
  696008 |  1.73e-03 |     -- |  6.05e+00 |  8.10e+00 |     -- |  3.97e+01 |  5.83e+01
  700008 |  1.75e-03 |     -- |  6.31e+00 |  8.49e+00 |     -- |  3.97e+01 |  5.85e+01
  704008 |  1.59e-03 |     -- |  7.02e+00 |  8.98e+00 |     -- |  3.87e+01 |  5.57e+01
  708008 |  1.69e-03 |     -- |  6.40e+00 |  8.43e+00 |     -- |  3.93e+01 |  5.75e+01
  712008 |  1.63e-03 |     -- |  5.69e+00 |  7.58e+00 |     -- |  3.87e+01 |  5.66e+01
  716008 |  1.71e-03 |     -- |  6.35e+00 |  8.39e+00 |     -- |  3.95e+01 |  5.78e+01
  720008 |  1.62e-03 |     -- |  5.77e+00 |  7.68e+00 |     -- |  3.86e+01 |  5.64e+01
  724008 |  1.62e-03 |     -- |  6.28e+00 |  8.31e+00 |     -- |  3.86e+01 |  5.63e+01
  728008 |  1.64e-03 |     -- |  6.77e+00 |  8.89e+00 |     -- |  3.87e+01 |  5.66e+01
  732008 |  1.59e-03 |     -- |  5.78e+00 |  7.63e+00 |     -- |  3.84e+01 |  5.59e+01
  736008 |  1.67e-03 |     -- |  6.04e+00 |  7.97e+00 |     -- |  3.91e+01 |  5.72e+01
  740008 |  2.04e-03 |     -- |  6.80e+00 |  9.43e+00 |     -- |  4.12e+01 |  6.31e+01
  744008 |  1.63e-03 |     -- |  5.27e+00 |  7.25e+00 |     -- |  3.86e+01 |  5.67e+01
  748008 |  1.58e-03 |     -- |  5.53e+00 |  7.49e+00 |     -- |  3.80e+01 |  5.57e+01
  752008 |  1.55e-03 |     -- |  5.57e+00 |  7.45e+00 |     -- |  3.76e+01 |  5.52e+01
  756008 |  1.55e-03 |     -- |  5.66e+00 |  7.61e+00 |     -- |  3.80e+01 |  5.51e+01
  760008 |  1.60e-03 |     -- |  5.36e+00 |  7.33e+00 |     -- |  3.78e+01 |  5.60e+01
  764008 |  1.62e-03 |     -- |  5.36e+00 |  7.47e+00 |     -- |  3.86e+01 |  5.64e+01
  768008 |  2.06e-03 |     -- |  5.52e+00 |  7.43e+00 |     -- |  3.94e+01 |  6.38e+01
  772008 |  1.61e-03 |     -- |  6.26e+00 |  8.21e+00 |     -- |  3.87e+01 |  5.61e+01
  776008 |  1.65e-03 |     -- |  7.54e+00 |  9.78e+00 |     -- |  3.89e+01 |  5.66e+01
  780008 |  1.66e-03 |     -- |  6.37e+00 |  8.44e+00 |     -- |  3.90e+01 |  5.69e+01
  784009 |  1.58e-03 |     -- |  6.42e+00 |  8.56e+00 |     -- |  3.83e+01 |  5.55e+01
  788010 |  1.74e-03 |     -- |  6.44e+00 |  8.52e+00 |     -- |  3.95e+01 |  5.84e+01
  792010 |  1.58e-03 |     -- |  6.56e+00 |  8.62e+00 |     -- |  3.82e+01 |  5.56e+01
  796010 |  1.55e-03 |     -- |  6.22e+00 |  8.31e+00 |     -- |  3.78e+01 |  5.51e+01
  800011 |  1.55e-03 |     -- |  5.94e+00 |  8.05e+00 |     -- |  3.78e+01 |  5.50e+01
  804011 |  1.54e-03 |     -- |  6.40e+00 |  8.50e+00 |     -- |  3.76e+01 |  5.49e+01
  808011 |  1.55e-03 |     -- |  5.85e+00 |  7.86e+00 |     -- |  3.77e+01 |  5.52e+01
  812011 |  1.50e-03 |     -- |  5.88e+00 |  8.02e+00 |     -- |  3.75e+01 |  5.41e+01
  816011 |  1.49e-03 |     -- |  5.41e+00 |  7.37e+00 |     -- |  3.73e+01 |  5.41e+01
  820011 |  1.54e-03 |     -- |  5.57e+00 |  7.49e+00 |     -- |  3.75e+01 |  5.49e+01
  824011 |  1.55e-03 |     -- |  5.73e+00 |  7.59e+00 |     -- |  3.77e+01 |  5.52e+01
  828011 |  1.51e-03 |     -- |  5.76e+00 |  7.72e+00 |     -- |  3.73e+01 |  5.45e+01
  832011 |  1.54e-03 |     -- |  5.04e+00 |  6.92e+00 |     -- |  3.76e+01 |  5.51e+01
  836011 |  1.52e-03 |     -- |  6.52e+00 |  8.38e+00 |     -- |  3.73e+01 |  5.46e+01
  840011 |  2.81e-01 |     -- |  3.23e+01 |  7.44e+01 |     -- |  8.26e+01 |  7.46e+02
  844011 |  1.51e-03 |     -- |  5.40e+00 |  7.28e+00 |     -- |  3.73e+01 |  5.45e+01
  848011 |  1.15e-03 |     -- |  4.43e+00 |  6.14e+00 |     -- |  3.22e+01 |  4.76e+01
  852011 |  1.12e-03 |     -- |  4.78e+00 |  6.45e+00 |     -- |  3.14e+01 |  4.68e+01
  856011 |  1.05e-03 |     -- |  4.49e+00 |  6.31e+00 |     -- |  3.05e+01 |  4.55e+01
  860011 |  1.02e-03 |     -- |  4.33e+00 |  6.07e+00 |     -- |  3.00e+01 |  4.48e+01
  864011 |  1.05e-03 |     -- |  4.14e+00 |  5.88e+00 |     -- |  3.02e+01 |  4.55e+01
  868011 |  1.01e-03 |     -- |  4.50e+00 |  6.28e+00 |     -- |  2.97e+01 |  4.45e+01
  872011 |  1.00e-03 |     -- |  4.39e+00 |  6.13e+00 |     -- |  2.96e+01 |  4.44e+01
  876011 |  1.01e-03 |     -- |  4.40e+00 |  6.12e+00 |     -- |  2.94e+01 |  4.45e+01
  880011 |  1.43e-03 |     -- |  4.18e+00 |  5.89e+00 |     -- |  3.06e+01 |  5.32e+01
  884011 |  1.09e-03 |     -- |  4.43e+00 |  6.13e+00 |     -- |  3.08e+01 |  4.62e+01
  888011 |  1.05e-03 |     -- |  4.37e+00 |  6.09e+00 |     -- |  3.01e+01 |  4.55e+01
  892011 |  1.01e-03 |     -- |  4.25e+00 |  6.03e+00 |     -- |  2.97e+01 |  4.44e+01
  896011 |  1.07e-03 |     -- |  4.57e+00 |  6.27e+00 |     -- |  3.04e+01 |  4.58e+01
  900011 |  1.10e-03 |     -- |  4.36e+00 |  6.16e+00 |     -- |  3.05e+01 |  4.66e+01
  904011 |  1.07e-03 |     -- |  4.30e+00 |  6.12e+00 |     -- |  3.02e+01 |  4.59e+01
  908011 |  1.08e-03 |     -- |  3.91e+00 |  5.70e+00 |     -- |  3.06e+01 |  4.62e+01
  912011 |  1.10e-03 |     -- |  4.39e+00 |  6.06e+00 |     -- |  3.08e+01 |  4.65e+01
  916011 |  1.10e-03 |     -- |  4.11e+00 |  5.81e+00 |     -- |  3.09e+01 |  4.66e+01
  920011 |  1.11e-03 |     -- |  4.40e+00 |  6.12e+00 |     -- |  3.08e+01 |  4.67e+01
  924011 |  1.07e-03 |     -- |  4.36e+00 |  6.11e+00 |     -- |  3.06e+01 |  4.59e+01
  928011 |  1.13e-03 |     -- |  3.90e+00 |  5.61e+00 |     -- |  3.15e+01 |  4.73e+01
  932011 |  1.18e-03 |     -- |  4.38e+00 |  6.13e+00 |     -- |  3.18e+01 |  4.83e+01
  936011 |  1.13e-03 |     -- |  4.49e+00 |  6.25e+00 |     -- |  3.14e+01 |  4.71e+01
  940011 |  1.20e-03 |     -- |  4.30e+00 |  6.05e+00 |     -- |  3.21e+01 |  4.85e+01
  944012 |  1.19e-03 |     -- |  4.00e+00 |  5.75e+00 |     -- |  3.23e+01 |  4.84e+01
  948012 |  1.15e-03 |     -- |  4.48e+00 |  6.18e+00 |     -- |  3.19e+01 |  4.76e+01
  952012 |  4.31e-03 |     -- |  4.54e+00 |  6.46e+00 |     -- |  3.67e+01 |  9.26e+01
  956012 |  7.40e-03 |     -- |  9.52e+00 |  1.54e+01 |     -- |  4.49e+01 |  1.21e+02
  960012 |  1.36e-03 |     -- |  4.85e+00 |  6.72e+00 |     -- |  3.47e+01 |  5.17e+01
  964012 |  1.33e-03 |     -- |  4.60e+00 |  6.42e+00 |     -- |  3.44e+01 |  5.11e+01
  968012 |  1.46e-03 |     -- |  5.39e+00 |  7.30e+00 |     -- |  3.56e+01 |  5.35e+01
