structure_index,dihedral_deg,atom_index,Z,q0,q_l0_0,q_l1_0,q_l1_1,q_l1_2,q_l1_norm,q_l2_0,q_l2_1,q_l2_2,q_l2_3,q_l2_4,q_l2_norm
709,150.6599995049386,11,1,-1.7059317827224731,0.00242589320987463,0.004911060445010662,-0.0014993444783613086,0.0007353691617026925,0.0051872264593839645,0.010174153372645378,0.00384896039031446,-0.0018877631518989801,0.013700541108846664,0.006374124437570572,0.01871432177722454
709,150.6599995049386,12,6,0.737282395362854,-0.5194329619407654,1.1377097368240356,0.0,0.0,1.1377097368240356,-0.6892102956771851,0.0,0.0,-1.6488643884658813,-1.0761557817459106,2.0861148834228516
710,150.76012909304325,0,6,0.7372824549674988,-0.5194329023361206,-1.1377098560333252,0.0,0.0,1.1377098560333252,-1.0935614109039307,0.0,0.0,0.0,-1.7765130996704102,2.0861148834228516
710,150.76012909304325,1,1,-1.7059316635131836,0.0024258934427052736,-0.004911061841994524,0.0016699729021638632,0.0,0.005187228322029114,0.013533946126699448,0.004286974668502808,0.0,0.0,0.012193450704216957,0.01871432736515999
710,150.76012909304325,2,1,-1.7059317827224731,0.0024258936755359173,-0.004911062307655811,-0.0016699736006557941,0.0,0.005187229253351688,0.013533946126699448,-0.00428697420284152,0.0,0.0,0.012193450704216957,0.01871432736515999
710,150.76012909304325,3,6,0.6997027397155762,0.010881759226322174,-0.043873660266399384,0.0,0.0,0.043873660266399384,-0.002832634374499321,0.0,0.0,0.0,0.04594682157039642,0.04603405296802521
710,150.76012909304325,4,6,0.7093710899353027,0.0032410440035164356,-0.0016317955451086164,0.0,0.0,0.0016317955451086164,-0.03257395327091217,0.0,0.0,0.0,0.018806643784046173,0.037613194435834885
710,150.76012909304325,5,6,0.7115345597267151,0.004523945972323418,0.0001551807508803904,0.0,0.0,0.0001551807508803904,-0.033257316797971725,0.0,0.0,0.0,0.019201116636395454,0.038402240723371506
710,150.76012909304325,6,6,0.7111343741416931,0.004366659093648195,9.254666477609419e-11,0.0,0.0,9.254666477609419e-11,-0.03302139788866043,0.0,0.0,0.0,0.019064920023083687,0.03812982887029648
710,150.76012909304325,7,6,0.7115345597267151,0.004523949697613716,-0.0001551816239953041,0.0,0.0,0.0001551816239953041,-0.033257316797971725,0.0,0.0,0.0,0.019201131537556648,0.0384022481739521
710,150.76012909304325,8,6,0.7093710899353027,0.0032410454005002975,0.0016317942645400763,0.0,0.0,0.0016317942645400763,-0.03257394954562187,0.0,0.0,0.0,0.018806640058755875,0.03761318698525429
710,150.76012909304325,9,6,0.6997026801109314,0.010881760157644749,0.04387366771697998,0.0,0.0,0.04387366771697998,-0.010226136073470116,0.0,0.0,0.030269436538219452,0.03314090892672539,0.046034038066864014
710,150.76012909304325,10,1,-1.705931305885315,0.0024258927442133427,0.004911056719720364,0.0015005003660917282,-0.0007330119260586798,0.005187223199754953,0.010195668786764145,-0.003851921996101737,0.0018817100208252668,0.013667115941643715,0.006411389447748661,0.01871431991457939
