step,epoch_est,q0_mean,q0_std,q0_abs_mean,q1_norm_mean,q1_norm_std,q2_norm_mean,q2_norm_std,sr_energy_sum,sr_energy_mean,lr_energy_sum,lr_energy_mean,e_total_sum,e_long_over_e_total,f_long_over_f_total
120150,60.075,-2.6777788674923078,14.892799253517651,12.177913775738462,1.4218631346324588,3.0829156755004186,1.6223602619290025,2.976179031697808,0.19440257176699996,0.01495404398207692,0.096831295643,0.007448561203307692,0.29123386740999996,0.33248638458205343,
124155,62.0775,-2.756600710146154,15.10720401329598,12.337774606930768,1.4010218187257624,3.055788620153244,1.596299687917322,3.020811059606701,-0.015008866793999986,-0.0011545282149230758,0.18237258912740004,0.014028660702107695,0.16736372233340005,1.089678136843188,
128160,64.08,-2.717997881092308,15.096995936840855,12.343577788446156,1.7352785437343452,3.802116395887832,1.8837434910428086,3.430200343836449,-0.29400506244,-0.022615774033846157,0.03942811489500002,0.0030329319150000015,-0.254576947545,0.15487700388909156,
132165,66.0825,-2.680158761792308,14.973143799925973,12.248290135284616,1.791828245107323,3.936729990062687,1.82878924561845,3.514391412251031,0.267788663493,0.020599127961,0.1213358500931,0.009333526930238461,0.3891245135861,0.3118175438881789,
136170,68.085,-2.7745221211615383,14.973227101194794,12.21207039176154,1.8297547779765893,4.074902226870085,1.9190336121345237,3.629011191103972,0.028511922796000025,0.0021932248304615404,0.027433216567000013,0.0021102474282307703,0.05594513936300004,0.49035924978217654,
140175,70.0875,-2.8880289884769232,15.535515517003285,12.667094560753846,1.9459309724451528,4.3182236572716235,1.9234902984390867,3.5628409642170293,-0.05301926657560008,-0.004078405121200006,0.09162405808610001,0.007048004468161539,0.03860479151049993,2.3733856472500214,
144180,72.09,-2.504869461038462,15.017938782532582,12.355439259423077,1.6471971826874063,3.559975840735323,1.755090487658638,3.2659839088726295,0.11084363982800004,0.00852643383292308,0.09319095872210001,0.007168535286315386,0.20403459855010003,0.45674096150519916,
148185,74.0925,-2.8140426782461536,14.87771759454208,12.112148504984614,1.7080462752332504,3.7300449619113754,1.8123732102889605,3.488561180458133,0.04588262733900003,0.003529432872230772,0.0302089937065,0.0023237687466538463,0.07609162104550003,0.3970081500620958,
152190,76.095,-2.7517917705999997,14.906461382629903,12.161591126323076,1.5497924630339683,3.351990646239256,1.6601913849671506,3.0815799727839446,0.21911758557299998,0.01685519889023077,0.0587755907347,0.004521199287284615,0.2778931763077,0.21150426043430492,
156195,78.0975,-2.6050746624384615,14.737089734344673,12.067820328946151,1.5821306743693595,3.4114062798649503,1.8297797733275252,3.3711334544173885,0.17511845379800006,0.01347065029215385,0.1144994464652,0.008807649728092308,0.28961790026320006,0.39534658030855396,
160200,80.1,-2.534772212669231,14.64646860708458,12.014479930561539,1.5298814253763988,3.287138249730953,1.5521124352963314,2.9522261110928794,0.303684745001,0.023360365000076926,0.0166167821686,0.0012782140129692307,0.32030152716960003,0.05187856054086621,
164205,82.1025,-2.910472833215384,15.111317197626539,12.282242738323077,1.7588939292949617,3.7941024496545674,1.8660856239024015,3.575518996187574,0.23976417630299993,0.01844339817715384,0.0009346436700000196,7.189566692307844e-05,0.24069881997299994,0.0038830421773769475,
168210,84.105,-2.7994848765,14.925221163564997,12.159877740423077,1.8883133116174415,4.148960479507242,1.9869766482639493,3.8074947188525865,-0.104903642095,-0.008069510930384615,0.01695047132899999,0.001303882409923076,-0.08795317076600001,0.19272154922187887,
172215,86.1075,-2.569998227607692,14.776481645214705,12.11625289916154,1.7790310619818566,3.8678237623326153,1.8830242165359397,3.490682657763263,0.16281479224700002,0.012524214788230771,-0.014922171828999992,-0.0011478593714615377,0.14789262041800003,-0.10089869113701777,
176220,88.11,-2.6021393262230768,14.753153424354192,12.083199501007691,2.0330556390581447,4.387285691339155,2.2122958749083828,4.185638845835121,-0.006060786543000046,-0.000466214349461542,-0.031040432858999992,-0.002387725604538461,-0.037101219402000035,-0.8366418505728865,
180225,90.1125,-2.9952686750153847,14.991880267879745,12.143708962676925,1.696012288509709,3.6663810864209414,1.8166126063296026,3.3138122651479516,-0.06889718955920004,-0.005299783812246157,0.06219793111,0.004784456239230769,-0.006699258449200045,9.284300879215523,
184230,92.115,-2.670594252146154,14.562374959460207,11.887615680776921,1.80938691127588,3.957438326953036,1.8377618143099967,3.4277935766605956,0.011169070399000003,0.0008591592614615387,0.01762613095799998,0.0013558562275384602,0.028795201356999985,0.6121204272709538,
188235,94.1175,-2.9239059595692307,14.952204795150475,12.1359797992,1.8824924177417526,4.108728388348698,1.9492416296075172,3.6482276369728948,0.11678078957400001,0.008983137659538462,-0.02964080311200002,-0.0022800617778461554,0.087139986462,-0.3401515689347253,
192240,96.12,-2.8780781672769233,14.86718701901433,12.078196305492307,1.9175736864032804,4.1629164133118,1.993500643900627,3.738783349527716,-0.159531360485,-0.01227164311423077,-0.04664955241519998,-0.003588427108861537,-0.20618091290019996,-0.22625543634963088,
196245,98.1225,-2.6083188423769235,14.653469403721777,11.992416161776923,1.8332235289770853,3.9141903240689864,1.9615957573943217,3.708006982585315,0.015285842126999988,0.0011758340097692299,0.023926181717999977,0.001840475516769229,0.039212023844999964,0.6101746192080537,
200250,100.125,-2.881532155461538,14.578526955182438,11.820864824076923,1.861032334852621,4.021838827367439,1.9048473541209887,3.5553542758258185,0.10131132604500005,0.007793178926538465,0.08435984700399998,0.006489219000307691,0.18567117304900005,0.4543508053441165,
204255,102.1275,-2.399245408853846,14.194336160024632,11.66561324776154,1.795760525613584,3.898068153356898,1.9571419664130618,3.736432284203945,0.09605889394000008,0.007389145687692314,0.1271087252522,0.00977759425016923,0.22316761919220007,0.5695661660607193,
208260,104.13,-2.5131660974999996,14.03019367496155,11.47623696696154,1.7123549573313743,3.6357731564455333,1.7820131750634818,3.287151874962702,0.09098149184300003,0.006998576295615387,0.074097677132,0.005699821317846154,0.16507916897500002,0.44886146200082655,
212265,106.1325,-2.540901954392308,13.787151535122222,11.249973994069231,1.7638073378136307,3.8112520212655623,1.8362396182277645,3.3662995209849176,0.03410436586600002,0.0026234127589230783,0.014087806459700002,0.0010836774199769232,0.04819217232570002,0.29232561596289003,
216270,108.135,-2.6869538380461533,13.93898537379116,11.328338696415384,1.8251891029838303,3.960467651197894,1.9809698921631882,3.811146653991195,0.0985228605570001,0.0075786815813077,0.0726536987402,0.005588746056938461,0.1711765592972001,0.42443719536421587,
220275,110.1375,-2.7602944741076922,14.258052650967494,11.583279462969232,1.8572043900676347,4.005031834009254,1.9776610713435783,3.859346755695597,0.23908092825399999,0.018390840634923074,0.006032524632999997,0.00046404035638461516,0.24511345288699998,0.024611152761905147,
224280,112.14,-2.298732500784615,13.812656909837116,11.365798326600002,1.5671154358794097,3.3586043618831347,1.764983811584944,3.2672991209981386,0.0022137425800000388,0.00017028789076923374,0.1303602112427,0.01002770855713077,0.13257395382270004,0.9833018287818388,
228285,114.1425,-2.620718772615385,13.870033382133176,11.29284693646154,1.7940300607919402,3.8003266479678905,2.0362138595230017,3.900943318940603,0.007049128885500022,0.0005422406835000018,0.12261994276180001,0.009432303289369231,0.12966907164730002,0.94563754644073,
232290,116.145,-2.5986724266846153,13.886244043221186,11.315696129469229,1.8140155226969488,3.8942983043171275,2.0090750836485634,3.805245070152298,-0.16057654471200009,-0.012352041900923084,0.09330642596,0.007177417381538461,-0.06727011875200009,1.3870411958686455,
236295,118.1475,-2.3280157676615385,13.49785802597097,11.075348267261537,1.6893181270723447,3.639961663441032,1.8520976391640447,3.512228640364014,0.012424703227099959,0.0009557464020846123,0.104196168481,0.008015089883153846,0.11662087170809995,0.8934607240957796,
240300,120.15,-2.0458773465615385,13.237595304304177,10.953050136515385,1.605248772012847,3.4534073380052805,1.777930770841484,3.4025203187500077,0.06810987181300004,0.005239220908692311,0.1485584620373,0.01142757400286923,0.21666833385030004,0.685649164311854,
244305,122.1525,-2.263958344169231,12.881301814401898,10.553138072753846,1.7396727643318002,3.753251829055593,1.9434138978985636,3.8205830584085305,-0.08846087567099997,-0.0068046827439230744,0.07824107259799998,0.006018544045999998,-0.010219803072999994,7.655829768844316,
248310,124.155,-2.335956977038461,13.349470448737543,10.940696606346155,1.7957814191462185,3.828786261227239,1.9628058592373774,3.82043697827748,-0.22366134287220008,-0.01720471868247693,0.09586881473600001,0.007374524210461539,-0.12779252813620007,0.750191080294021,
252315,126.1575,-2.3498022005999997,13.146793047500529,10.75562957616923,1.7174390127282373,3.6463876375033832,1.8651108731432946,3.54389460653759,0.012341677213369956,0.0009493597856438427,0.1577896541005,0.012137665700038462,0.17013133131386995,0.9274579401803352,
256320,128.16,-2.4365769533230766,12.947897249665088,10.545862821446152,1.7153752343189526,3.6410786731470046,1.9082657445935298,3.592320912374956,-0.06964472867600002,-0.005357286821230771,0.14947705250200002,0.011498234807846156,0.079832323826,1.8723875911190493,
260325,130.1625,-2.2843586114538463,13.189102206942637,10.818324235776922,1.7713384960309602,3.774015358005781,1.9928439456701499,3.716866375652409,-0.012455769826999974,-0.0009581361405384595,0.1461611755701,0.011243167351546153,0.13370540574310003,1.093158311421846,
264330,132.165,-2.6645280030769234,13.787222845399995,11.202538600307692,1.7321319455717377,3.723272201452837,1.9803287010523414,3.8683598956080028,-0.15790661798699995,-0.012146662922076919,0.146574150775,0.011274934674999999,-0.011332467211999958,12.934001752045003,
268335,134.1675,-2.358782328123077,12.928788519136923,10.558834296030767,1.6119097301608496,3.4161768765703986,1.8200453887561738,3.397632423149819,-0.012932789861510002,-0.0009948299893469232,0.1822078265233,0.014015986655638461,0.16927503666179,1.0764010459932707,
272340,136.17,-2.687210596553846,13.028613405762997,10.521048399138465,1.9147442202847342,4.131743717856721,2.1034350657735765,4.1087765596393595,0.1456820741273,0.011206313394407693,0.19235800345943002,0.014796769496879232,0.33804007758673005,0.5690390465907914,
276345,138.1725,-2.6275868415307695,12.872752920769011,10.405753612469233,1.6533546519037483,3.4917008265440677,1.8585902212842815,3.5687027292440745,-0.03399579582392004,-0.002615061217224618,0.14295442117190002,0.010996493936300002,0.10895862534797998,1.3120064677334908,
280350,140.175,-2.1865194027307693,12.593964947224054,10.328130795423077,1.7962959752735612,3.865445754024591,2.010348316526625,3.8687889991972737,-0.09770808928699998,-0.007516006868230767,0.14244853984260003,0.01095757998789231,0.04474045055560005,3.1838870211102535,
284355,142.1775,-2.236561188307692,12.47194708099089,10.200678825384616,1.4370435691180985,2.9927790541598602,1.6914307330874914,3.1329389579255533,-0.20000075176600005,-0.015384673212769234,0.2188756368103,0.016836587446946154,0.01887488504429996,11.596130853067018,
288360,144.18,-2.099215874276923,12.477640103793336,10.25853582526154,1.8090479240619226,3.9430721001854048,1.9919618782215638,3.8893413055957677,0.07156253512910002,0.005504810394546155,0.16450836602200003,0.012654489694000003,0.23607090115110005,0.6968599908749636,
292365,146.1825,-2.2607859465153846,12.728173077166375,10.418566153638459,1.590035817215278,3.292806099091145,1.8138799706044657,3.349030369238636,-0.1896193181238,-0.014586101394138462,0.20944451051260002,0.016111116193276924,0.01982519238880001,10.564563833989476,
296370,148.185,-2.313237557123077,12.47853353662234,10.176980385492307,1.6614044154455736,3.558298524087147,1.9604504946116657,3.8136576801116586,0.1259455257209999,0.009688117363153838,0.224556654694,0.017273588822615385,0.3505021804149999,0.6406712061765821,
300375,150.1875,-2.2199295117692306,12.151268855609356,9.922608999153848,1.7405908643767523,3.7506071372764023,2.090134780053572,4.090007259257291,-0.15560678392100002,-0.011969752609307695,0.1683958617573,0.012953527827484617,0.012789077836299984,13.167162160772236,
304380,152.19,-2.088693362,11.908714535821193,9.758001877692308,1.7384875897932528,3.7218637748314314,1.973940203579094,3.8251187758912617,-0.18547354080099993,-0.014267195446230764,0.1696306965307,0.013048515117746155,-0.015842844270299916,10.707086028024738,
308385,154.1925,-2.1510265422769232,12.093494299084727,9.897930108492307,1.6904224849777303,3.595179724496048,1.92612332051536,3.6471399058712195,-0.13178332522900005,-0.010137178863769235,0.11431005131,0.008793080869999999,-0.017473273919000054,6.541993895357055,
312390,156.195,-2.2552245214076923,12.218512990866845,9.968734887976924,1.7623754346995102,3.786559747254981,2.020434772111673,3.8591207571594732,-0.030600000181999987,-0.002353846167846153,0.08706472069099999,0.006697286206999999,0.056464720509000005,1.5419313140339126,
316395,158.1975,-2.272563127384615,11.79917101185385,9.59016411123077,1.7576272296689077,3.8115281305835733,2.092304379018524,4.170644560069885,0.05828712695899996,0.004483625150692305,0.12154043465689997,0.009349264204376921,0.1798275616158999,0.6758721164028376,
320400,160.2,-2.2014861841076927,12.105864368854567,9.889467936353848,1.3253285548797018,2.742378293573867,1.5540870060551997,2.855287180605931,0.2454208997,0.018878530746153845,0.272253603679,0.020942584898384613,0.517674503379,0.5259165786646394,
324405,162.2025,-2.1265854101923076,11.527873602808437,9.405714218423077,1.6334549572339867,3.486728496293542,1.9296574425395288,3.753174552425752,-0.29602333530400005,-0.022771025792615387,0.2212198423171,0.01701691094746923,-0.07480349298690003,2.9573464217217924,
328410,164.205,-1.9229019972461538,11.26198469072199,9.248227669676924,1.6346121396048032,3.411074711215469,1.9247513533614198,3.6272575605624864,0.15173658170100007,0.011672044746230775,0.2109447023828,0.016226515567907693,0.36268128408380007,0.5816255529029718,
332415,166.2075,-2.399240310361539,11.82548227967518,9.564781225638463,1.5796541010378429,3.36945362596292,1.9145040552625772,3.7790432963067198,-0.001668229696000001,-0.0001283253612307693,0.2537042805934,0.0195157138918,0.2520360508974,1.0066190122010725,
336420,168.21,-2.125483879684615,11.579707938116474,9.452110877392307,1.4636234868101508,3.0803253928402152,1.7684745573194276,3.3321856875762146,-0.23240138014168,-0.017877029241667692,0.25898814149013,0.01992216473001,0.026586761348450005,9.74124445229689,
340425,170.2125,-2.1161329563153846,11.445944757830867,9.33705219860769,1.5724618578912226,3.2957591510352975,1.924505846338147,3.68528518804339,0.00202890484099999,0.0001560696031538454,0.2767107097926,0.021285439214815384,0.2787396146336,0.9927211464230983,
344430,172.215,-2.0305849221153847,11.596345841527956,9.503340060807691,1.6552707384637826,3.6159863490441024,1.9618573867210845,3.9156177033550637,0.021273003188600037,0.0016363848606615412,0.2058988520931,0.015838373237930768,0.22717185528170003,0.9063572238637534,
348435,174.2175,-2.2098106971230767,11.42496926020681,9.28241377610769,1.6275652894004453,3.4560889869526608,1.9568149238664405,3.6683411099069514,-0.02157959713499988,-0.001659969010384606,0.25357262505262,0.01950558654250923,0.23199302791762014,1.0930183002855702,
352440,176.22,-1.9869304437000002,11.379432518152365,9.32775009599231,1.6386832572441052,3.512793594881565,1.9440763174882403,3.704588977214679,-0.0029652882430001026,-0.0002280990956153925,0.214123908431,0.01647106987930769,0.21115862018799988,1.0140429419379613,
356445,178.2225,-1.9012857583769232,11.099475187022284,9.11240841793077,1.5162548723094247,3.1683819305907504,1.8003915984881955,3.430216889225108,-0.13324129394300005,-0.010249330303307696,0.23355207271952003,0.017965544055347695,0.10031077877651998,2.328284911832309,
360450,180.225,-2.0860287226,11.103474673549373,9.044915456015385,1.6074971187103808,3.474481246592537,1.935754594023136,3.849040993640317,-0.06423286349299989,-0.00494098949946153,0.21892162878129998,0.01684012529086923,0.15468876528830008,1.4152393573850457,
364455,182.2275,-1.802246130376923,10.95113616259339,9.01893729423846,1.5415821318486407,3.267534257095839,1.7999155347021802,3.438257822898194,-0.16515977866779993,-0.012704598359061533,0.23077130970410004,0.017751639208007694,0.0656115310363001,3.5172370779828923,
368460,184.23,-1.7877542422384614,10.637381369276827,8.746259065761537,1.7110232957615379,3.706716877749351,1.9474657270216522,3.904073887492457,-0.18615388682699996,-0.014319529755923073,0.22720366623170002,0.017477205094746154,0.04104977940470006,5.534832818265668,
372465,186.2325,-1.770478652069231,10.562380319900083,8.686401183776923,1.4065588915727287,2.9722162936513485,1.7427629913456262,3.363850004173629,0.09600821881900001,0.00738524760146154,0.3026579839621,0.023281383381699997,0.3986662027811,0.7591764284274775,
376470,188.235,-2.1357395465692304,10.826179916843689,8.779856461738461,1.632209716687715,3.5164287321829573,1.93099284340335,3.751057698581049,-0.17078872444840004,-0.013137594188338465,0.23587217647440004,0.01814401357495385,0.065083452026,3.624149751309629,
380475,190.2375,-1.8695073861000002,10.271525046030321,8.390387058207692,1.5521496172268692,3.336156540648008,1.8895814619425846,3.7260143795366383,-0.16291808657493,-0.012532160505763846,0.2873031624531,0.022100243265623078,0.12438507587816999,2.3097880547542657,
384480,192.24,-1.7208407842692313,10.15388275272495,8.343226762961539,1.4507808844978578,3.064602990276692,1.7698959455808132,3.3728896451667145,-0.39953912002159986,-0.03073377846319999,0.3049952387809,0.023461172213915384,-0.09454388124069985,3.2259648618022223,
388485,194.2425,-2.0360616170923076,10.611763633663843,8.628034921830768,1.5701764155593982,3.392671219603228,1.841713435581243,3.647030744777882,0.08047397434699999,0.006190305718999999,0.2859098312949,0.02199306394576154,0.3663838056419,0.7803560825893749,
392490,196.245,-1.8983354568384618,10.42466359171569,8.515090869007693,1.3248478573577576,2.814972787597503,1.6692556145904154,3.240214624919047,-0.057302141556,-0.00440785704276923,0.34025901089960003,0.026173770069200002,0.28295686934360004,1.2025119294291347,
396495,198.2475,-2.034144915076923,10.24679549773475,8.30510785030769,1.4521820569399355,3.0687774945796726,1.8782495591395627,3.6506559161743257,-0.06549896417090001,-0.005038381859300001,0.2971399519595,0.022856919381499998,0.23164098778859998,1.282760684092211,
400500,200.25,-1.8916724277769235,10.031876227862371,8.169314897915383,1.310913884179141,2.74615782107309,1.5868873387120044,2.9825181053900622,-0.07630310928660006,-0.005869469945123081,0.3991170576743,0.030701312128792308,0.32281394838769994,1.2363686874984718,
404505,202.2525,-1.7998478230076922,9.833005937542424,8.028251501300002,1.568670936815103,3.4028765631955116,1.82185441347315,3.6354613102836977,-0.04008782562020008,-0.0030836788938615445,0.336324732755,0.025871133288846156,0.29623690713479994,1.1353235355038274,
408510,204.255,-1.7714234865307692,9.789990442737219,8.001036717315385,1.4127877494010361,3.01210591462714,1.7912233108162672,3.450367516228821,-0.1644274313088,-0.01264826394683077,0.25749826617210003,0.019807558936315386,0.09307083486330003,2.766691268540855,
412515,206.2575,-1.6699912364230771,9.607288104933945,7.8780020566538465,1.5066415423542214,3.2330337839499275,1.8000786335024297,3.5098026325941136,-0.19950415613130007,-0.015346473548561545,0.3034371272629,0.02334131748176154,0.10393297113159994,2.919546357225638,
416520,208.26,-1.7652197617846153,9.54079807714301,7.782395876369232,1.2813583923161256,2.6853852606816133,1.656261007156615,3.1825414481233483,-0.2372677810440001,-0.018251367772615393,0.36837034812010006,0.02833618062462308,0.13110256707609996,2.809787453713819,
420525,210.2625,-1.6590689512923076,9.503259008162102,7.789939256861538,1.4295520602228602,3.03394744001369,1.8269753721595061,3.559242669823571,-0.25799898896099993,-0.019846076073923073,0.30703038466005,0.023617721896926923,0.04903139569905007,6.261914030442302,
424530,212.265,-1.5078094555692305,9.386893099737385,7.744907929353847,1.425312728770051,3.0083882527528187,1.8091020838558192,3.534985216869594,-0.18746074567699994,-0.014420057359769227,0.2678249842776,0.020601921867507693,0.08036423860060005,3.3326388570500343,
428535,214.2675,-1.6538458970923078,9.36013213090106,7.6649944232153855,1.3539705027617204,2.8616738193550453,1.7018101225178588,3.310409219327633,-0.286901824176,-0.02206937109046154,0.364044545219,0.02800342655530769,0.07714272104299996,4.719104282257281,
432540,216.27,-1.7252759565999998,9.082421433700047,7.391271407707692,1.3652533273482563,2.907204860237507,1.7128537070048675,3.380859971570273,-0.47004172300780006,-0.03615705561598462,0.3752562827371,0.028865867902853844,-0.09478544027070007,3.9590076457459746,
436545,218.2725,-1.734954393753846,9.444480557771852,7.708575468707692,1.4256781922793766,3.022053958056849,1.846751521138228,3.6566093017254193,0.012424083425000065,0.0009556987250000051,0.34359303384578,0.026430233372752306,0.35601711727078006,0.9651025672017042,
440550,220.275,-1.4817866178692307,8.9354591505865,7.354581062592308,1.4467592018453845,3.0539973634414745,1.8446431545657507,3.618222848685445,-0.10663960503050002,-0.008203046540807694,0.36470603197859996,0.028054310152199998,0.25806642694809995,1.4132254097970924,
444555,222.2775,-1.7059191557076923,9.050591280005778,7.370442133676923,1.2869129610321897,2.7482455576385307,1.654838419608667,3.2681295249165543,-0.07404515799150002,-0.00569578138396154,0.382390654654,0.029414665742615385,0.3083454966625,1.2401369852744963,
