atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.2537696362e-01,-6.9143378735e-01,-4.7298939899e-03,-2.0879118443e+00,-1.2757085562e+00,1.5475003719e+00,-1.2643363476e+00,2.2757227421e+00,9.9255812168e-01,-1.5467460155e+00,-9.7499477863e-01,8.0766212195e-03
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.0930116177e+00,-1.1072095484e-02,7.4833175167e-03,1.0482642800e-02,9.9906241521e-03,-6.1534356326e-02,5.3593989462e-02,-5.7883039117e-02,1.2573951855e-02,4.5238781720e-02,7.7209216356e-01,1.0645420104e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.0883586407e+00,-1.0346665047e-02,-4.9283360131e-03,9.0572200716e-03,2.9634120874e-03,-6.1722915620e-02,4.3401580304e-02,-5.1804210991e-02,8.6682708934e-03,4.2590718716e-02,7.6954740286e-01,9.7919546068e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.6883813143e-01,-6.4516231418e-02,1.6224218905e-01,-7.1765011549e-01,-8.6876861751e-02,1.7206605524e-02,6.2173254788e-02,1.1965133250e-01,5.0574522465e-02,3.7434482947e-03,-4.9527707696e-01,2.3194320500e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.3358963728e-01,-3.2424289733e-02,-6.7860847339e-03,-3.0941536650e-02,-3.8224056363e-02,1.3564971089e-01,1.4808022976e-01,-8.7842933834e-02,1.5104117338e-03,7.7803291380e-02,-2.5383803248e-01,9.1562747955e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,9.2123764753e-01,-5.8884840459e-02,-3.7573877722e-02,2.5949880481e-02,-2.2343609482e-02,1.7268921435e-01,8.9600317180e-02,-1.7116649076e-02,-2.0787544549e-01,4.8452943563e-02,-2.9504671693e-01,1.5960071981e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.6706763506e-01,-3.4328576177e-02,-6.9335824810e-03,1.0484321043e-02,-9.5663312823e-03,1.3773177564e-01,-5.4212175310e-03,5.6730685756e-03,4.9215648323e-02,7.0990718901e-02,-5.0720191002e-01,2.0255345106e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.7316912413e-01,-5.1516443491e-02,2.6362298056e-02,-1.0003530420e-02,-5.5907670408e-02,3.6275438964e-02,1.5194623172e-01,-1.0501538962e-01,1.4321342111e-01,-1.9079599530e-02,-4.8122435808e-01,2.1247388422e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.7200373411e-01,-3.9850804955e-02,-1.7964540049e-02,-1.1537619866e-02,-6.4227446914e-02,9.3274943531e-02,1.7814336717e-01,-8.0603305250e-03,-2.5145750493e-02,7.6649256051e-02,-4.8723611236e-01,2.6688578725e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.2398855686e-01,-5.4227493703e-02,-2.2584863007e-01,5.5913501978e-01,-2.1257348359e-01,7.0931226015e-02,1.2264236808e-02,2.6676861569e-02,8.8843163103e-03,-4.8234544694e-02,-6.5270382166e-01,2.2136366367e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-2.1022479534e+00,-1.3024668209e-02,1.0660559870e-02,-2.3694180418e-03,1.5436469112e-03,-4.9349486828e-02,-8.6204081774e-02,3.6773305386e-02,2.7968108654e-02,5.7710535824e-02,7.8279441595e-01,1.1166466773e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-2.0968132019e+00,-1.1810343713e-02,1.3745876495e-03,-1.0737176985e-02,5.3327889182e-03,-4.7607518733e-02,-8.2876123488e-02,3.5477776080e-02,2.6299953461e-02,5.4986327887e-02,7.7709120512e-01,1.0758726299e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,8.1113016605e-01,-6.5795826912e-01,-1.1890543699e+00,1.6391494274e+00,-1.2134997845e+00,1.4094259739e+00,1.6234081984e+00,-3.7222707272e-01,-1.8331531286e+00,-1.9904575348e+00,-7.1545773745e-01,1.4583510160e-01
