atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.5071039200e-01,3.1094387174e-01,-4.3362649158e-03,9.1678315401e-01,5.3509098291e-01,6.5575897694e-01,-5.2520358562e-01,9.4247663021e-01,3.7205168605e-01,-6.2007188797e-01,-9.0759098530e-01,-3.0886212364e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.6171870232e+00,-5.4031139007e-04,9.4025442377e-03,1.3344251551e-02,1.0440105572e-02,-2.5404974818e-02,1.7409863649e-03,-2.7263209224e-02,-1.1828828137e-03,9.6126263961e-03,8.7321329117e-01,6.5182946622e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-2.6136887074e+00,7.8772590496e-04,-6.1396742240e-03,1.2332990766e-02,2.3566673044e-03,-1.0787826963e-02,2.4174883962e-02,-8.3033097908e-03,2.6187484618e-03,1.6422543675e-02,8.6889731884e-01,6.5328031778e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.1200778484e-01,-9.7992429510e-03,-3.3139172941e-02,1.0258923471e-01,4.4193554670e-02,5.4076011293e-03,5.1405470818e-02,-1.1792872101e-04,-2.6407890022e-02,3.2155960798e-02,-4.7793737054e-01,1.9677443802e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.9410094023e-01,-7.2765103541e-03,3.3171720803e-02,2.3820893839e-03,2.4739472196e-02,4.4616628438e-02,4.9088999629e-02,-5.1589243114e-02,-1.7604224384e-02,2.0916951820e-02,-2.8923660517e-01,1.0481280088e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.9856216908e-01,-6.8291919306e-03,3.2735157758e-02,1.2971600518e-02,4.1311152279e-02,4.6804137528e-02,2.2264670581e-02,-1.8528435379e-02,-4.9536596984e-02,1.4548458159e-02,-3.3643141389e-01,1.4861385524e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.2112354040e-01,-2.0362026989e-03,5.4779457860e-03,5.3623546846e-03,2.6016851887e-02,4.2461860925e-02,-7.1346061304e-05,3.0805601273e-03,1.5768364072e-02,2.5490753353e-02,-5.7747703791e-01,1.5746100247e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.1638699770e-01,-6.4634429291e-03,-1.4213814400e-02,4.6440395527e-03,5.0662841648e-02,1.3170080259e-02,4.2692627758e-02,-2.1033251658e-02,3.6117013544e-02,-7.9678893089e-03,-5.2453231812e-01,1.8567259610e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.1651395559e-01,-7.0972712710e-03,3.7187831476e-03,2.2272909060e-02,5.0413455814e-02,3.6133743823e-02,4.9763694406e-02,-1.1774374172e-02,-6.3666505739e-03,8.8483570144e-03,-5.2536720037e-01,2.1909596026e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,8.2689762115e-01,-1.2923554517e-02,3.6318279803e-02,-8.4375783801e-02,5.5279556662e-02,5.7603865862e-03,-2.5539805647e-03,2.4412514176e-04,4.7012820840e-02,1.4422606677e-02,-6.3517647982e-01,1.9989316165e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-2.6283190250e+00,-4.2105311877e-04,1.6166741028e-02,-7.1167047136e-03,4.0362076834e-03,-2.8206141666e-02,-1.6010422260e-02,5.6266277097e-03,3.9157597348e-03,2.0542798564e-02,8.7913185358e-01,7.0416241884e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-2.6243970394e+00,-4.8118428094e-04,1.9008532399e-03,-1.5864210203e-02,7.8437952325e-03,1.4365282841e-03,-2.8004119173e-02,1.2686400674e-02,1.5836352482e-02,1.4686020091e-02,8.7641316652e-01,7.0146366954e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,8.2766890526e-01,2.8924211860e-01,5.2729111910e-01,-7.2756803036e-01,5.4947578907e-01,6.0361808538e-01,7.0534080267e-01,-1.7118787766e-01,-7.4220263958e-01,-8.3753436804e-01,-6.3977760077e-01,9.1840371490e-02
