#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
   -1.445132621   -3.141592654   29.276242713   12.842309392    1.678476740
   -1.382300768   -3.141592654   30.591120409    1.482784434    1.505560844
   -1.319468915   -3.141592654   30.482890876   -4.551766081   -9.991019321
   -1.256637061   -3.141592654   30.142074077   -6.444261981  -28.837893963
   -1.193805208   -3.141592654   29.692493470   -6.456832467  -43.838629921
   -1.130973355   -3.141592654   29.587345261   -2.394828429  -50.661400199
   -1.068141502   -3.141592654   29.726188614    0.023304726  -49.244161953
   -1.005309649   -3.141592654   29.856856988    1.849450499  -48.679552417
   -0.942477796   -3.141592654   30.330865404   14.959342349  -40.793175989
   -0.879645943   -3.141592654   31.943984766   37.771403992  -22.784819831
   -0.816814090   -3.141592654   35.320144856   58.514588637    2.529436783
   -0.753982237   -3.141592654   39.477192487   71.957160789   20.921765733
   -0.691150384   -3.141592654   44.230381966   77.866276152   37.329065546
   -0.628318531   -3.141592654   49.154645712   78.453280135   44.619308942
   -0.565486678   -3.141592654   54.075969194   77.105046535   41.693419150
   -0.502654825   -3.141592654   58.823166176   63.288993389   31.022300026
   -0.439822972   -3.141592654   62.245203393   42.161694553   17.370819340
   -0.376991118   -3.141592654   64.230086282   22.004606735    5.090147434
   -0.314159265   -3.141592654   65.203422365    9.683519797   -1.674597135
   -0.251327412   -3.141592654   65.527906795    3.370980449   -4.029121033
   -0.188495559   -3.141592654   65.646991910    0.663589827   -3.948470384
   -0.125663706   -3.141592654   65.647079926   -0.562548286   -2.895165587
   -0.062831853   -3.141592654   65.570526836   -1.758354029   -1.682912727
    0.000000000   -3.141592654   65.408090341   -3.343517764   -1.258454149
    0.062831853   -3.141592654   65.124401566   -5.572291528   -2.235735698
    0.125663706   -3.141592654   64.697351894   -8.152139944   -3.924058000
    0.188495559   -3.141592654   64.072393805  -12.163037357   -5.690868668
    0.251327412   -3.141592654   63.109881429  -18.682697333   -6.363424665
    0.314159265   -3.141592654   61.347283190  -32.820887478   -6.297415099
    0.376991118   -3.141592654   58.796932414  -48.398432593   -6.007072188
    0.439822972   -3.141592654   55.235639114  -64.586306637   -7.304384028
    0.502654825   -3.141592654   50.762118278  -76.977253170  -10.196750580
    0.565486678   -3.141592654   45.707047349  -82.529006539  -14.572661839
    0.628318531   -3.141592654   40.587424390  -78.767596703  -18.332641039
    0.691150384   -3.141592654   35.985971127  -66.742836135  -22.873785616
    0.753982237   -3.141592654   32.878818479  -60.590471640  -31.371451873
    0.816814090   -3.141592654   29.594263546  -44.496641538  -40.268153399
    0.879645943   -3.141592654   26.196237224  -38.448440955  -40.596020192
    0.942477796   -3.141592654   22.814859424  -36.955329821  -37.712585259
    1.005309649   -3.141592654   20.796721686  -26.364930222  -21.692148285
    1.068141502   -3.141592654   20.083951012  -18.245285987   -5.987410149
    1.130973355   -3.141592654   19.261670086   -2.935247305    6.010895773
    1.193805208   -3.141592654   18.073173638    3.136723605   -5.478630224
    1.256637061   -3.141592654   19.881586544   14.285025693  -21.504456563
    1.319468915   -3.141592654   20.223918880   11.442955899  -32.862056987
    1.382300768   -3.141592654   21.812068270    7.824832915  -36.159485257
    1.445132621   -3.141592654   22.644073492   19.365354980  -36.340889651
    1.507964474   -3.141592654   26.252882725    9.893507948  -30.058269168
    1.570796327   -3.141592654   26.984650547   12.832893650  -23.846344811
    1.633628180   -3.141592654   27.988763111   19.652724703  -19.881665639
    1.696460033   -3.141592654   30.006793844   23.236323451  -13.666901973
    1.759291886   -3.141592654   31.600596737   26.457366660  -15.189231821
    1.822123739   -3.141592654   33.343078983   31.281622058  -17.196037375
    1.884955592   -3.141592654   34.785831857   25.845481604  -14.807762728
    1.947787445   -3.141592654   36.142702322   15.975964259   -9.309812754
    2.010619298   -3.141592654   36.925044981   12.059481941   -4.217482691
    2.073451151   -3.141592654   38.219144223   27.522756949   -6.307972826
    2.136283004   -3.141592654   40.433954721   37.947812847   -8.134830171
    2.199114858   -3.141592654   41.716145678   -1.023406664  -13.770561387
    2.261946711   -3.141592654   40.844546798  -24.902682186  -11.825325350
    2.324778564   -3.141592654   39.096904325  -36.466040374  -11.507614854
    2.387610417   -3.141592654   38.242631017  -36.931922721   -2.488280589
    2.450442270   -3.141592654   36.057516155  -33.028170325    8.302208748
    2.513274123   -3.141592654   33.729373376  -40.438913556   24.234553757
    2.576105976   -3.141592654   31.044227454  -42.970269946   30.868906941
    2.638937829   -3.141592654   28.650097667  -34.839427387   24.046247268
    2.701769682   -3.141592654   26.786349607  -24.444343406   10.975202212
    2.764601535   -3.141592654   25.456524839  -17.237658196    2.556354734
    2.827433388   -3.141592654   24.594490508   -9.248796171    6.668455097
    2.890265241   -3.141592654   23.643628369  -14.026732795   22.559887575
    2.953097094   -3.141592654   22.944865055   -7.667195872   33.287916303
    3.015928947   -3.141592654   22.394552980   -2.825320333   30.397786477
    3.078760801   -3.141592654   20.985190089  -10.915871537   28.500036112

   -3.141592654   -3.078760801   21.458039196  -13.923592379   25.763459440
   -3.078760801   -3.078760801   20.415488389  -25.013625721   15.363913122
   -3.015928947   -3.078760801   19.140151061  -14.026481758   -3.811055372
   -2.953097094   -3.078760801   19.063717387    2.726751267   -8.997481814
   -2.890265241   -3.078760801   20.030072855   -6.668533955   -3.152123041
   -2.827433388   -3.078760801   19.600137113  -15.579757878   -0.754718343
   -2.764601535   -3.078760801   18.424185180  -18.072752307  -12.134078985
   -2.701769682   -3.078760801   18.114936415    1.473624245  -22.222810347
   -2.638937829   -3.078760801   18.856089651   18.752452438  -27.335784282
   -2.576105976   -3.078760801   22.163299874    7.176991418  -22.374192687
   -2.513274123   -3.078760801   22.831956941   -3.929512511  -26.198126450
   -2.450442270   -3.078760801   23.308804495    0.684615511  -32.666670228
   -2.387610417   -3.078760801   23.317774164   -0.033614448  -35.365934204
   -2.324778564   -3.078760801   22.190829756  -13.136131943  -24.783070926
   -2.261946711   -3.078760801   20.842997128  -19.364785350   -8.794876647
   -2.199114858   -3.078760801   19.859115763  -10.229358074    0.583492972
   -2.136283004   -3.078760801   20.767039259   -3.273209281   -8.197559680
   -2.073451151   -3.078760801   20.753302697    5.564935707  -26.548198854
   -2.010619298   -3.078760801   20.392761773   -0.192058354  -35.061658529
   -1.947787445   -3.078760801   20.191203555   -2.092027235  -36.765928386
   -1.884955592   -3.078760801   20.459152977   10.328675209  -27.014984203
   -1.822123739   -3.078760801   21.026699920   11.966761886   -8.029090086
   -1.759291886   -3.078760801   21.892594368   10.329983382    6.575653250
   -1.696460033   -3.078760801   23.306632374   -6.294545263    8.448044439
   -1.633628180   -3.078760801   23.369369848    8.561052014    9.621073493
   -1.570796327   -3.078760801   24.880075013   37.036081543    3.633158648
   -1.507964474   -3.078760801   28.057717196   45.460602762    6.111134821
   -1.445132621   -3.078760801   30.824537205   23.599217917    4.916628330
   -1.382300768   -3.078760801   32.063941093   -4.725373552   -4.682359296
   -1.319468915   -3.078760801   31.192808003  -22.970966584  -20.532659811
   -1.256637061   -3.078760801   29.663386805  -24.301443590  -37.631039357
   -1.193805208   -3.078760801   28.365858302  -14.331045446  -44.568991890
   -1.130973355   -3.078760801   27.952071719   -3.546827950  -41.134748020
   -1.068141502   -3.078760801   28.150660584   -0.535903344  -33.029375424
   -1.005309649   -3.078760801   28.230664422    2.895485289  -26.248864161
   -0.942477796   -3.078760801   29.101200932   25.740900495  -15.233175219
   -0.879645943   -3.078760801   31.573765590   52.809636922   -1.461672975
   -0.816814090   -3.078760801   36.211944543   71.362590038   17.390914687
   -0.753982237   -3.078760801   41.171403867   84.218732306   26.975113463
   -0.691150384   -3.078760801   46.495396167   82.222236857   29.896711562
   -0.628318531   -3.078760801   51.433149291   74.463986367   24.735425492
   -0.565486678   -3.078760801   55.924612269   67.092824942   15.662757774
   -0.502654825   -3.078760801   59.896521828   50.240579417    3.590257490
   -0.439822972   -3.078760801   62.519256542   30.006849285   -6.909532917
   -0.376991118   -3.078760801   63.925255430   15.948344360  -12.369178080
   -0.314159265   -3.078760801   64.672161507    8.629317085  -12.393382996
   -0.251327412   -3.078760801   65.020705244    4.555254497   -9.946692484
   -0.188495559   -3.078760801   65.259929893    3.107600908   -6.616147578
   -0.125663706   -3.078760801   65.419452576    1.901122954   -3.200128862
   -0.062831853   -3.078760801   65.471320985   -0.349844114   -0.840819026
    0.000000000   -3.078760801   65.356763841   -3.497670467   -0.301899615
    0.062831853   -3.078760801   65.024177124   -6.922369698   -1.362600417
    0.125663706   -3.078760801   64.494409876   -9.961581683   -3.491817367
    0.188495559   -3.078760801   63.769357332  -13.397728683   -5.681109915
    0.251327412   -3.078760801   62.784494592  -18.125876862   -6.515697268
    0.314159265   -3.078760801   61.058931892  -31.692327835   -6.427253465
    0.376991118   -3.078760801   58.559491482  -47.975908559   -5.761275928
    0.439822972   -3.078760801   54.960184990  -66.380713622   -6.650411556
    0.502654825   -3.078760801   50.269267991  -81.733205738  -11.022010290
    0.565486678   -3.078760801   44.888136327  -87.773147233  -17.247027891
    0.628318531   -3.078760801   39.443028458  -83.725310967  -23.747548545
    0.691150384   -3.078760801   34.522241363  -72.002531706  -27.880262595
    0.753982237   -3.078760801   30.966826131  -64.479819230  -31.823709948
    0.816814090   -3.078760801   27.529872625  -44.572825544  -28.829852703
    0.879645943   -3.078760801   24.612582173  -29.282226941  -19.999620252
    0.942477796   -3.078760801   22.064141172  -17.162282956  -11.894563647
    1.005309649   -3.078760801   21.578451430    1.495793615   -2.271290564
    1.068141502   -3.078760801   22.359720711    7.729256094    2.470912149
    1.130973355   -3.078760801   22.541018090    6.403702812   -1.099212011
    1.193805208   -3.078760801   20.784568221   -9.936085110  -17.485367148
    1.256637061   -3.078760801   21.487489810   -6.523375570  -29.026247295
    1.319468915   -3.078760801   21.120570905   -5.754237830  -18.228429224
    1.382300768   -3.078760801   22.074256454   -4.979055680   -7.826875756
    1.445132621   -3.078760801   22.274594771   12.169988883   -2.358493227
    1.507964474   -3.078760801   25.355160012    3.497531832   -7.173219346
    1.570796327   -3.078760801   25.917818523   10.305260226   -6.930885889
    1.633628180   -3.078760801   26.918226508   21.955604635   -4.715365657
    1.696460033   -3.078760801   29.430465464   24.731210358    9.232117473
    1.759291886   -3.078760801   31.041456696   22.734025383   15.952710650
    1.822123739   -3.078760801   32.431402747   23.484083221   11.010205068
    1.884955592   -3.078760801   33.550341903   22.780081490    0.216157509
    1.947787445   -3.078760801   34.977724044   21.487267644   -6.483666926
    2.010619298   -3.078760801   36.246156353   19.345014026   -1.274189816
    2.073451151   -3.078760801   37.799245336   30.872501785    4.943018990
    2.136283004   -3.078760801   40.146895437   39.048677650    9.221297513
    2.199114858   -3.078760801   41.161051001    3.297351226    5.711814769
    2.261946711   -3.078760801   40.539418628  -22.855885099   10.379287401
    2.324778564   -3.078760801   38.910637488  -36.744658629   12.038159510
    2.387610417   -3.078760801   38.456398939  -34.819033742   15.173924129
    2.450442270   -3.078760801   36.586489035  -23.330485055   13.871605008
    2.513274123   -3.078760801   35.065370911  -29.115269011   21.838761200
    2.576105976   -3.078760801   32.870693958  -40.606765502   31.072900265
    2.638937829   -3.078760801   30.243639572  -45.251157223   34.499887676
    2.701769682   -3.078760801   27.558270518  -38.902032497   28.646599615
    2.764601535   -3.078760801   25.455419152  -26.712351270   19.546056661
    2.827433388   -3.078760801   24.359346043   -6.316823549   12.951466987
    2.890265241   -3.078760801   24.019715385    0.448888678   16.413586967
    2.953097094   -3.078760801   24.131459796    0.811789756   27.863879032
    3.015928947   -3.078760801   23.815566383   -8.771672755   34.922914667
    3.078760801   -3.078760801   22.383980065  -15.947633564   34.425613810

   -3.141592654   -3.015928947   22.291109971  -23.823706283   11.646501589
   -3.078760801   -3.015928947   20.549664599  -36.033369730    7.439654476
   -3.015928947   -3.015928947   18.333235380  -22.193604672   -1.646086211
   -2.953097094   -3.015928947   17.998396707    4.079969761   -5.645495552
   -2.890265241   -3.015928947   19.435493979    0.425924642   -1.198847471
   -2.827433388   -3.015928947   19.507345193  -14.176382750    6.396276485
   -2.764601535   -3.015928947   17.878607618  -22.123913317   -1.653065872
   -2.701769682   -3.015928947   17.087188537   -4.825500233  -13.883683911
   -2.638937829   -3.015928947   17.620691820   18.834204024  -29.411429152
   -2.576105976   -3.015928947   21.548191153   16.470126404  -34.954289007
   -2.513274123   -3.015928947   22.652989241    6.547692004  -37.440115052
   -2.450442270   -3.015928947   23.272850412    1.044046849  -37.494109586
   -2.387610417   -3.015928947   23.130514186   -3.661082732  -37.086076736
   -2.324778564   -3.015928947   22.155794176  -12.019165445  -28.952530436
   -2.261946711   -3.015928947   21.083618510  -15.223653999  -16.782157649
   -2.199114858   -3.015928947   20.247338586  -10.837267988   -4.805991394
   -2.136283004   -3.015928947   20.627351660  -11.987062820   -3.618613196
   -2.073451151   -3.015928947   19.817746783   -4.646067293   -6.994331780
   -2.010619298   -3.015928947   19.230448465   -1.607920124   -8.606836830
   -1.947787445   -3.015928947   19.057447638    4.101889946  -12.316721359
   -1.884955592   -3.015928947   19.948804831   23.438212687  -10.459960058
   -1.822123739   -3.015928947   21.651456280   29.336224349   -0.994226939
   -1.759291886   -3.015928947   23.537720640   25.340868130   10.034184597
   -1.696460033   -3.015928947   25.347865149    2.722522419   16.495666487
   -1.633628180   -3.015928947   25.711836531    3.176886118   23.106718530
   -1.570796327   -3.015928947   26.692189849   27.281924754   11.758068770
   -1.507964474   -3.015928947   29.548297855   40.786662289   -0.662855996
   -1.445132621   -3.015928947   31.852310718   19.563525370  -13.956396183
   -1.382300768   -3.015928947   32.442076832  -15.195358750  -26.535014647
   -1.319468915   -3.015928947   30.780293185  -36.794487265  -37.211025139
   -1.256637061   -3.015928947   28.557053717  -30.988336684  -45.330849701
   -1.193805208   -3.015928947   27.036306146  -12.554663843  -47.500193643
   -1.130973355   -3.015928947   26.894897703    1.865824158  -41.838938641
   -1.068141502   -3.015928947   27.507332879    4.609672543  -33.466546889
   -1.005309649   -3.015928947   27.893717645    7.615136110  -23.777210151
   -0.942477796   -3.015928947   29.163530117   32.594956056  -14.976435291
   -0.879645943   -3.015928947   32.057150469   59.346406738   -5.075762737
   -0.816814090   -3.015928947   37.656247614   76.644448768   14.814704158
   -0.753982237   -3.015928947   42.781975715   83.000396744   16.092988205
   -0.691150384   -3.015928947   47.756116245   72.848644722    6.822995824
   -0.628318531   -3.015928947   52.079402402   64.553733327   -3.918614753
   -0.565486678   -3.015928947   55.954324487   57.391738869  -12.405153203
   -0.502654825   -3.015928947   59.249654341   41.216133833  -20.922498003
   -0.439822972   -3.015928947   61.457538753   25.835735419  -23.468418326
   -0.376991118   -3.015928947   62.802824968   17.587691606  -20.927122260
   -0.314159265   -3.015928947   63.733007654   12.488462273  -15.958282064
   -0.251327412   -3.015928947   64.346917917    9.115329947  -10.657830627
   -0.188495559   -3.015928947   64.865970558    7.506150581   -5.391098327
   -0.125663706   -3.015928947   65.269724874    5.129057874   -1.503008379
   -0.062831853   -3.015928947   65.466449947    1.130692200    0.801254063
    0.000000000   -3.015928947   65.388708865   -3.552083464    1.380532089
    0.062831853   -3.015928947   65.016687047   -8.144943460    0.201649372
    0.125663706   -3.015928947   64.398878696  -11.461548798   -2.543304721
    0.188495559   -3.015928947   63.594372862  -14.226909948   -7.721242018
    0.251327412   -3.015928947   62.575399181  -18.361838385  -15.044995944
    0.314159265   -3.015928947   60.880639498  -31.277198497  -23.649870177
    0.376991118   -3.015928947   58.331030951  -50.360083344  -34.251091766
    0.439822972   -3.015928947   54.430677635  -74.159060852  -45.846204401
    0.502654825   -3.015928947   49.085031046  -94.675475937  -57.065763384
    0.565486678   -3.015928947   42.773974802 -103.476987456  -66.907053200
    0.628318531   -3.015928947   36.410820187  -96.336147624  -71.774743806
    0.691150384   -3.015928947   30.927915326  -76.808181825  -68.156006436
    0.753982237   -3.015928947   27.198086674  -58.652114279  -58.536638053
    0.816814090   -3.015928947   24.283889321  -34.190855728  -42.236508541
    0.879645943   -3.015928947   22.148939523  -18.076529327  -32.408597020
    0.942477796   -3.015928947   20.333227546   -5.251117272  -30.231673530
    1.005309649   -3.015928947   20.627324865   14.392767146  -32.772496238
    1.068141502   -3.015928947   22.039138340   17.424788657  -36.968614959
    1.130973355   -3.015928947   22.419974433    8.909144548  -44.894174221
    1.193805208   -3.015928947   20.418711475  -11.833007356  -51.068499247
    1.256637061   -3.015928947   21.106270977   -2.212407854  -52.044796231
    1.319468915   -3.015928947   22.107161105    7.490590124  -29.600036060
    1.382300768   -3.015928947   23.850828719    4.623742242  -20.177659632
    1.445132621   -3.015928947   24.383906319   12.887397130  -15.251589492
    1.507964474   -3.015928947   26.743668030   -4.111659982  -27.235987524
    1.570796327   -3.015928947   27.093285163    4.313330238  -24.848966741
    1.633628180   -3.015928947   27.973362519   24.386473893  -19.333209361
    1.696460033   -3.015928947   31.215353361   31.679651379   -0.063611474
    1.759291886   -3.015928947   33.279006628   23.826163723   16.214815795
    1.822123739   -3.015928947   34.436802662   11.726476193   22.932245613
    1.884955592   -3.015928947   34.722890059    6.634650032   17.373109190
    1.947787445   -3.015928947   35.270649987   12.716976660    4.655792163
    2.010619298   -3.015928947   36.419706185   23.075060074   -0.992998189
    2.073451151   -3.015928947   38.286802090   38.866924892    1.485874490
    2.136283004   -3.015928947   41.146441961   44.605731377   11.362808297
    2.199114858   -3.015928947   42.293313271   11.325316189   17.470284803
    2.261946711   -3.015928947   42.256266270  -15.748430267   29.419544595
    2.324778564   -3.015928947   41.002464056  -33.693233585   35.722338234
    2.387610417   -3.015928947   40.809114176  -35.477946511   34.521923967
    2.450442270   -3.015928947   38.725689112  -24.055798488   20.947420305
    2.513274123   -3.015928947   37.466466911  -24.326525669   12.868869208
    2.576105976   -3.015928947   35.687218095  -33.383915446   10.815950220
    2.638937829   -3.015928947   33.373187666  -44.283836551   15.642625663
    2.701769682   -3.015928947   30.566310310  -43.940171894   19.764500898
    2.764601535   -3.015928947   27.997371629  -36.681821365   19.298101981
    2.827433388   -3.015928947   26.197826087  -18.496903872   12.006749348
    2.890265241   -3.015928947   25.302572744   -5.030595246    0.073499686
    2.953097094   -3.015928947   25.363529725    2.891987538   -5.983170985
    3.015928947   -3.015928947   25.260300130  -11.061735688    0.076872990
    3.078760801   -3.015928947   23.816687690  -23.376499856   10.017083464

   -3.141592654   -2.953097094   23.922312468  -16.835084305    6.323832111
   -3.078760801   -2.953097094   22.389193772  -34.046788197   10.758692083
   -3.015928947   -2.953097094   20.077740040  -22.042072131    7.512528687
   -2.953097094   -2.953097094   19.778755511    6.947134608    1.147090982
   -2.890265241   -2.953097094   21.669569976    9.418465846   -0.203705470
