Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  408233 |  1.63e-03 |     -- |  8.84e+00 |  1.15e+01 |     -- |  3.84e+01 |  5.59e+01
  412236 |  1.66e-03 |     -- |  9.42e+00 |  1.20e+01 |     -- |  3.87e+01 |  5.63e+01
  416237 |  1.61e-03 |     -- |  1.10e+01 |  1.50e+01 |     -- |  3.77e+01 |  5.47e+01
  420238 |  1.63e-03 |     -- |  7.44e+00 |  9.64e+00 |     -- |  3.86e+01 |  5.63e+01
  424242 |  1.56e-03 |     -- |  8.50e+00 |  1.08e+01 |     -- |  3.78e+01 |  5.48e+01
  428242 |  1.58e-03 |     -- |  9.05e+00 |  1.15e+01 |     -- |  3.78e+01 |  5.50e+01
  432245 |  1.64e-03 |     -- |  9.72e+00 |  1.31e+01 |     -- |  3.83e+01 |  5.57e+01
  436245 |  1.60e-03 |     -- |  8.55e+00 |  1.07e+01 |     -- |  3.84e+01 |  5.56e+01
  440249 |  1.59e-03 |     -- |  9.72e+00 |  1.27e+01 |     -- |  3.77e+01 |  5.49e+01
  444253 |  1.62e-03 |     -- |  8.77e+00 |  1.23e+01 |     -- |  3.84e+01 |  5.56e+01
  448254 |  1.54e-03 |     -- |  9.71e+00 |  1.29e+01 |     -- |  3.73e+01 |  5.39e+01
  452258 |  1.53e-03 |     -- |  7.45e+00 |  9.50e+00 |     -- |  3.77e+01 |  5.44e+01
  456260 |  1.47e-03 |     -- |  8.24e+00 |  1.05e+01 |     -- |  3.68e+01 |  5.33e+01
  460264 |  1.56e-03 |     -- |  8.97e+00 |  1.15e+01 |     -- |  3.78e+01 |  5.47e+01
  464269 |  1.52e-03 |     -- |  8.77e+00 |  1.09e+01 |     -- |  3.73e+01 |  5.40e+01
  468273 |  1.51e-03 |     -- |  9.09e+00 |  1.14e+01 |     -- |  3.69e+01 |  5.37e+01
  472278 |  1.50e-03 |     -- |  9.56e+00 |  1.31e+01 |     -- |  3.65e+01 |  5.31e+01
  476278 |  1.52e-03 |     -- |  8.83e+00 |  1.12e+01 |     -- |  3.73e+01 |  5.39e+01
  480280 |  1.45e-03 |     -- |  8.69e+00 |  1.13e+01 |     -- |  3.64e+01 |  5.27e+01
  484285 |  1.45e-03 |     -- |  8.68e+00 |  1.10e+01 |     -- |  3.64e+01 |  5.26e+01
  488287 |  1.50e-03 |     -- |  9.33e+00 |  1.21e+01 |     -- |  3.70e+01 |  5.33e+01
  492292 |  1.52e-03 |     -- |  7.51e+00 |  9.87e+00 |     -- |  3.72e+01 |  5.41e+01
  496292 |  1.56e-03 |     -- |  1.01e+01 |  1.49e+01 |     -- |  3.70e+01 |  5.39e+01
  500295 |  1.40e-03 |     -- |  7.95e+00 |  1.02e+01 |     -- |  3.60e+01 |  5.18e+01
  504298 |  1.54e-03 |     -- |  9.05e+00 |  1.16e+01 |     -- |  3.68e+01 |  5.42e+01
  508302 |  1.54e-03 |     -- |  9.33e+00 |  1.20e+01 |     -- |  3.74e+01 |  5.41e+01
  512307 |  1.48e-03 |     -- |  9.30e+00 |  1.24e+01 |     -- |  3.64e+01 |  5.29e+01
  516312 |  1.52e-03 |     -- |  8.90e+00 |  1.14e+01 |     -- |  3.69e+01 |  5.40e+01
  520312 |  1.51e-03 |     -- |  1.02e+01 |  1.33e+01 |     -- |  3.67e+01 |  5.33e+01
  524313 |  1.39e-03 |     -- |  8.62e+00 |  1.10e+01 |     -- |  3.56e+01 |  5.15e+01
  528315 |  1.43e-03 |     -- |  8.61e+00 |  1.16e+01 |     -- |  3.60e+01 |  5.21e+01
  532317 |  1.40e-03 |     -- |  9.01e+00 |  1.30e+01 |     -- |  3.56e+01 |  5.13e+01
  536321 |  1.42e-03 |     -- |  8.74e+00 |  1.18e+01 |     -- |  3.58e+01 |  5.20e+01
  540324 |  1.46e-03 |     -- |  8.61e+00 |  1.12e+01 |     -- |  3.62e+01 |  5.29e+01
  544324 |  1.42e-03 |     -- |  7.30e+00 |  9.72e+00 |     -- |  3.63e+01 |  5.23e+01
  548329 |  1.48e-03 |     -- |  9.41e+00 |  1.26e+01 |     -- |  3.63e+01 |  5.29e+01
  552333 |  1.37e-03 |     -- |  8.95e+00 |  1.14e+01 |     -- |  3.54e+01 |  5.11e+01
  556335 |  1.39e-03 |     -- |  7.94e+00 |  1.02e+01 |     -- |  3.60e+01 |  5.17e+01
  560339 |  1.41e-03 |     -- |  8.30e+00 |  1.04e+01 |     -- |  3.58e+01 |  5.20e+01
  564339 |  1.51e-03 |     -- |  8.57e+00 |  1.06e+01 |     -- |  3.69e+01 |  5.38e+01
  568342 |  1.39e-03 |     -- |  9.32e+00 |  1.15e+01 |     -- |  3.56e+01 |  5.15e+01
  572346 |  1.36e-03 |     -- |  8.28e+00 |  1.08e+01 |     -- |  3.54e+01 |  5.09e+01
  576351 |  1.47e-03 |     -- |  9.00e+00 |  1.18e+01 |     -- |  3.61e+01 |  5.28e+01
  580351 |  1.40e-03 |     -- |  8.36e+00 |  1.11e+01 |     -- |  3.58e+01 |  5.17e+01
  584355 |  1.33e-03 |     -- |  8.82e+00 |  1.13e+01 |     -- |  3.51e+01 |  5.03e+01
  588356 |  1.37e-03 |     -- |  8.43e+00 |  1.12e+01 |     -- |  3.52e+01 |  5.11e+01
  592357 |  1.36e-03 |     -- |  7.77e+00 |  1.00e+01 |     -- |  3.55e+01 |  5.12e+01
  596358 |  1.40e-03 |     -- |  9.35e+00 |  1.23e+01 |     -- |  3.55e+01 |  5.14e+01
  600359 |  1.30e-03 |     -- |  6.94e+00 |  8.97e+00 |     -- |  3.45e+01 |  5.02e+01
  604359 |  1.43e-03 |     -- |  9.26e+00 |  1.24e+01 |     -- |  3.57e+01 |  5.20e+01
  608363 |  1.34e-03 |     -- |  7.93e+00 |  1.04e+01 |     -- |  3.48e+01 |  5.05e+01
  612367 |  1.34e-03 |     -- |  9.21e+00 |  1.21e+01 |     -- |  3.45e+01 |  5.03e+01
  616372 |  1.29e-03 |     -- |  9.37e+00 |  1.19e+01 |     -- |  3.43e+01 |  4.93e+01
  620372 |  1.36e-03 |     -- |  7.05e+00 |  9.24e+00 |     -- |  3.51e+01 |  5.14e+01
  624375 |  1.32e-03 |     -- |  9.48e+00 |  1.25e+01 |     -- |  3.46e+01 |  4.98e+01
  628379 |  1.30e-03 |     -- |  8.00e+00 |  1.05e+01 |     -- |  3.47e+01 |  4.98e+01
  632380 |  1.34e-03 |     -- |  7.51e+00 |  9.82e+00 |     -- |  3.51e+01 |  5.08e+01
  636384 |  1.33e-03 |     -- |  7.40e+00 |  9.63e+00 |     -- |  3.51e+01 |  5.06e+01
  640388 |  1.30e-03 |     -- |  8.05e+00 |  1.04e+01 |     -- |  3.45e+01 |  5.00e+01
  644393 |  1.33e-03 |     -- |  7.96e+00 |  1.02e+01 |     -- |  3.49e+01 |  5.06e+01
  648397 |  1.29e-03 |     -- |  8.07e+00 |  1.06e+01 |     -- |  3.43e+01 |  4.96e+01
  652399 |  1.29e-03 |     -- |  8.09e+00 |  1.03e+01 |     -- |  3.44e+01 |  4.96e+01
  656399 |  1.26e-03 |     -- |  7.93e+00 |  1.02e+01 |     -- |  3.42e+01 |  4.92e+01
  660402 |  1.27e-03 |     -- |  8.69e+00 |  1.12e+01 |     -- |  3.40e+01 |  4.91e+01
  664406 |  1.26e-03 |     -- |  8.24e+00 |  1.03e+01 |     -- |  3.38e+01 |  4.90e+01
  668409 |  1.27e-03 |     -- |  7.54e+00 |  1.00e+01 |     -- |  3.41e+01 |  4.94e+01
  672410 |  1.22e-03 |     -- |  8.74e+00 |  1.14e+01 |     -- |  3.35e+01 |  4.80e+01
  676415 |  1.22e-03 |     -- |  7.66e+00 |  9.59e+00 |     -- |  3.37e+01 |  4.84e+01
  680416 |  1.27e-03 |     -- |  8.25e+00 |  1.06e+01 |     -- |  3.42e+01 |  4.92e+01
  684420 |  1.22e-03 |     -- |  7.43e+00 |  9.63e+00 |     -- |  3.34e+01 |  4.85e+01
  688424 |  1.23e-03 |     -- |  7.49e+00 |  9.75e+00 |     -- |  3.35e+01 |  4.86e+01
  692424 |  1.23e-03 |     -- |  8.90e+00 |  1.13e+01 |     -- |  3.35e+01 |  4.84e+01
  696426 |  1.20e-03 |     -- |  7.40e+00 |  9.81e+00 |     -- |  3.35e+01 |  4.80e+01
  700427 |  1.24e-03 |     -- |  7.96e+00 |  1.07e+01 |     -- |  3.38e+01 |  4.87e+01
  704431 |  1.23e-03 |     -- |  8.68e+00 |  1.15e+01 |     -- |  3.30e+01 |  4.82e+01
  708432 |  1.26e-03 |     -- |  9.70e+00 |  1.24e+01 |     -- |  3.37e+01 |  4.86e+01
  712437 |  1.16e-03 |     -- |  8.88e+00 |  1.11e+01 |     -- |  3.27e+01 |  4.69e+01
  716439 |  1.22e-03 |     -- |  8.30e+00 |  1.04e+01 |     -- |  3.32e+01 |  4.82e+01
  720440 |  1.17e-03 |     -- |  7.12e+00 |  9.18e+00 |     -- |  3.27e+01 |  4.75e+01
  724445 |  1.16e-03 |     -- |  8.00e+00 |  1.06e+01 |     -- |  3.25e+01 |  4.70e+01
  728450 |  1.16e-03 |     -- |  7.67e+00 |  1.00e+01 |     -- |  3.27e+01 |  4.71e+01
  732455 |  1.22e-03 |     -- |  8.70e+00 |  1.11e+01 |     -- |  3.36e+01 |  4.81e+01
  736460 |  1.20e-03 |     -- |  8.41e+00 |  1.11e+01 |     -- |  3.31e+01 |  4.78e+01
  740462 |  1.22e-03 |     -- |  6.84e+00 |  9.23e+00 |     -- |  3.33e+01 |  4.84e+01
  744463 |  1.16e-03 |     -- |  7.53e+00 |  1.01e+01 |     -- |  3.28e+01 |  4.70e+01
  748466 |  1.23e-03 |     -- |  8.79e+00 |  1.12e+01 |     -- |  3.31e+01 |  4.83e+01
  752470 |  1.13e-03 |     -- |  7.05e+00 |  9.10e+00 |     -- |  3.22e+01 |  4.66e+01
  756474 |  1.15e-03 |     -- |  7.89e+00 |  1.02e+01 |     -- |  3.27e+01 |  4.69e+01
  760477 |  1.18e-03 |     -- |  7.64e+00 |  9.76e+00 |     -- |  3.29e+01 |  4.75e+01
  764482 |  1.18e-03 |     -- |  6.80e+00 |  8.81e+00 |     -- |  3.31e+01 |  4.78e+01
  768486 |  1.14e-03 |     -- |  8.66e+00 |  1.18e+01 |     -- |  3.22e+01 |  4.63e+01
  772491 |  1.16e-03 |     -- |  8.78e+00 |  1.17e+01 |     -- |  3.25e+01 |  4.67e+01
  776491 |  1.21e-03 |     -- |  7.58e+00 |  1.03e+01 |     -- |  3.32e+01 |  4.81e+01
  780495 |  1.15e-03 |     -- |  6.52e+00 |  8.51e+00 |     -- |  3.28e+01 |  4.72e+01
  784496 |  1.17e-03 |     -- |  7.29e+00 |  9.37e+00 |     -- |  3.30e+01 |  4.75e+01
  788497 |  1.12e-03 |     -- |  7.89e+00 |  1.02e+01 |     -- |  3.23e+01 |  4.61e+01
  792502 |  1.12e-03 |     -- |  8.26e+00 |  1.07e+01 |     -- |  3.22e+01 |  4.61e+01
  796505 |  1.17e-03 |     -- |  7.74e+00 |  1.00e+01 |     -- |  3.26e+01 |  4.73e+01
  800509 |  1.13e-03 |     -- |  7.93e+00 |  9.98e+00 |     -- |  3.24e+01 |  4.63e+01
  804510 |  1.18e-03 |     -- |  8.19e+00 |  1.04e+01 |     -- |  3.28e+01 |  4.74e+01
  808512 |  1.10e-03 |     -- |  7.39e+00 |  9.56e+00 |     -- |  3.20e+01 |  4.60e+01
  812512 |  1.15e-03 |     -- |  9.29e+00 |  1.30e+01 |     -- |  3.19e+01 |  4.61e+01
  816515 |  1.14e-03 |     -- |  6.73e+00 |  8.99e+00 |     -- |  3.25e+01 |  4.67e+01
  820518 |  1.08e-03 |     -- |  7.11e+00 |  9.24e+00 |     -- |  3.18e+01 |  4.55e+01
  824520 |  1.14e-03 |     -- |  8.10e+00 |  1.11e+01 |     -- |  3.22e+01 |  4.65e+01
  828520 |  1.14e-03 |     -- |  7.62e+00 |  1.06e+01 |     -- |  3.23e+01 |  4.64e+01
  832525 |  1.12e-03 |     -- |  6.54e+00 |  8.55e+00 |     -- |  3.24e+01 |  4.66e+01
  836529 |  1.16e-03 |     -- |  8.49e+00 |  1.19e+01 |     -- |  3.23e+01 |  4.67e+01
  840532 |  1.06e-03 |     -- |  7.03e+00 |  9.19e+00 |     -- |  3.15e+01 |  4.50e+01
  844536 |  1.11e-03 |     -- |  7.37e+00 |  9.49e+00 |     -- |  3.20e+01 |  4.62e+01
  848537 |  1.09e-03 |     -- |  6.56e+00 |  8.70e+00 |     -- |  3.17e+01 |  4.60e+01
  852541 |  1.06e-03 |     -- |  9.27e+00 |  1.25e+01 |     -- |  3.10e+01 |  4.43e+01
  856545 |  1.17e-03 |     -- |  7.34e+00 |  1.04e+01 |     -- |  3.25e+01 |  4.71e+01
  860548 |  1.05e-03 |     -- |  7.88e+00 |  1.04e+01 |     -- |  3.11e+01 |  4.47e+01
  864551 |  1.10e-03 |     -- |  8.23e+00 |  1.09e+01 |     -- |  3.15e+01 |  4.56e+01
  868554 |  1.04e-03 |     -- |  7.17e+00 |  9.39e+00 |     -- |  3.14e+01 |  4.45e+01
  872555 |  1.09e-03 |     -- |  6.88e+00 |  9.17e+00 |     -- |  3.12e+01 |  4.57e+01
  876557 |  1.07e-03 |     -- |  7.54e+00 |  9.56e+00 |     -- |  3.14e+01 |  4.52e+01
