atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-9.2084467411e-01,-2.6407197118e-02,3.5055268090e-03,1.3287559152e-02,-3.1874524429e-03,9.0986611322e-03,-6.9591100328e-04,-1.4185980894e-02,-1.3897424564e-02,8.4630055353e-03,-4.3888121843e-01,1.3096977770e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,5.1244711876e+00,-1.4889169252e-03,1.0447828099e-02,1.7814985476e-03,7.9337591305e-03,-1.4274846762e-03,-2.0386641845e-03,-2.2018575110e-03,-1.9245364238e-03,-9.5731607871e-05,-1.5133959055e-01,1.7144893110e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,5.1569790840e+00,-9.8294450436e-04,-1.7027057707e-02,1.6426926479e-02,9.0090022422e-04,6.3958606916e-04,1.7398982309e-03,-8.5722445510e-04,-1.1951283086e-03,1.5953137772e-03,-1.5859965980e-01,1.7168356478e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-9.2993313074e-01,-7.2264954448e-02,1.1578977853e-01,1.5855930746e-02,2.5104340166e-02,-1.6896720976e-02,3.5419154912e-02,-6.9019235671e-02,-1.8308969215e-02,1.0707320645e-02,-1.3074290752e-01,1.4154434204e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-9.5467454195e-01,-2.6026794314e-01,6.8815350533e-03,2.2566048801e-01,6.2315564603e-02,2.4110404775e-02,-1.0305380076e-01,-4.5940801501e-01,-1.9055417180e-01,1.7910724878e-01,1.1413941532e-01,1.6174036264e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-9.3270796537e-01,-1.7011700869e+00,-1.9006223977e-01,-1.5704223514e-01,-2.5754665956e-02,-1.2535716593e-01,5.7916629314e-01,2.2336623669e+00,1.4053791761e+00,-8.6703962088e-01,6.9267719984e-02,3.7532947958e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.0404210091e+00,-1.4223684557e-02,1.0686162859e-02,-4.1602002457e-03,2.7556451038e-02,2.3532239720e-02,3.4572288394e-02,-2.7442093939e-02,-1.1609795503e-02,-6.3334661536e-03,-6.5461367369e-02,1.2410860509e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.0418963432e+00,-1.3913997412e+00,-4.9118022434e-03,2.2243614495e-01,-3.6945991218e-02,3.7978571653e-01,5.5059581995e-01,-8.2297766209e-01,-6.6310375929e-01,-1.8045341969e+00,-6.1785392463e-02,6.0241013765e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.0321128368e+00,-2.2085633874e-01,8.6557567120e-02,-1.7135193944e-01,5.0988316536e-02,-1.1710222065e-01,-1.2029390037e-01,1.1078070849e-01,1.5438665450e-01,3.8482451439e-01,-6.9756314158e-02,1.5750490129e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.0000019073e+00,-3.6911800504e-02,9.7638957202e-02,-5.3985971957e-02,-1.0069261305e-02,-5.5991765112e-03,-1.7150772735e-02,9.7273243591e-03,2.2382367402e-02,9.9912770092e-03,-2.7905005217e-01,1.4510761201e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,5.0951585770e+00,-5.0801550969e-04,1.6006378457e-02,8.6192449089e-04,-5.3662410937e-04,-5.8763317065e-04,4.8248108942e-04,-1.0765332263e-04,-2.8369412757e-04,4.5291107381e-04,-1.3434630632e-01,1.7239513993e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,5.1202936172e+00,-8.0622179667e-04,-1.0891809128e-02,-1.0790184140e-02,1.9130636938e-03,1.3039492769e-03,-1.1233526748e-03,8.9312065393e-04,1.0034573497e-03,5.5285420967e-04,-1.4371280372e-01,1.7287364602e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-9.7788149118e-01,-2.6066392660e-02,5.4924629629e-02,-5.1114734262e-02,1.0622652248e-02,1.5798513778e-04,4.3488843367e-03,-3.5045312252e-03,1.4365593903e-02,1.7328640446e-02,-1.4991571009e-01,1.3268603384e-01
