atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.2084119320e-01,-3.2875511795e-02,6.1258920468e-03,-2.3570960388e-02,-3.9752297103e-02,1.3297680765e-02,-1.0610490106e-02,-2.3361815140e-02,-3.0111189932e-02,2.4966397323e-03,-3.7838640809e-01,1.3509520888e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,4.1056599617e+00,-3.4500547918e-04,2.8645810671e-03,1.7492407933e-03,3.1337803230e-03,-1.7557651736e-03,-3.2105759601e-05,-3.8767614751e-04,-1.8562542391e-04,-3.5475910408e-04,-2.7188766003e-01,1.7359158397e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,4.1112728119e+00,-2.6829638955e-05,-4.0797283873e-03,4.2244209908e-03,4.5529374620e-04,-3.6227624514e-04,1.4429963194e-03,-8.7092531612e-04,-7.4609596049e-04,9.8797783721e-04,-2.8282615542e-01,1.7356583476e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.2689774036e-01,-3.1638301909e-02,1.3138455153e-01,4.5739129186e-02,1.8586004153e-02,-2.8846208006e-02,5.2389729768e-02,-5.6622024626e-02,-1.7431655899e-02,1.1205275543e-02,-7.7817648649e-02,1.4564934373e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.3242470026e-01,-1.9677829742e-01,1.1020246893e-02,1.6817794740e-01,6.9176763296e-02,-4.9693515757e-04,-8.6982838809e-02,-4.8659840226e-01,-1.7744989693e-01,1.5012504160e-01,1.5181043744e-01,1.6216036677e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.2843452692e-01,-1.4152799845e+00,-2.6217007637e-01,-1.8663007766e-02,-9.3025594950e-02,-4.6752173454e-02,6.0929399729e-01,2.3027033806e+00,1.4979649782e+00,-9.3871158361e-01,1.1106079817e-01,8.1026954576e-03
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.4333837032e-01,-1.1261991225e-02,6.3869040459e-03,-4.9972063862e-03,3.1306426972e-02,1.7879376188e-02,2.9181268066e-02,-2.1283717826e-02,-1.0323248804e-02,-1.8903164892e-03,-2.2202484310e-02,1.2752854824e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.4811413288e-01,-1.0833663940e+00,-4.2584416224e-04,2.2946545482e-01,-6.0519855469e-02,4.8346459866e-01,5.9369826317e-01,-7.5378137827e-01,-7.7007877827e-01,-1.8159757853e+00,-2.2458367050e-02,4.6931643039e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.4633153677e-01,-1.8193715811e-01,8.4599830210e-02,-1.5889149904e-01,5.8466456831e-02,-9.8359987140e-02,-1.0926069319e-01,1.1349541694e-01,9.0290546417e-02,2.8465759754e-01,-3.4310393035e-02,1.5759328008e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-8.4249567986e-01,-1.6912398860e-02,1.0272225738e-01,-5.2118625492e-02,4.0655769408e-03,-1.0221286677e-02,-3.3751711249e-02,1.9683962688e-02,1.8764575943e-02,1.7511118203e-02,-2.3489266634e-01,1.5038368106e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,4.1057171822e+00,1.7809834389e-05,5.1446817815e-03,-1.2507045176e-04,2.2603175603e-04,-8.5472717183e-04,-2.6124285068e-04,-1.2966214854e-04,1.3928042608e-04,9.1481662821e-04,-2.5120955706e-01,1.7381745577e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,4.1112341881e+00,-1.4541970449e-04,-3.2474182080e-03,-3.7402315065e-03,1.0041963542e-03,1.9503720978e-04,-3.9647246012e-04,4.7551270109e-04,1.1277215090e-03,5.6170037715e-04,-2.6621302962e-01,1.7415732145e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-8.3409953117e-01,-3.3046696335e-02,2.5816539302e-02,-9.7234109417e-03,-7.1068326943e-03,-4.6630627476e-03,3.0007497407e-03,-7.0292195305e-03,3.0061636120e-02,2.8979502618e-02,-9.0584263206e-02,1.3711935282e-01
