Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  496620 |  6.99e-04 |     -- |  6.14e+00 |  8.19e+00 |     -- |  2.41e+01 |  3.65e+01
  500625 |  6.77e-04 |     -- |  6.57e+00 |  8.69e+00 |     -- |  2.39e+01 |  3.57e+01
  504630 |  6.41e-04 |     -- |  5.96e+00 |  7.48e+00 |     -- |  2.34e+01 |  3.50e+01
  508635 |  6.91e-04 |     -- |  6.22e+00 |  7.84e+00 |     -- |  2.41e+01 |  3.63e+01
  512640 |  6.45e-04 |     -- |  6.49e+00 |  8.26e+00 |     -- |  2.34e+01 |  3.50e+01
  516645 |  6.34e-04 |     -- |  6.46e+00 |  8.70e+00 |     -- |  2.29e+01 |  3.45e+01
  520650 |  6.09e-04 |     -- |  5.53e+00 |  7.35e+00 |     -- |  2.29e+01 |  3.41e+01
  524655 |  6.09e-04 |     -- |  6.40e+00 |  8.13e+00 |     -- |  2.29e+01 |  3.39e+01
  528660 |  8.68e-04 |     -- |  5.95e+00 |  8.07e+00 |     -- |  2.48e+01 |  4.09e+01
  532665 |  7.01e-04 |     -- |  5.84e+00 |  7.55e+00 |     -- |  2.37e+01 |  3.67e+01
  536670 |  6.31e-04 |     -- |  6.03e+00 |  7.75e+00 |     -- |  2.30e+01 |  3.47e+01
  540675 |  6.40e-04 |     -- |  6.64e+00 |  8.63e+00 |     -- |  2.32e+01 |  3.47e+01
  544680 |  5.88e-04 |     -- |  5.32e+00 |  7.22e+00 |     -- |  2.23e+01 |  3.35e+01
  548685 |  6.68e-04 |     -- |  5.75e+00 |  7.45e+00 |     -- |  2.37e+01 |  3.58e+01
  552690 |  6.28e-04 |     -- |  6.57e+00 |  8.59e+00 |     -- |  2.30e+01 |  3.44e+01
  556695 |  5.89e-04 |     -- |  6.06e+00 |  7.99e+00 |     -- |  2.24e+01 |  3.34e+01
  560700 |  5.94e-04 |     -- |  4.72e+00 |  6.25e+00 |     -- |  2.26e+01 |  3.39e+01
  564705 |  6.46e-04 |     -- |  5.46e+00 |  7.00e+00 |     -- |  2.28e+01 |  3.53e+01
  568710 |  5.67e-04 |     -- |  7.14e+00 |  8.98e+00 |     -- |  2.21e+01 |  3.25e+01
  572715 |  6.14e-04 |     -- |  5.82e+00 |  7.69e+00 |     -- |  2.27e+01 |  3.42e+01
  576720 |  6.44e-04 |     -- |  5.92e+00 |  7.56e+00 |     -- |  2.29e+01 |  3.51e+01
  580725 |  6.71e-04 |     -- |  5.54e+00 |  7.53e+00 |     -- |  2.36e+01 |  3.59e+01
  584730 |  6.01e-04 |     -- |  6.57e+00 |  8.63e+00 |     -- |  2.27e+01 |  3.36e+01
  588735 |  5.97e-04 |     -- |  5.58e+00 |  7.38e+00 |     -- |  2.25e+01 |  3.37e+01
  592740 |  6.06e-04 |     -- |  5.68e+00 |  7.40e+00 |     -- |  2.29e+01 |  3.40e+01
  596745 |  5.92e-04 |     -- |  5.34e+00 |  7.32e+00 |     -- |  2.26e+01 |  3.36e+01
  600750 |  6.34e-04 |     -- |  6.12e+00 |  7.64e+00 |     -- |  2.29e+01 |  3.48e+01
  604755 |  5.84e-04 |     -- |  7.51e+00 |  9.63e+00 |     -- |  2.24e+01 |  3.28e+01
  608760 |  5.58e-04 |     -- |  5.34e+00 |  6.61e+00 |     -- |  2.19e+01 |  3.27e+01
  612765 |  6.51e-04 |     -- |  5.28e+00 |  7.10e+00 |     -- |  2.30e+01 |  3.54e+01
  616770 |  6.31e-04 |     -- |  5.92e+00 |  7.68e+00 |     -- |  2.32e+01 |  3.47e+01
  620775 |  6.06e-04 |     -- |  6.08e+00 |  7.83e+00 |     -- |  2.23e+01 |  3.39e+01
  624780 |  5.98e-04 |     -- |  6.24e+00 |  8.19e+00 |     -- |  2.26e+01 |  3.36e+01
  628785 |  5.41e-04 |     -- |  6.22e+00 |  8.01e+00 |     -- |  2.15e+01 |  3.19e+01
  632790 |  5.77e-04 |     -- |  6.10e+00 |  8.05e+00 |     -- |  2.20e+01 |  3.30e+01
  636795 |  5.66e-04 |     -- |  5.18e+00 |  6.57e+00 |     -- |  2.21e+01 |  3.30e+01
  640800 |  6.12e-04 |     -- |  5.68e+00 |  7.27e+00 |     -- |  2.27e+01 |  3.42e+01
  644805 |  5.89e-04 |     -- |  6.51e+00 |  8.28e+00 |     -- |  2.21e+01 |  3.33e+01
  648810 |  6.36e-04 |     -- |  6.56e+00 |  8.59e+00 |     -- |  2.27e+01 |  3.46e+01
  652815 |  5.92e-04 |     -- |  6.28e+00 |  7.92e+00 |     -- |  2.22e+01 |  3.35e+01
  656820 |  5.79e-04 |     -- |  5.61e+00 |  7.17e+00 |     -- |  2.22e+01 |  3.33e+01
  660825 |  5.49e-04 |     -- |  6.22e+00 |  8.29e+00 |     -- |  2.16e+01 |  3.21e+01
  664830 |  5.51e-04 |     -- |  5.09e+00 |  6.69e+00 |     -- |  2.18e+01 |  3.25e+01
  668835 |  6.30e-04 |     -- |  5.98e+00 |  7.73e+00 |     -- |  2.30e+01 |  3.46e+01
  672840 |  6.04e-04 |     -- |  5.82e+00 |  7.72e+00 |     -- |  2.23e+01 |  3.39e+01
  676845 |  5.13e-04 |     -- |  5.49e+00 |  7.12e+00 |     -- |  2.12e+01 |  3.12e+01
  680850 |  5.46e-04 |     -- |  5.07e+00 |  6.97e+00 |     -- |  2.19e+01 |  3.23e+01
  684855 |  5.99e-04 |     -- |  6.41e+00 |  8.58e+00 |     -- |  2.22e+01 |  3.35e+01
  688860 |  5.54e-04 |     -- |  5.24e+00 |  7.19e+00 |     -- |  2.16e+01 |  3.25e+01
  692865 |  5.63e-04 |     -- |  6.30e+00 |  8.31e+00 |     -- |  2.19e+01 |  3.25e+01
  696870 |  5.16e-04 |     -- |  5.91e+00 |  7.54e+00 |     -- |  2.11e+01 |  3.12e+01
  700875 |  5.56e-04 |     -- |  4.74e+00 |  6.27e+00 |     -- |  2.20e+01 |  3.28e+01
  704880 |  5.44e-04 |     -- |  5.83e+00 |  7.62e+00 |     -- |  2.12e+01 |  3.21e+01
  708885 |  4.96e-04 |     -- |  3.97e+00 |  5.47e+00 |     -- |  2.09e+01 |  3.10e+01
  712890 |  5.70e-04 |     -- |  5.32e+00 |  7.17e+00 |     -- |  2.20e+01 |  3.30e+01
  716895 |  5.23e-04 |     -- |  5.13e+00 |  6.74e+00 |     -- |  2.13e+01 |  3.16e+01
  720900 |  5.30e-04 |     -- |  5.27e+00 |  7.19e+00 |     -- |  2.15e+01 |  3.18e+01
  724905 |  5.67e-04 |     -- |  6.10e+00 |  8.00e+00 |     -- |  2.18e+01 |  3.27e+01
  728910 |  5.25e-04 |     -- |  5.97e+00 |  7.87e+00 |     -- |  2.13e+01 |  3.14e+01
  732915 |  5.44e-04 |     -- |  5.09e+00 |  6.91e+00 |     -- |  2.14e+01 |  3.22e+01
  736920 |  5.59e-04 |     -- |  6.47e+00 |  8.48e+00 |     -- |  2.15e+01 |  3.23e+01
  740925 |  5.61e-04 |     -- |  4.96e+00 |  6.61e+00 |     -- |  2.14e+01 |  3.28e+01
  744930 |  5.01e-04 |     -- |  5.27e+00 |  6.78e+00 |     -- |  2.09e+01 |  3.09e+01
  748935 |  5.54e-04 |     -- |  4.99e+00 |  6.75e+00 |     -- |  2.17e+01 |  3.26e+01
  752940 |  4.95e-04 |     -- |  6.03e+00 |  8.04e+00 |     -- |  2.06e+01 |  3.04e+01
  756945 |  4.72e-04 |     -- |  6.55e+00 |  8.46e+00 |     -- |  2.00e+01 |  2.96e+01
  760950 |  4.68e-04 |     -- |  5.59e+00 |  7.24e+00 |     -- |  2.02e+01 |  2.97e+01
  764955 |  5.61e-04 |     -- |  5.69e+00 |  7.58e+00 |     -- |  2.18e+01 |  3.26e+01
  768960 |  4.86e-04 |     -- |  6.11e+00 |  7.70e+00 |     -- |  2.04e+01 |  3.02e+01
  772965 |  5.63e-04 |     -- |  4.40e+00 |  5.92e+00 |     -- |  2.14e+01 |  3.30e+01
  776970 |  5.17e-04 |     -- |  5.91e+00 |  7.61e+00 |     -- |  2.08e+01 |  3.12e+01
  780975 |  4.87e-04 |     -- |  4.98e+00 |  6.61e+00 |     -- |  2.05e+01 |  3.05e+01
  784980 |  5.06e-04 |     -- |  6.01e+00 |  7.89e+00 |     -- |  2.08e+01 |  3.08e+01
  788985 |  5.92e-04 |     -- |  4.17e+00 |  6.06e+00 |     -- |  2.20e+01 |  3.39e+01
  792990 |  5.19e-04 |     -- |  5.13e+00 |  6.70e+00 |     -- |  2.10e+01 |  3.15e+01
  796995 |  5.28e-04 |     -- |  6.57e+00 |  8.61e+00 |     -- |  2.08e+01 |  3.13e+01
  801000 |  4.69e-04 |     -- |  5.84e+00 |  7.85e+00 |     -- |  2.01e+01 |  2.96e+01
  805005 |  4.54e-04 |     -- |  4.69e+00 |  6.10e+00 |     -- |  2.01e+01 |  2.95e+01
  809010 |  4.68e-04 |     -- |  4.64e+00 |  6.31e+00 |     -- |  2.03e+01 |  2.99e+01
  813015 |  5.09e-04 |     -- |  5.52e+00 |  7.23e+00 |     -- |  2.07e+01 |  3.11e+01
  817020 |  4.37e-04 |     -- |  5.69e+00 |  7.52e+00 |     -- |  1.96e+01 |  2.86e+01
  821025 |  4.75e-04 |     -- |  5.06e+00 |  6.74e+00 |     -- |  2.02e+01 |  3.01e+01
  825030 |  5.23e-04 |     -- |  4.67e+00 |  6.35e+00 |     -- |  2.11e+01 |  3.17e+01
  829035 |  4.47e-04 |     -- |  5.37e+00 |  7.05e+00 |     -- |  1.98e+01 |  2.91e+01
  833040 |  4.53e-04 |     -- |  6.05e+00 |  7.83e+00 |     -- |  1.99e+01 |  2.91e+01
  837045 |  4.93e-04 |     -- |  6.10e+00 |  8.26e+00 |     -- |  2.03e+01 |  3.03e+01
  841050 |  4.40e-04 |     -- |  4.91e+00 |  6.52e+00 |     -- |  1.94e+01 |  2.89e+01
  845055 |  4.79e-04 |     -- |  5.41e+00 |  7.16e+00 |     -- |  2.00e+01 |  3.01e+01
  849060 |  4.88e-04 |     -- |  5.85e+00 |  7.75e+00 |     -- |  2.04e+01 |  3.03e+01
  853065 |  4.98e-04 |     -- |  5.55e+00 |  7.32e+00 |     -- |  2.05e+01 |  3.07e+01
  857070 |  5.15e-04 |     -- |  5.33e+00 |  6.98e+00 |     -- |  2.09e+01 |  3.13e+01
