atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2636526823e+00,-1.7104678154e+00,8.8073566556e-02,2.7199387550e+00,1.6160466671e+00,2.4786231518e+00,-1.8789992332e+00,3.3048706055e+00,1.0428856611e+00,-2.2579290867e+00,-9.0313446522e-01,2.1538868546e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,3.0160741806e+00,3.9347878192e-04,-1.7118878663e-02,3.6627778318e-03,-8.3210961893e-03,-6.6465079784e-02,5.5266831070e-02,-7.3596388102e-02,-2.3641285952e-03,5.8943782002e-02,3.6053484678e-01,2.3594431579e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,3.0116186142e+00,5.2137211896e-03,8.9947581291e-03,-6.9542829879e-03,-7.0880501880e-05,-7.0585221052e-02,6.3419274986e-02,-6.2305264175e-02,1.2106267735e-02,5.3590234369e-02,3.5109448433e-01,2.3515385389e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2204216719e+00,5.3236857057e-02,-1.3520392776e-01,3.2740694284e-01,-6.1119806021e-02,-1.2129675597e-01,1.6468493640e-01,5.6200269610e-03,2.2596465424e-02,4.5415718108e-02,-4.5296302438e-01,3.7527459860e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.1983510256e+00,1.4739420731e-03,6.0986005701e-03,1.0066368850e-04,1.2693898752e-02,4.7344163060e-02,1.0391116887e-01,-1.2271285802e-01,-4.8081956804e-02,3.7982102484e-02,-3.5364359617e-01,2.9548847675e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2053533792e+00,-2.2886114195e-02,3.8938885555e-03,6.7483442836e-03,1.0159386322e-02,1.5679907799e-01,1.0595204681e-01,-5.8130104095e-02,-1.0950759053e-01,1.0755602270e-03,-3.8116040826e-01,3.1039720774e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2470740080e+00,-1.1299649253e-02,6.6870660521e-03,-2.1955592092e-03,1.7224375159e-02,8.5207246244e-02,4.5293971896e-02,2.3399926722e-02,4.8718426377e-02,1.1463426054e-01,-5.9410405159e-01,3.4081560373e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2416380644e+00,-2.6492603123e-02,-1.2904573232e-02,6.1962762848e-03,2.1397091448e-02,9.0911895037e-02,1.2746405602e-01,-9.4087049365e-02,6.5111182630e-02,-1.6592344269e-02,-5.6999319792e-01,3.8464033604e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2429816723e+00,-2.4162655696e-02,3.7566921674e-03,1.8104538321e-02,3.4258116037e-02,9.9918588996e-02,1.3481189311e-01,6.4128600061e-03,9.8152784631e-04,9.4167599455e-03,-5.7938224077e-01,4.1832080483e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-1.2411330938e+00,6.0735300183e-02,5.2148900926e-02,-2.6276683807e-01,3.3710859716e-02,-4.3081529438e-02,-1.2406533211e-01,4.1142098606e-02,1.0047840327e-01,1.4040718786e-02,-6.5275049210e-01,3.6920088530e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,3.0232055187e+00,-6.8413541885e-04,-1.3314090669e-02,-3.7765066372e-04,-2.8330198256e-04,-6.8128965795e-02,-9.7304306924e-02,4.0308061987e-02,3.7262044847e-02,7.7332958579e-02,3.6715385318e-01,2.4043728411e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,3.0211739540e+00,3.6575010745e-04,5.8528645895e-03,1.0605755262e-02,-5.0214114599e-03,-4.5760747045e-02,-1.0060645640e-01,4.2941607535e-02,4.4886510819e-02,7.1403160691e-02,3.6419445276e-01,2.3843818903e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-1.2436438799e+00,-1.5813809633e+00,1.5806810856e+00,-2.2005741596e+00,1.5488446951e+00,2.1173863411e+00,2.5979125500e+00,-7.6529288292e-01,-2.4001362324e+00,-2.9389083385e+00,-6.0531628132e-01,3.0827537179e-01
