0.005 0.000289 0.000388 0.022587 0.034880 0.224265 0.238824
0.01 0.000290 0.000379 0.027489 0.037275 0.445303 0.473488
0.02 0.000190 0.000244 0.017206 0.023889 0.174714 0.18575
0.05 0.000196 0.000238 0.013315 0.018503 0.0643336 0.0684318
0.1 0.000148 0.000190 0.010916 0.015204 0.0422984 0.0448238
0.2 0.000141 0.000180 0.009909 0.013505 0.0348691 0.0370198
0.5 0.000154 0.000196 0.008337 0.011322 0.045906 0.048644
0.9 0.000128 0.000160 0.007425 0.010090 0.0346776 0.0369524
