0.005 0.000330 0.000430 0.025144 0.037201 0.264981 0.28268
0.01 0.000238 0.000309 0.018665 0.026283 0.198423 0.211771
0.02 0.000178 0.000227 0.014755 0.020667 0.165803 0.176056
0.05 0.000162 0.000204 0.011561 0.015932 0.082304 0.0876278
0.1 0.000144 0.000181 0.010131 0.013834 0.116715 0.125385
0.2 0.000220 0.000262 0.009512 0.012761 0.126356 0.135024
0.5 0.000140 0.000177 0.007926 0.010533 0.0720569 0.0777966
0.9 0.000131 0.000165 0.007227 0.009600 0.0412139 0.0438582
