step,epoch_est,q0_mean,q0_std,q1_norm_mean,q2_norm_mean,sr_energy_sum,lr_energy_sum
152190,76.095,0.0,0.0,0.0,0.0,0.20619618892499997,0.0
156195,78.0975,0.0,0.0,0.0,0.0,0.411142230028,0.0
160200,80.1,0.0,0.0,0.0,0.0,0.22833037376600002,0.0
164205,82.1025,0.0,0.0,0.0,0.0,0.35761344435699993,0.0
168210,84.105,0.0,0.0,0.0,0.0,-0.10944911837260002,0.0
172215,86.1075,0.0,0.0,0.0,0.0,0.315390139833,0.0
176220,88.11,0.0,0.0,0.0,0.0,0.07467260956300004,0.0
180225,90.1125,0.0,0.0,0.0,0.0,0.250300824639,0.0
184230,92.115,0.0,0.0,0.0,0.0,0.23876845837800004,0.0
188235,94.1175,0.0,0.0,0.0,0.0,0.19030514359399991,0.0
192240,96.12,0.0,0.0,0.0,0.0,0.10162056982200007,0.0
196245,98.1225,0.0,0.0,0.0,0.0,-0.14636299013300008,0.0
200250,100.125,0.0,0.0,0.0,0.0,0.34708923102,0.0
204255,102.1275,0.0,0.0,0.0,0.0,0.14313247802000006,0.0
208260,104.13,0.0,0.0,0.0,0.0,0.13476443291200002,0.0
212265,106.1325,0.0,0.0,0.0,0.0,0.1501979827760001,0.0
216270,108.135,0.0,0.0,0.0,0.0,0.3947576582400001,0.0
220275,110.1375,0.0,0.0,0.0,0.0,0.24023008345800007,0.0
224280,112.14,0.0,0.0,0.0,0.0,0.2066667378,0.0
228285,114.1425,0.0,0.0,0.0,0.0,0.06800216436399997,0.0
232290,116.145,0.0,0.0,0.0,0.0,0.170791208756,0.0
236295,118.1475,0.0,0.0,0.0,0.0,0.10001727938699995,0.0
240300,120.15,0.0,0.0,0.0,0.0,0.09900152684300012,0.0
244305,122.1525,0.0,0.0,0.0,0.0,0.20444053410799995,0.0
248310,124.155,0.0,0.0,0.0,0.0,0.13275101781000004,0.0
252315,126.1575,0.0,0.0,0.0,0.0,0.28912389278,0.0
256320,128.16,0.0,0.0,0.0,0.0,0.10068994758999994,0.0
260325,130.1625,0.0,0.0,0.0,0.0,0.08990901707100002,0.0
264330,132.165,0.0,0.0,0.0,0.0,0.13587218521899996,0.0
268335,134.1675,0.0,0.0,0.0,0.0,0.2917430698979999,0.0
272340,136.17,0.0,0.0,0.0,0.0,0.11735430360500004,0.0
276345,138.1725,0.0,0.0,0.0,0.0,0.5599784850999999,0.0
280350,140.175,0.0,0.0,0.0,0.0,0.18439975382299995,0.0
284355,142.1775,0.0,0.0,0.0,0.0,0.052616417403999916,0.0
288360,144.18,0.0,0.0,0.0,0.0,0.15995049476899997,0.0
292365,146.1825,0.0,0.0,0.0,0.0,0.23625808955800004,0.0
296370,148.185,0.0,0.0,0.0,0.0,0.20400220155999993,0.0
300375,150.1875,0.0,0.0,0.0,0.0,0.35120865703400006,0.0
304380,152.19,0.0,0.0,0.0,0.0,-0.21422794462549993,0.0
308385,154.1925,0.0,0.0,0.0,0.0,0.3783500194600001,0.0
312390,156.195,0.0,0.0,0.0,0.0,0.4990129917800001,0.0
316395,158.1975,0.0,0.0,0.0,0.0,-0.21842703221299992,0.0
320400,160.2,0.0,0.0,0.0,0.0,0.02851259709100007,0.0
324405,162.2025,0.0,0.0,0.0,0.0,0.09934383631099991,0.0
328410,164.205,0.0,0.0,0.0,0.0,0.32407155634599993,0.0
332415,166.2075,0.0,0.0,0.0,0.0,0.38099071383999994,0.0
336420,168.21,0.0,0.0,0.0,0.0,0.3465510010670001,0.0
340425,170.2125,0.0,0.0,0.0,0.0,0.029401421535000027,0.0
344430,172.215,0.0,0.0,0.0,0.0,0.32537430525199995,0.0
348435,174.2175,0.0,0.0,0.0,0.0,0.14533275364900006,0.0
352440,176.22,0.0,0.0,0.0,0.0,0.564831137668,0.0
356445,178.2225,0.0,0.0,0.0,0.0,0.5266441106739999,0.0
360450,180.225,0.0,0.0,0.0,0.0,0.11817854642299985,0.0
364455,182.2275,0.0,0.0,0.0,0.0,-0.12365829944330009,0.0
368460,184.23,0.0,0.0,0.0,0.0,0.09484112263200006,0.0
372465,186.2325,0.0,0.0,0.0,0.0,0.20897707342,0.0
376470,188.235,0.0,0.0,0.0,0.0,0.1474602818334,0.0
380475,190.2375,0.0,0.0,0.0,0.0,0.3724678754899998,0.0
384480,192.24,0.0,0.0,0.0,0.0,0.5617360174850001,0.0
388485,194.2425,0.0,0.0,0.0,0.0,0.06885015965859992,0.0
392490,196.245,0.0,0.0,0.0,0.0,0.1227994561250001,0.0
396495,198.2475,0.0,0.0,0.0,0.0,0.2960072010739999,0.0
400500,200.25,0.0,0.0,0.0,0.0,-0.04872834682199989,0.0
404505,202.2525,0.0,0.0,0.0,0.0,0.14432495833299985,0.0
408510,204.255,0.0,0.0,0.0,0.0,0.05464860797769999,0.0
412515,206.2575,0.0,0.0,0.0,0.0,0.17282104493400002,0.0
416520,208.26,0.0,0.0,0.0,0.0,0.10160294174979989,0.0
420525,210.2625,0.0,0.0,0.0,0.0,0.006114870309000042,0.0
424530,212.265,0.0,0.0,0.0,0.0,0.36323437094000016,0.0
428535,214.2675,0.0,0.0,0.0,0.0,-0.2558556199100001,0.0
432540,216.27,0.0,0.0,0.0,0.0,0.4016073048211,0.0
436545,218.2725,0.0,0.0,0.0,0.0,0.38500618934400005,0.0
440550,220.275,0.0,0.0,0.0,0.0,-0.008393704897000087,0.0
444555,222.2775,0.0,0.0,0.0,0.0,0.37437687814900017,0.0
448560,224.28,0.0,0.0,0.0,0.0,0.2921154201060001,0.0
452565,226.2825,0.0,0.0,0.0,0.0,0.22215649485599998,0.0
456570,228.285,0.0,0.0,0.0,0.0,0.39808751643499996,0.0
460575,230.2875,0.0,0.0,0.0,0.0,0.1881284713623999,0.0
464580,232.29,0.0,0.0,0.0,0.0,0.43430393933200007,0.0
468585,234.2925,0.0,0.0,0.0,0.0,0.27292290330099994,0.0
472590,236.295,0.0,0.0,0.0,0.0,-0.018158465626800124,0.0
476595,238.2975,0.0,0.0,0.0,0.0,0.34305360914,0.0
480600,240.3,0.0,0.0,0.0,0.0,0.3104282915544,0.0
484605,242.3025,0.0,0.0,0.0,0.0,0.4614411592549999,0.0
488610,244.305,0.0,0.0,0.0,0.0,0.2123381197509,0.0
492615,246.3075,0.0,0.0,0.0,0.0,0.4459476471017101,0.0
496620,248.31,0.0,0.0,0.0,0.0,0.249085769056,0.0
500625,250.3125,0.0,0.0,0.0,0.0,-0.11210621892299993,0.0
504630,252.315,0.0,0.0,0.0,0.0,0.43119573592599997,0.0
508635,254.3175,0.0,0.0,0.0,0.0,0.18177017568699994,0.0
512640,256.32,0.0,0.0,0.0,0.0,0.15336945653099998,0.0
516645,258.3225,0.0,0.0,0.0,0.0,-0.10737368465999997,0.0
520650,260.325,0.0,0.0,0.0,0.0,0.366590738312,0.0
524655,262.3275,0.0,0.0,0.0,0.0,-0.019422605624999978,0.0
528660,264.33,0.0,0.0,0.0,0.0,0.003330022091000029,0.0
532665,266.3325,0.0,0.0,0.0,0.0,0.05654075741999992,0.0
536670,268.335,0.0,0.0,0.0,0.0,0.1245646178680001,0.0
540675,270.3375,0.0,0.0,0.0,0.0,0.123613297934,0.0
544680,272.34,0.0,0.0,0.0,0.0,0.08432453870899992,0.0
548685,274.3425,0.0,0.0,0.0,0.0,0.298301950104,0.0
552690,276.345,0.0,0.0,0.0,0.0,0.17051559686900003,0.0
556695,278.3475,0.0,0.0,0.0,0.0,0.12447348236900008,0.0
560700,280.35,0.0,0.0,0.0,0.0,0.2951602786930001,0.0
564705,282.3525,0.0,0.0,0.0,0.0,0.26392248273100005,0.0
568710,284.355,0.0,0.0,0.0,0.0,0.36025960744,0.0
572715,286.3575,0.0,0.0,0.0,0.0,0.32352025806900003,0.0
576720,288.36,0.0,0.0,0.0,0.0,0.39815653860400013,0.0
580725,290.3625,0.0,0.0,0.0,0.0,0.4133626222570001,0.0
584730,292.365,0.0,0.0,0.0,0.0,0.20847070217269992,0.0
588735,294.3675,0.0,0.0,0.0,0.0,0.05853053925309998,0.0
592740,296.37,0.0,0.0,0.0,0.0,0.157264798873,0.0
596745,298.3725,0.0,0.0,0.0,0.0,0.12099786101699983,0.0
600750,300.375,0.0,0.0,0.0,0.0,0.06990930437700005,0.0
604755,302.3775,0.0,0.0,0.0,0.0,-0.0024616569259999777,0.0
608760,304.38,0.0,0.0,0.0,0.0,0.17634248732000007,0.0
612765,306.3825,0.0,0.0,0.0,0.0,0.35399413108799993,0.0
616770,308.385,0.0,0.0,0.0,0.0,0.15168944000470003,0.0
620775,310.3875,0.0,0.0,0.0,0.0,0.07965895534699996,0.0
624780,312.39,0.0,0.0,0.0,0.0,0.246334731564,0.0
628785,314.3925,0.0,0.0,0.0,0.0,0.3881644308617,0.0
632790,316.395,0.0,0.0,0.0,0.0,0.082557827237,0.0
636795,318.3975,0.0,0.0,0.0,0.0,0.32740858198500006,0.0
640800,320.4,0.0,0.0,0.0,0.0,0.3679934143958001,0.0
644805,322.4025,0.0,0.0,0.0,0.0,0.08143889904900009,0.0
648810,324.405,0.0,0.0,0.0,0.0,0.15907275677699995,0.0
652815,326.4075,0.0,0.0,0.0,0.0,0.09544351696199999,0.0
656820,328.41,0.0,0.0,0.0,0.0,0.010582581156999948,0.0
660825,330.4125,0.0,0.0,0.0,0.0,-0.012623846502999914,0.0
664830,332.415,0.0,0.0,0.0,0.0,-0.03763337432599989,0.0
668835,334.4175,0.0,0.0,0.0,0.0,0.057127296925000126,0.0
672840,336.42,0.0,0.0,0.0,0.0,0.23925919830300002,0.0
676845,338.4225,0.0,0.0,0.0,0.0,-0.05424657463499993,0.0
680850,340.425,0.0,0.0,0.0,0.0,0.015426188711999966,0.0
684855,342.4275,0.0,0.0,0.0,0.0,-0.052942588929000056,0.0
688860,344.43,0.0,0.0,0.0,0.0,0.11628714203699997,0.0
692865,346.4325,0.0,0.0,0.0,0.0,0.3050447106409999,0.0
696870,348.435,0.0,0.0,0.0,0.0,0.17556455731400006,0.0
700875,350.4375,0.0,0.0,0.0,0.0,0.272788658712,0.0
704880,352.44,0.0,0.0,0.0,0.0,0.22307050228599995,0.0
708885,354.4425,0.0,0.0,0.0,0.0,-0.05971971154399991,0.0
712890,356.445,0.0,0.0,0.0,0.0,0.20346353947179996,0.0
716895,358.4475,0.0,0.0,0.0,0.0,0.08516407013499999,0.0
720900,360.45,0.0,0.0,0.0,0.0,0.3050451278762999,0.0
724905,362.4525,0.0,0.0,0.0,0.0,0.3941501081094001,0.0
728910,364.455,0.0,0.0,0.0,0.0,0.4391976743839999,0.0
732915,366.4575,0.0,0.0,0.0,0.0,0.14098270237299998,0.0
736920,368.46,0.0,0.0,0.0,0.0,0.12897805868599987,0.0
740925,370.4625,0.0,0.0,0.0,0.0,0.41164068878099996,0.0
744930,372.465,0.0,0.0,0.0,0.0,0.18705971541400013,0.0
748935,374.4675,0.0,0.0,0.0,0.0,0.16785076260690007,0.0
752940,376.47,0.0,0.0,0.0,0.0,0.14306578041299983,0.0
756945,378.4725,0.0,0.0,0.0,0.0,0.09443704782499995,0.0
760950,380.475,0.0,0.0,0.0,0.0,0.09211584925700012,0.0
764955,382.4775,0.0,0.0,0.0,0.0,0.34532718359199993,0.0
768960,384.48,0.0,0.0,0.0,0.0,0.18559457362999998,0.0
772965,386.4825,0.0,0.0,0.0,0.0,0.18183360995300002,0.0
776970,388.485,0.0,0.0,0.0,0.0,0.23897853495300003,0.0
780975,390.4875,0.0,0.0,0.0,0.0,0.32400803268199985,0.0
784980,392.49,0.0,0.0,0.0,0.0,0.08171318470459998,0.0
788985,394.4925,0.0,0.0,0.0,0.0,0.18180480597900012,0.0
792990,396.495,0.0,0.0,0.0,0.0,0.311972007161,0.0
796995,398.4975,0.0,0.0,0.0,0.0,0.09247736631599995,0.0
801000,400.5,0.0,0.0,0.0,0.0,0.15302231906599995,0.0
805005,402.5025,0.0,0.0,0.0,0.0,0.19523343444100005,0.0
809010,404.505,0.0,0.0,0.0,0.0,0.29125879704499996,0.0
813015,406.5075,0.0,0.0,0.0,0.0,0.415849149209,0.0
817020,408.51,0.0,0.0,0.0,0.0,0.2864804416874002,0.0
821025,410.5125,0.0,0.0,0.0,0.0,0.2854265719759998,0.0
825030,412.515,0.0,0.0,0.0,0.0,0.05024352670500004,0.0
829035,414.5175,0.0,0.0,0.0,0.0,0.111984267827,0.0
833040,416.52,0.0,0.0,0.0,0.0,0.28317290545199986,0.0
837045,418.5225,0.0,0.0,0.0,0.0,-0.15505754947000006,0.0
841050,420.525,0.0,0.0,0.0,0.0,0.05909387766700003,0.0
845055,422.5275,0.0,0.0,0.0,0.0,0.05852353574149999,0.0
849060,424.53,0.0,0.0,0.0,0.0,0.2838110625610001,0.0
853065,426.5325,0.0,0.0,0.0,0.0,0.18818971514599997,0.0
857070,428.535,0.0,0.0,0.0,0.0,0.11609759928310004,0.0
861075,430.5375,0.0,0.0,0.0,0.0,-0.010417029277999978,0.0
865080,432.54,0.0,0.0,0.0,0.0,0.15758541227189998,0.0
869085,434.5425,0.0,0.0,0.0,0.0,0.05664494634599987,0.0
873090,436.545,0.0,0.0,0.0,0.0,0.15782047808699978,0.0
877095,438.5475,0.0,0.0,0.0,0.0,0.40001012383299994,0.0
881100,440.55,0.0,0.0,0.0,0.0,0.33782643081867014,0.0
885105,442.5525,0.0,0.0,0.0,0.0,-0.0026454925489999837,0.0
889110,444.555,0.0,0.0,0.0,0.0,0.07066541911000002,0.0
893115,446.5575,0.0,0.0,0.0,0.0,0.11311465501799994,0.0
897120,448.56,0.0,0.0,0.0,0.0,0.053822144858000076,0.0
901125,450.5625,0.0,0.0,0.0,0.0,0.14688728750789998,0.0
905130,452.565,0.0,0.0,0.0,0.0,0.09270727633300008,0.0
909135,454.5675,0.0,0.0,0.0,0.0,0.06827409567336001,0.0
913140,456.57,0.0,0.0,0.0,0.0,0.022632241263000064,0.0
917145,458.5725,0.0,0.0,0.0,0.0,0.06780585646300002,0.0
921150,460.575,0.0,0.0,0.0,0.0,0.290678128573,0.0
925155,462.5775,0.0,0.0,0.0,0.0,0.08994011580359984,0.0
929160,464.58,0.0,0.0,0.0,0.0,0.20604372023789985,0.0
933165,466.5825,0.0,0.0,0.0,0.0,0.2730301767649999,0.0
937170,468.585,0.0,0.0,0.0,0.0,0.15559813380099985,0.0
941175,470.5875,0.0,0.0,0.0,0.0,0.02478018404299992,0.0
945180,472.59,0.0,0.0,0.0,0.0,0.08342276513960006,0.0
949185,474.5925,0.0,0.0,0.0,0.0,-0.08893913032100015,0.0
953190,476.595,0.0,0.0,0.0,0.0,0.13230836391100004,0.0
957195,478.5975,0.0,0.0,0.0,0.0,0.03684249520879995,0.0
961200,480.6,0.0,0.0,0.0,0.0,0.010123133660999983,0.0
965205,482.6025,0.0,0.0,0.0,0.0,0.24694950877799998,0.0
969210,484.605,0.0,0.0,0.0,0.0,0.153948843484,0.0
973215,486.6075,0.0,0.0,0.0,0.0,0.14293166994000006,0.0
977220,488.61,0.0,0.0,0.0,0.0,0.008007928716999957,0.0
981225,490.6125,0.0,0.0,0.0,0.0,0.076998069876,0.0
985230,492.615,0.0,0.0,0.0,0.0,0.1893918812218,0.0
989235,494.6175,0.0,0.0,0.0,0.0,-0.05784958599999984,0.0
993240,496.62,0.0,0.0,0.0,0.0,0.08751749992399988,0.0
997245,498.6225,0.0,0.0,0.0,0.0,0.13346347211100001,0.0
1001250,500.625,0.0,0.0,0.0,0.0,0.20210810005399993,0.0
1005255,502.6275,0.0,0.0,0.0,0.0,0.2795254439135,0.0
1009260,504.63,0.0,0.0,0.0,0.0,0.17837029696339995,0.0
1013265,506.6325,0.0,0.0,0.0,0.0,-0.019680023208999975,0.0
1017270,508.635,0.0,0.0,0.0,0.0,0.32625471055799987,0.0
1021275,510.6375,0.0,0.0,0.0,0.0,0.22666089237250003,0.0
1025280,512.64,0.0,0.0,0.0,0.0,0.23889982697799983,0.0
1029285,514.6425,0.0,0.0,0.0,0.0,0.12923480569200002,0.0
1033290,516.645,0.0,0.0,0.0,0.0,0.01529926061100012,0.0
1037295,518.6475,0.0,0.0,0.0,0.0,0.29389919340250004,0.0
1041300,520.65,0.0,0.0,0.0,0.0,0.05563496053200001,0.0
1045305,522.6525,0.0,0.0,0.0,0.0,0.1553552597779999,0.0
1049310,524.655,0.0,0.0,0.0,0.0,-0.015590146189999876,0.0
1053315,526.6575,0.0,0.0,0.0,0.0,0.19324369727500001,0.0
1057320,528.66,0.0,0.0,0.0,0.0,-0.058148950335000005,0.0
1061325,530.6625,0.0,0.0,0.0,0.0,0.06264019013099986,0.0
1065330,532.665,0.0,0.0,0.0,0.0,0.35788315536,0.0
1069335,534.6675,0.0,0.0,0.0,0.0,-0.0028786212129999766,0.0
1073340,536.67,0.0,0.0,0.0,0.0,0.18837417660599992,0.0
1077345,538.6725,0.0,0.0,0.0,0.0,0.05640619992000012,0.0
1081350,540.675,0.0,0.0,0.0,0.0,0.01706781983100003,0.0
1085355,542.6775,0.0,0.0,0.0,0.0,0.12410500646499989,0.0
1089360,544.68,0.0,0.0,0.0,0.0,0.03770239650799995,0.0
1093365,546.6825,0.0,0.0,0.0,0.0,0.13052983580290017,0.0
1097370,548.685,0.0,0.0,0.0,0.0,0.13761802018999997,0.0
1101375,550.6875,0.0,0.0,0.0,0.0,0.12960295378699999,0.0
1105380,552.69,0.0,0.0,0.0,0.0,-0.026458293196999938,0.0
1109385,554.6925,0.0,0.0,0.0,0.0,0.009270891539000015,0.0
1113390,556.695,0.0,0.0,0.0,0.0,0.04578042030499996,0.0
1117395,558.6975,0.0,0.0,0.0,0.0,0.2001325488000001,0.0
1121400,560.7,0.0,0.0,0.0,0.0,0.20717386900380003,0.0
1125405,562.7025,0.0,0.0,0.0,0.0,0.21870405971700008,0.0
1129410,564.705,0.0,0.0,0.0,0.0,0.123221114282,0.0
1133415,566.7075,0.0,0.0,0.0,0.0,0.16039535403400002,0.0
1137420,568.71,0.0,0.0,0.0,0.0,0.1418237835179999,0.0
1141425,570.7125,0.0,0.0,0.0,0.0,0.29908636212899997,0.0
1145430,572.715,0.0,0.0,0.0,0.0,0.302306994799,0.0
1149435,574.7175,0.0,0.0,0.0,0.0,0.3148202598040001,0.0
1153440,576.72,0.0,0.0,0.0,0.0,0.08325749636600005,0.0
1157445,578.7225,0.0,0.0,0.0,0.0,0.28466823696499993,0.0
1161450,580.725,0.0,0.0,0.0,0.0,-0.07635580005000003,0.0
1165455,582.7275,0.0,0.0,0.0,0.0,0.22641412914000003,0.0
1169460,584.73,0.0,0.0,0.0,0.0,0.08272050322000007,0.0
1173465,586.7325,0.0,0.0,0.0,0.0,-0.04546186327800017,0.0
1177470,588.735,0.0,0.0,0.0,0.0,0.17052935063999985,0.0
1181475,590.7375,0.0,0.0,0.0,0.0,0.28176769615100006,0.0
1185480,592.74,0.0,0.0,0.0,0.0,-0.013899981973000075,0.0
1189485,594.7425,0.0,0.0,0.0,0.0,-0.00848583875800002,0.0
1193490,596.745,0.0,0.0,0.0,0.0,0.34713649749000003,0.0
1197495,598.7475,0.0,0.0,0.0,0.0,0.2928003519919999,0.0
1201500,600.75,0.0,0.0,0.0,0.0,0.17788648605100005,0.0
1205505,602.7525,0.0,0.0,0.0,0.0,0.12817634642600007,0.0
1209510,604.755,0.0,0.0,0.0,0.0,0.2374722659609999,0.0
1213515,606.7575,0.0,0.0,0.0,0.0,0.07741607725399996,0.0
1217520,608.76,0.0,0.0,0.0,0.0,0.039852321152999914,0.0
1221525,610.7625,0.0,0.0,0.0,0.0,0.08928944169299996,0.0
1225530,612.765,0.0,0.0,0.0,0.0,0.319324016566,0.0
1229535,614.7675,0.0,0.0,0.0,0.0,0.2278273254890001,0.0
1233540,616.77,0.0,0.0,0.0,0.0,0.061247676589000044,0.0
1237545,618.7725,0.0,0.0,0.0,0.0,0.042157158257000005,0.0
1241550,620.775,0.0,0.0,0.0,0.0,0.28254285454300004,0.0
1245555,622.7775,0.0,0.0,0.0,0.0,-0.07119825482800002,0.0
1249560,624.78,0.0,0.0,0.0,0.0,0.274923667315,0.0
1253565,626.7825,0.0,0.0,0.0,0.0,0.075528353464,0.0
1257570,628.785,0.0,0.0,0.0,0.0,0.11184091865200008,0.0
1261575,630.7875,0.0,0.0,0.0,0.0,0.16141787171600014,0.0
1265580,632.79,0.0,0.0,0.0,0.0,0.09108331800700004,0.0
1269585,634.7925,0.0,0.0,0.0,0.0,0.01785472033600005,0.0
1273590,636.795,0.0,0.0,0.0,0.0,-0.042847797277,0.0
1277595,638.7975,0.0,0.0,0.0,0.0,0.06798849999800005,0.0
1281600,640.8,0.0,0.0,0.0,0.0,-0.10702948270199991,0.0
1285605,642.8025,0.0,0.0,0.0,0.0,0.024281039826999973,0.0
1289610,644.805,0.0,0.0,0.0,0.0,0.11045219003700002,0.0
1293615,646.8075,0.0,0.0,0.0,0.0,0.20136028529099997,0.0
1297620,648.81,0.0,0.0,0.0,0.0,0.25528751314700004,0.0
1301625,650.8125,0.0,0.0,0.0,0.0,-0.007115527986999881,0.0
1305630,652.815,0.0,0.0,0.0,0.0,0.16819469631900008,0.0
1309635,654.8175,0.0,0.0,0.0,0.0,0.01642331480199999,0.0
1313640,656.82,0.0,0.0,0.0,0.0,0.15390816331600016,0.0
1317645,658.8225,0.0,0.0,0.0,0.0,0.1350461840729999,0.0
1321650,660.825,0.0,0.0,0.0,0.0,0.149396374828,0.0
1325655,662.8275,0.0,0.0,0.0,0.0,0.23424194752100008,0.0
1329660,664.83,0.0,0.0,0.0,0.0,-0.06282266975800005,0.0
1333665,666.8325,0.0,0.0,0.0,0.0,0.12253643572300005,0.0
1337670,668.835,0.0,0.0,0.0,0.0,-0.12998631597799998,0.0
1341675,670.8375,0.0,0.0,0.0,0.0,0.27399072052420004,0.0
1345680,672.84,0.0,0.0,0.0,0.0,0.16976486146999986,0.0
1349685,674.8425,0.0,0.0,0.0,0.0,0.0581838339549999,0.0
1353690,676.845,0.0,0.0,0.0,0.0,0.04325443505099996,0.0
1357695,678.8475,0.0,0.0,0.0,0.0,0.13873848317799986,0.0
1361700,680.85,0.0,0.0,0.0,0.0,0.026256814590999877,0.0
1365705,682.8525,0.0,0.0,0.0,0.0,0.08292117715799996,0.0
1369710,684.855,0.0,0.0,0.0,0.0,0.15506413579,0.0
1373715,686.8575,0.0,0.0,0.0,0.0,0.061537414777999955,0.0
1377720,688.86,0.0,0.0,0.0,0.0,0.2264799922789999,0.0
1381725,690.8625,0.0,0.0,0.0,0.0,0.020387962474999966,0.0
1385730,692.865,0.0,0.0,0.0,0.0,0.12526594101999988,0.0
1389735,694.8675,0.0,0.0,0.0,0.0,0.030127584937000018,0.0
1393740,696.87,0.0,0.0,0.0,0.0,0.07710072399500012,0.0
1397745,698.8725,0.0,0.0,0.0,0.0,-0.1038801968039999,0.0
1401750,700.875,0.0,0.0,0.0,0.0,0.12761732934699999,0.0
1405755,702.8775,0.0,0.0,0.0,0.0,0.26982231437539994,0.0
1409760,704.88,0.0,0.0,0.0,0.0,0.2028201371579999,0.0
1413765,706.8825,0.0,0.0,0.0,0.0,-0.10937601330599994,0.0
1417770,708.885,0.0,0.0,0.0,0.0,0.12124338747600005,0.0
1421775,710.8875,0.0,0.0,0.0,0.0,-0.008984804147999903,0.0
1425780,712.89,0.0,0.0,0.0,0.0,0.09688344597300008,0.0
1429785,714.8925,0.0,0.0,0.0,0.0,0.08612760900536987,0.0
1433790,716.895,0.0,0.0,0.0,0.0,0.12308964133600009,0.0
1437795,718.8975,0.0,0.0,0.0,0.0,0.21650873124499997,0.0
1441800,720.9,0.0,0.0,0.0,0.0,0.28398610651050005,0.0
1445805,722.9025,0.0,0.0,0.0,0.0,0.176118612274,0.0
1449810,724.905,0.0,0.0,0.0,0.0,0.24851883946299996,0.0
1453815,726.9075,0.0,0.0,0.0,0.0,0.22057518361899997,0.0
1457820,728.91,0.0,0.0,0.0,0.0,-0.023634567864000033,0.0
1461825,730.9125,0.0,0.0,0.0,0.0,0.06341685354200005,0.0
1465830,732.915,0.0,0.0,0.0,0.0,0.2815381288460001,0.0
1469835,734.9175,0.0,0.0,0.0,0.0,0.27115821839079984,0.0
1473840,736.92,0.0,0.0,0.0,0.0,0.184644594788,0.0
1477845,738.9225,0.0,0.0,0.0,0.0,0.189711511133,0.0
1481850,740.925,0.0,0.0,0.0,0.0,0.16387191416300007,0.0
1485855,742.9275,0.0,0.0,0.0,0.0,0.24287538230470007,0.0
1489860,744.93,0.0,0.0,0.0,0.0,0.022304520011000084,0.0
1493865,746.9325,0.0,0.0,0.0,0.0,0.10541328787999998,0.0
1497870,748.935,0.0,0.0,0.0,0.0,0.13125678895800008,0.0
1501875,750.9375,0.0,0.0,0.0,0.0,0.036487087592999845,0.0
1505880,752.94,0.0,0.0,0.0,0.0,0.12420180440799994,0.0
1509885,754.9425,0.0,0.0,0.0,0.0,0.3500918894874999,0.0
1513890,756.945,0.0,0.0,0.0,0.0,0.03167898950100001,0.0
