Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
72901434 |  2.31e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.36e+01 |  2.81e+01
73711460 |  2.31e-03 |     -- |  2.01e+01 |  6.18e+01 |     -- |  1.36e+01 |  2.81e+01
74521462 |  2.31e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.36e+01 |  2.81e+01
75331479 |  2.31e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.35e+01 |  2.80e+01
76141493 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.36e+01 |  2.81e+01
76951495 |  2.31e-03 |     -- |  2.00e+01 |  6.19e+01 |     -- |  1.35e+01 |  2.81e+01
77761495 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.35e+01 |  2.80e+01
78571502 |  2.31e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.35e+01 |  2.80e+01
79381521 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.35e+01 |  2.80e+01
80191546 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.34e+01 |  2.80e+01
81001561 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.35e+01 |  2.80e+01
81811578 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.34e+01 |  2.79e+01
82621582 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.34e+01 |  2.80e+01
83431606 |  2.30e-03 |     -- |  2.00e+01 |  6.18e+01 |     -- |  1.34e+01 |  2.80e+01
84241623 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.33e+01 |  2.79e+01
85051648 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.34e+01 |  2.79e+01
85861648 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.33e+01 |  2.79e+01
86671671 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.33e+01 |  2.79e+01
87481698 |  2.30e-03 |     -- |  1.99e+01 |  6.17e+01 |     -- |  1.33e+01 |  2.79e+01
88291706 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.33e+01 |  2.78e+01
89101721 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.33e+01 |  2.78e+01
89911731 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.33e+01 |  2.78e+01
90721734 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.32e+01 |  2.78e+01
91531755 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.32e+01 |  2.78e+01
92341777 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.32e+01 |  2.78e+01
93151807 |  2.30e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.32e+01 |  2.78e+01
93961836 |  2.29e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.32e+01 |  2.78e+01
94771844 |  2.29e-03 |     -- |  1.99e+01 |  6.18e+01 |     -- |  1.32e+01 |  2.78e+01
95581850 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.31e+01 |  2.77e+01
96391866 |  2.29e-03 |     -- |  1.98e+01 |  6.17e+01 |     -- |  1.31e+01 |  2.77e+01
97201893 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.31e+01 |  2.77e+01
98011919 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.31e+01 |  2.77e+01
98821921 |  2.29e-03 |     -- |  1.98e+01 |  6.17e+01 |     -- |  1.31e+01 |  2.77e+01
99631926 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.31e+01 |  2.77e+01
100441927 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.31e+01 |  2.77e+01
101251948 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.31e+01 |  2.77e+01
102061948 |  2.29e-03 |     -- |  1.98e+01 |  6.17e+01 |     -- |  1.30e+01 |  2.76e+01
102871977 |  2.29e-03 |     -- |  1.98e+01 |  6.17e+01 |     -- |  1.31e+01 |  2.77e+01
