struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
640,143.77798451793086,4,6,-1.216901183128357,-0.41543054580688477,-1.465838074684143,-0.17184244096279144,1.5332298278808594,-3.325270414352417,-2.453449249267578,-2.2772185802459717,1.095265507698059,-0.3738650977611542,4.858182907104492
640,143.77798451793086,5,6,-1.216901183128357,0.3634978234767914,0.27959927916526794,0.10069121420383453,0.469515860080719,-3.3650171756744385,-3.6499221324920654,-1.8660162687301636,0.9732707142829895,-0.3068210780620575,5.400804042816162
640,143.77798451793086,6,6,-1.216901421546936,8.586521715869821e-08,-4.382446405770679e-08,-9.271845158309588e-08,1.3375398566495278e-07,-3.341078996658325,-3.2656476497650146,-2.0337002277374268,0.961997389793396,-0.41100916266441345,5.201688766479492
640,143.77798451793086,7,6,-1.216901421546936,-0.3634980320930481,-0.27959907054901123,-0.10069169104099274,0.46951600909233093,-3.36478590965271,-3.6498312950134277,-1.8659412860870361,0.973078727722168,-0.3068420886993408,5.400538921356201
640,143.77798451793086,8,6,-1.216901421546936,0.41543054580688477,1.465837836265564,0.17184250056743622,1.5332295894622803,-3.3207192420959473,-2.4358038902282715,-2.26872181892395,1.0911157131195068,-0.3810991048812866,4.841815948486328
640,143.77798451793086,9,6,-1.2169013023376465,-1.3067585229873657,-0.7033669352531433,0.15884286165237427,1.4925060272216797,-4.047460556030273,-5.312946319580078,-1.4396768808364868,0.9264044165611267,0.26000452041625977,6.899843215942383
640,143.77798451793086,10,1,-1.216901183128357,2.824000358581543,2.9081106185913086,2.183105945587158,4.604132652282715,-8.008577346801758,-6.809675216674805,-3.5679447650909424,1.003922939300537,-1.9100197553634644,11.309078216552734
640,143.77798451793086,11,1,-1.216901183128357,-6.890020370483398,-7.871806621551514,6.817354679107666,12.486555099487305,-6.210835933685303,-10.461838722229004,-4.93727445602417,-4.535325527191162,-0.9925282597541809,13.926791191101074
640,143.77798451793086,12,6,-1.216901421546936,0.19481702148914337,1.3214329481124878,-0.2738039791584015,1.3634908199310303,-1.155757188796997,-0.8961990475654602,-0.8076741099357605,0.28215983510017395,-0.6460062861442566,1.8133459091186523
641,143.8773230769062,0,6,-1.216901183128357,-0.19481702148914337,-1.321433186531067,0.2738036811351776,1.3634910583496094,-2.130664587020874,-1.662492036819458,-1.330840826034546,0.8571503758430481,-0.3202206492424011,3.148332357406616
641,143.8773230769062,1,1,-1.2169013023376465,3.6432042121887207,7.470749378204346,-4.596165657043457,9.497882843017578,-5.967714309692383,-10.525178909301758,-0.6484419107437134,-3.8612375259399414,-4.420382976531982,13.463373184204102
641,143.8773230769062,2,1,-1.2169013023376465,0.4228164851665497,-2.507051467895508,-4.404295444488525,5.0854597091674805,-5.179205894470215,-8.406879425048828,-2.452609062194824,0.275810182094574,-2.609689950942993,10.507218360900879
641,143.8773230769062,3,6,-1.2169010639190674,1.3067588806152344,0.7033669352531433,-0.1588432639837265,1.4925062656402588,-4.121476173400879,-5.401487827301025,-1.5110509395599365,0.9903739094734192,0.30261582136154175,7.036925792694092
641,143.8773230769062,4,6,-1.216901183128357,-0.41543054580688477,-1.465838074684143,-0.171842560172081,1.5332298278808594,-3.325270175933838,-2.4534497261047363,-2.277218818664551,1.0952656269073486,-0.3738652467727661,4.85818338394165
641,143.8773230769062,5,6,-1.2169013023376465,0.3634977340698242,0.27959930896759033,0.10069110989570618,0.4695158004760742,-3.3650171756744385,-3.6499223709106445,-1.8660167455673218,0.973270833492279,-0.30682092905044556,5.40080451965332
641,143.8773230769062,6,6,-1.2169013023376465,1.1165634816734382e-07,5.21260439256821e-08,-5.747839981751213e-09,1.2335843280197878e-07,-3.3410794734954834,-3.265648603439331,-2.0337002277374268,0.9619972109794617,-0.41100943088531494,5.201689720153809
641,143.8773230769062,7,6,-1.2169013023376465,-0.3634977340698242,-0.27959948778152466,-0.10069108754396439,0.4695158898830414,-3.3647873401641846,-3.649831771850586,-1.865941047668457,0.9730799794197083,-0.30684149265289307,5.400540351867676
641,143.8773230769062,8,6,-1.216901421546936,0.41543078422546387,1.465838074684143,0.171842560172081,1.5332298278808594,-3.3207430839538574,-2.4358534812927246,-2.268754482269287,1.0911287069320679,-0.3810826539993286,4.841874599456787
641,143.8773230769062,9,6,-1.2169013023376465,-1.3067586421966553,-0.7033668160438538,0.1588430553674698,1.4925060272216797,-4.047802925109863,-5.313257217407227,-1.4400038719177246,0.9266226291656494,0.26013821363449097,6.900385856628418
641,143.8773230769062,10,1,-1.2169013023376465,2.816667079925537,2.9093828201293945,2.1885809898376465,4.603043079376221,-8.002006530761719,-6.815507888793945,-3.56319522857666,0.9982782006263733,-1.9149448871612549,11.30677604675293
641,143.8773230769062,11,1,-1.2169013023376465,-6.882686138153076,-7.873082637786865,6.811881065368652,12.480324745178223,-6.211050033569336,-10.464823722839355,-4.923819541931152,-4.539369106292725,-1.0050543546676636,13.926581382751465
641,143.8773230769062,12,6,-1.216901421546936,0.19481690227985382,1.3214328289031982,-0.2738039195537567,1.3634907007217407,-1.1585174798965454,-0.8999724388122559,-0.8091865181922913,0.28355664014816284,-0.6461021304130554,1.8178967237472534
