global_epoch,stage,phase,stage_epoch,lr_weight,sr_weight,std_q,mean_abs_q,mean_q_mono,std_q_mono,mean_abs_q_mono,mean_q_dipole,std_q_dipole,mean_abs_q_dipole,mean_q_quadrupole,std_q_quadrupole,mean_abs_q_quadrupole,mean_e_short,mean_e_long,mean_e_total,mean_abs_e_short,mean_abs_e_long,mean_abs_e_total,f_long_over_f_total,e_long_over_e_total
55,1,lr_only_probe,55,10.0,0.0,2.4776091090073016,1.9715952732705662,-1.1894448523888221,0.0001550167097124335,1.1894448523888221,0.0010566405760936248,1.8305306473934477,1.273374737079327,-2.110150157752404,3.4376164567248733,2.5469576810396632,-6.198883056640625e-08,0.08167283856868744,0.0816727763414383,1.3802051544189452e-06,0.4225180995464325,0.422517970085144,1.0000001455083445,1.0000003064042187
60,1,lr_only_probe,60,10.0,0.0,2.4502184534429325,1.9474515558226495,-1.1947058222844051,0.00030018210920931967,1.1947058222844051,-0.000611644793779422,1.8946055207818338,1.311931607759916,-2.0072855224609376,3.342339759226427,2.4793126690204326,2.1338462829589843e-08,-0.06259490537643432,-0.062594886302948,1.3219118118286133e-06,0.4129822421073914,0.41298221206665037,0.9999995661425933,1.0000000727410046
65,1,lr_only_probe,65,10.0,0.0,2.52461662240663,1.9867566773504273,-1.1971291991013746,0.0,1.1971291991013746,0.0010421953323559883,1.9326293348916481,1.351074464455629,-2.083142636343149,3.455461789817596,2.5260915564903845,-3.993511199951172e-08,0.14379124069213867,0.1437911968231201,1.3335943222045898e-06,0.4211406829357147,0.4211406433582306,0.9999999942178714,1.000000093976881
70,1,lr_only_probe,70,10.0,0.0,2.565018328680125,2.0098985940004006,-1.2011146287184495,0.0,1.2011146287184495,-0.0006261617831694774,2.1046496276311983,1.472079098432492,-2.068726988807091,3.443730266373378,2.4943471228966345,3.0994415283203126e-08,0.09868855929374695,0.09868859148025513,1.2774467468261718e-06,0.43427690768241883,0.4342769408226013,0.9999999949971563,0.9999999236888276
75,1,lr_only_probe,75,10.0,0.0,2.528760567411555,1.9925274011334801,-1.2073089112501878,1.91662069528797e-05,1.2073089112501878,0.0010574184931241549,2.072840504968837,1.4594216778094953,-1.9996041935847355,3.380746095636444,2.4694345534104567,-1.6617774963378905e-07,-0.04721052551269531,-0.04721069228649139,1.3911724090576172e-06,0.4391641366481781,0.4391642289161682,1.0000000839324208,0.9999997899009436
80,1,lr_only_probe,80,10.0,0.0,2.5114303499091535,1.9626114574986646,-1.2101940648005558,0.0,1.2101940648005558,0.0016906952491173377,2.138033790444513,1.4744520248021835,-1.973340301983173,3.3228900798208953,2.405990594951923,-6.830692291259765e-08,0.20227703428268431,0.202276967048645,1.3726949691772462e-06,0.4383488128185272,0.4383487467765808,1.0000000021704027,1.0000001506607397
85,1,lr_only_probe,85,10.0,0.0,2.52183009228488,1.9788544170673077,-1.212438383249136,0.0003414905014814082,1.212438383249136,0.0012448908854753543,2.1997313897893442,1.5347357905461239,-1.9607975341796875,3.3083430238870215,2.398608796574519,1.4829635620117187e-07,-0.02798955297470093,-0.02798940455913544,1.3535022735595702e-06,0.4423468677997589,0.44234675097465515,1.0000000160029583,1.0000002641029995
90,1,lr_only_probe,90,10.0,0.0,2.474682696291743,1.9426795372596153,-1.2170085906982422,0.0,1.2170085906982422,0.001277383926587227,2.126223373456828,1.491889394906851,-1.9326996901292068,3.262440077137212,2.358287819260817,-7.95125961303711e-08,0.0020294753313064577,0.002029396414756775,1.36721134185791e-06,0.4150467720031738,0.41504671692848205,0.9999999884756416,1.000000132695163
95,1,lr_only_probe,95,10.0,0.0,2.5196269728741343,1.965852052867922,-1.2207327728271484,0.00026926472865448914,1.2207327728271484,0.0011975502356504782,2.1920151768936664,1.5471647565792768,-1.9087025362454928,3.2892989934162173,2.366088322566106,-4.971027374267578e-08,-0.04764126193523407,-0.047641308307647706,1.3598203659057617e-06,0.4312988152503967,0.43129883861541746,0.9999999949778141,0.9999999458263769
100,1,lr_only_probe,100,10.0,0.0,2.6713238862036253,2.0755059157151443,-1.2236711326012244,0.0,1.2236711326012244,0.0005895597873589931,2.4118391683689286,1.696031030899439,-2.0069770057091345,3.445429987749101,2.4735578406700722,-7.3909759521484374e-09,-0.2946878424882889,-0.29468784999847414,1.3303756713867188e-06,0.5017156615257263,0.5017156157493591,1.00000004259312,1.00000009123967
105,1,lr_only_probe,105,10.0,0.0,2.59750386409773,2.018861613999065,-1.224564947275015,0.0,1.224564947275015,0.00166453829789773,2.3569524119029555,1.6600947891626603,-1.9357490760216347,3.339312435527306,2.392981026517428,-1.430511474609375e-08,-0.06466262137889862,-0.0646626363992691,1.250743865966797e-06,0.4366855251789093,0.4366856231689453,1.0000000982857604,0.9999997756050788
110,1,lr_only_probe,110,10.0,0.0,2.496117855563866,1.9443531994941907,-1.228273429283729,0.0004128642689689631,1.228273429283729,0.0002742772958217523,2.2921900016154004,1.600009515224359,-1.8486149094801683,3.193296094777036,2.294175341796875,-5.6862831115722654e-08,-0.07466872799396515,-0.07466878449916839,1.2637376785278321e-06,0.43765863609313965,0.4376586241722107,0.999999991684816,1.0000000272379619
115,1,lr_only_probe,115,10.0,0.0,2.597031924141297,1.992569074060163,-1.2293095081035907,0.0,1.2293095081035907,0.0008308899830549192,2.472814801925408,1.7072068168444512,-1.8570989239032452,3.259578995570653,2.3164383263221153,-1.2886524200439453e-07,0.1596076786518097,0.15960755038261415,1.2668371200561524e-06,0.437299578666687,0.43729953837394714,1.0000000617211564,1.0000000921399095
120,1,lr_only_probe,120,10.0,0.0,2.588311684815133,1.9941628251034988,-1.230880150428185,0.0,1.230880150428185,0.0006710561238802397,2.3987698419831136,1.676786412948217,-1.859501546536959,3.281111954513726,2.3372452204777643,-4.9591064453125e-08,-0.1053931735754013,-0.10539322125911713,1.2247562408447265e-06,0.4451910376548767,0.44519116401672365,1.00000008582581,0.9999997161627249
125,1,lr_only_probe,125,10.0,0.0,2.6644303633019706,2.0361469267494656,-1.2314973872258113,0.0,1.2314973872258113,0.00028900988896687826,2.4838456079800633,1.7340624561798879,-1.9074251032902645,3.368987344687698,2.378327516526442,1.0061264038085937e-07,-0.11226642715930939,-0.11226632750034332,1.3027191162109376e-06,0.45097624230384825,0.45097617149353025,0.9999999957995565,1.000000157015653
130,1,lr_only_probe,130,10.0,0.0,2.679849492911731,2.038441163152711,-1.231581761286809,0.00025775483810652815,1.231581761286809,0.0009858542222243088,2.5599030371178344,1.7761518977238582,-1.8842006310096153,3.3484280752945366,2.3571866173377405,-5.900859832763672e-08,-0.02953703761100769,-0.029537097334861755,1.2868642807006836e-06,0.43534662103652955,0.4353464877605438,0.9999999852962842,1.0000003061377305
135,1,lr_only_probe,135,10.0,0.0,2.583255666593847,1.9866115034054488,-1.231626225398137,0.00023576740098408798,1.231626225398137,0.001628286716265556,2.4168946064136967,1.6782570143479567,-1.8584782433143028,3.2653492982625094,2.322621212064303,8.881092071533203e-08,-0.11824221301078797,-0.11824212491512298,1.2618303298950196e-06,0.4571248111724854,0.45712488174438476,1.0000000027884965,0.9999998456178996
140,1,lr_only_probe,140,10.0,0.0,2.6254451096034503,2.001863784137954,-1.233084017240084,0.0,1.233084017240084,0.0004865487661117162,2.499769673384321,1.742957240960537,-1.8515581580528846,3.286181116147587,2.310963632436899,5.59091567993164e-08,0.056042663216590884,0.05604271936416626,1.179814338684082e-06,0.43272468161582944,0.43272449827194215,1.0000000217728393,1.0000004236965738
145,1,lr_only_probe,145,10.0,0.0,2.647028825082375,2.01545365501469,-1.2308791163517878,0.0,1.2308791163517878,0.0012571432040287898,2.4934721075825306,1.7461166491386217,-1.8548534498948317,3.3210477296835914,2.333970733173077,7.557868957519531e-08,0.047007516622543336,0.04700759220123291,1.2180805206298828e-06,0.4394450135231018,0.43944496536254885,0.9999999986076542,1.0000001095940487
150,1,lr_only_probe,150,10.0,0.0,2.738166107531667,2.080358702048277,-1.231955308180589,0.0,1.231955308180589,0.0014875855445861817,2.6057601450908696,1.8091590810922475,-1.905269210111178,3.4187646746362734,2.4127591947115383,-1.2183189392089844e-07,0.0842290769815445,0.08422895240783691,1.2478828430175781e-06,0.4341863100528717,0.4341863923072815,1.0000000084759046,0.9999998105550721
155,1,lr_only_probe,155,10.0,0.0,2.794890407051238,2.1146081021300747,-1.231973650418795,0.00019414457981437928,1.231973650418795,0.0014351110213842147,2.681482425926167,1.8606348610902443,-1.9386715294471153,3.477527787339556,2.443518896484375,5.5551528930664066e-08,-0.2377392624616623,-0.2377392055988312,1.3022422790527343e-06,0.4877556354999542,0.4877556562423706,1.0000001547601636,0.9999999574737554
160,1,lr_only_probe,160,10.0,0.0,2.734144980613222,2.0690751327123396,-1.2315469994178185,0.0001438272606651936,1.2315469994178185,0.001415932215177096,2.641633940206038,1.829585712139423,-1.884292764047476,3.3890445315071416,2.380274404672476,4.816055297851563e-08,-0.006369158029556275,-0.006369109511375428,1.1589527130126953e-06,0.43673545789718626,0.43673536920547484,1.000000582293559,1.0000002030788384
165,1,lr_only_probe,165,10.0,0.0,2.6584814351599535,2.0053245432274975,-1.231430909376878,0.0,1.231430909376878,0.002214765279720991,2.5731062273644443,1.7732372342623197,-1.8066482083834134,3.2839173567752598,2.299355692232572,-1.895427703857422e-08,0.364895250916481,0.36489523088932035,1.3045072555541992e-06,0.5035751047134399,0.5035751011371613,0.9999999914611697,1.0000000071017783
170,1,lr_only_probe,170,10.0,0.0,2.795453549565629,2.112613974025107,-1.2301372727614184,0.0,1.2301372727614184,0.0018799387491666355,2.7340882782366602,1.895636732835036,-1.928705459359976,3.4500975068091027,2.419295644906851,4.911422729492187e-08,-0.0902168015241623,-0.0902167512178421,1.348257064819336e-06,0.45058807349205016,0.4505879678726196,1.000000398116301,1.000000234403575
175,1,lr_only_probe,175,10.0,0.0,2.7406251938761317,2.053047926682692,-1.229286710885855,0.0003461871406967307,1.229286710885855,0.0024017002399151144,2.627280179782683,1.822696780473758,-1.8508044442983773,3.393363965950109,2.3560108285757213,5.8770179748535156e-08,0.11974477648735046,0.11974483656883239,1.2868642807006836e-06,0.4280749125480652,0.4280749635696411,1.0000000049248028,0.9999998808115861
180,1,lr_only_probe,180,10.0,0.0,2.798086691593005,2.1042781627687632,-1.2282556076049804,0.0002053675548964099,1.2282556076049804,0.0019042310225657927,2.743496633047117,1.8963613969851763,-1.9110165076622596,3.4432840629580874,2.404232763671875,-4.00543212890625e-08,0.04550027227401733,0.045500232815742496,1.264333724975586e-06,0.4267374584674835,0.4267374849319458,1.000000004185909,0.9999999379842099
185,1,lr_only_probe,185,10.0,0.0,2.8174332459727225,2.1225950604300214,-1.228188956627479,0.0003389996584909534,1.228188956627479,0.0022822867173414962,2.7688737935006964,1.9189724762745393,-1.9103216947115385,3.4591357286876114,2.4236498384915866,-6.544589996337891e-08,-0.04711669683456421,-0.04711676239967346,1.288294792175293e-06,0.4309565601348877,0.43095654249191284,1.0000000049495208,1.0000000409391043
190,1,lr_only_probe,190,10.0,0.0,2.8590865104634218,2.146979049813034,-1.228119482774001,0.00032244029554575736,1.228119482774001,0.0019674041332342685,2.7852627864464243,1.9365519268329328,-1.9530002901517427,3.5270740156365936,2.4570072584885816,8.20159912109375e-08,0.032022818207740784,0.03202289855480194,1.3070106506347657e-06,0.4385137128829956,0.43851370143890384,1.0000004127874345,1.0000000260974555
195,1,lr_only_probe,195,10.0,0.0,2.8608291897301097,2.1449971829927885,-1.228902823814979,0.0004000437291893663,1.228902823814979,0.0021136231300158377,2.773341212440148,1.9260303125626002,-1.9643561927208533,3.539143498606119,2.4595961932842547,6.711483001708984e-08,-0.15875340473651886,-0.15875333619117737,1.320958137512207e-06,0.45817057037353515,0.45817054891586306,1.0,1.0000000468333727
200,1,lr_only_probe,200,10.0,0.0,2.8691442527348667,2.151940458900908,-1.2280114276592549,0.0,1.2280114276592549,0.001983898089482234,2.7901825728909038,1.944808355869391,-1.9606237614558293,3.5420500401715564,2.4610055250901444,-6.914138793945313e-09,-0.076294158577919,-0.07629416418075562,1.249074935913086e-06,0.4421283922195435,0.44212826776504516,0.9999999887386943,1.0000002814895752
205,1,lr_only_probe,205,10.0,0.0,2.876327156142568,2.1513614063752002,-1.227558134812575,0.0,1.227558134812575,0.0022589488518543733,2.8486883884702743,1.9832678003555688,-1.9515616032527043,3.5213492713881376,2.436978243314303,-1.7642974853515624e-08,-0.14125525152683258,-0.14125527203083038,1.239299774169922e-06,0.4464405272006989,0.44644057035446166,1.0000000120136496,0.9999999033381693
210,1,lr_only_probe,210,10.0,0.0,2.8531606638483327,2.1379019973624467,-1.2267090659508337,0.0,1.2267090659508337,0.002166778698945657,2.8292431008908197,1.9677808462289663,-1.9336144709660457,3.4905245341406066,2.4222132831280048,7.069110870361328e-08,-0.13997138500213624,-0.13997131609916688,1.3109445571899414e-06,0.4578825085163116,0.4578825359344482,1.0000000113008636,0.9999999401197154
215,1,lr_only_probe,215,10.0,0.0,2.85428766964395,2.1333776177300345,-1.2252480533306416,0.00012114230825003169,1.2252480533306416,0.0026716636021931967,2.8452733475759198,1.9745166344275842,-1.9111575045072116,3.476491860777598,2.410320075871394,1.0824203491210938e-07,0.052706281185150146,0.05270639300346375,1.288175582885742e-06,0.438415762424469,0.43841583681106566,1.0000000103108717,0.9999998303286733
220,1,lr_only_probe,220,10.0,0.0,2.9086719128417204,2.168556467431223,-1.2245123954186072,0.00034433100462384614,1.2245123954186072,0.0023253197425451033,2.8724176298659256,1.9991826610076122,-1.9578800518329327,3.559578013686008,2.4589895489032454,-2.0503997802734373e-08,0.06977841126918792,0.06977839171886444,1.2798309326171876e-06,0.43236859107017517,0.43236866331100465,0.9999995587472873,0.999999832918443
225,1,lr_only_probe,225,10.0,0.0,2.9504049918731337,2.1936885078625803,-1.224071533203125,0.0003533283654234681,1.224071533203125,0.0029194551003284943,2.866049703720561,1.9931456424028446,-2.001045984825721,3.6384580997656135,2.5079376295823317,-2.2602081298828124e-07,-0.06705366456508637,-0.06705388975143432,1.293182373046875e-06,0.442084273815155,0.4420844554901123,1.0000000411924193,0.9999995890492076
230,1,lr_only_probe,230,10.0,0.0,2.8927226101473167,2.155222363072583,-1.2236216553908128,0.0,1.2236216553908128,0.00238183114467523,2.82458433094645,1.9742166184645433,-1.955221567946214,3.5582253928347405,2.450145952899639,-2.5272369384765624e-08,0.05141214239597321,0.05141211748123169,1.2178421020507812e-06,0.42560955119133,0.4256094937324524,1.0000000084663236,1.0000001350037497
235,1,lr_only_probe,235,10.0,0.0,2.921448844871541,2.1737576935596956,-1.2229276087834284,0.0002109521665858048,1.2229276087834284,0.0026113365980295036,2.8385893734229075,1.9819993661733775,-1.9606136286808895,3.5953949788704076,2.4789786545973556,-2.9921531677246094e-08,-0.0657044016122818,-0.0657044312953949,1.2637376785278321e-06,0.4407085793018341,0.44070859789848327,0.9999999233980225,0.9999999578028447
240,1,lr_only_probe,240,10.0,0.0,2.9338707874133005,2.182241763905582,-1.2224459334153395,0.0003334766529884717,1.2224459334153395,0.0025828223656385375,2.860167870317096,1.9931021978916266,-1.9823746967022235,3.6107601696047116,2.487684658578726,-7.772445678710938e-08,-0.12086855041980743,-0.12086862981319428,1.3346672058105468e-06,0.4507220544815064,0.4507221012115479,0.9999999922955016,0.9999998963218325
245,1,lr_only_probe,245,10.0,0.0,2.9174137285573516,2.1709946695963542,-1.2216823988694412,0.00019177560864595385,1.2216823988694412,0.002140161294203538,2.8505755294955746,1.9893302346254007,-1.9653580003004807,3.5855071972425834,2.4698558481069712,8.70227813720703e-09,-0.10423327565193176,-0.10423326849937439,1.3097524642944336e-06,0.44077233266830446,0.44077242946624756,1.0000000154595603,0.9999997803902044
250,1,lr_only_probe,250,10.0,0.0,2.9581821364987873,2.1980940317007214,-1.2205842590332032,0.0,1.2205842590332032,0.002358431754968105,2.8921686853946893,2.020493611653646,-1.9823086576021636,3.6311346218264786,2.5001561861478367,6.937980651855468e-08,-0.055815118074417115,-0.05581504774093628,1.356363296508789e-06,0.4434331870079041,0.44343326473236083,1.0000000007007361,0.9999998247211859
255,1,lr_only_probe,255,10.0,0.0,2.9563741037339284,2.195668901492388,-1.220366948054387,0.00042205547723905216,1.220366948054387,0.0027669953016134408,2.9021917898367766,2.022189983661358,-1.9846076040414664,3.6243788457787307,2.4948166353665866,-1.7523765563964843e-08,-0.010685826659202575,-0.01068584382534027,1.3092756271362305e-06,0.4299575023651123,0.4299575610160828,0.9999999922271564,0.9999998635889311
260,1,lr_only_probe,260,10.0,0.0,2.9641408084702454,2.203751206096421,-1.2193295405461237,0.0001852163853977795,1.2193295405461237,0.0025686823710417135,2.917100996092567,2.031319774138622,-1.9939310546875,3.6318369813049207,2.5040943979116586,1.823902130126953e-08,-0.0792891081571579,-0.0792890899181366,1.385331153869629e-06,0.44483535885810854,0.4448352949619293,1.0000000350141418,1.000000143640084
265,1,lr_only_probe,265,10.0,0.0,2.9543095057973923,2.193904023520967,-1.2189496013934795,9.339868583218896e-05,1.2189496013934795,0.0024450838137895633,2.910229466360857,2.024677581004607,-1.9695615084134614,3.6124077418682425,2.490430803034856,1.3685226440429686e-07,0.015217720985412598,0.015217857837677002,1.3017654418945312e-06,0.4336177225112915,0.4336177206039429,0.9999999859598753,1.000000004398687
270,1,lr_only_probe,270,10.0,0.0,2.9789195608174572,2.2040672179654113,-1.2185833986722505,0.00014801493831866257,1.2185833986722505,0.0024833492621397363,2.9278122983752266,2.0370115998096954,-1.984645535982572,3.6452529247250247,2.5013973895733175,7.30752944946289e-08,-0.002749802827835083,-0.002749728798866272,1.3836622238159179e-06,0.42951023697853086,0.42951017260551455,1.0000000452515967,1.0000001498754174
275,1,lr_only_probe,275,10.0,0.0,2.9982298334058726,2.2228025945679755,-1.2184535528329703,0.0,1.2184535528329703,0.0026480705310136846,2.9444854650594414,2.0518216709234776,-2.0062011549729566,3.6729040783813542,2.5262609487680288,-1.7762184143066405e-08,-0.0614862425327301,-0.06148626112937927,1.2489557266235352e-06,0.4361649627685547,0.4361648588180542,0.9999999873218559,1.0000002383284632
280,1,lr_only_probe,280,10.0,0.0,2.9976511203373493,2.22327105869391,-1.2179467755831206,0.00010273747123001194,1.2179467755831206,0.0026487312439160467,2.9336716765786073,2.0456072059044472,-2.009443494591346,3.6783441590890225,2.5309342322716346,-3.0755996704101563e-08,-0.09471334493160248,-0.09471337676048279,1.279592514038086e-06,0.44411869430541995,0.4441185595989227,0.9999999824071343,1.0000003033120195
285,1,lr_only_probe,285,10.0,0.0,2.987149735927468,2.2172027452256944,-1.2172508239746094,0.0,1.2172508239746094,0.0027058037550021443,2.936341158062948,2.0467685906825923,-2.0040555250901444,3.6597991218617185,2.5194536358173076,-6.496906280517579e-08,-0.04834136700630188,-0.048341431736946106,1.288294792175293e-06,0.43549735355377195,0.43549724578857424,0.9999999950614893,1.0000002474532246
290,1,lr_only_probe,290,10.0,0.0,3.0035717445715187,2.226137718265892,-1.2170166860727163,0.0,1.2170166860727163,0.0026122695849492,2.9464921037817557,2.0544305326021632,-2.0085689227764423,3.6805970815620235,2.5309862154447114,2.3126602172851563e-08,-0.07346010410785675,-0.07346008229255677,1.3489723205566407e-06,0.4424770064353943,0.4424771065711975,1.0000000302064564,0.9999997736926911
295,1,lr_only_probe,295,10.0,0.0,3.0015499430012373,2.2251182934361644,-1.2170642306988055,0.00025813130356355785,1.2170642306988055,0.0024962280102265185,2.95013857864561,2.0569956993689904,-2.0081680682842546,3.6757600682480516,2.527602614182692,4.673004150390625e-08,-0.06426169013977051,-0.06426164448261261,1.3108253479003907e-06,0.4368837175369263,0.43688365411758423,1.0000003655024103,1.0000001451630003
300,1,lr_only_probe,300,10.0,0.0,3.0031454708401055,2.2255218996227297,-1.2169012592022235,0.0,1.2169012592022235,0.002521772586382352,2.950506497917061,2.0576690173026844,-2.008651513671875,3.6780868568703884,2.527957774939904,3.647804260253906e-08,-0.053809327721595766,-0.05380929160118103,1.3136863708496093e-06,0.4368504648208618,0.4368505375385284,0.9999999929684823,0.9999998335410847
