train,"{'mae': 0.024127742275595665, 'rmse': 0.04101956635713577}","{'mae': 0.346682071685791, 'rmse': 0.6569440960884094}"
val,"{'mae': 0.016376309096813202, 'rmse': 0.022286567836999893}","{'mae': 0.15238742530345917, 'rmse': 0.19735504686832428}"
train,"{'mae': 0.01775900460779667, 'rmse': 0.021968064829707146}","{'mae': 0.1530911773443222, 'rmse': 0.19815360009670258}"
val,"{'mae': 0.015099577605724335, 'rmse': 0.018968120217323303}","{'mae': 0.14129997789859772, 'rmse': 0.18470098078250885}"
train,"{'mae': 0.017032397910952568, 'rmse': 0.021058009937405586}","{'mae': 0.14763717353343964, 'rmse': 0.19142189621925354}"
val,"{'mae': 0.015337992459535599, 'rmse': 0.018668565899133682}","{'mae': 0.1399681568145752, 'rmse': 0.18292567133903503}"
train,"{'mae': 0.017667051404714584, 'rmse': 0.02171231247484684}","{'mae': 0.14385837316513062, 'rmse': 0.18698939681053162}"
val,"{'mae': 0.015581527724862099, 'rmse': 0.018795594573020935}","{'mae': 0.14118073880672455, 'rmse': 0.18415223062038422}"
train,"{'mae': 0.016419708728790283, 'rmse': 0.02007611282169819}","{'mae': 0.13797049224376678, 'rmse': 0.1801479309797287}"
val,"{'mae': 0.015033885836601257, 'rmse': 0.01917053572833538}","{'mae': 0.13379216194152832, 'rmse': 0.17495882511138916}"
train,"{'mae': 0.016348950564861298, 'rmse': 0.01994822360575199}","{'mae': 0.1369291990995407, 'rmse': 0.17890770733356476}"
val,"{'mae': 0.015169230289757252, 'rmse': 0.018563954159617424}","{'mae': 0.13260067999362946, 'rmse': 0.17524415254592896}"
train,"{'mae': 0.01647641509771347, 'rmse': 0.020159514620900154}","{'mae': 0.13745975494384766, 'rmse': 0.17924505472183228}"
val,"{'mae': 0.016247082501649857, 'rmse': 0.01915975846350193}","{'mae': 0.1299302577972412, 'rmse': 0.17136403918266296}"
train,"{'mae': 0.016194073483347893, 'rmse': 0.019687380641698837}","{'mae': 0.1364465206861496, 'rmse': 0.17806102335453033}"
val,"{'mae': 0.015000972896814346, 'rmse': 0.018821148201823235}","{'mae': 0.13763931393623352, 'rmse': 0.17816287279129028}"
train,"{'mae': 0.016003455966711044, 'rmse': 0.01936381496489048}","{'mae': 0.13146579265594482, 'rmse': 0.17238903045654297}"
val,"{'mae': 0.01897616498172283, 'rmse': 0.021878698840737343}","{'mae': 0.12940099835395813, 'rmse': 0.17037925124168396}"
train,"{'mae': 0.016134103760123253, 'rmse': 0.019591381773352623}","{'mae': 0.13143861293792725, 'rmse': 0.17235861718654633}"
val,"{'mae': 0.015207772143185139, 'rmse': 0.018504446372389793}","{'mae': 0.12782546877861023, 'rmse': 0.16916000843048096}"
train,"{'mae': 0.01599508337676525, 'rmse': 0.019414670765399933}","{'mae': 0.13056179881095886, 'rmse': 0.17137227952480316}"
val,"{'mae': 0.015086548402905464, 'rmse': 0.018423758447170258}","{'mae': 0.13515351712703705, 'rmse': 0.17426134645938873}"
train,"{'mae': 0.015951449051499367, 'rmse': 0.019300686195492744}","{'mae': 0.131461039185524, 'rmse': 0.1721460372209549}"
val,"{'mae': 0.015076021663844585, 'rmse': 0.018508201465010643}","{'mae': 0.12677539885044098, 'rmse': 0.16804446280002594}"
train,"{'mae': 0.015592498704791069, 'rmse': 0.018831107765436172}","{'mae': 0.12795378267765045, 'rmse': 0.16859006881713867}"
val,"{'mae': 0.015011044219136238, 'rmse': 0.0195706095546484}","{'mae': 0.12469524145126343, 'rmse': 0.16591079533100128}"
train,"{'mae': 0.01579388603568077, 'rmse': 0.019077124074101448}","{'mae': 0.1284196823835373, 'rmse': 0.1690085232257843}"
val,"{'mae': 0.014873040840029716, 'rmse': 0.018894176930189133}","{'mae': 0.12526074051856995, 'rmse': 0.16628679633140564}"
train,"{'mae': 0.01570279896259308, 'rmse': 0.01894450932741165}","{'mae': 0.12750431895256042, 'rmse': 0.16800253093242645}"
val,"{'mae': 0.015006424859166145, 'rmse': 0.018513845279812813}","{'mae': 0.12669433653354645, 'rmse': 0.16787143051624298}"
train,"{'mae': 0.015713967382907867, 'rmse': 0.018962105736136436}","{'mae': 0.12723152339458466, 'rmse': 0.16772225499153137}"
val,"{'mae': 0.014897826127707958, 'rmse': 0.018745502457022667}","{'mae': 0.12437775731086731, 'rmse': 0.16523092985153198}"
train,"{'mae': 0.015434237197041512, 'rmse': 0.018513783812522888}","{'mae': 0.125840961933136, 'rmse': 0.16632619500160217}"
