atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1696162224e+00,-4.7842993736e+00,4.1812762618e-02,7.9673280716e+00,4.9304456711e+00,4.2961382866e+00,-3.7141849995e+00,6.4621911049e+00,2.9829862118e+00,-4.3626971245e+00,-5.3705394268e-01,-1.3959246874e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.8682165146e+01,1.6715662554e-02,6.2558325008e-03,-8.8825179264e-03,-2.8765990864e-03,-4.9641806632e-02,1.0174460709e-02,-3.3757235855e-02,1.1375667527e-02,1.2916150503e-02,3.7931558490e-01,3.2401047647e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.8687040329e+01,1.3825693168e-02,2.2947340040e-04,-4.6843960881e-03,-6.5226871520e-03,-3.1770687550e-02,3.3353082836e-02,-2.4958765134e-02,1.5135154128e-02,2.1122198552e-02,3.7266162038e-01,3.0405743048e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.0771298409e+00,2.1376719698e-02,-4.2219248414e-01,7.4451768398e-01,-3.4503694624e-03,3.5827252269e-01,2.2899208963e-01,3.2769420743e-01,-3.1010860205e-01,9.7970716655e-02,-4.7804746777e-02,8.8523752987e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.0398507118e+00,-1.3518014550e-01,1.1473613232e-01,-6.2694037333e-03,6.3634797931e-02,8.1318366528e-01,5.8927643299e-01,-3.6001923680e-01,-3.4818795323e-01,3.4287589788e-01,5.0859339535e-02,-1.6581188887e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.0521268845e+00,-6.0371767730e-02,1.3197393715e-01,1.0342888534e-01,1.9503377378e-01,6.2678366899e-01,4.8813551664e-01,-2.1687646210e-01,-3.0639535189e-01,3.7771400809e-01,1.9352458417e-02,1.2879393762e-04
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1272082329e+00,-5.2070260048e-02,1.4608822763e-02,1.1780783534e-02,6.7281991243e-02,1.8553772569e-01,1.2847918272e-01,1.6701567918e-02,6.3706882298e-02,1.7149223387e-01,-2.0805948973e-01,1.9240933470e-03
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1172609329e+00,-3.8457527757e-02,-7.2551175952e-02,2.5380851701e-02,2.2331871092e-01,3.0947741866e-01,5.0365084410e-01,-1.3777075708e-01,2.7635908127e-01,1.1404463649e-01,-1.6897459328e-01,3.2967891544e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1185765266e+00,-2.6219094172e-02,1.3240751810e-02,1.0917327553e-01,2.3364947736e-01,4.4796130061e-01,5.7640898228e-01,-1.9341465831e-01,1.7312124372e-01,1.9064962864e-01,-1.7337040603e-01,1.1072969437e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1408782005e+00,1.3930522837e-02,2.4742837995e-02,-5.0103014708e-01,1.7069098353e-01,1.4570017159e-01,6.3991934061e-02,-3.1827058643e-02,2.5535139441e-01,-1.0088419914e-01,-2.4839594960e-01,6.6944807768e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.8661130905e+01,6.6012893803e-03,-3.5882126540e-03,1.2178010074e-03,-7.3305645492e-04,-3.5827536136e-02,-3.3301010728e-02,1.4042362571e-02,-2.9652842786e-03,1.9629335031e-02,3.9409312606e-01,3.4971907735e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.8669122696e+01,1.0095218197e-02,-4.1774436831e-03,3.6723183002e-03,-1.9584835973e-03,4.2058718391e-03,-5.0550460815e-02,2.3800648749e-02,1.6556307673e-02,1.4846527018e-02,3.8572791219e-01,3.3059313893e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,5.1292724609e+00,-4.8200755119e+00,4.7385668755e+00,-6.4795317650e+00,4.9314465523e+00,4.1275310516e+00,4.6978511810e+00,-9.9690473080e-01,-5.5843067169e+00,-5.8353257179e+00,-2.3993051052e-01,-2.2310763597e-02
