step,epoch_est,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm,energy_short,energy_long
4005,2.0025,0.0,6.0,0.44629341364,-2.5316705432e-05,-0.0025197027717,-0.00037883393816,0.002548147983534003,0.0034089244436,-0.0029224941973,0.0043000965379,0.0011569579365,-0.0031325886957,0.0070572113496722684,-0.25677141547,0.22415144742
4005,2.0025,1.0,1.0,-0.50885790586,-2.8035832656e-05,4.6453184041e-05,8.6044210548e-06,5.493580145907165e-05,4.6515560825e-05,9.6092626336e-06,7.5708710938e-05,1.8223157895e-05,-1.2447304471e-05,9.20590197176751e-05,-0.069808341563,0.17808686197
4005,2.0025,2.0,1.0,-0.49525630474,3.8251891965e-05,5.0401367844e-06,2.1323447072e-05,4.408287210175715e-05,-7.038451713e-06,-5.0137688959e-05,-2.5383833417e-06,1.3376003153e-05,-3.292717156e-05,6.191031524670039e-05,-0.12243019789,0.17230913043
4005,2.0025,3.0,6.0,0.42447155714,0.001476338366,0.0041244029999,0.0044577112421,0.006249917167007287,0.013242863119,0.00049252388999,0.00038487729034,-0.011483245529,0.0034002959728,0.017865919357294188,0.27306360006,0.27042335272
4005,2.0025,4.0,6.0,0.39057442546,0.0021709268913,-0.0024579451419,0.0010789226508,0.003452316899470353,0.0058731432073,0.0019588938449,0.0019492328865,-0.0035871735308,0.0048316624016,0.008851178485261811,-0.41749307513,0.23066492379
4005,2.0025,5.0,6.0,0.38238817453,0.00016656203661,0.0020167287439,0.0010472674621,0.0022785317368177074,0.0055717458017,0.0063340715133,0.0012360324617,0.0015080997255,0.0043171332218,0.009674946692233437,-0.39923298359,0.23090669513
4005,2.0025,6.0,6.0,0.36069902778,0.00027168629458,0.00048141836305,0.0013048260007,0.001417091378509907,0.0049816155806,0.0088497856632,9.6129333542e-05,0.001514933072,0.0067561022006,0.012291638624846392,-0.43884205818,0.22599487007
4005,2.0025,7.0,6.0,0.3626049161,0.00081665744074,-0.0018737911014,0.0008918241947,0.0022301060202273197,0.0060801352374,0.0074107884429,-0.0018457643455,0.0016709740739,0.0067086997442,0.011962168803485742,-0.54510444403,0.22030113637
4005,2.0025,8.0,6.0,0.35668185353,-7.6710830399e-06,0.00049072969705,0.0011324544903,0.0012342316045550051,0.0046335351653,0.0071534179151,-0.002535200445,0.0075611257926,0.0039046537131,0.01230793326124334,-0.59835064411,0.21702176332
4005,2.0025,9.0,6.0,0.39430186152,0.0011743234936,-0.0006884568138,0.0016468145186,0.00213658758555794,0.0059967017733,0.012319792993,-0.0078877257183,0.011226381175,0.0033704643138,0.01968109784875824,-0.21895201504,0.24116170406
4005,2.0025,10.0,1.0,-0.53750628233,1.7402846424e-05,-1.1230496966e-05,6.1164646468e-06,2.1596163213316825e-05,8.8290253188e-06,6.9314637585e-07,3.5990007063e-07,-1.1658305539e-06,-6.165184459e-06,1.0859573119285437e-05,0.0067195659503,0.18652825058
4005,2.0025,11.0,1.0,-0.51676082611,2.0026474886e-05,-1.7380978534e-05,9.2189102361e-06,2.8073945520717725e-05,-1.554515984e-05,1.5033298041e-05,-6.9519210228e-06,-2.1190297048e-05,-1.0643243513e-05,3.283730457585436e-05,-0.0707898736,0.17796294391
4005,2.0025,12.0,6.0,0.47327849269,-0.0033688615076,0.0043891202658,-0.0026995814405,0.0061564067863435785,0.0024879286066,0.0028514908627,-0.00098474090919,-0.0037435484119,-0.0049756839871,0.007352692663341432,0.17796875536,0.25107192993
8010,4.005,0.0,6.0,0.21456928551,0.0098590366542,0.017537558451,0.019862389192,0.02827155928818888,0.12654925883,-0.12557733059,0.14337594807,0.022171711549,-0.10944609344,0.2545801946652432,-0.23637931049,0.1354650408
8010,4.005,1.0,1.0,0.30177858472,-7.2537681262e-05,0.00052610534476,0.00019948424597,0.0005673116545410692,0.00028393478715,0.00024351460161,0.00027801419492,3.343114804e-05,0.00012541332399,0.0004837937170134619,-0.22314028442,0.077494926751
8010,4.005,2.0,1.0,0.31313857436,0.00019879310275,0.00021943924366,0.00019988919667,0.00035725057075450956,-0.00013820364256,-0.00033003068529,-0.00010028781253,8.1998063251e-05,-0.00016292852524,0.00041394145975691784,-0.2545324564,0.076302915812
8010,4.005,3.0,6.0,0.23253327608,0.0091139031574,0.045791819692,0.038817293942,0.06071850039688673,0.07659419626,-0.0025515647139,0.0096712484956,-0.052710156888,0.015914291143,0.0948595790229432,0.4306718111,0.17464978993
8010,4.005,4.0,6.0,0.29205211997,0.012353005819,-0.0069719706662,0.0021387622692,0.01434501417840898,0.037464603782,0.012643640861,0.011629104614,-0.021981287748,0.029898172244,0.055459642799785686,-0.19066363573,0.15611676872
8010,4.005,5.0,6.0,0.28758776188,0.00022278261895,0.0032959931996,0.0038175594527,0.005048461492575217,0.034362222999,0.039001889527,0.0078708240762,0.0067554297857,0.027781410143,0.059843982227713685,-0.18284647167,0.15499378741
8010,4.005,6.0,6.0,0.28858533502,0.0015233122976,0.0068574496545,0.01283554174,0.014632027469879346,0.031481839716,0.051466803998,0.00030485997559,0.0094389850274,0.039649356157,0.0728093192337993,-0.26837047935,0.15542477369
8010,4.005,7.0,6.0,0.29394558072,0.0047811605036,-0.0082111051306,0.0014070905745,0.009605292661433954,0.036949481815,0.048183262348,-0.011707289144,0.013418882154,0.041553389281,0.07570140127498101,-0.35160630941,0.15131933987
8010,4.005,8.0,6.0,0.29473033547,-0.0010179793462,-0.00037714844802,0.005481922999,0.005588381041777559,0.030002133921,0.047084849328,-0.017485832796,0.045773521066,0.025488128886,0.07853486722158919,-0.39994621277,0.15486703813
8010,4.005,9.0,6.0,0.27828022838,0.021986637264,-0.027136998251,0.023589074612,0.042145857842782054,0.041331328452,0.07992015779,-0.045210968703,0.060934312642,0.019610498101,0.11931933672616343,-0.0023143505678,0.16929797828
8010,4.005,10.0,1.0,0.27109876275,0.00024757237406,-9.8177239124e-05,5.668418089e-05,0.00027229386155931955,8.0029378296e-05,-1.5861154679e-05,1.4349213416e-05,-1.419270211e-05,-5.7870482124e-05,0.00010204216304205216,-0.12660810351,0.079609356821
8010,4.005,11.0,1.0,0.29455149174,0.00014941004338,-0.00028716912493,0.0001460161875,0.00035511997182348186,-0.00020287779626,9.0175308287e-05,-4.5243410568e-05,-0.00018122937763,-4.8765905376e-05,0.0002942110696134534,-0.19991104305,0.077647708356
8010,4.005,12.0,6.0,0.18963055313,-0.0030417707749,-0.0034475836437,-0.0045246961527,0.006450664903837565,0.069035060704,0.10685807467,-0.042723115534,-0.09053196758,-0.12935814261,0.2072180458911121,0.10234823078,0.13791833818
