train,"{'mae': 0.01401065569370985, 'rmse': 0.020205030217766762}","{'mae': 0.038643188774585724, 'rmse': 0.06266650557518005}"
val,"{'mae': 0.010379141196608543, 'rmse': 0.010659251362085342}","{'mae': 0.02880062721669674, 'rmse': 0.04482176527380943}"
train,"{'mae': 0.011187306605279446, 'rmse': 0.012235119938850403}","{'mae': 0.023045437410473824, 'rmse': 0.03496985137462616}"
val,"{'mae': 0.011111706495285034, 'rmse': 0.011630781926214695}","{'mae': 0.01925298571586609, 'rmse': 0.028772493824362755}"
train,"{'mae': 0.01114733051508665, 'rmse': 0.011518720537424088}","{'mae': 0.018295982852578163, 'rmse': 0.027370048686861992}"
val,"{'mae': 0.011641128920018673, 'rmse': 0.011994900181889534}","{'mae': 0.019755110144615173, 'rmse': 0.029205860570073128}"
train,"{'mae': 0.010755498893558979, 'rmse': 0.011119191534817219}","{'mae': 0.017210282385349274, 'rmse': 0.025738900527358055}"
val,"{'mae': 0.01058198232203722, 'rmse': 0.010921373032033443}","{'mae': 0.01591307856142521, 'rmse': 0.02385888621211052}"
train,"{'mae': 0.01052400004118681, 'rmse': 0.013191201724112034}","{'mae': 0.017038488760590553, 'rmse': 0.025765135884284973}"
val,"{'mae': 0.012609335593879223, 'rmse': 0.012628636322915554}","{'mae': 0.013631928712129593, 'rmse': 0.02002708427608013}"
train,"{'mae': 0.010428755544126034, 'rmse': 0.01289393100887537}","{'mae': 0.010980811901390553, 'rmse': 0.016236981377005577}"
val,"{'mae': 0.010340671055018902, 'rmse': 0.01216952595859766}","{'mae': 0.009090013802051544, 'rmse': 0.012972377240657806}"
train,"{'mae': 0.005945392418652773, 'rmse': 0.00743471272289753}","{'mae': 0.007803396787494421, 'rmse': 0.011130803264677525}"
val,"{'mae': 0.0033625357318669558, 'rmse': 0.004102315753698349}","{'mae': 0.007366337813436985, 'rmse': 0.010484730824828148}"
train,"{'mae': 0.005746956914663315, 'rmse': 0.00728685362264514}","{'mae': 0.007062871940433979, 'rmse': 0.01004425622522831}"
val,"{'mae': 0.004656240344047546, 'rmse': 0.0058954390697181225}","{'mae': 0.007141137029975653, 'rmse': 0.010201344266533852}"
train,"{'mae': 0.007555785588920116, 'rmse': 0.009892736561596394}","{'mae': 0.00715553667396307, 'rmse': 0.010254022665321827}"
val,"{'mae': 0.006164101883769035, 'rmse': 0.00689813494682312}","{'mae': 0.007622359320521355, 'rmse': 0.01082543097436428}"
train,"{'mae': 0.007484070491045713, 'rmse': 0.009534960612654686}","{'mae': 0.0070414249785244465, 'rmse': 0.010079624131321907}"
val,"{'mae': 0.015411562286317348, 'rmse': 0.01563415490090847}","{'mae': 0.007532922551035881, 'rmse': 0.010816412046551704}"
train,"{'mae': 0.0031785552855581045, 'rmse': 0.004226722754538059}","{'mae': 0.006122699938714504, 'rmse': 0.008714760653674603}"
val,"{'mae': 0.001253556925803423, 'rmse': 0.0013435016153380275}","{'mae': 0.005766067188233137, 'rmse': 0.00817773025482893}"
train,"{'mae': 0.0019876286387443542, 'rmse': 0.0025100517086684704}","{'mae': 0.0059480685740709305, 'rmse': 0.008474242873489857}"
val,"{'mae': 0.0032683408353477716, 'rmse': 0.0032837335020303726}","{'mae': 0.005871088709682226, 'rmse': 0.008436077274382114}"
train,"{'mae': 0.0029074286576360464, 'rmse': 0.0037452976685017347}","{'mae': 0.006214163266122341, 'rmse': 0.00891106016933918}"
val,"{'mae': 0.0014340225607156754, 'rmse': 0.001494022784754634}","{'mae': 0.006860856898128986, 'rmse': 0.009720812551677227}"
train,"{'mae': 0.0029425746761262417, 'rmse': 0.003706652205437422}","{'mae': 0.006344120018184185, 'rmse': 0.009089576080441475}"
val,"{'mae': 0.0011588180204853415, 'rmse': 0.0014222929021343589}","{'mae': 0.006537457462400198, 'rmse': 0.009278482757508755}"
train,"{'mae': 0.0018290061270818114, 'rmse': 0.002290302887558937}","{'mae': 0.005597981624305248, 'rmse': 0.007985417731106281}"
val,"{'mae': 0.0019127470441162586, 'rmse': 0.002005385933443904}","{'mae': 0.005710471887141466, 'rmse': 0.008242743089795113}"
train,"{'mae': 0.0020866738632321358, 'rmse': 0.00260227476246655}","{'mae': 0.005529350135475397, 'rmse': 0.007896563038229942}"
val,"{'mae': 0.002131509128957987, 'rmse': 0.002139747142791748}","{'mae': 0.005340903531759977, 'rmse': 0.007573611568659544}"
train,"{'mae': 0.002696919720619917, 'rmse': 0.003529073903337121}","{'mae': 0.005836127325892448, 'rmse': 0.008388655260205269}"
val,"{'mae': 0.002828737488016486, 'rmse': 0.003507627174258232}","{'mae': 0.0054998029954731464, 'rmse': 0.007932541891932487}"
train,"{'mae': 0.003380204550921917, 'rmse': 0.004355119541287422}","{'mae': 0.0059872278943657875, 'rmse': 0.008601700887084007}"
val,"{'mae': 0.004103899002075195, 'rmse': 0.004377337638288736}","{'mae': 0.005748249124735594, 'rmse': 0.008191949687898159}"
train,"{'mae': 0.0019497580360621214, 'rmse': 0.002486755372956395}","{'mae': 0.005335871130228043, 'rmse': 0.007630868814885616}"
val,"{'mae': 0.0019180041272193193, 'rmse': 0.0025068314280360937}","{'mae': 0.005693356040865183, 'rmse': 0.00807270035147667}"
train,"{'mae': 0.0019783887546509504, 'rmse': 0.002551235491409898}","{'mae': 0.005277136340737343, 'rmse': 0.007543608546257019}"
val,"{'mae': 0.00016076743486337364, 'rmse': 0.00020885876438114792}","{'mae': 0.005197302438318729, 'rmse': 0.0074679008685052395}"
train,"{'mae': 0.001185312052257359, 'rmse': 0.0015189365949481726}","{'mae': 0.004931567702442408, 'rmse': 0.0070553491823375225}"
val,"{'mae': 0.00044181945850141346, 'rmse': 0.0005033926572650671}","{'mae': 0.004950621630996466, 'rmse': 0.007088609039783478}"
train,"{'mae': 0.0012155965669080615, 'rmse': 0.0015482374001294374}","{'mae': 0.004868004005402327, 'rmse': 0.006966555956751108}"
val,"{'mae': 0.0012142370687797666, 'rmse': 0.001258690725080669}","{'mae': 0.005029439460486174, 'rmse': 0.007172462530434132}"
