atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1382865906e-01,-1.0051993132e+00,-3.8266750053e-03,-1.1747312546e+00,-6.8110209703e-01,1.1884127855e+00,-8.8656008244e-01,1.5495641232e+00,5.1390689611e-01,-1.0369657278e+00,-1.0942680836e+00,1.3028539717e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.9777786732e+00,1.4077844098e-02,3.5731415264e-03,-6.0760234483e-03,-2.1764058620e-03,-3.8261648268e-02,2.3373253644e-02,-2.6564894244e-02,1.3454343192e-02,1.7159972340e-02,7.7971416712e-01,5.8604814112e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.9808439016e+00,7.2541534901e-03,-5.6678522378e-03,-4.8737162724e-03,-5.9116454795e-03,-4.0926612914e-02,2.0670501515e-02,-2.7291428298e-02,1.3656362891e-02,1.6623897478e-02,7.6619207859e-01,5.8498535305e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1732137203e-01,-2.0210377872e-02,8.4915585816e-02,-3.3888134360e-01,-6.1826985329e-02,-4.7271296382e-02,3.5456966609e-02,3.4596126527e-02,1.4354166575e-02,1.1713547632e-02,-5.2588659525e-01,3.3189299703e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1073195934e-01,8.8614508510e-02,-1.2742809020e-02,7.8474935144e-03,-8.6779771373e-03,1.6699185967e-01,1.0788158327e-01,-2.6944458485e-02,-9.1476827860e-02,9.0803332627e-02,-3.2785752416e-01,1.9864697754e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1311787367e-01,2.1492920816e-02,-1.2020391412e-02,-1.7418297008e-02,-2.5197874755e-02,1.5300542116e-01,1.4622586966e-01,-3.1590566039e-02,-6.7658960819e-02,7.7075228095e-02,-3.5965329409e-01,2.2887210548e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1757224798e-01,-1.3397079706e-01,-3.0315166805e-03,3.8070506416e-03,-5.9448783286e-03,1.2052467465e-01,5.3135335445e-02,2.0497622900e-03,3.9116241038e-02,8.3707496524e-02,-5.4990708828e-01,2.5112447143e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1640578508e-01,-5.2890375257e-02,5.9572723694e-03,7.6474767411e-04,-2.6172287762e-02,8.1517316401e-02,1.5672682226e-01,-6.2050312757e-02,7.2784312069e-02,4.4089596719e-02,-5.4073661566e-01,2.8000551462e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1617326736e-01,-1.3326730579e-02,-5.0608307356e-04,-1.2264600955e-02,-2.7604537085e-02,1.0198518634e-01,1.6263346374e-01,-3.8649786264e-02,6.9413155317e-02,5.9184920043e-02,-5.5210459232e-01,3.5191807151e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.1264145374e-01,-2.9991984367e-02,-1.1886483431e-01,2.7717608213e-01,-1.0697495937e-01,-2.8784153983e-03,-3.5869173706e-02,3.3356092870e-02,9.9479174241e-03,-2.1429143846e-02,-7.1498787403e-01,3.2829979062e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.9765281677e+00,1.0057866573e-02,-5.0242426805e-03,8.6670368910e-03,-4.4316034764e-03,-2.1011333913e-02,-5.2184160799e-02,2.3471111432e-02,8.2690324634e-03,2.2072440013e-02,7.9000246525e-01,6.1615843326e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.9783488512e+00,9.2753591016e-03,-5.2909632213e-03,6.2124053948e-03,-3.2350530382e-03,-2.6675675064e-02,-4.3702911586e-02,1.9264129922e-02,4.0132729337e-03,2.1102804691e-02,7.7958464622e-01,6.0278955847e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,6.2128371000e-01,-9.4911587238e-01,-6.5042507648e-01,9.1929566860e-01,-6.5611505508e-01,9.9969977140e-01,1.2222028971e+00,-3.3578276634e-01,-1.1513720751e+00,-1.3394415379e+00,-8.0706721544e-01,2.4067772925e-01
