atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9752416611e-01,-8.9758831263e-01,-4.1734320112e-03,-1.0227994919e+00,-5.9632390738e-01,1.0159727335e+00,-7.6073223352e-01,1.3378384113e+00,4.5976203680e-01,-8.9332747459e-01,-1.1232087612e+00,1.3803847134e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.9185198545e+00,1.2551167980e-02,3.0761191156e-03,-3.1228596345e-03,-7.3493941454e-04,-3.5818111151e-02,2.1136518568e-02,-2.4566147476e-02,1.2653739192e-02,1.5392213129e-02,8.4838432074e-01,6.5181814134e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.9191561937e+00,6.5804962069e-03,-3.7814362440e-03,-3.0425477307e-03,-3.7248930894e-03,-3.6846425384e-02,1.8810449168e-02,-2.4486277252e-02,1.2163504958e-02,1.5020578168e-02,8.3375787735e-01,6.3759364188e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9509301186e-01,-1.7969561741e-02,7.4540928006e-02,-3.0331090093e-01,-5.7831842452e-02,-4.1576385498e-02,2.9718387872e-02,3.2222561538e-02,1.2609078549e-02,9.1589670628e-03,-5.8728206158e-01,3.3892512321e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9063863754e-01,8.2763761282e-02,-1.3280496001e-02,7.3389201425e-03,-8.2956589758e-03,1.4991348982e-01,9.6425168216e-02,-2.2538552061e-02,-8.0040402710e-02,8.0768391490e-02,-3.7574011087e-01,2.0954172313e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9095680714e-01,2.0444341004e-02,-1.0316351429e-02,-1.6192255542e-02,-2.1438617259e-02,1.3609856367e-01,1.2823520601e-01,-2.5351772085e-02,-6.0586415231e-02,6.9541521370e-02,-4.0931189060e-01,2.3920267820e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9414690733e-01,-1.2485513091e-01,-2.5110300630e-03,3.7234651390e-03,-4.4943881221e-03,1.0768844932e-01,4.8670962453e-02,1.7085359432e-03,3.5268858075e-02,7.5276523829e-02,-6.0279357433e-01,2.5564831495e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9332656860e-01,-4.7158971429e-02,5.7477699593e-03,9.7673467826e-04,-2.2924263030e-02,7.2744622827e-02,1.3920642436e-01,-5.4839625955e-02,6.5421298146e-02,4.0524769574e-02,-5.8960103989e-01,2.9172062874e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9344655275e-01,-1.0463420302e-02,-7.2532490594e-04,-1.1080198921e-02,-2.4532310665e-02,9.1115966439e-02,1.4486323297e-01,-3.5353027284e-02,6.2598749995e-02,5.3788192570e-02,-5.9910643101e-01,3.6263957620e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9411245584e-01,-2.6509556919e-02,-1.0714417696e-01,2.4804744124e-01,-9.6367955208e-02,-3.0915306415e-03,-2.9516277835e-02,2.9662335292e-02,7.9172747210e-03,-1.8775740638e-02,-7.6684969664e-01,3.3655098081e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.9197694063e+00,1.0068484582e-02,-4.4313636608e-03,5.0780666061e-03,-2.6459931396e-03,-2.0403334871e-02,-4.7896500677e-02,2.1517941728e-02,6.8472851999e-03,2.0240182057e-02,8.5664635897e-01,6.8152815104e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.9199999571e+00,8.8355634362e-03,-2.0130821504e-03,4.4322940521e-03,-2.2468953393e-03,-2.3784197867e-02,-4.0676113218e-02,1.7988916487e-02,3.8951910101e-03,1.9181851298e-02,8.4684443474e-01,6.6429212689e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,5.9959107637e-01,-8.5826450586e-01,-5.7208764553e-01,8.0339884758e-01,-5.7898932695e-01,8.6616009474e-01,1.0484575033e+00,-2.8113287687e-01,-1.0099743605e+00,-1.1614847183e+00,-8.3907914162e-01,2.4023410678e-01
