train,"{'mae': 0.009287252090871334, 'rmse': 0.018257878720760345}","{'mae': 0.029355691745877266, 'rmse': 0.05413031950592995}"
val,"{'mae': 0.0021953433752059937, 'rmse': 0.0022360857110470533}","{'mae': 0.013423120602965355, 'rmse': 0.018767371773719788}"
train,"{'mae': 0.0031464945059269667, 'rmse': 0.004026646260172129}","{'mae': 0.012315275147557259, 'rmse': 0.01738773100078106}"
val,"{'mae': 0.004709660541266203, 'rmse': 0.005616007372736931}","{'mae': 0.011112753301858902, 'rmse': 0.015652747824788094}"
train,"{'mae': 0.005218083504587412, 'rmse': 0.006007916294038296}","{'mae': 0.010407324880361557, 'rmse': 0.014656402170658112}"
val,"{'mae': 0.004381307866424322, 'rmse': 0.004476415924727917}","{'mae': 0.00998743437230587, 'rmse': 0.013890101574361324}"
train,"{'mae': 0.007336714304983616, 'rmse': 0.007935893721878529}","{'mae': 0.0099481837823987, 'rmse': 0.014074515551328659}"
val,"{'mae': 0.009091322310268879, 'rmse': 0.00936848483979702}","{'mae': 0.009420688264071941, 'rmse': 0.013253075070679188}"
train,"{'mae': 0.0090298717841506, 'rmse': 0.011982872150838375}","{'mae': 0.012933890335261822, 'rmse': 0.021035674959421158}"
val,"{'mae': 0.006716765463352203, 'rmse': 0.007020507473498583}","{'mae': 0.008157238364219666, 'rmse': 0.011287673376500607}"
train,"{'mae': 0.006981357932090759, 'rmse': 0.008959215134382248}","{'mae': 0.00781936850398779, 'rmse': 0.011383981443941593}"
val,"{'mae': 0.003868537023663521, 'rmse': 0.004439650569111109}","{'mae': 0.005535717122256756, 'rmse': 0.007788610178977251}"
train,"{'mae': 0.00448715640231967, 'rmse': 0.005476529709994793}","{'mae': 0.005065715406090021, 'rmse': 0.007162781897932291}"
val,"{'mae': 0.008819174021482468, 'rmse': 0.009272610768675804}","{'mae': 0.004708365071564913, 'rmse': 0.006640113890171051}"
train,"{'mae': 0.0037791403010487556, 'rmse': 0.0046881879679858685}","{'mae': 0.004699014592915773, 'rmse': 0.006662172265350819}"
val,"{'mae': 0.001929079764522612, 'rmse': 0.002312768716365099}","{'mae': 0.004214640241116285, 'rmse': 0.0058992584235966206}"
train,"{'mae': 0.004407043568789959, 'rmse': 0.005647670477628708}","{'mae': 0.005216012708842754, 'rmse': 0.007545171771198511}"
val,"{'mae': 0.00580191146582365, 'rmse': 0.006271548103541136}","{'mae': 0.005646972917020321, 'rmse': 0.008007257245481014}"
train,"{'mae': 0.0044188001193106174, 'rmse': 0.005569646134972572}","{'mae': 0.005245765671133995, 'rmse': 0.007548746187239885}"
val,"{'mae': 0.0022231070324778557, 'rmse': 0.0022486429661512375}","{'mae': 0.004892895929515362, 'rmse': 0.006957496516406536}"
train,"{'mae': 0.0028492112178355455, 'rmse': 0.0035165895242244005}","{'mae': 0.004293651785701513, 'rmse': 0.006114716175943613}"
val,"{'mae': 0.0035473769530653954, 'rmse': 0.0036656407173722982}","{'mae': 0.004001934546977282, 'rmse': 0.0056138429790735245}"
train,"{'mae': 0.0027852738276124, 'rmse': 0.003510411363095045}","{'mae': 0.00422564335167408, 'rmse': 0.006030846852809191}"
val,"{'mae': 0.004091145936399698, 'rmse': 0.005504790227860212}","{'mae': 0.0043274578638374805, 'rmse': 0.006196591071784496}"
train,"{'mae': 0.0037326442543417215, 'rmse': 0.0049275001510977745}","{'mae': 0.00476054847240448, 'rmse': 0.006973773706704378}"
val,"{'mae': 0.004472421016544104, 'rmse': 0.005392458289861679}","{'mae': 0.004592890851199627, 'rmse': 0.006569816265255213}"
train,"{'mae': 0.003643370931968093, 'rmse': 0.0046709515154361725}","{'mae': 0.00467606820166111, 'rmse': 0.0067403982393443584}"
val,"{'mae': 0.0025508077815175056, 'rmse': 0.0031101014465093613}","{'mae': 0.004440223332494497, 'rmse': 0.0063623604364693165}"
train,"{'mae': 0.0026665988843888044, 'rmse': 0.0033451328054070473}","{'mae': 0.004000790882855654, 'rmse': 0.005723465234041214}"
val,"{'mae': 0.0016831430839374661, 'rmse': 0.001929695950821042}","{'mae': 0.00353346299380064, 'rmse': 0.005042418837547302}"
train,"{'mae': 0.002803937764838338, 'rmse': 0.0035879849456250668}","{'mae': 0.003968736156821251, 'rmse': 0.0056868852116167545}"
val,"{'mae': 0.0055101788602769375, 'rmse': 0.006887303199619055}","{'mae': 0.004167033359408379, 'rmse': 0.00595530029386282}"
train,"{'mae': 0.0037235019262880087, 'rmse': 0.004777493886649609}","{'mae': 0.00439117569476366, 'rmse': 0.006356069352477789}"
val,"{'mae': 0.0024343873374164104, 'rmse': 0.003054216504096985}","{'mae': 0.004567005671560764, 'rmse': 0.00661107013002038}"
train,"{'mae': 0.003959431312978268, 'rmse': 0.0050364891067147255}","{'mae': 0.004500286653637886, 'rmse': 0.0065072886645793915}"
val,"{'mae': 0.0069394600577652454, 'rmse': 0.006964500527828932}","{'mae': 0.004513211082667112, 'rmse': 0.006373848766088486}"
train,"{'mae': 0.002751346444711089, 'rmse': 0.0035181299317628145}","{'mae': 0.0038750902749598026, 'rmse': 0.005564916413277388}"
val,"{'mae': 0.00264870491810143, 'rmse': 0.003166481386870146}","{'mae': 0.0038337239529937506, 'rmse': 0.005514917895197868}"
train,"{'mae': 0.002688974142074585, 'rmse': 0.003416606457903981}","{'mae': 0.003747651819139719, 'rmse': 0.005373061168938875}"
val,"{'mae': 0.0008525820448994637, 'rmse': 0.0009222475928254426}","{'mae': 0.003716700244694948, 'rmse': 0.005395750515162945}"
train,"{'mae': 0.0013126099947839975, 'rmse': 0.0016928492113947868}","{'mae': 0.0034359381534159184, 'rmse': 0.0049134171567857265}"
val,"{'mae': 0.002055081306025386, 'rmse': 0.0026588975451886654}","{'mae': 0.003330421168357134, 'rmse': 0.004812271799892187}"
train,"{'mae': 0.0011700557079166174, 'rmse': 0.0014834663597866893}","{'mae': 0.0033761546947062016, 'rmse': 0.0048235091380774975}"
val,"{'mae': 0.0018914991524070501, 'rmse': 0.0022948551923036575}","{'mae': 0.00349776865914464, 'rmse': 0.004950820468366146}"
train,"{'mae': 0.0008738528122194111, 'rmse': 0.0011207215720787644}","{'mae': 0.003233234630897641, 'rmse': 0.004617536440491676}"
val,"{'mae': 0.0013597056968137622, 'rmse': 0.0017256340943276882}","{'mae': 0.0032231570221483707, 'rmse': 0.004598789382725954}"
train,"{'mae': 0.0008875203784555197, 'rmse': 0.001142996596172452}","{'mae': 0.003211220260709524, 'rmse': 0.004583446774631739}"
val,"{'mae': 0.0009691341547295451, 'rmse': 0.000981439952738583}","{'mae': 0.00321807898581028, 'rmse': 0.004574586171656847}"
train,"{'mae': 0.000616077333688736, 'rmse': 0.0007791952230036259}","{'mae': 0.0031092213466763496, 'rmse': 0.0044403825886547565}"
val,"{'mae': 0.0004158619267400354, 'rmse': 0.0005095369997434318}","{'mae': 0.003125037532299757, 'rmse': 0.004462016746401787}"
train,"{'mae': 0.0006470025982707739, 'rmse': 0.0008110788185149431}","{'mae': 0.003104411531239748, 'rmse': 0.0044298297725617886}"
val,"{'mae': 0.0008135788375511765, 'rmse': 0.0008254667045548558}","{'mae': 0.0030370859894901514, 'rmse': 0.004337693098932505}"
train,"{'mae': 0.00048344142851419747, 'rmse': 0.0005983010050840676}","{'mae': 0.003048656741157174, 'rmse': 0.00435268459841609}"
val,"{'mae': 0.00031778623815625906, 'rmse': 0.00035123666748404503}","{'mae': 0.002996808383613825, 'rmse': 0.004292789380997419}"
train,"{'mae': 0.0004584379494190216, 'rmse': 0.0005780197097919881}","{'mae': 0.0030422029085457325, 'rmse': 0.004342291969805956}"
val,"{'mae': 0.000733209541067481, 'rmse': 0.0008342103683389723}","{'mae': 0.0030049821361899376, 'rmse': 0.004299107939004898}"
train,"{'mae': 0.0003428763011470437, 'rmse': 0.00043392032966949046}","{'mae': 0.003013643203303218, 'rmse': 0.004302921239286661}"
val,"{'mae': 0.0004975665360689163, 'rmse': 0.0006472392124123871}","{'mae': 0.002990168984979391, 'rmse': 0.0042743198573589325}"
train,"{'mae': 0.00035660297726280987, 'rmse': 0.0004487863334361464}","{'mae': 0.0030084243044257164, 'rmse': 0.004294294863939285}"
val,"{'mae': 0.00012910354416817427, 'rmse': 0.00016285365563817322}","{'mae': 0.002991521032527089, 'rmse': 0.004284285008907318}"
train,"{'mae': 0.00015925652405712754, 'rmse': 0.00020255925483070314}","{'mae': 0.002990907058119774, 'rmse': 0.004271452780812979}"
val,"{'mae': 0.00012920625158585608, 'rmse': 0.00016346950724255294}","{'mae': 0.002965757856145501, 'rmse': 0.0042478605173528194}"
train,"{'mae': 0.0001554643240524456, 'rmse': 0.00019611224706750363}","{'mae': 0.002989270491525531, 'rmse': 0.0042686318047344685}"
val,"{'mae': 0.0001985469862120226, 'rmse': 0.00023760838666930795}","{'mae': 0.002965303836390376, 'rmse': 0.0042457012459635735}"
train,"{'mae': 0.00013684270379599184, 'rmse': 0.00017264971393160522}","{'mae': 0.0029814867302775383, 'rmse': 0.004257882013916969}"
val,"{'mae': 0.00011356552568031475, 'rmse': 0.00014517635281663388}","{'mae': 0.002966743428260088, 'rmse': 0.004244464915245771}"
train,"{'mae': 0.000137802489916794, 'rmse': 0.00017416021728422493}","{'mae': 0.0029804131481796503, 'rmse': 0.004255970474332571}"
val,"{'mae': 0.00012637375039048493, 'rmse': 0.00015856239770073444}","{'mae': 0.0029634323436766863, 'rmse': 0.004238848574459553}"
train,"{'mae': 0.00012342013360466808, 'rmse': 0.00015650055138394237}","{'mae': 0.0029766601510345936, 'rmse': 0.004250948317348957}"
val,"{'mae': 0.0001217201424879022, 'rmse': 0.0001540601224405691}","{'mae': 0.0029536252841353416, 'rmse': 0.004228813108056784}"
train,"{'mae': 0.00012435851385816932, 'rmse': 0.00015706148406025022}","{'mae': 0.0029761879704892635, 'rmse': 0.004249954596161842}"
val,"{'mae': 0.0001193183779832907, 'rmse': 0.0001519463985459879}","{'mae': 0.0029515160713344812, 'rmse': 0.0042267306707799435}"
train,"{'mae': 0.0001182210398837924, 'rmse': 0.00014982072752900422}","{'mae': 0.002974069444462657, 'rmse': 0.004247121978551149}"
val,"{'mae': 0.00011573583469726145, 'rmse': 0.00014653436664957553}","{'mae': 0.002954465337097645, 'rmse': 0.004228146746754646}"
train,"{'mae': 0.00011710492253769189, 'rmse': 0.00014856402412988245}","{'mae': 0.002973860828205943, 'rmse': 0.004246859811246395}"
val,"{'mae': 0.0001122895919252187, 'rmse': 0.0001426959497621283}","{'mae': 0.0029503426048904657, 'rmse': 0.004224319942295551}"
train,"{'mae': 0.00011455536150606349, 'rmse': 0.00014557625399902463}","{'mae': 0.002972834277898073, 'rmse': 0.004245344549417496}"
val,"{'mae': 0.00011640434240689501, 'rmse': 0.0001480451028328389}","{'mae': 0.0029503735713660717, 'rmse': 0.004224491771310568}"
train,"{'mae': 0.00011358887422829866, 'rmse': 0.0001442575012333691}","{'mae': 0.002972753020003438, 'rmse': 0.004245234187692404}"
val,"{'mae': 0.00011149483179906383, 'rmse': 0.00014086022565606982}","{'mae': 0.0029506513383239508, 'rmse': 0.004223803523927927}"
train,"{'mae': 0.00010478799958946183, 'rmse': 0.00013345769548323005}","{'mae': 0.0029907652642577887, 'rmse': 0.004272266756743193}"
val,"{'mae': 0.00010311665391782299, 'rmse': 0.0001308053033426404}","{'mae': 0.002973355585709214, 'rmse': 0.004254847299307585}"
train,"{'mae': 0.00010393193952040747, 'rmse': 0.00013251006021164358}","{'mae': 0.002993806265294552, 'rmse': 0.004276852123439312}"
val,"{'mae': 0.00010659128747647628, 'rmse': 0.00013522880908567458}","{'mae': 0.0029761919286102057, 'rmse': 0.004258506000041962}"
train,"{'mae': 0.00010255323286401108, 'rmse': 0.0001307733909925446}","{'mae': 0.002993965055793524, 'rmse': 0.004276990424841642}"
val,"{'mae': 0.00010295894026057795, 'rmse': 0.00013041427882853895}","{'mae': 0.0029747572261840105, 'rmse': 0.004256561864167452}"
train,"{'mae': 0.00010238141840090975, 'rmse': 0.000130609652842395}","{'mae': 0.002994707552716136, 'rmse': 0.004277890082448721}"
val,"{'mae': 0.00010286857286700979, 'rmse': 0.00013022279017604887}","{'mae': 0.0029759500175714493, 'rmse': 0.004258235916495323}"
train,"{'mae': 0.00010139560617972165, 'rmse': 0.00012933356629218906}","{'mae': 0.0029950060416013002, 'rmse': 0.00427858904004097}"
val,"{'mae': 0.00010277749970555305, 'rmse': 0.00013008565292693675}","{'mae': 0.0029759169556200504, 'rmse': 0.004258281551301479}"
