struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
587,138.5315122815036,4,6,-0.13567300140857697,2.730516541760153e-07,-9.2319211830727e-08,1.1900108631834883e-07,3.118353788522654e-07,-5.233373485680204e-07,1.495093329140218e-06,1.0205663159013056e-07,2.273421273457643e-07,-2.034409135376336e-06,2.590387339296285e-06
587,138.5315122815036,5,6,-0.13955017924308777,2.7308961758620853e-09,1.4406950299417076e-07,-7.483983921474646e-08,1.6237143540820398e-07,1.584643598562252e-07,2.03352874450502e-06,7.135291753002093e-07,-1.655085526408584e-07,-1.8132536752091255e-06,2.8257311441848287e-06
587,138.5315122815036,6,6,-0.13982145488262177,-6.349627990282283e-14,1.4385934392520394e-13,-1.7930813355371972e-13,2.384925481928313e-13,1.6132490543441236e-07,2.0166285139566753e-06,6.623752142331796e-07,-1.4805715409238474e-07,-1.8047049934466486e-06,2.7947160106123192e-06
587,138.5315122815036,7,6,-0.13955019414424896,-2.7308511008072855e-09,-1.4406947457246133e-07,7.483988895273797e-08,1.6237142119734926e-07,1.5967022193308367e-07,2.0344339191069594e-06,7.137426223380317e-07,-1.660369974842979e-07,-1.8129367163055576e-06,2.826332092809025e-06
587,138.5315122815036,8,6,-0.13567501306533813,-2.7305171101943415e-07,9.231826680888844e-08,-1.1900147001142614e-07,3.1183529358713713e-07,-5.680278718500631e-07,1.4613868870583246e-06,8.612231994220565e-08,2.3276955118944898e-07,-2.0295794911362464e-06,2.576644874352496e-06
587,138.5315122815036,9,6,-0.12298805266618729,3.7342348946367565e-07,1.64330231200438e-06,2.985958644785569e-06,3.428678382988437e-06,2.232690121672931e-08,2.987296966239228e-06,2.2126534986455226e-06,1.2654483327878552e-07,-1.2235235544721945e-06,3.915775778295938e-06
587,138.5315122815036,10,1,-0.17252902686595917,-1.0673979886632878e-06,-2.247862767035258e-06,5.295614613487487e-08,2.4889816359063843e-06,-1.4881017023071763e-06,-8.373552191187628e-06,-1.4292706964624813e-06,-5.532460818358231e-07,6.89359538341705e-08,8.642017746751662e-06
587,138.5315122815036,11,1,-0.17252902686595917,3.2490377179783536e-06,-1.994616013689665e-06,-2.2720828383171465e-06,4.438141331775114e-06,-1.592905164216063e-06,-3.0778821837884607e-06,-9.965250455934438e-07,1.1627565044136645e-07,1.4322739616545732e-07,3.6107896903558867e-06
587,138.5315122815036,12,6,-0.14445602893829346,-1.171047188108787e-06,1.371153643958678e-06,-6.064929181093248e-08,1.804187377274502e-06,-9.985491260522394e-07,6.133123406470986e-06,2.5144638016172394e-07,-3.446235155024624e-07,-1.1474005532363662e-06,6.333310466288822e-06
588,138.63015775960218,0,6,-0.14457203447818756,1.1710470744219492e-06,-1.3711537576455157e-06,6.064942681405228e-08,1.804187377274502e-06,-3.1527753208138165e-07,5.765211426478345e-06,-1.33511321109836e-06,6.714761724424534e-08,-1.8376245236595423e-07,5.9294070524629205e-06
588,138.63015775960218,1,1,-0.17220580577850342,-3.72467775378027e-06,4.536315827863291e-06,1.042456460709218e-06,5.961383976682555e-06,-3.3820699627540307e-06,-2.341039817110868e-06,-1.4689810257095814e-07,3.032008066838898e-07,-5.454792244563578e-07,4.1629218685557134e-06
588,138.63015775960218,2,1,-0.17220580577850342,1.5430372286573402e-06,-2.938350291969982e-07,1.1766712759708753e-06,1.962615215234109e-06,-2.1139592263352824e-06,-4.624831490218639e-06,-1.1817523954960052e-06,-3.5744690762840037e-07,2.975139068439603e-07,5.241250619292259e-06
588,138.63015775960218,3,6,-0.12296921014785767,-3.7342357472880394e-07,-1.643301857257029e-06,-2.985958644785569e-06,3.428678382988437e-06,-2.7078436914962367e-07,2.681296336959349e-06,2.084110064970446e-06,2.635736962020019e-07,-1.107277171286114e-06,3.5918967569159577e-06
588,138.63015775960218,4,6,-0.13567298650741577,2.7305182470627187e-07,-9.231920472529964e-08,1.1900107210749411e-07,3.1183552096081257e-07,-5.233374054114392e-07,1.4950937838875689e-06,1.0205680212038715e-07,2.273421273457643e-07,-2.034409590123687e-06,2.5903880214173114e-06
588,138.63015775960218,5,6,-0.13955017924308777,2.7308217909194354e-09,1.4406940351818776e-07,-7.483989605816532e-08,1.623713643539304e-07,1.5846447354306292e-07,2.033529426626046e-06,7.135290616133716e-07,-1.655083678997471e-07,-1.8132541299564764e-06,2.825731826305855e-06
588,138.63015775960218,6,6,-0.13982145488262177,4.900927127099225e-15,5.182652741751552e-14,-8.751591844876477e-14,1.0182849843280023e-13,1.613248628018482e-07,2.016628286583e-06,6.623749868595041e-07,-1.480572962009319e-07,-1.8047048797598109e-06,2.7947157832386438e-06
588,138.63015775960218,7,6,-0.13955019414424896,-2.7310582684236806e-09,-1.4406933246391418e-07,7.483959052478895e-08,1.623711654019644e-07,1.5966580235726724e-07,2.034430053754477e-06,7.137414286262356e-07,-1.6603449637386802e-07,-1.812936943679233e-06,2.8263286822038935e-06
588,138.63015775960218,8,6,-0.13567501306533813,-2.7305188154969073e-07,9.231891340277798e-08,-1.1900133500830634e-07,3.1183557780423143e-07,-5.679350465470634e-07,1.4615062582379323e-06,8.61658335793436e-08,2.3274313321053341e-07,-2.029568577199825e-06,2.5766826183826197e-06
588,138.63015775960218,9,6,-0.1229880228638649,3.7342377368076995e-07,1.6433020846307045e-06,2.98595909953292e-06,3.428678837735788e-06,2.1224309421086218e-08,2.9866969271097332e-06,2.212132585555082e-06,1.2722574638246442e-07,-1.223181925524841e-06,3.914933131454745e-06
588,138.63015775960218,10,1,-0.17252855002880096,-1.0697744983190205e-06,-2.2413080387195805e-06,5.03638553084329e-08,2.484032165739336e-06,-1.491340299253352e-06,-8.369851457246114e-06,-1.4289980754256248e-06,-5.54539894892514e-07,6.820133791052285e-08,8.639022780698724e-06
588,138.63015775960218,11,1,-0.17252852022647858,3.251414682381437e-06,-2.001173470489448e-06,-2.26949146053812e-06,4.441506916919025e-06,-1.599229790372192e-06,-3.0792425604886375e-06,-9.94455717773235e-07,1.153111242047089e-07,1.4014194960054738e-07,3.614021125031286e-06
588,138.63015775960218,12,6,-0.14445622265338898,-1.1710475291693e-06,1.3711540987060289e-06,-6.064961155516357e-08,1.8041880593955284e-06,-9.97710117189854e-07,6.133940132713178e-06,2.4705039436412335e-07,-3.447954384228069e-07,-1.1443021321611013e-06,6.333245437417645e-06
589,138.7288165410378,0,6,-0.14457204937934875,1.1710475291693e-06,-1.371153643958678e-06,6.064951918460793e-08,1.8041876046481775e-06,-3.152777594550571e-07,5.765211426478345e-06,-1.3351130974115222e-06,6.714757461168119e-08,-1.837622249922788e-07,5.9294070524629205e-06
589,138.7288165410378,1,1,-0.17220580577850342,-3.72467775378027e-06,4.536315827863291e-06,1.0424566880828934e-06,5.961384431429906e-06,-3.3820692806330044e-06,-2.34104072660557e-06,-1.4689827310121473e-07,3.0320066457534267e-07,-5.454792244563578e-07,4.162922323303064e-06
589,138.7288165410378,2,1,-0.17220579087734222,1.5430382518388797e-06,-2.938351997272548e-07,1.1766711622840376e-06,1.9626158973551355e-06,-2.1139587715879316e-06,-4.624832399713341e-06,-1.1817523954960052e-06,-3.574468507849815e-07,2.9751379315712256e-07,5.241251528786961e-06
589,138.7288165410378,3,6,-0.12296918034553528,-3.734233473551285e-07,-1.643301857257029e-06,-2.985958644785569e-06,3.428678382988437e-06,-2.7078453967988025e-07,2.6812956548383227e-06,2.084110064970446e-06,2.6357375304542074e-07,-1.1072770575992763e-06,3.5918963021686068e-06
589,138.7288165410378,4,6,-0.13567300140857697,2.7305182470627187e-07,-9.231918340901757e-08,1.1900134921916106e-07,3.1183560622594086e-07,-5.233372348811827e-07,1.4950943523217575e-06,1.0205656764128435e-07,2.2734187155037944e-07,-2.034409590123687e-06,2.590388248790987e-06
589,138.7288165410378,5,6,-0.13955019414424896,2.730826009766929e-09,1.440693466747689e-07,-7.483986053102853e-08,1.6237130751051154e-07,1.5846468670588365e-07,2.0335291992523707e-06,7.135291184567905e-07,-1.6550835368889238e-07,-1.8132541299564764e-06,2.8257315989321796e-06
589,138.7288165410378,6,6,-0.13982145488262177,2.120736041204968e-14,1.3839855639557336e-13,-6.697948266983986e-14,1.5521005975686203e-13,1.6132499069954065e-07,2.0166280592093244e-06,6.623753279200173e-07,-1.4805726777922246e-07,-1.8047048797598109e-06,2.7947157832386438e-06
589,138.7288165410378,7,6,-0.13955019414424896,-2.7310618211373594e-09,-1.4406928983135003e-07,7.483999553414833e-08,1.6237130751051154e-07,1.5966161015512625e-07,2.0344261884019943e-06,7.137402917578584e-07,-1.660324073782249e-07,-1.8129384216081235e-06,2.8263259537197882e-06
589,138.7288165410378,8,6,-0.13567501306533813,-2.7305188154969073e-07,9.23190768276072e-08,-1.1900112184548561e-07,3.11835549382522e-07,-5.678432444256032e-07,1.4616257431043778e-06,8.620921931878911e-08,2.32716757864182e-07,-2.0295585727581056e-06,2.576721271907445e-06
589,138.7288165410378,9,6,-0.12298798561096191,3.734233473551285e-07,1.643302653064893e-06,2.985958190038218e-06,3.428678382988437e-06,2.012200184253743e-08,2.986097115353914e-06,2.21161076296994e-06,1.2790557946118497e-07,-1.2228395007696236e-06,3.914090029866202e-06
589,138.7288165410378,10,1,-0.17252804338932037,-1.0721444141381653e-06,-2.234750809293473e-06,4.776870810019318e-08,2.479089971529902e-06,-1.4945748034733697e-06,-8.36611980048474e-06,-1.4287234080256894e-06,-5.558255793403077e-07,6.74717668402991e-08,8.635997801320627e-06
589,138.7288165410378,11,1,-0.17252805829048157,3.253785735068959e-06,-2.007729108299827e-06,-2.2668964447802864e-06,4.444875685294392e-06,-1.605550664862676e-06,-3.080582246184349e-06,-9.923844572767848e-07,1.1435329838604957e-07,1.3706085155718029e-07,3.6172459658700973e-06
589,138.7288165410378,12,6,-0.1444564014673233,-1.1710475291693e-06,1.3711539850191912e-06,-6.064939128691549e-08,1.804187832021853e-06,-9.968651966119069e-07,6.13475140198716e-06,2.4265102638310054e-07,-3.4496011380724667e-07,-1.1412033700253232e-06,6.333177680062363e-06
590,138.82748703795443,0,6,-0.14457204937934875,1.1710470744219492e-06,-1.371153643958678e-06,6.064924917836834e-08,1.8041872635876643e-06,-3.1527764576821937e-07,5.765211881225696e-06,-1.33511321109836e-06,6.714775224736513e-08,-1.8376219657056936e-07,5.9294075072102714e-06
590,138.82748703795443,1,1,-0.17220580577850342,-3.72467775378027e-06,4.536315827863291e-06,1.0424563470223802e-06,5.961383976682555e-06,-3.3820697353803553e-06,-2.341040271858219e-06,-1.4689774729959026e-07,3.0320043720166723e-07,-5.454791676129389e-07,4.162922323303064e-06
590,138.82748703795443,2,1,-0.17220580577850342,1.543038138152042e-06,-2.938348018233228e-07,1.1766709349103621e-06,1.96261566998146e-06,-2.113958998961607e-06,-4.624831490218639e-06,-1.1817526228696806e-06,-3.5744690762840037e-07,2.975139352656697e-07,5.241250619292259e-06
590,138.82748703795443,3,6,-0.12296918034553528,-3.734234610419662e-07,-1.64330231200438e-06,-2.985958644785569e-06,3.428678382988437e-06,-2.707845965232991e-07,2.6812956548383227e-06,2.0841102923441213e-06,2.6357383831054904e-07,-1.1072766028519254e-06,3.5918963021686068e-06
590,138.82748703795443,4,6,-0.13567300140857697,2.7305182470627187e-07,-9.231901998418834e-08,1.1900101526407525e-07,3.118354356956843e-07,-5.233367801338318e-07,1.4950938975744066e-06,1.0205666711726735e-07,2.273420278697813e-07,-2.034409590123687e-06,2.590387794043636e-06
590,138.82748703795443,5,6,-0.13955017924308777,2.7308393324432245e-09,1.4406938930733304e-07,-7.483982500389175e-08,1.6237132172136626e-07,1.584645445973365e-07,2.033529426626046e-06,7.135291753002093e-07,-1.6550851000829425e-07,-1.8132541299564764e-06,2.825731826305855e-06
590,138.82748703795443,6,6,-0.13982145488262177,-7.744750885529603e-14,1.0965670916868869e-13,-1.8169251097144984e-13,2.2590899962336708e-13,1.6132514701894252e-07,2.0166285139566753e-06,6.62375441606855e-07,-1.480572962009319e-07,-1.8047043113256223e-06,2.7947157832386438e-06
590,138.82748703795443,7,6,-0.13955019414424896,-2.7311322092771206e-09,-1.4406943193989719e-07,7.483981079303703e-08,1.623713643539304e-07,1.5965710531418154e-07,2.0344232325442135e-06,7.137394959499943e-07,-1.6602990626779501e-07,-1.8129391037291498e-06,2.8263239073567092e-06
590,138.82748703795443,8,6,-0.13567501306533813,-2.7305190997140016e-07,9.231922604158171e-08,-1.1900116447804976e-07,3.118356346476503e-07,-5.677508170265355e-07,1.4617438637287705e-06,8.625224978686674e-08,2.3269028304184758e-07,-2.0295487956900615e-06,2.5767594706849195e-06
590,138.82748703795443,9,6,-0.12298793345689774,3.7342331893341907e-07,1.64330231200438e-06,2.985958644785569e-06,3.428678382988437e-06,1.9020717445528135e-08,2.985492756124586e-06,2.211090077253175e-06,1.28584090930417e-07,-1.222497076014406e-06,3.913244199793553e-06
590,138.82748703795443,10,1,-0.17252756655216217,-1.0745103509179899e-06,-2.2281944893620675e-06,4.517108820323301e-08,2.47415914600424e-06,-1.4978055560277426e-06,-8.362357220903505e-06,-1.4284452163337846e-06,-5.571033625528798e-07,6.674742536461054e-08,8.632943718112074e-06
590,138.82748703795443,11,1,-0.17252758145332336,3.2561501939198934e-06,-2.0142858829785837e-06,-2.264298473164672e-06,4.448248091648566e-06,-1.611867901374353e-06,-3.081904651480727e-06,-9.903120599119575e-07,1.1340181771402058e-07,1.3398506837347668e-07,3.620467396103777e-06
590,138.82748703795443,12,6,-0.14445658028125763,-1.171047188108787e-06,1.3711537576455157e-06,-6.064936997063342e-08,1.8041874909613398e-06,-9.960151601262623e-07,6.135554031061474e-06,2.3824829042951023e-07,-3.4511947433202295e-07,-1.1381044942027074e-06,6.333105375233572e-06
591,138.92617276082817,0,6,-0.14457204937934875,1.171047188108787e-06,-1.3711538713323534e-06,6.064933444349663e-08,1.8041874909613398e-06,-3.152777594550571e-07,5.765210516983643e-06,-1.33511321109836e-06,6.714776645821985e-08,-1.837622392031335e-07,5.929406142968219e-06
591,138.92617276082817,1,1,-0.17220580577850342,-3.72467775378027e-06,4.536316282610642e-06,1.042456801769731e-06,5.961384886177257e-06,-3.3820699627540307e-06,-2.3410400444845436e-06,-1.4689776151044498e-07,3.0320063615363324e-07,-5.4547911076952e-07,4.162922323303064e-06
591,138.92617276082817,2,1,-0.17220580577850342,1.5430372286573402e-06,-2.9383505761870765e-07,1.1766707075366867e-06,1.9626149878604338e-06,-2.1139587715879316e-06,-4.62483194496599e-06,-1.1817526228696806e-06,-3.574470497369475e-07,2.975135373617377e-07,5.24125107403961e-06
