train,"{'mae': 0.09733188152313232, 'rmse': 0.1602557897567749}","{'mae': 0.2764604985713959, 'rmse': 0.5250393152236938}"
val,"{'mae': 0.038378629833459854, 'rmse': 0.04213373735547066}","{'mae': 0.14125245809555054, 'rmse': 0.1846974492073059}"
train,"{'mae': 0.022095590829849243, 'rmse': 0.027074938639998436}","{'mae': 0.14140662550926208, 'rmse': 0.18411023914813995}"
val,"{'mae': 0.020330121740698814, 'rmse': 0.02333623729646206}","{'mae': 0.12748728692531586, 'rmse': 0.16853918135166168}"
train,"{'mae': 0.020660344511270523, 'rmse': 0.02470920793712139}","{'mae': 0.1299242228269577, 'rmse': 0.17087726294994354}"
val,"{'mae': 0.01756959594786167, 'rmse': 0.020300449803471565}","{'mae': 0.12294317036867142, 'rmse': 0.16349901258945465}"
train,"{'mae': 0.017628321424126625, 'rmse': 0.02110131084918976}","{'mae': 0.1276782602071762, 'rmse': 0.16813614964485168}"
val,"{'mae': 0.018071187660098076, 'rmse': 0.020818887278437614}","{'mae': 0.12312860786914825, 'rmse': 0.1637544333934784}"
train,"{'mae': 0.017429858446121216, 'rmse': 0.020666606724262238}","{'mae': 0.12404651194810867, 'rmse': 0.16429737210273743}"
val,"{'mae': 0.017062226310372353, 'rmse': 0.01980629935860634}","{'mae': 0.11978921294212341, 'rmse': 0.16020335257053375}"
train,"{'mae': 0.016764510422945023, 'rmse': 0.019893931224942207}","{'mae': 0.1223730742931366, 'rmse': 0.16274996101856232}"
val,"{'mae': 0.018446238711476326, 'rmse': 0.02118588425219059}","{'mae': 0.11859320104122162, 'rmse': 0.1590619832277298}"
train,"{'mae': 0.016417821869254112, 'rmse': 0.019363179802894592}","{'mae': 0.12097302079200745, 'rmse': 0.16124166548252106}"
val,"{'mae': 0.015638932585716248, 'rmse': 0.01856236904859543}","{'mae': 0.1192077100276947, 'rmse': 0.15927673876285553}"
train,"{'mae': 0.01609165035188198, 'rmse': 0.019003378227353096}","{'mae': 0.12025248259305954, 'rmse': 0.16056370735168457}"
val,"{'mae': 0.014609494246542454, 'rmse': 0.018313994631171227}","{'mae': 0.11769238114356995, 'rmse': 0.15793773531913757}"
train,"{'mae': 0.016003889963030815, 'rmse': 0.01884308084845543}","{'mae': 0.11903408914804459, 'rmse': 0.15944638848304749}"
val,"{'mae': 0.016292598098516464, 'rmse': 0.01905963197350502}","{'mae': 0.11746755987405777, 'rmse': 0.157695010304451}"
train,"{'mae': 0.015855412930250168, 'rmse': 0.018683483824133873}","{'mae': 0.11894097924232483, 'rmse': 0.15928523242473602}"
val,"{'mae': 0.018766358494758606, 'rmse': 0.021563159301877022}","{'mae': 0.11740677803754807, 'rmse': 0.15777666866779327}"
train,"{'mae': 0.015863046050071716, 'rmse': 0.018583808094263077}","{'mae': 0.11829439550638199, 'rmse': 0.15872010588645935}"
val,"{'mae': 0.01660349778831005, 'rmse': 0.019321123138070107}","{'mae': 0.11628951132297516, 'rmse': 0.1567354053258896}"
train,"{'mae': 0.015748431906104088, 'rmse': 0.018429312855005264}","{'mae': 0.11820238083600998, 'rmse': 0.15858490765094757}"
val,"{'mae': 0.016101127490401268, 'rmse': 0.01890270970761776}","{'mae': 0.1164102554321289, 'rmse': 0.15667058527469635}"
train,"{'mae': 0.01575133018195629, 'rmse': 0.01842069812119007}","{'mae': 0.11783693730831146, 'rmse': 0.15826179087162018}"
val,"{'mae': 0.015510807745158672, 'rmse': 0.018452079966664314}","{'mae': 0.11590473353862762, 'rmse': 0.1562768965959549}"
train,"{'mae': 0.01578497141599655, 'rmse': 0.018447713926434517}","{'mae': 0.1176970899105072, 'rmse': 0.1581549197435379}"
val,"{'mae': 0.01616981253027916, 'rmse': 0.018941685557365417}","{'mae': 0.11579524725675583, 'rmse': 0.1561461240053177}"
train,"{'mae': 0.015838326886296272, 'rmse': 0.01845952868461609}","{'mae': 0.11753058433532715, 'rmse': 0.1579933613538742}"
val,"{'mae': 0.015478852204978466, 'rmse': 0.018429221585392952}","{'mae': 0.11593317240476608, 'rmse': 0.15620002150535583}"
train,"{'mae': 0.015763012692332268, 'rmse': 0.018399162217974663}","{'mae': 0.11753180623054504, 'rmse': 0.15797799825668335}"
val,"{'mae': 0.015463667921721935, 'rmse': 0.018421925604343414}","{'mae': 0.11575325578451157, 'rmse': 0.15618331730365753}"
