global_epoch,stage,phase,stage_epoch,lr_weight,sr_weight,n_structures,amp_ref_rel,amp_pred_total_rel,amp_pred_long_rel,amp_pred_short_rel,corr_total_vs_ref,corr_long_vs_ref,mean_f_long_over_total,mean_q0_abs,mean_q1_norm,mean_q2_norm
240,2,lr_focus_strict,165,10.0,0.0,1000,0.742828369140625,0.024388670921325684,0.024390816688537598,9.298324584960938e-06,0.8598646567316346,0.8598632266991285,1.0000000696182252,1.2805050922632217,3.933100694656372,12.474217361450195
250,2,lr_focus_strict,175,10.0,0.0,1000,0.742828369140625,0.02002692222595215,0.020029544830322266,1.0609626770019531e-05,0.9604994507149996,0.9605003882090603,1.0000000036358834,1.2813454562425612,3.909551972389221,12.37076902103424
260,2,lr_focus_strict,185,10.0,0.0,1000,0.742828369140625,0.021506071090698242,0.021505355834960938,1.1444091796875e-05,0.8710277953759356,0.8710275543455444,0.9999999735355377,1.278827629327774,4.008977350950241,12.444921003341674
270,2,lr_focus_strict,195,10.0,0.0,1000,0.742828369140625,0.024796724319458008,0.024797022342681885,1.0013580322265625e-05,0.9072875896895934,0.9072891664020138,0.9999999761581421,1.2784774374961854,4.0368206143379215,12.408164737701416
280,2,lr_focus_strict,205,10.0,0.0,1000,0.742828369140625,0.022081851959228516,0.022083520889282227,1.0788440704345703e-05,0.9051847333241236,0.9051803996180114,0.9999731792807579,1.2775039957761765,4.1051606178283695,12.515299960136414
290,2,lr_focus_strict,215,10.0,0.0,1000,0.742828369140625,0.02102065086364746,0.02101987600326538,8.761882781982422e-06,0.31428300492023337,0.31427578335348516,1.0000000030994416,1.277120496749878,4.107383715391159,12.560973692893983
300,2,lr_focus_strict,225,10.0,0.0,1000,0.742828369140625,0.04854178428649902,0.04854023456573486,1.0013580322265625e-05,-0.5987882107949709,-0.5987875721963869,1.0000001007318498,1.2760201939344407,4.112198878765106,12.3310061378479
310,3,joint_return_0p05,10,10.0,0.05,1000,0.742828369140625,0.03748679161071777,0.037520527839660645,4.673004150390625e-05,-0.4459133017251031,-0.445194429856019,1.0006782540082932,1.2424654234647752,4.13642802119255,12.478340343475342
320,3,joint_return_0p05,20,10.0,0.05,1000,0.742828369140625,0.031542301177978516,0.03158062696456909,4.5418739318847656e-05,-0.24210854190019365,-0.2413902303392914,0.9988815948367119,1.2476437953710555,4.206730718612671,12.52854674911499
330,3,joint_return_0p05,30,10.0,0.05,1000,0.742828369140625,0.039781808853149414,0.039813220500946045,4.1425228118896484e-05,-0.3459869516877674,-0.3454356468226948,1.0004701926708222,1.2484000746011734,4.215341192007065,12.458947710037231
340,3,joint_return_0p05,40,10.0,0.05,1000,0.742828369140625,0.03325700759887695,0.03328293561935425,3.927946090698242e-05,0.07464280708057947,0.07484053217776927,1.0016765410900117,1.2471192227602006,4.227877233743667,12.379539937973023
350,4,joint_return_0p1,10,10.0,0.1,1000,0.742828369140625,0.03400778770446777,0.03407478332519531,7.37905502319336e-05,0.098118684808151,0.09844870315814243,1.0035461765527725,1.2297390769720078,4.297740364074707,12.435004064559937
360,4,joint_return_0p1,20,10.0,0.1,1000,0.742828369140625,0.03827857971191406,0.03833651542663574,6.622076034545898e-05,0.06632876585892167,0.06665169248978009,1.005144096970558,1.2316290719509124,4.261250131130218,12.285051651000977
370,4,joint_return_0p1,30,10.0,0.1,1000,0.742828369140625,0.03730964660644531,0.03737062215805054,7.015466690063477e-05,0.29792883840437706,0.2978307022009409,1.0045873775482177,1.2306447968482972,4.344360150337219,12.410563886642455
380,4,joint_return_0p1,40,10.0,0.1,1000,0.742828369140625,0.03925156593322754,0.03930628299713135,6.490945816040039e-05,0.4745330421922724,0.47415604742332135,1.0081829575300216,1.2279055771827698,4.328204054832458,12.318627806663514
390,5,joint_return_0p2,10,10.0,0.2,1000,0.742828369140625,0.0466771125793457,0.046793222427368164,0.00012320280075073242,0.38304087504628653,0.3826558433461889,1.0142693246603012,1.2098691757917404,4.363395678043365,12.37317671585083
400,5,joint_return_0p2,20,10.0,0.2,1000,0.742828369140625,0.042334794998168945,0.042425692081451416,0.00010341405868530273,0.5818955306904668,0.5810718662745396,1.0126957018375398,1.2081573424339294,4.401066063404083,12.397773312568665
410,5,joint_return_0p2,30,10.0,0.2,1000,0.742828369140625,0.04271841049194336,0.042798519134521484,0.00010484457015991211,0.5505188265834807,0.5497996548197671,1.013039232969284,1.2080767148733138,4.38810481262207,12.307730184555053
420,5,joint_return_0p2,40,10.0,0.2,1000,0.742828369140625,0.04667973518371582,0.04684329032897949,0.00019752979278564453,0.5535481141481791,0.5522602028088667,1.0175813643932343,1.2077845413684845,4.443485325336456,12.42234182357788
430,5,joint_return_0p2,50,10.0,0.2,1000,0.742828369140625,0.0519559383392334,0.052120983600616455,0.00019544363021850586,0.6032812172527667,0.6019142285941675,1.0176137355566024,1.207929404258728,4.411920456886292,12.34663276863098
440,6,joint_return_0p3,10,10.0,0.3,1000,0.742828369140625,0.050375938415527344,0.05057096481323242,0.0003040432929992676,0.7244460921791152,0.7218434172308738,1.0353625676631928,1.1948791830539702,4.393864899635315,12.337843817710876
450,6,joint_return_0p3,20,10.0,0.3,1000,0.742828369140625,0.05433511734008789,0.05456268787384033,0.00030994415283203125,0.7159563312216101,0.7134638568912265,1.0319444671869278,1.1944325574636458,4.390957935333252,12.329906094551086
460,6,joint_return_0p3,30,10.0,0.3,1000,0.742828369140625,0.05347084999084473,0.05369722843170166,0.00030517578125,0.7002156538923282,0.6978798306964598,1.035132228732109,1.1938468128442765,4.414293374061584,12.34145064163208
465,6,joint_return_0p3,35,10.0,0.3,1000,0.742828369140625,0.05536532402038574,0.05559414625167847,0.00028967857360839844,0.6542074451940619,0.6521744950535575,1.0348497661352158,1.1950270396471023,4.410828896999359,12.309364555358886
470,7,joint_return_0p5,5,10.0,0.5,1000,0.742828369140625,0.05378293991088867,0.054141879081726074,0.0005161762237548828,0.7324551077971005,0.7283606656976335,1.0502976224422456,1.181333545923233,4.412189110755921,12.357137263298034
480,7,joint_return_0p5,15,10.0,0.5,1000,0.742828369140625,0.056028127670288086,0.05641579627990723,0.0005151629447937012,0.7068006718963898,0.7029416400362617,1.0292899539470672,1.1806243871450424,4.418443661212921,12.361605806350708
490,7,joint_return_0p5,25,10.0,0.5,1000,0.742828369140625,0.05518293380737305,0.05555480718612671,0.0005286335945129395,0.7377809185428764,0.7336674660343447,1.048215499997139,1.1804274871349334,4.428761469364166,12.374392628669739
500,7,joint_return_0p5,35,10.0,0.5,1000,0.742828369140625,0.05551624298095703,0.055906474590301514,0.0005376935005187988,0.7313445837980763,0.7272328444596815,1.0494007908105851,1.1804348207712174,4.425276576519012,12.358784165382385
