Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  172215 |  1.19e-03 |     -- |  1.02e+01 |  1.28e+01 |     -- |  3.08e+01 |  4.71e+01
  176220 |  1.17e-03 |     -- |  8.09e+00 |  1.04e+01 |     -- |  3.04e+01 |  4.72e+01
  180225 |  1.14e-03 |     -- |  7.00e+00 |  8.99e+00 |     -- |  3.02e+01 |  4.68e+01
  184230 |  1.16e-03 |     -- |  9.26e+00 |  1.17e+01 |     -- |  3.03e+01 |  4.68e+01
  188235 |  1.10e-03 |     -- |  8.37e+00 |  1.04e+01 |     -- |  2.98e+01 |  4.57e+01
  192240 |  1.07e-03 |     -- |  7.69e+00 |  9.68e+00 |     -- |  2.94e+01 |  4.52e+01
  196245 |  1.08e-03 |     -- |  7.59e+00 |  9.77e+00 |     -- |  2.94e+01 |  4.55e+01
  200250 |  1.05e-03 |     -- |  8.40e+00 |  1.05e+01 |     -- |  2.89e+01 |  4.46e+01
  204255 |  1.04e-03 |     -- |  8.00e+00 |  1.03e+01 |     -- |  2.90e+01 |  4.44e+01
  208260 |  1.07e-03 |     -- |  7.46e+00 |  9.89e+00 |     -- |  2.91e+01 |  4.51e+01
  212265 |  1.02e-03 |     -- |  7.95e+00 |  1.01e+01 |     -- |  2.88e+01 |  4.39e+01
  216270 |  1.03e-03 |     -- |  8.08e+00 |  1.05e+01 |     -- |  2.83e+01 |  4.41e+01
  220275 |  1.00e-03 |     -- |  6.38e+00 |  8.63e+00 |     -- |  2.86e+01 |  4.39e+01
  224280 |  9.97e-04 |     -- |  8.68e+00 |  1.09e+01 |     -- |  2.80e+01 |  4.33e+01
  228285 |  1.00e-03 |     -- |  7.84e+00 |  9.78e+00 |     -- |  2.83e+01 |  4.37e+01
  232290 |  9.61e-04 |     -- |  7.46e+00 |  9.76e+00 |     -- |  2.79e+01 |  4.27e+01
  236295 |  9.88e-04 |     -- |  8.33e+00 |  1.09e+01 |     -- |  2.79e+01 |  4.31e+01
  240300 |  9.23e-04 |     -- |  6.87e+00 |  8.98e+00 |     -- |  2.73e+01 |  4.20e+01
  244305 |  9.69e-04 |     -- |  7.35e+00 |  9.55e+00 |     -- |  2.80e+01 |  4.30e+01
  248310 |  9.35e-04 |     -- |  5.84e+00 |  7.83e+00 |     -- |  2.74e+01 |  4.25e+01
  252315 |  9.42e-04 |     -- |  8.40e+00 |  1.07e+01 |     -- |  2.76e+01 |  4.21e+01
  256320 |  9.16e-04 |     -- |  7.40e+00 |  9.19e+00 |     -- |  2.72e+01 |  4.18e+01
  260325 |  8.92e-04 |     -- |  8.16e+00 |  1.02e+01 |     -- |  2.67e+01 |  4.10e+01
  264330 |  8.50e-04 |     -- |  6.38e+00 |  8.31e+00 |     -- |  2.63e+01 |  4.04e+01
  268335 |  8.71e-04 |     -- |  6.87e+00 |  8.98e+00 |     -- |  2.66e+01 |  4.08e+01
  272340 |  8.57e-04 |     -- |  8.10e+00 |  1.02e+01 |     -- |  2.65e+01 |  4.01e+01
  276345 |  9.15e-04 |     -- |  7.32e+00 |  9.42e+00 |     -- |  2.70e+01 |  4.17e+01
  280350 |  8.81e-04 |     -- |  8.83e+00 |  1.13e+01 |     -- |  2.64e+01 |  4.04e+01
  284355 |  8.47e-04 |     -- |  8.36e+00 |  1.03e+01 |     -- |  2.61e+01 |  3.98e+01
  288360 |  8.50e-04 |     -- |  7.97e+00 |  1.01e+01 |     -- |  2.62e+01 |  4.00e+01
  292365 |  7.66e-04 |     -- |  6.46e+00 |  8.28e+00 |     -- |  2.53e+01 |  3.83e+01
  296370 |  7.82e-04 |     -- |  6.50e+00 |  8.60e+00 |     -- |  2.53e+01 |  3.86e+01
  300375 |  8.29e-04 |     -- |  7.30e+00 |  9.59e+00 |     -- |  2.62e+01 |  3.96e+01
  304380 |  8.08e-04 |     -- |  5.68e+00 |  7.52e+00 |     -- |  2.62e+01 |  3.95e+01
  308385 |  8.00e-04 |     -- |  6.50e+00 |  8.96e+00 |     -- |  2.54e+01 |  3.90e+01
  312390 |  8.07e-04 |     -- |  6.27e+00 |  8.50e+00 |     -- |  2.58e+01 |  3.93e+01
  316395 |  7.88e-04 |     -- |  7.06e+00 |  9.32e+00 |     -- |  2.55e+01 |  3.86e+01
  320400 |  7.85e-04 |     -- |  7.07e+00 |  8.91e+00 |     -- |  2.57e+01 |  3.86e+01
  324405 |  7.63e-04 |     -- |  6.97e+00 |  8.95e+00 |     -- |  2.51e+01 |  3.80e+01
  328410 |  8.41e-04 |     -- |  9.17e+00 |  1.15e+01 |     -- |  2.56e+01 |  3.94e+01
  332415 |  7.50e-04 |     -- |  7.11e+00 |  9.07e+00 |     -- |  2.47e+01 |  3.77e+01
  336420 |  7.29e-04 |     -- |  6.12e+00 |  8.15e+00 |     -- |  2.46e+01 |  3.73e+01
  340425 |  7.66e-04 |     -- |  7.57e+00 |  9.87e+00 |     -- |  2.44e+01 |  3.79e+01
  344430 |  7.96e-04 |     -- |  7.77e+00 |  1.01e+01 |     -- |  2.55e+01 |  3.86e+01
  348435 |  7.40e-04 |     -- |  7.01e+00 |  8.89e+00 |     -- |  2.46e+01 |  3.74e+01
  352440 |  7.97e-04 |     -- |  5.93e+00 |  7.81e+00 |     -- |  2.51e+01 |  3.91e+01
  356445 |  7.70e-04 |     -- |  6.80e+00 |  8.92e+00 |     -- |  2.52e+01 |  3.82e+01
  360450 |  7.24e-04 |     -- |  5.98e+00 |  7.77e+00 |     -- |  2.50e+01 |  3.73e+01
  364455 |  7.11e-04 |     -- |  6.72e+00 |  9.03e+00 |     -- |  2.43e+01 |  3.66e+01
  368460 |  7.88e-04 |     -- |  7.45e+00 |  9.73e+00 |     -- |  2.53e+01 |  3.85e+01
  372465 |  6.97e-04 |     -- |  6.47e+00 |  8.31e+00 |     -- |  2.43e+01 |  3.64e+01
  376470 |  7.18e-04 |     -- |  6.37e+00 |  8.31e+00 |     -- |  2.44e+01 |  3.70e+01
  380475 |  6.86e-04 |     -- |  6.20e+00 |  8.18e+00 |     -- |  2.39e+01 |  3.61e+01
  384480 |  7.11e-04 |     -- |  6.12e+00 |  7.70e+00 |     -- |  2.42e+01 |  3.69e+01
  388485 |  6.99e-04 |     -- |  7.08e+00 |  9.07e+00 |     -- |  2.41e+01 |  3.63e+01
  392490 |  7.01e-04 |     -- |  7.31e+00 |  9.80e+00 |     -- |  2.40e+01 |  3.61e+01
  396495 |  6.51e-04 |     -- |  6.75e+00 |  8.83e+00 |     -- |  2.34e+01 |  3.50e+01
  400500 |  6.69e-04 |     -- |  7.39e+00 |  9.28e+00 |     -- |  2.35e+01 |  3.54e+01
  404505 |  6.48e-04 |     -- |  5.33e+00 |  7.24e+00 |     -- |  2.35e+01 |  3.53e+01
  408510 |  6.44e-04 |     -- |  6.61e+00 |  9.00e+00 |     -- |  2.30e+01 |  3.47e+01
  412515 |  6.70e-04 |     -- |  7.68e+00 |  9.53e+00 |     -- |  2.35e+01 |  3.53e+01
  416520 |  6.51e-04 |     -- |  5.56e+00 |  7.28e+00 |     -- |  2.35e+01 |  3.53e+01
  420525 |  6.74e-04 |     -- |  5.74e+00 |  7.33e+00 |     -- |  2.40e+01 |  3.60e+01
  424530 |  7.01e-04 |     -- |  6.90e+00 |  9.19e+00 |     -- |  2.40e+01 |  3.63e+01
  428535 |  6.95e-04 |     -- |  6.99e+00 |  8.91e+00 |     -- |  2.36e+01 |  3.62e+01
  432540 |  6.29e-04 |     -- |  6.72e+00 |  8.57e+00 |     -- |  2.31e+01 |  3.44e+01
  436545 |  6.82e-04 |     -- |  7.45e+00 |  9.42e+00 |     -- |  2.31e+01 |  3.57e+01
  440550 |  6.23e-04 |     -- |  5.30e+00 |  6.99e+00 |     -- |  2.30e+01 |  3.46e+01
  444555 |  6.27e-04 |     -- |  5.89e+00 |  7.60e+00 |     -- |  2.31e+01 |  3.46e+01
  448560 |  6.17e-04 |     -- |  7.13e+00 |  9.32e+00 |     -- |  2.24e+01 |  3.39e+01
  452565 |  6.27e-04 |     -- |  7.05e+00 |  9.26e+00 |     -- |  2.25e+01 |  3.42e+01
  456570 |  6.44e-04 |     -- |  6.62e+00 |  8.61e+00 |     -- |  2.29e+01 |  3.49e+01
  460575 |  6.16e-04 |     -- |  6.28e+00 |  7.96e+00 |     -- |  2.27e+01 |  3.42e+01
  464580 |  5.98e-04 |     -- |  6.65e+00 |  8.34e+00 |     -- |  2.23e+01 |  3.36e+01
  468585 |  6.38e-04 |     -- |  5.69e+00 |  7.74e+00 |     -- |  2.26e+01 |  3.49e+01
  472590 |  5.88e-04 |     -- |  6.68e+00 |  8.48e+00 |     -- |  2.22e+01 |  3.32e+01
  476595 |  6.17e-04 |     -- |  7.07e+00 |  8.71e+00 |     -- |  2.26e+01 |  3.40e+01
  480600 |  5.55e-04 |     -- |  6.10e+00 |  8.03e+00 |     -- |  2.16e+01 |  3.23e+01
  484605 |  6.07e-04 |     -- |  6.59e+00 |  8.39e+00 |     -- |  2.21e+01 |  3.38e+01
  488610 |  6.02e-04 |     -- |  6.03e+00 |  7.63e+00 |     -- |  2.25e+01 |  3.39e+01
  492615 |  6.26e-04 |     -- |  7.27e+00 |  9.21e+00 |     -- |  2.27e+01 |  3.42e+01
  496620 |  5.77e-04 |     -- |  6.07e+00 |  7.74e+00 |     -- |  2.22e+01 |  3.31e+01
  500625 |  5.65e-04 |     -- |  7.82e+00 |  9.71e+00 |     -- |  2.15e+01 |  3.22e+01
  504630 |  6.32e-04 |     -- |  6.82e+00 |  8.54e+00 |     -- |  2.27e+01 |  3.45e+01
  508635 |  5.59e-04 |     -- |  5.73e+00 |  7.30e+00 |     -- |  2.18e+01 |  3.26e+01
  512640 |  5.54e-04 |     -- |  7.72e+00 |  9.81e+00 |     -- |  2.15e+01 |  3.18e+01
  516645 |  5.47e-04 |     -- |  7.39e+00 |  9.41e+00 |     -- |  2.13e+01 |  3.17e+01
  520650 |  6.00e-04 |     -- |  6.81e+00 |  8.67e+00 |     -- |  2.21e+01 |  3.35e+01
  524655 |  5.32e-04 |     -- |  5.75e+00 |  7.53e+00 |     -- |  2.12e+01 |  3.17e+01
  528660 |  5.49e-04 |     -- |  6.15e+00 |  8.15e+00 |     -- |  2.15e+01 |  3.21e+01
  532665 |  5.44e-04 |     -- |  7.28e+00 |  8.98e+00 |     -- |  2.11e+01 |  3.17e+01
  536670 |  6.48e-04 |     -- |  6.06e+00 |  7.88e+00 |     -- |  2.17e+01 |  3.51e+01
  540675 |  6.15e-04 |     -- |  7.09e+00 |  9.29e+00 |     -- |  2.28e+01 |  3.38e+01
  544680 |  5.63e-04 |     -- |  7.04e+00 |  8.95e+00 |     -- |  2.17e+01 |  3.23e+01
  548685 |  5.70e-04 |     -- |  6.07e+00 |  8.07e+00 |     -- |  2.19e+01 |  3.28e+01
  552690 |  5.95e-04 |     -- |  6.92e+00 |  9.03e+00 |     -- |  2.22e+01 |  3.33e+01
  556695 |  5.70e-04 |     -- |  6.21e+00 |  8.08e+00 |     -- |  2.19e+01 |  3.28e+01
  560700 |  5.22e-04 |     -- |  5.50e+00 |  7.03e+00 |     -- |  2.10e+01 |  3.15e+01
  564705 |  6.73e-04 |     -- |  5.88e+00 |  7.86e+00 |     -- |  2.22e+01 |  3.58e+01
  568710 |  5.32e-04 |     -- |  7.26e+00 |  9.36e+00 |     -- |  2.12e+01 |  3.13e+01
  572715 |  5.52e-04 |     -- |  6.85e+00 |  8.81e+00 |     -- |  2.15e+01 |  3.20e+01
  576720 |  5.20e-04 |     -- |  5.23e+00 |  6.92e+00 |     -- |  2.12e+01 |  3.15e+01
  580725 |  5.58e-04 |     -- |  6.08e+00 |  7.94e+00 |     -- |  2.16e+01 |  3.25e+01
  584730 |  4.88e-04 |     -- |  5.94e+00 |  7.83e+00 |     -- |  2.06e+01 |  3.02e+01
  588735 |  5.49e-04 |     -- |  7.50e+00 |  9.62e+00 |     -- |  2.13e+01 |  3.17e+01
  592740 |  5.64e-04 |     -- |  7.99e+00 |  1.03e+01 |     -- |  2.16e+01 |  3.20e+01
  596745 |  5.64e-04 |     -- |  6.71e+00 |  8.33e+00 |     -- |  2.15e+01 |  3.25e+01
  600750 |  5.02e-04 |     -- |  5.70e+00 |  7.17e+00 |     -- |  2.11e+01 |  3.09e+01
  604755 |  5.25e-04 |     -- |  5.97e+00 |  7.75e+00 |     -- |  2.08e+01 |  3.15e+01
  608760 |  4.97e-04 |     -- |  6.22e+00 |  8.11e+00 |     -- |  2.05e+01 |  3.05e+01
  612765 |  5.59e-04 |     -- |  6.61e+00 |  8.39e+00 |     -- |  2.15e+01 |  3.24e+01
  616770 |  5.18e-04 |     -- |  5.94e+00 |  7.60e+00 |     -- |  2.10e+01 |  3.13e+01
  620775 |  5.23e-04 |     -- |  5.80e+00 |  7.73e+00 |     -- |  2.09e+01 |  3.14e+01
  624780 |  5.70e-04 |     -- |  5.48e+00 |  7.22e+00 |     -- |  2.19e+01 |  3.30e+01
  628785 |  5.07e-04 |     -- |  6.75e+00 |  8.61e+00 |     -- |  2.04e+01 |  3.07e+01
  632790 |  4.99e-04 |     -- |  6.29e+00 |  8.16e+00 |     -- |  2.07e+01 |  3.05e+01
  636795 |  5.06e-04 |     -- |  7.01e+00 |  8.81e+00 |     -- |  2.06e+01 |  3.06e+01
  640800 |  5.01e-04 |     -- |  6.34e+00 |  8.09e+00 |     -- |  2.05e+01 |  3.06e+01
  644805 |  4.95e-04 |     -- |  5.65e+00 |  7.56e+00 |     -- |  2.06e+01 |  3.05e+01
  648810 |  5.06e-04 |     -- |  5.52e+00 |  7.07e+00 |     -- |  2.08e+01 |  3.10e+01
  652815 |  5.22e-04 |     -- |  6.71e+00 |  8.80e+00 |     -- |  2.07e+01 |  3.11e+01
  656820 |  4.90e-04 |     -- |  5.61e+00 |  7.31e+00 |     -- |  2.06e+01 |  3.05e+01
  660825 |  4.83e-04 |     -- |  6.31e+00 |  8.07e+00 |     -- |  2.02e+01 |  3.00e+01
  664830 |  4.79e-04 |     -- |  5.68e+00 |  7.42e+00 |     -- |  2.00e+01 |  3.00e+01
  668835 |  5.05e-04 |     -- |  5.37e+00 |  6.96e+00 |     -- |  2.08e+01 |  3.10e+01
  672840 |  5.19e-04 |     -- |  6.38e+00 |  8.41e+00 |     -- |  2.07e+01 |  3.11e+01
  676845 |  4.53e-04 |     -- |  5.47e+00 |  7.09e+00 |     -- |  1.98e+01 |  2.92e+01
  680850 |  4.94e-04 |     -- |  6.09e+00 |  7.87e+00 |     -- |  2.03e+01 |  3.04e+01
  684855 |  4.91e-04 |     -- |  5.44e+00 |  7.04e+00 |     -- |  2.05e+01 |  3.05e+01
  688860 |  4.48e-04 |     -- |  6.47e+00 |  8.18e+00 |     -- |  1.96e+01 |  2.88e+01
  692865 |  4.90e-04 |     -- |  6.21e+00 |  8.05e+00 |     -- |  2.03e+01 |  3.03e+01
  696870 |  4.39e-04 |     -- |  6.71e+00 |  8.44e+00 |     -- |  1.92e+01 |  2.84e+01
  700875 |  4.29e-04 |     -- |  5.41e+00 |  7.17e+00 |     -- |  1.91e+01 |  2.84e+01
  704880 |  4.64e-04 |     -- |  6.03e+00 |  7.80e+00 |     -- |  1.97e+01 |  2.94e+01
  708885 |  5.53e-04 |     -- |  6.46e+00 |  8.10e+00 |     -- |  2.08e+01 |  3.23e+01
  712890 |  4.86e-04 |     -- |  7.17e+00 |  9.13e+00 |     -- |  2.01e+01 |  2.98e+01
  716895 |  4.67e-04 |     -- |  7.34e+00 |  9.20e+00 |     -- |  1.98e+01 |  2.91e+01
  720900 |  5.02e-04 |     -- |  6.22e+00 |  8.33e+00 |     -- |  2.04e+01 |  3.06e+01
  724905 |  4.87e-04 |     -- |  7.05e+00 |  9.08e+00 |     -- |  1.99e+01 |  2.99e+01
  728910 |  4.35e-04 |     -- |  6.46e+00 |  8.19e+00 |     -- |  1.92e+01 |  2.83e+01
  732915 |  5.02e-04 |     -- |  5.57e+00 |  7.27e+00 |     -- |  2.08e+01 |  3.08e+01
  736920 |  5.12e-04 |     -- |  5.00e+00 |  6.94e+00 |     -- |  2.01e+01 |  3.12e+01
  740925 |  4.78e-04 |     -- |  6.01e+00 |  7.63e+00 |     -- |  2.00e+01 |  3.00e+01
  744930 |  4.58e-04 |     -- |  6.19e+00 |  7.87e+00 |     -- |  1.98e+01 |  2.92e+01
  748935 |  4.57e-04 |     -- |  5.67e+00 |  7.28e+00 |     -- |  1.98e+01 |  2.93e+01
  752940 |  4.72e-04 |     -- |  5.61e+00 |  7.58e+00 |     -- |  1.98e+01 |  2.98e+01
  756945 |  4.48e-04 |     -- |  6.24e+00 |  8.36e+00 |     -- |  1.93e+01 |  2.87e+01
  760950 |  4.42e-04 |     -- |  5.62e+00 |  7.31e+00 |     -- |  1.96e+01 |  2.88e+01
  764955 |  4.31e-04 |     -- |  6.24e+00 |  7.96e+00 |     -- |  1.89e+01 |  2.82e+01
  768960 |  4.87e-04 |     -- |  5.98e+00 |  7.81e+00 |     -- |  2.02e+01 |  3.02e+01
  772965 |  5.75e-04 |     -- |  5.75e+00 |  7.52e+00 |     -- |  2.10e+01 |  3.31e+01
  776970 |  4.58e-04 |     -- |  5.58e+00 |  7.21e+00 |     -- |  1.98e+01 |  2.94e+01
  780975 |  4.28e-04 |     -- |  5.64e+00 |  7.38e+00 |     -- |  1.93e+01 |  2.83e+01
  784980 |  4.24e-04 |     -- |  5.89e+00 |  7.99e+00 |     -- |  1.90e+01 |  2.80e+01
  788985 |  4.37e-04 |     -- |  6.01e+00 |  8.04e+00 |     -- |  1.90e+01 |  2.84e+01
  792990 |  3.95e-04 |     -- |  5.53e+00 |  7.24e+00 |     -- |  1.86e+01 |  2.72e+01
  796995 |  4.39e-04 |     -- |  5.00e+00 |  6.73e+00 |     -- |  1.93e+01 |  2.89e+01
  801000 |  4.46e-04 |     -- |  5.34e+00 |  7.05e+00 |     -- |  1.96e+01 |  2.90e+01
  805005 |  4.42e-04 |     -- |  6.26e+00 |  8.14e+00 |     -- |  1.91e+01 |  2.86e+01
  809010 |  3.95e-04 |     -- |  5.61e+00 |  7.46e+00 |     -- |  1.86e+01 |  2.71e+01
  813015 |  4.74e-04 |     -- |  4.53e+00 |  6.17e+00 |     -- |  1.97e+01 |  3.02e+01
  817020 |  4.16e-04 |     -- |  6.23e+00 |  7.95e+00 |     -- |  1.88e+01 |  2.77e+01
  821025 |  4.11e-04 |     -- |  5.26e+00 |  6.79e+00 |     -- |  1.87e+01 |  2.79e+01
  825030 |  4.41e-04 |     -- |  5.62e+00 |  7.38e+00 |     -- |  1.96e+01 |  2.88e+01
  829035 |  3.99e-04 |     -- |  5.47e+00 |  7.33e+00 |     -- |  1.85e+01 |  2.73e+01
  833040 |  4.39e-04 |     -- |  4.84e+00 |  6.27e+00 |     -- |  1.93e+01 |  2.90e+01
  837045 |  3.99e-04 |     -- |  5.60e+00 |  7.13e+00 |     -- |  1.86e+01 |  2.74e+01
  841050 |  4.74e-04 |     -- |  4.94e+00 |  6.67e+00 |     -- |  1.98e+01 |  3.01e+01
  845055 |  4.01e-04 |     -- |  6.07e+00 |  7.65e+00 |     -- |  1.86e+01 |  2.73e+01
  849060 |  4.07e-04 |     -- |  5.57e+00 |  7.32e+00 |     -- |  1.84e+01 |  2.76e+01
  853065 |  4.21e-04 |     -- |  5.50e+00 |  7.24e+00 |     -- |  1.89e+01 |  2.81e+01
  857070 |  4.99e-04 |     -- |  4.69e+00 |  6.32e+00 |     -- |  1.98e+01 |  3.09e+01
  861075 |  3.82e-04 |     -- |  6.11e+00 |  7.83e+00 |     -- |  1.80e+01 |  2.65e+01
  865080 |  3.84e-04 |     -- |  4.64e+00 |  6.12e+00 |     -- |  1.84e+01 |  2.70e+01
  869085 |  4.02e-04 |     -- |  5.65e+00 |  7.22e+00 |     -- |  1.87e+01 |  2.74e+01
  873090 |  3.87e-04 |     -- |  4.77e+00 |  6.38e+00 |     -- |  1.84e+01 |  2.71e+01
  877095 |  5.26e-04 |     -- |  6.13e+00 |  8.09e+00 |     -- |  1.88e+01 |  3.14e+01
  881100 |  4.58e-04 |     -- |  5.56e+00 |  7.27e+00 |     -- |  1.97e+01 |  2.94e+01
  885105 |  4.33e-04 |     -- |  6.21e+00 |  8.01e+00 |     -- |  1.92e+01 |  2.83e+01
  889110 |  4.08e-04 |     -- |  6.20e+00 |  7.78e+00 |     -- |  1.86e+01 |  2.75e+01
  893115 |  4.34e-04 |     -- |  6.93e+00 |  8.66e+00 |     -- |  1.89e+01 |  2.81e+01
  897120 |  3.84e-04 |     -- |  6.07e+00 |  7.92e+00 |     -- |  1.82e+01 |  2.66e+01
  901125 |  4.41e-04 |     -- |  5.71e+00 |  7.74e+00 |     -- |  1.89e+01 |  2.87e+01
  905130 |  3.88e-04 |     -- |  6.03e+00 |  7.82e+00 |     -- |  1.83e+01 |  2.67e+01
  909135 |  3.87e-04 |     -- |  5.37e+00 |  7.28e+00 |     -- |  1.84e+01 |  2.68e+01
  913140 |  3.94e-04 |     -- |  4.83e+00 |  6.21e+00 |     -- |  1.83e+01 |  2.74e+01
  917145 |  4.06e-04 |     -- |  5.88e+00 |  7.42e+00 |     -- |  1.88e+01 |  2.75e+01
  921150 |  3.71e-04 |     -- |  4.79e+00 |  6.48e+00 |     -- |  1.80e+01 |  2.64e+01
  925155 |  3.59e-04 |     -- |  5.79e+00 |  7.56e+00 |     -- |  1.74e+01 |  2.57e+01
  929160 |  3.62e-04 |     -- |  5.42e+00 |  7.29e+00 |     -- |  1.78e+01 |  2.59e+01
  933165 |  3.77e-04 |     -- |  5.18e+00 |  6.73e+00 |     -- |  1.81e+01 |  2.66e+01
  937170 |  3.64e-04 |     -- |  4.81e+00 |  6.47e+00 |     -- |  1.78e+01 |  2.62e+01
  941175 |  3.63e-04 |     -- |  5.86e+00 |  7.59e+00 |     -- |  1.76e+01 |  2.58e+01
  945180 |  4.03e-04 |     -- |  5.96e+00 |  7.70e+00 |     -- |  1.83e+01 |  2.73e+01
  949185 |  3.62e-04 |     -- |  5.41e+00 |  7.00e+00 |     -- |  1.76e+01 |  2.60e+01
  953190 |  3.47e-04 |     -- |  5.28e+00 |  6.94e+00 |     -- |  1.75e+01 |  2.54e+01
  957195 |  3.75e-04 |     -- |  5.30e+00 |  7.04e+00 |     -- |  1.79e+01 |  2.65e+01
  961200 |  3.57e-04 |     -- |  5.15e+00 |  6.91e+00 |     -- |  1.75e+01 |  2.58e+01
  965205 |  3.74e-04 |     -- |  5.36e+00 |  7.18e+00 |     -- |  1.80e+01 |  2.64e+01
  969210 |  3.43e-04 |     -- |  6.02e+00 |  7.89e+00 |     -- |  1.72e+01 |  2.50e+01
