global_epoch,stage,phase,stage_epoch,lr_weight,sr_weight,n_structures,amp_ref_rel,amp_pred_total_rel,amp_pred_long_rel,amp_pred_short_rel,corr_total_vs_ref,corr_long_vs_ref,mean_f_long_over_total,mean_q0_abs,mean_q1_norm,mean_q2_norm
270,2,lr_focus,170,10.0,0.1,1000,0.742828369140625,0.0116119384765625,0.000152587890625,0.0114593505859375,0.23901281242198977,0.23709935450743785,0.058054358504712585,0.43649843853712084,0.00020535728304821532,0.0004136115704313852
280,2,lr_focus,180,10.0,0.1,1000,0.742828369140625,0.011199951171875,0.00016689300537109375,0.011033058166503906,0.2390223629036984,0.23899433640964918,0.09375267588347197,0.43114571511745453,0.00020926652906928212,0.0004140387311053928
290,2,lr_focus,190,10.0,0.1,1000,0.742828369140625,0.01099395751953125,0.000171661376953125,0.010823249816894531,0.2389673036860375,0.23864911830540478,0.06746608749777079,0.42879661938548086,0.0002090570410946384,0.0004178930550115183
300,2,lr_focus,200,10.0,0.1,1000,0.742828369140625,0.009677886962890625,0.00018596649169921875,0.009496688842773438,0.23902690610354707,0.2392484639118813,0.10729221965372562,0.44727828121185303,0.00021167515356501098,0.0004168707339849789
310,2,lr_focus,210,10.0,0.1,1000,0.742828369140625,0.010585784912109375,0.00016689300537109375,0.010418891906738281,0.23904545858216233,0.2395950532124712,0.10905244586616755,0.43572108569741247,0.00021132133038190658,0.0004076807997771539
320,2,lr_focus,220,10.0,0.1,1000,0.742828369140625,0.0086212158203125,0.0001811981201171875,0.008440017700195312,0.23904415916896693,0.23758585858370332,0.11206249229609966,0.4265688697993755,0.00021273925818968565,0.0004141047123703174
330,2,lr_focus,230,10.0,0.1,1000,0.742828369140625,0.009029388427734375,0.0001811981201171875,0.008848190307617188,0.23904703228416962,0.238930913318017,0.10823441553115845,0.43798986726999284,0.00021282178543333428,0.0004177513864997309
340,2,lr_focus,240,10.0,0.1,1000,0.742828369140625,0.008235931396484375,0.00018596649169921875,0.008049964904785156,0.23904296771583805,0.23883961047904045,0.10728298862278461,0.4275628205835819,0.00021579539649246727,0.0004144392130547203
350,2,lr_focus,250,10.0,0.1,1000,0.742828369140625,0.009063720703125,0.00018596649169921875,0.008877754211425781,0.23905466870041872,0.2389796570367577,0.10007657010853291,0.41731665313243865,0.00020975087926490232,0.00041570721851894634
360,2,lr_focus,260,10.0,0.1,1000,0.742828369140625,0.008819580078125,0.00018596649169921875,0.008633613586425781,0.23906195911976186,0.23826141264408818,0.11344511006772519,0.4339300063252449,0.0002111349724291358,0.00041083425609394906
370,2,lr_focus,270,10.0,0.1,1000,0.742828369140625,0.007740020751953125,0.00018596649169921875,0.007554054260253906,0.23908480936351711,0.23948734980626138,0.08480511951446533,0.42825149232149123,0.00021261987257457804,0.00041493767662905155
380,2,lr_focus,280,10.0,0.1,1000,0.742828369140625,0.00789642333984375,0.00017642974853515625,0.007719993591308594,0.2390108015432502,0.2385399885710131,0.1157101628407836,0.42805245333909986,0.00021324471397383605,0.00041387600725283845
390,2,lr_focus,290,10.0,0.1,1000,0.742828369140625,0.00738525390625,0.0001811981201171875,0.0072040557861328125,0.23911431059132743,0.24005229115082544,0.12423552090674639,0.4128605825006962,0.00021397846132458653,0.0004071723483793903
400,2,lr_focus,300,10.0,0.1,1000,0.742828369140625,0.0080413818359375,0.000171661376953125,0.007874488830566406,0.2391123848362948,0.23913838951217176,0.15564929677546024,0.41067542603611945,0.00020986962848110123,0.00040638281137216835
410,3,joint_finetune,10,10.0,1.0,1000,0.742828369140625,0.032253265380859375,4.76837158203125e-06,0.032248497009277344,0.24075761479322572,0.2149586600861209,0.003913546648574993,0.44786463263630866,0.00019475680335017388,0.0004971051393658854
420,3,joint_finetune,20,10.0,1.0,1000,0.742828369140625,0.0234375,1.430511474609375e-05,0.023423194885253906,0.24093788952722042,0.2240982728015159,0.006454412180464715,0.4445500763654709,0.0001924223718524445,0.0004804720086394809
430,3,joint_finetune,30,10.0,1.0,1000,0.742828369140625,0.0169830322265625,9.5367431640625e-06,0.016973495483398438,0.24152363220323514,0.1665691674646585,0.009870078370906412,0.44372424551844597,0.0001913283984758891,0.00047423000863636844
440,3,joint_finetune,40,10.0,1.0,1000,0.742828369140625,0.013347625732421875,1.430511474609375e-05,0.013333320617675781,0.2420066490131871,0.23495595344301504,0.008424653786234557,0.4427974824309349,0.00019048091540753377,0.0004690122417814564
450,3,joint_finetune,50,10.0,1.0,1000,0.742828369140625,0.01242828369140625,1.430511474609375e-05,0.012413978576660156,0.24225821801055117,0.2372978533909176,0.01161849488504231,0.44273237746953964,0.00019005853476119228,0.00046702265209751204
460,3,joint_finetune,60,10.0,1.0,1000,0.742828369140625,0.013446807861328125,4.76837158203125e-06,0.013442039489746094,0.24196220315783926,0.21509547550007302,0.007326190936379135,0.44258493480086325,0.00018980997470498552,0.0004652979563397821
470,3,joint_finetune,70,10.0,1.0,1000,0.742828369140625,0.0149688720703125,9.5367431640625e-06,0.014959335327148438,0.2417738929336075,0.20851605148998756,0.014338840062730014,0.4423002937436104,0.0001889701430191053,0.0004629767116275616
480,3,joint_finetune,80,10.0,1.0,1000,0.742828369140625,0.0129241943359375,1.430511474609375e-05,0.012909889221191406,0.2418612534019988,0.2247650596246462,0.014052955765277148,0.442216033488512,0.00018902808525308502,0.0004627669556939509
490,3,joint_finetune,90,10.0,1.0,1000,0.742828369140625,0.013134002685546875,4.76837158203125e-06,0.013129234313964844,0.24188995607676592,0.20574074984878335,0.012047460769303143,0.4423497625589371,0.00018880177139362787,0.0004622127729235217
500,3,joint_finetune,100,10.0,1.0,1000,0.742828369140625,0.0138092041015625,9.5367431640625e-06,0.013799667358398438,0.24177813881193633,0.21797129045404567,0.011122541067190468,0.44237020432949065,0.00018884856688964645,0.0004620476447453257
