global_epoch,stage,phase,stage_epoch,lr_weight,sr_weight,std_q,mean_abs_q,mean_q_mono,std_q_mono,mean_abs_q_mono,mean_q_dipole,std_q_dipole,mean_abs_q_dipole,mean_q_quadrupole,std_q_quadrupole,mean_abs_q_quadrupole,mean_e_short,mean_e_long,mean_e_total,mean_abs_e_short,mean_abs_e_long,mean_abs_e_total,f_long_over_f_total,e_long_over_e_total
5,1,joint_warmup,5,10.0,1.0,0.04560051071538331,0.015981427624694303,-0.14267077930157002,0.024943795583990964,0.14267077930157002,-3.0012522489787675e-07,0.00015961274656990066,0.00010931118787863315,-7.489714334503963e-06,0.0002513225510417879,0.00016682700090683424,40.57019067382812,-40.88922540283203,-0.31903504943847655,40.57019067382812,40.88922540283203,0.49506781005859374,0.0002501773646514481,82.59318132195384
10,1,joint_warmup,10,10.0,1.0,0.04798373127067025,0.01682274454883021,-0.15027898957179142,0.02545482482099593,0.15027898957179142,-3.414752173762864e-07,0.00015240289614651216,0.00010625875206329884,-4.833282705826255e-06,0.0002463712144244111,0.00016138684703753545,40.86998443603515,-40.888361328125,-0.018376899719238282,40.86998443603515,40.888361328125,0.4245140609741211,0.00021629335381909622,96.31803769773742
15,1,joint_warmup,15,10.0,1.0,0.04765306610125362,0.016777032575036724,-0.1498915041410006,0.021578417766459822,0.1498915041410006,-3.756130127630268e-07,0.00014765474318950965,0.00010524395385231728,1.8021976951366434e-06,0.0002441839642754452,0.00015721127207462605,40.71114471435547,-40.888371520996095,-0.17722704315185547,40.71114471435547,40.888371520996095,0.43760257720947265,0.00019567895690455984,93.43722740788053
20,1,joint_warmup,20,10.0,1.0,0.04831716976944306,0.017007932043483116,-0.15200592444493222,0.021714745754257834,0.15200592444493222,-4.0948974679057034e-07,0.00014414505269159543,0.00010373576166920173,3.6668451986490534e-06,0.00023664839934188568,0.0001508512408687518,40.9136748046875,-40.888132385253904,0.02554218292236328,40.9136748046875,40.888132385253904,0.41720198822021487,0.00017857291420680035,98.00560289677148
25,1,joint_warmup,25,10.0,1.0,0.048612500464029235,0.017119510014851888,-0.15301283623622014,0.021354258142784237,0.15301283623622014,-4.49920743285941e-07,0.00014731934018055926,0.00010580223789199805,4.63382862866498e-06,0.00023419449151611423,0.00014906938305267922,40.83165985107422,-40.88801315307617,-0.056353363037109375,40.83165985107422,40.88801315307617,0.4235446014404297,0.00017717949602778053,96.5376798901944
30,1,joint_warmup,30,10.0,1.0,0.047752511457901464,0.016830048732268503,-0.15038216422154352,0.020489377460058647,0.15038216422154352,-5.011074588251993e-07,0.00015564819400760491,0.0001102281296864534,3.35771744676794e-06,0.00023773755273801212,0.0001515179909192599,40.870765380859375,-40.88830328369141,-0.017537940979003908,40.870765380859375,40.88830328369141,0.4126262741088867,0.00018878157117342736,99.09282527389789
35,1,joint_warmup,35,10.0,1.0,0.047689240837649666,0.01680642946357401,-0.15018430988605205,0.020452381224344424,0.15018430988605205,-4.990248055083868e-07,0.00015518728511876718,0.00010954232513904572,3.592458995990455e-06,0.00023341575729187076,0.00014898540859039014,40.713791870117184,-40.888325439453126,-0.17453336334228517,40.713791870117184,40.888325439453126,0.4349852523803711,0.0001928272073797867,93.99933725499847
40,1,joint_warmup,40,10.0,1.0,0.047503369368183355,0.016737248119126018,-0.1495565131994394,0.02064217232972893,0.1495565131994394,-5.066118655332293e-07,0.00015665103184416104,0.00011001675021954072,4.949379033552339e-06,0.00023441001200926994,0.0001497340935927171,41.11748989868164,-40.8883994140625,0.2290903854370117,41.11748989868164,40.8883994140625,0.45557398223876955,0.00016974227115906695,89.75139276639509
45,1,joint_warmup,45,10.0,1.0,0.046789618093524075,0.016503079259497486,-0.1474317167722262,0.019525962197053187,0.1474317167722262,-5.117397425541033e-07,0.00016154341627369452,0.0001125578034000519,5.230866096770534e-06,0.00023647926140535382,0.0001516647139420876,40.45614154052734,-40.88863217163086,-0.4324905548095703,40.45614154052734,40.88863217163086,0.5675592651367187,0.00019212465921263747,72.04292958160279
50,1,joint_warmup,50,10.0,1.0,0.04607450970322246,0.01626522153870672,-0.14531949189993051,0.018251072008691045,0.14531949189993051,-4.884341145113397e-07,0.0001559573203781352,0.00010908335074782371,6.281530033223904e-06,0.00023032569178309178,0.00014805014718037384,40.79909216308594,-40.88886791992188,-0.08977545166015626,40.79909216308594,40.88886791992188,0.4262639312744141,0.0001909810554603142,95.92382775074401
55,1,joint_warmup,55,10.0,1.0,0.04578509168759717,0.016174950615972534,-0.1444888803775494,0.01754664755074009,0.1444888803775494,-5.001665528815908e-07,0.00016101929234676906,0.00011161506042266503,5.736381616085195e-06,0.00023253771845114897,0.00015016571971086356,40.93678567504883,-40.888955169677736,0.047829887390136716,40.93678567504883,40.888955169677736,0.4166901779174805,0.00017808290501502557,98.12795534089888
60,1,joint_warmup,60,10.0,1.0,0.04512867841903671,0.015961678211505598,-0.1425697212952834,0.016141731493078456,0.1425697212952834,-5.032824835954951e-07,0.00016187930348958337,0.00011186061398341106,5.4067846907016175e-06,0.00023194468200004743,0.000149960124034148,41.01229937744141,-40.88916464233399,0.123134765625,41.01229937744141,40.88916464233399,0.4160035705566406,0.00017708050955838892,98.29041752603601
65,1,joint_warmup,65,10.0,1.0,0.04483653467187463,0.01586313572092953,-0.14169035867544322,0.015692663339904402,0.14169035867544322,-4.974345688540966e-07,0.00016069130683539064,0.00011119757153284855,5.126175232446537e-06,0.00022948453802847327,0.00014885376645968511,40.99609506225586,-40.889263671875,0.10683130645751954,40.99609506225586,40.889263671875,0.4090925064086914,0.00017145809693361636,99.95114315544521
70,1,joint_warmup,70,10.0,1.0,0.04457391208756713,0.015763355589320516,-0.14079218673706054,0.01614111452315797,0.14079218673706054,-5.056791661235575e-07,0.00016139183133993,0.00011130446157394312,4.651689178381975e-06,0.00022908058181815422,0.0001488199206498953,40.8305859375,-40.8893720703125,-0.05878555297851563,40.8305859375,40.8893720703125,0.41700379943847654,0.00016756999925431596,98.05515471411236
75,1,joint_warmup,75,10.0,1.0,0.04425342819377369,0.015652051012740177,-0.1398079969699566,0.01580980211189481,0.1398079969699566,-4.951533874890839e-07,0.00015961048388358294,0.00011040923018486072,3.826387262401672e-06,0.00022423428888729377,0.00014584682675508351,40.86387252807617,-40.889484161376956,-0.025611457824707032,40.86387252807617,40.889484161376956,0.4107849655151367,0.00015369595974514785,99.53987510253766
