atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.7543902397e-01,-5.0498849154e-01,1.4437766746e-02,8.6139529943e-01,5.2737873793e-01,8.2987409830e-01,-7.0961838961e-01,1.1459287405e+00,4.6494570374e-01,-7.9633796215e-01,-1.3310610056e+00,1.9342449307e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5002429485e+00,-9.5285038697e-04,4.3846140616e-03,3.3297815826e-03,3.9935046807e-03,-2.0326826721e-02,1.8317602575e-02,-1.1696172878e-02,8.2891602069e-03,1.1390279979e-02,8.1073927879e-01,2.0132736862e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5004647970e+00,-1.6498228069e-03,-2.0883271936e-03,6.0198912397e-03,1.9664370921e-03,-2.1632671356e-02,1.1348801665e-02,-1.5335414559e-02,6.7422026768e-03,8.5712252185e-03,8.0509227514e-01,2.0238856971e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0583522320e-01,-3.1511504203e-02,-3.7186089903e-02,9.3480117619e-02,6.3070333563e-03,-1.7912650947e-03,4.8418615013e-02,2.1027652547e-02,-4.0917955339e-03,3.6375440657e-02,-7.3409342766e-01,2.9932370782e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.8190681934e-01,-6.3466792926e-03,1.8750665709e-02,-5.5148177780e-03,1.2293160893e-02,9.1530278325e-02,9.4732567668e-02,-5.9558343142e-02,-2.8007164598e-02,5.0428658724e-02,-4.0157815814e-01,2.7065709233e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.8472170830e-01,-7.1096341126e-03,6.4438846894e-03,8.8871819898e-03,1.1121836491e-02,1.0833907872e-01,5.5978108197e-02,-1.2509342283e-02,-9.8234161735e-02,3.0595321208e-02,-4.5181399584e-01,3.5835805535e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0195758343e-01,-8.3737801760e-03,2.8744896408e-03,1.4434867771e-03,9.1952085495e-03,7.3171749711e-02,9.6852658316e-03,6.2519637868e-03,2.6398906484e-02,4.8731945455e-02,-6.8609362841e-01,3.5043507814e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.9815301895e-01,-5.4503246211e-03,-3.3246937674e-03,-1.3738290872e-03,2.0107159391e-02,3.3555869013e-02,9.0006411076e-02,-6.0384415090e-02,7.5559772551e-02,-4.1282488964e-03,-6.3929170370e-01,3.9484003186e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.9797080755e-01,-4.0351692587e-03,-1.0082264198e-03,1.3251340948e-02,1.9767748192e-02,6.1477232724e-02,1.0253419727e-01,-7.9273022711e-03,-2.3562340066e-03,3.8990389556e-02,-6.3763725758e-01,4.3024855852e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.1645766497e-01,-2.3228336126e-02,2.5995638222e-02,-7.6270885766e-02,2.4482415989e-02,9.7277518362e-03,-2.1499188617e-02,2.4091245607e-02,3.4148231149e-02,1.6119245440e-02,-8.5294574499e-01,2.9621091485e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5026016235e+00,-2.6985963341e-03,6.5844575875e-03,-2.1382507402e-03,1.2739414815e-03,-8.5684834048e-03,-2.7612444013e-02,1.2444343418e-02,6.6618779674e-03,1.2249293737e-02,8.1868147850e-01,2.0514094830e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5011755228e+00,-1.5495961998e-03,-1.7447039136e-04,-6.2153460458e-03,3.0450404156e-03,-1.7660979182e-02,-2.2709531710e-02,9.7164185718e-03,2.4916375987e-03,1.3524209149e-02,8.1367731094e-01,2.0438832045e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,7.4536496401e-01,-4.6266737580e-01,4.9642747641e-01,-6.7468845844e-01,5.1533722878e-01,7.4354016781e-01,8.9242780209e-01,-2.2120440006e-01,-9.3596529961e-01,-1.0293139219e+00,-1.0938248634e+00,3.2776141167e-01
