atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.9268288612e-01,-5.0037688017e-01,1.7219021916e-02,8.7030088902e-01,5.3278124332e-01,8.4837442636e-01,-7.2975558043e-01,1.1711910963e+00,4.7363728285e-01,-8.1683915854e-01,-1.3302651644e+00,2.0051953197e-01
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5357061625e+00,-7.8919169027e-04,4.2922459543e-03,3.5711156670e-03,4.0535121225e-03,-2.1422807127e-02,1.7872506753e-02,-1.1787671596e-02,9.0847183019e-03,1.0948493145e-02,8.0860978365e-01,2.0795509219e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,-1.5368285179e+00,-1.4299715403e-03,-1.7382318620e-03,5.9275357053e-03,2.0876247436e-03,-2.1176800132e-02,1.2022837996e-02,-1.4477409422e-02,7.2955219075e-03,8.5151251405e-03,8.0332368612e-01,2.0868977904e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.1438264847e-01,-3.3094394952e-02,-3.7719726562e-02,9.6637636423e-02,6.3427090645e-03,-2.6497058570e-05,4.8259191215e-02,2.1466409788e-02,-5.2798506804e-03,3.6249347031e-02,-7.4024248123e-01,3.0714046955e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.8719571829e-01,-6.6186022013e-03,1.7363950610e-02,-6.0390844010e-03,1.0913286358e-02,9.3877308071e-02,9.6426099539e-02,-5.9684712440e-02,-2.9249321669e-02,5.1437474787e-02,-4.0843585134e-01,2.7713301778e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.9047856331e-01,-7.5033227913e-03,5.6613115594e-03,8.9000863954e-03,1.0414559394e-02,1.1022454500e-01,5.7719308883e-02,-1.3546427712e-02,-9.8320372403e-02,3.0342586339e-02,-4.5945546031e-01,3.6449548602e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.1023237705e-01,-8.9008128271e-03,2.9829225969e-03,1.5968412627e-03,9.5010884106e-03,7.3565997183e-02,9.4511723146e-03,6.3202977180e-03,2.6627514511e-02,4.9193896353e-02,-6.9488626719e-01,3.5566517711e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0587646961e-01,-5.7466467842e-03,-3.0042016879e-03,-1.5630599810e-03,1.9728560001e-02,3.4433659166e-02,9.1226786375e-02,-6.1615038663e-02,7.5848057866e-02,-4.4359825552e-03,-6.4718401432e-01,4.0306743979e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.0570033789e-01,-4.2089810595e-03,-1.2608597754e-03,1.3200583868e-02,1.9019927830e-02,6.2330212444e-02,1.0390421003e-01,-7.5274445117e-03,-1.9721062854e-03,3.9476040751e-02,-6.4549624920e-01,4.3788668513e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.2678053379e-01,-2.4489073083e-02,2.7253573760e-02,-7.9243250191e-02,2.5043550879e-02,9.9073862657e-03,-2.0851684734e-02,2.3400453851e-02,3.4857589751e-02,1.6345486045e-02,-8.6328917742e-01,3.0434808135e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5375660658e+00,-2.3954990320e-03,6.4185587689e-03,-2.2346617188e-03,1.3157766080e-03,-9.2891622335e-03,-2.7545524761e-02,1.2438191101e-02,5.5818497203e-03,1.1695907451e-02,8.1650435925e-01,2.1146836877e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,-1.5365346670e+00,-1.3336220291e-03,7.3680680543e-06,-6.1453641392e-03,3.0170213431e-03,-1.6902018338e-02,-2.3125076666e-02,9.9951950833e-03,2.1196694579e-03,1.2776146643e-02,8.1174606085e-01,2.1076381207e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,7.5820899010e-01,-4.5949417353e-01,5.0189179182e-01,-6.8235844374e-01,5.1882416010e-01,7.5890719891e-01,9.1219484806e-01,-2.2613675892e-01,-9.6149390936e-01,-1.0561624765e+00,-1.0893151760e+00,3.3629345894e-01
