Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  957195 |  3.81e-04 |     -- |  4.85e+00 |  6.29e+00 |     -- |  1.81e+01 |  2.69e+01
  961200 |  3.76e-04 |     -- |  5.24e+00 |  6.92e+00 |     -- |  1.81e+01 |  2.65e+01
  965205 |  3.86e-04 |     -- |  5.59e+00 |  7.18e+00 |     -- |  1.82e+01 |  2.68e+01
  969210 |  4.31e-04 |     -- |  5.04e+00 |  6.79e+00 |     -- |  1.87e+01 |  2.86e+01
  973215 |  4.13e-04 |     -- |  5.28e+00 |  7.01e+00 |     -- |  1.85e+01 |  2.79e+01
  977220 |  4.34e-04 |     -- |  6.26e+00 |  8.31e+00 |     -- |  1.90e+01 |  2.83e+01
  981225 |  4.18e-04 |     -- |  4.44e+00 |  5.81e+00 |     -- |  1.92e+01 |  2.83e+01
  985230 |  3.87e-04 |     -- |  5.30e+00 |  7.11e+00 |     -- |  1.82e+01 |  2.69e+01
  989235 |  3.98e-04 |     -- |  5.70e+00 |  7.08e+00 |     -- |  1.86e+01 |  2.73e+01
  993240 |  3.84e-04 |     -- |  5.92e+00 |  7.49e+00 |     -- |  1.80e+01 |  2.67e+01
  997245 |  3.75e-04 |     -- |  4.31e+00 |  6.01e+00 |     -- |  1.81e+01 |  2.67e+01
 1001250 |  3.57e-04 |     -- |  5.95e+00 |  7.79e+00 |     -- |  1.74e+01 |  2.56e+01
 1005255 |  3.78e-04 |     -- |  5.13e+00 |  6.77e+00 |     -- |  1.80e+01 |  2.66e+01
 1009260 |  3.91e-04 |     -- |  5.07e+00 |  6.56e+00 |     -- |  1.82e+01 |  2.72e+01
 1013265 |  3.65e-04 |     -- |  4.88e+00 |  6.44e+00 |     -- |  1.79e+01 |  2.63e+01
 1017270 |  3.91e-04 |     -- |  5.12e+00 |  6.75e+00 |     -- |  1.83e+01 |  2.71e+01
 1021275 |  3.59e-04 |     -- |  4.58e+00 |  6.20e+00 |     -- |  1.77e+01 |  2.61e+01
 1025280 |  3.68e-04 |     -- |  5.28e+00 |  6.83e+00 |     -- |  1.79e+01 |  2.63e+01
 1029285 |  3.64e-04 |     -- |  4.66e+00 |  6.18e+00 |     -- |  1.79e+01 |  2.62e+01
 1033290 |  3.89e-04 |     -- |  4.63e+00 |  6.03e+00 |     -- |  1.83e+01 |  2.72e+01
 1037295 |  3.53e-04 |     -- |  5.59e+00 |  7.15e+00 |     -- |  1.74e+01 |  2.56e+01
 1041300 |  3.33e-04 |     -- |  5.60e+00 |  7.31e+00 |     -- |  1.71e+01 |  2.47e+01
 1045305 |  3.75e-04 |     -- |  5.67e+00 |  7.16e+00 |     -- |  1.78e+01 |  2.64e+01
 1049310 |  3.36e-04 |     -- |  4.93e+00 |  6.59e+00 |     -- |  1.70e+01 |  2.51e+01
 1053315 |  3.28e-04 |     -- |  4.68e+00 |  6.24e+00 |     -- |  1.69e+01 |  2.48e+01
 1057320 |  3.64e-04 |     -- |  3.91e+00 |  5.47e+00 |     -- |  1.77e+01 |  2.64e+01
 1061325 |  5.06e-04 |     -- |  4.81e+00 |  6.66e+00 |     -- |  1.94e+01 |  3.11e+01
 1065330 |  3.81e-04 |     -- |  5.16e+00 |  6.79e+00 |     -- |  1.80e+01 |  2.68e+01
 1069335 |  3.53e-04 |     -- |  4.78e+00 |  6.26e+00 |     -- |  1.74e+01 |  2.58e+01
 1073340 |  3.23e-04 |     -- |  5.13e+00 |  6.61e+00 |     -- |  1.70e+01 |  2.46e+01
 1077345 |  3.51e-04 |     -- |  5.58e+00 |  7.51e+00 |     -- |  1.71e+01 |  2.54e+01
 1081350 |  3.71e-04 |     -- |  5.03e+00 |  6.69e+00 |     -- |  1.74e+01 |  2.64e+01
 1085355 |  3.52e-04 |     -- |  5.26e+00 |  6.97e+00 |     -- |  1.74e+01 |  2.56e+01
 1089360 |  3.47e-04 |     -- |  5.65e+00 |  7.51e+00 |     -- |  1.73e+01 |  2.52e+01
 1093365 |  1.14e-03 |     -- |  4.74e+00 |  7.43e+00 |     -- |  2.05e+01 |  4.72e+01
 1097370 |  2.50e-04 |     -- |  2.42e+00 |  3.83e+00 |     -- |  1.45e+01 |  2.20e+01
 1101375 |  2.39e-04 |     -- |  2.27e+00 |  3.67e+00 |     -- |  1.40e+01 |  2.16e+01
 1105380 |  2.20e-04 |     -- |  2.41e+00 |  3.85e+00 |     -- |  1.39e+01 |  2.06e+01
 1109385 |  2.19e-04 |     -- |  2.70e+00 |  4.07e+00 |     -- |  1.37e+01 |  2.05e+01
 1113390 |  2.09e-04 |     -- |  2.37e+00 |  3.70e+00 |     -- |  1.35e+01 |  2.01e+01
 1117395 |  2.18e-04 |     -- |  2.63e+00 |  4.05e+00 |     -- |  1.37e+01 |  2.05e+01
 1121400 |  2.24e-04 |     -- |  3.10e+00 |  4.48e+00 |     -- |  1.37e+01 |  2.07e+01
 1125405 |  2.13e-04 |     -- |  2.51e+00 |  3.87e+00 |     -- |  1.37e+01 |  2.03e+01
 1129410 |  2.24e-04 |     -- |  2.64e+00 |  4.04e+00 |     -- |  1.40e+01 |  2.08e+01
 1133415 |  2.14e-04 |     -- |  2.94e+00 |  4.31e+00 |     -- |  1.37e+01 |  2.02e+01
 1137420 |  2.15e-04 |     -- |  2.80e+00 |  4.13e+00 |     -- |  1.38e+01 |  2.03e+01
 1141425 |  2.28e-04 |     -- |  3.33e+00 |  4.67e+00 |     -- |  1.39e+01 |  2.08e+01
 1145430 |  2.16e-04 |     -- |  3.13e+00 |  4.63e+00 |     -- |  1.39e+01 |  2.03e+01
 1149435 |  2.14e-04 |     -- |  2.69e+00 |  4.17e+00 |     -- |  1.40e+01 |  2.03e+01
 1153440 |  2.52e-04 |     -- |  3.07e+00 |  4.34e+00 |     -- |  1.48e+01 |  2.20e+01
 1157445 |  2.42e-04 |     -- |  3.03e+00 |  4.35e+00 |     -- |  1.45e+01 |  2.16e+01
 1161450 |  2.52e-04 |     -- |  3.37e+00 |  4.71e+00 |     -- |  1.50e+01 |  2.20e+01
 1165455 |  2.88e-04 |     -- |  4.31e+00 |  5.95e+00 |     -- |  1.53e+01 |  2.33e+01
 1169460 |  2.52e-04 |     -- |  3.67e+00 |  5.08e+00 |     -- |  1.51e+01 |  2.19e+01
 1173465 |  2.66e-04 |     -- |  3.45e+00 |  4.99e+00 |     -- |  1.53e+01 |  2.25e+01
 1177470 |  2.76e-04 |     -- |  3.86e+00 |  5.38e+00 |     -- |  1.56e+01 |  2.29e+01
 1181475 |  2.87e-04 |     -- |  3.25e+00 |  4.62e+00 |     -- |  1.58e+01 |  2.35e+01
 1185480 |  2.92e-04 |     -- |  3.73e+00 |  5.17e+00 |     -- |  1.59e+01 |  2.36e+01
 1189485 |  3.02e-04 |     -- |  4.70e+00 |  6.18e+00 |     -- |  1.62e+01 |  2.38e+01
 1193490 |  3.03e-04 |     -- |  4.44e+00 |  6.22e+00 |     -- |  1.62e+01 |  2.38e+01
 1197495 |  2.92e-04 |     -- |  3.82e+00 |  5.24e+00 |     -- |  1.62e+01 |  2.36e+01
 1201500 |  2.83e-04 |     -- |  5.46e+00 |  7.11e+00 |     -- |  1.59e+01 |  2.27e+01
 1205505 |  3.10e-04 |     -- |  4.42e+00 |  5.89e+00 |     -- |  1.65e+01 |  2.42e+01
 1209510 |  2.95e-04 |     -- |  5.56e+00 |  6.99e+00 |     -- |  1.62e+01 |  2.32e+01
 1213515 |  2.90e-04 |     -- |  4.40e+00 |  6.27e+00 |     -- |  1.60e+01 |  2.32e+01
 1217520 |  3.49e-04 |     -- |  4.78e+00 |  6.25e+00 |     -- |  1.73e+01 |  2.57e+01
 1221525 |  3.19e-04 |     -- |  5.49e+00 |  7.05e+00 |     -- |  1.64e+01 |  2.42e+01
 1225530 |  2.97e-04 |     -- |  4.65e+00 |  6.18e+00 |     -- |  1.63e+01 |  2.36e+01
 1229535 |  3.31e-04 |     -- |  4.75e+00 |  6.64e+00 |     -- |  1.66e+01 |  2.48e+01
 1233540 |  2.95e-04 |     -- |  4.81e+00 |  6.40e+00 |     -- |  1.61e+01 |  2.34e+01
 1237545 |  3.00e-04 |     -- |  5.23e+00 |  6.83e+00 |     -- |  1.61e+01 |  2.35e+01
 1241550 |  3.34e-04 |     -- |  4.70e+00 |  6.23e+00 |     -- |  1.67e+01 |  2.51e+01
 1245555 |  3.03e-04 |     -- |  5.35e+00 |  7.07e+00 |     -- |  1.62e+01 |  2.36e+01
 1249560 |  2.95e-04 |     -- |  5.21e+00 |  6.81e+00 |     -- |  1.60e+01 |  2.33e+01
 1253565 |  3.44e-04 |     -- |  4.05e+00 |  5.84e+00 |     -- |  1.69e+01 |  2.56e+01
 1257570 |  2.95e-04 |     -- |  5.02e+00 |  6.49e+00 |     -- |  1.57e+01 |  2.34e+01
 1261575 |  2.98e-04 |     -- |  4.09e+00 |  5.60e+00 |     -- |  1.59e+01 |  2.38e+01
 1265580 |  2.75e-04 |     -- |  4.89e+00 |  6.23e+00 |     -- |  1.55e+01 |  2.26e+01
 1269585 |  2.98e-04 |     -- |  4.95e+00 |  6.49e+00 |     -- |  1.59e+01 |  2.36e+01
 1273590 |  2.81e-04 |     -- |  4.79e+00 |  6.23e+00 |     -- |  1.58e+01 |  2.29e+01
 1277595 |  2.77e-04 |     -- |  4.21e+00 |  5.59e+00 |     -- |  1.57e+01 |  2.29e+01
 1281600 |  2.85e-04 |     -- |  4.39e+00 |  6.09e+00 |     -- |  1.60e+01 |  2.31e+01
 1285605 |  2.91e-04 |     -- |  4.14e+00 |  5.73e+00 |     -- |  1.59e+01 |  2.34e+01
 1289610 |  3.64e-04 |     -- |  4.19e+00 |  5.87e+00 |     -- |  1.64e+01 |  2.64e+01
 1293615 |  4.00e-04 |     -- |  3.94e+00 |  5.44e+00 |     -- |  1.76e+01 |  2.78e+01
 1297620 |  2.52e-04 |     -- |  3.71e+00 |  5.12e+00 |     -- |  1.46e+01 |  2.18e+01
 1301625 |  2.28e-04 |     -- |  3.69e+00 |  5.03e+00 |     -- |  1.42e+01 |  2.08e+01
 1305630 |  2.31e-04 |     -- |  3.39e+00 |  4.71e+00 |     -- |  1.43e+01 |  2.10e+01
 1309635 |  2.47e-04 |     -- |  5.09e+00 |  6.51e+00 |     -- |  1.45e+01 |  2.13e+01
 1313640 |  2.68e-04 |     -- |  4.24e+00 |  5.80e+00 |     -- |  1.48e+01 |  2.24e+01
 1317645 |  2.48e-04 |     -- |  4.46e+00 |  5.75e+00 |     -- |  1.48e+01 |  2.15e+01
 1321650 |  2.66e-04 |     -- |  5.31e+00 |  7.09e+00 |     -- |  1.51e+01 |  2.20e+01
 1325655 |  2.65e-04 |     -- |  4.32e+00 |  5.69e+00 |     -- |  1.51e+01 |  2.23e+01
 1329660 |  2.73e-04 |     -- |  4.34e+00 |  5.89e+00 |     -- |  1.55e+01 |  2.26e+01
 1333665 |  2.95e-04 |     -- |  3.98e+00 |  5.47e+00 |     -- |  1.59e+01 |  2.37e+01
 1337670 |  2.79e-04 |     -- |  4.97e+00 |  6.49e+00 |     -- |  1.56e+01 |  2.27e+01
 1341675 |  2.94e-04 |     -- |  5.43e+00 |  7.10e+00 |     -- |  1.58e+01 |  2.32e+01
 1345680 |  2.93e-04 |     -- |  5.44e+00 |  7.22e+00 |     -- |  1.58e+01 |  2.31e+01
 1349685 |  2.78e-04 |     -- |  5.10e+00 |  6.72e+00 |     -- |  1.56e+01 |  2.26e+01
 1353690 |  2.76e-04 |     -- |  5.11e+00 |  6.65e+00 |     -- |  1.56e+01 |  2.25e+01
 1357695 |  2.80e-04 |     -- |  4.01e+00 |  5.46e+00 |     -- |  1.60e+01 |  2.30e+01
 1361700 |  2.82e-04 |     -- |  4.59e+00 |  6.34e+00 |     -- |  1.56e+01 |  2.29e+01
 1365705 |  3.05e-04 |     -- |  4.43e+00 |  6.02e+00 |     -- |  1.61e+01 |  2.40e+01
 1369710 |  2.81e-04 |     -- |  4.49e+00 |  5.99e+00 |     -- |  1.57e+01 |  2.29e+01
 1373715 |  2.79e-04 |     -- |  4.24e+00 |  5.77e+00 |     -- |  1.57e+01 |  2.29e+01
 1377720 |  2.94e-04 |     -- |  4.22e+00 |  5.69e+00 |     -- |  1.61e+01 |  2.36e+01
 1381725 |  3.13e-04 |     -- |  4.65e+00 |  6.13e+00 |     -- |  1.64e+01 |  2.43e+01
 1385730 |  3.20e-04 |     -- |  4.62e+00 |  6.23e+00 |     -- |  1.68e+01 |  2.45e+01
 1389735 |  2.95e-04 |     -- |  4.95e+00 |  6.50e+00 |     -- |  1.60e+01 |  2.34e+01
 1393740 |  3.00e-04 |     -- |  4.01e+00 |  5.49e+00 |     -- |  1.62e+01 |  2.39e+01
 1397745 |  2.73e-04 |     -- |  4.54e+00 |  6.29e+00 |     -- |  1.56e+01 |  2.25e+01
 1401750 |  3.27e-04 |     -- |  4.43e+00 |  5.81e+00 |     -- |  1.65e+01 |  2.49e+01
 1405755 |  3.08e-04 |     -- |  6.29e+00 |  8.21e+00 |     -- |  1.60e+01 |  2.34e+01
 1409760 |  2.84e-04 |     -- |  6.92e+00 |  8.89e+00 |     -- |  1.55e+01 |  2.21e+01
 1413765 |  2.85e-04 |     -- |  5.26e+00 |  7.01e+00 |     -- |  1.57e+01 |  2.28e+01
 1417770 |  2.84e-04 |     -- |  5.26e+00 |  6.87e+00 |     -- |  1.57e+01 |  2.28e+01
 1421775 |  2.66e-04 |     -- |  4.92e+00 |  6.47e+00 |     -- |  1.53e+01 |  2.21e+01
 1425780 |  2.76e-04 |     -- |  4.97e+00 |  6.49e+00 |     -- |  1.56e+01 |  2.26e+01
 1429785 |  2.80e-04 |     -- |  4.85e+00 |  6.42e+00 |     -- |  1.56e+01 |  2.28e+01
 1433790 |  2.65e-04 |     -- |  5.96e+00 |  7.69e+00 |     -- |  1.51e+01 |  2.17e+01
 1437795 |  2.77e-04 |     -- |  5.29e+00 |  6.73e+00 |     -- |  1.54e+01 |  2.26e+01
 1441800 |  2.79e-04 |     -- |  4.73e+00 |  6.22e+00 |     -- |  1.55e+01 |  2.28e+01
 1445805 |  2.70e-04 |     -- |  4.88e+00 |  6.31e+00 |     -- |  1.54e+01 |  2.24e+01
 1449810 |  2.56e-04 |     -- |  4.69e+00 |  6.23e+00 |     -- |  1.50e+01 |  2.17e+01
 1453815 |  2.93e-04 |     -- |  3.83e+00 |  5.15e+00 |     -- |  1.60e+01 |  2.36e+01
 1457820 |  7.32e-04 |     -- |  4.17e+00 |  5.64e+00 |     -- |  1.66e+01 |  3.79e+01
 1461825 |  2.16e-04 |     -- |  3.82e+00 |  5.13e+00 |     -- |  1.41e+01 |  2.01e+01
 1465830 |  1.93e-04 |     -- |  4.01e+00 |  5.52e+00 |     -- |  1.32e+01 |  1.89e+01
 1469835 |  2.00e-04 |     -- |  3.47e+00 |  4.88e+00 |     -- |  1.35e+01 |  1.94e+01
 1473840 |  2.10e-04 |     -- |  4.73e+00 |  6.11e+00 |     -- |  1.37e+01 |  1.96e+01
 1477845 |  2.12e-04 |     -- |  3.73e+00 |  5.06e+00 |     -- |  1.38e+01 |  1.99e+01
 1481850 |  2.06e-04 |     -- |  3.74e+00 |  5.14e+00 |     -- |  1.37e+01 |  1.96e+01
 1485855 |  2.02e-04 |     -- |  3.92e+00 |  5.49e+00 |     -- |  1.36e+01 |  1.93e+01
 1489860 |  2.17e-04 |     -- |  4.10e+00 |  5.48e+00 |     -- |  1.37e+01 |  2.01e+01
 1493865 |  2.13e-04 |     -- |  4.61e+00 |  6.21e+00 |     -- |  1.39e+01 |  1.97e+01
 1497870 |  2.27e-04 |     -- |  4.12e+00 |  5.74e+00 |     -- |  1.42e+01 |  2.05e+01
 1501875 |  2.40e-04 |     -- |  4.24e+00 |  5.65e+00 |     -- |  1.46e+01 |  2.11e+01
 1505880 |  2.54e-04 |     -- |  4.53e+00 |  5.97e+00 |     -- |  1.48e+01 |  2.18e+01
 1509885 |  2.42e-04 |     -- |  4.32e+00 |  6.05e+00 |     -- |  1.46e+01 |  2.12e+01
 1513890 |  2.51e-04 |     -- |  4.01e+00 |  5.51e+00 |     -- |  1.48e+01 |  2.17e+01
 1517895 |  2.43e-04 |     -- |  5.31e+00 |  6.86e+00 |     -- |  1.47e+01 |  2.10e+01
 1521900 |  3.62e-03 |     -- |  1.40e+01 |  2.85e+01 |     -- |  2.81e+01 |  8.02e+01
 1525905 |  1.60e-04 |     -- |  1.90e+00 |  3.34e+00 |     -- |  1.21e+01 |  1.76e+01
 1529910 |  1.38e-04 |     -- |  1.98e+00 |  3.38e+00 |     -- |  1.12e+01 |  1.63e+01
 1533915 |  1.18e-04 |     -- |  2.03e+00 |  3.58e+00 |     -- |  1.02e+01 |  1.49e+01
 1537920 |  1.15e-04 |     -- |  2.09e+00 |  3.56e+00 |     -- |  1.01e+01 |  1.47e+01
 1541925 |  1.18e-04 |     -- |  2.44e+00 |  3.81e+00 |     -- |  1.02e+01 |  1.49e+01
 1545930 |  1.07e-04 |     -- |  2.04e+00 |  3.54e+00 |     -- |  9.82e+00 |  1.42e+01
 1549935 |  1.10e-04 |     -- |  2.71e+00 |  4.09e+00 |     -- |  9.79e+00 |  1.43e+01
 1553940 |  1.03e-04 |     -- |  2.66e+00 |  4.04e+00 |     -- |  9.54e+00 |  1.37e+01
 1557945 |  1.05e-04 |     -- |  2.71e+00 |  4.08e+00 |     -- |  9.67e+00 |  1.39e+01
 1561950 |  1.07e-04 |     -- |  2.95e+00 |  4.28e+00 |     -- |  9.57e+00 |  1.40e+01
 1565955 |  1.05e-04 |     -- |  2.15e+00 |  3.54e+00 |     -- |  9.76e+00 |  1.40e+01
 1569960 |  1.12e-04 |     -- |  2.55e+00 |  3.97e+00 |     -- |  9.86e+00 |  1.45e+01
 1573965 |  1.09e-04 |     -- |  2.42e+00 |  3.83e+00 |     -- |  9.84e+00 |  1.43e+01
 1577970 |  1.22e-04 |     -- |  2.30e+00 |  3.69e+00 |     -- |  1.02e+01 |  1.52e+01
 1581975 |  1.28e-04 |     -- |  2.56e+00 |  3.99e+00 |     -- |  1.02e+01 |  1.55e+01
 1585980 |  1.16e-04 |     -- |  2.24e+00 |  3.66e+00 |     -- |  1.01e+01 |  1.48e+01
 1589985 |  1.35e-04 |     -- |  2.51e+00 |  3.90e+00 |     -- |  1.06e+01 |  1.59e+01
 1593990 |  1.30e-04 |     -- |  2.42e+00 |  3.74e+00 |     -- |  1.06e+01 |  1.57e+01
 1597995 |  1.38e-04 |     -- |  2.41e+00 |  3.76e+00 |     -- |  1.07e+01 |  1.62e+01
 1602000 |  1.39e-04 |     -- |  2.80e+00 |  4.20e+00 |     -- |  1.07e+01 |  1.61e+01
 1606005 |  1.49e-04 |     -- |  2.76e+00 |  4.05e+00 |     -- |  1.09e+01 |  1.68e+01
 1610010 |  1.42e-04 |     -- |  2.68e+00 |  4.06e+00 |     -- |  1.10e+01 |  1.64e+01
 1614015 |  1.38e-04 |     -- |  2.73e+00 |  4.01e+00 |     -- |  1.10e+01 |  1.61e+01
 1618020 |  1.39e-04 |     -- |  2.87e+00 |  4.28e+00 |     -- |  1.09e+01 |  1.61e+01
 1622025 |  1.37e-04 |     -- |  2.96e+00 |  4.30e+00 |     -- |  1.09e+01 |  1.60e+01
 1626030 |  1.84e-04 |     -- |  2.44e+00 |  3.81e+00 |     -- |  1.20e+01 |  1.88e+01
 1630035 |  1.75e-04 |     -- |  3.05e+00 |  4.46e+00 |     -- |  1.19e+01 |  1.82e+01
 1634040 |  1.79e-04 |     -- |  2.64e+00 |  4.00e+00 |     -- |  1.22e+01 |  1.85e+01
 1638045 |  1.67e-04 |     -- |  2.86e+00 |  4.32e+00 |     -- |  1.19e+01 |  1.77e+01
 1642050 |  1.63e-04 |     -- |  2.72e+00 |  4.24e+00 |     -- |  1.20e+01 |  1.75e+01
 1646055 |  1.62e-04 |     -- |  3.30e+00 |  4.68e+00 |     -- |  1.19e+01 |  1.74e+01
 1650060 |  1.70e-04 |     -- |  2.73e+00 |  4.09e+00 |     -- |  1.23e+01 |  1.80e+01
 1654065 |  1.88e-04 |     -- |  3.32e+00 |  4.78e+00 |     -- |  1.26e+01 |  1.88e+01
 1658070 |  1.73e-04 |     -- |  2.70e+00 |  4.15e+00 |     -- |  1.24e+01 |  1.81e+01
 1662075 |  1.93e-04 |     -- |  3.48e+00 |  4.83e+00 |     -- |  1.29e+01 |  1.91e+01
 1666080 |  1.81e-04 |     -- |  3.67e+00 |  5.09e+00 |     -- |  1.28e+01 |  1.83e+01
 1670085 |  1.80e-04 |     -- |  3.00e+00 |  4.50e+00 |     -- |  1.27e+01 |  1.84e+01
 1674090 |  2.08e-04 |     -- |  3.61e+00 |  5.03e+00 |     -- |  1.33e+01 |  1.98e+01
 1678095 |  1.96e-04 |     -- |  3.39e+00 |  4.76e+00 |     -- |  1.31e+01 |  1.92e+01
 1682100 |  2.07e-04 |     -- |  3.90e+00 |  5.29e+00 |     -- |  1.34e+01 |  1.96e+01
 1686105 |  2.15e-04 |     -- |  4.45e+00 |  5.97e+00 |     -- |  1.36e+01 |  1.98e+01
 1690110 |  2.23e-04 |     -- |  4.42e+00 |  5.71e+00 |     -- |  1.37e+01 |  2.03e+01
 1694115 |  2.23e-04 |     -- |  3.70e+00 |  5.21e+00 |     -- |  1.37e+01 |  2.05e+01
 1698120 |  6.29e-04 |     -- |  3.46e+00 |  4.85e+00 |     -- |  1.68e+01 |  3.51e+01
 1702125 |  1.49e-04 |     -- |  3.09e+00 |  4.49e+00 |     -- |  1.16e+01 |  1.67e+01
 1706130 |  1.30e-04 |     -- |  3.12e+00 |  4.46e+00 |     -- |  1.09e+01 |  1.55e+01
 1710135 |  1.27e-04 |     -- |  3.33e+00 |  4.71e+00 |     -- |  1.08e+01 |  1.52e+01
 1714140 |  1.31e-04 |     -- |  3.69e+00 |  4.93e+00 |     -- |  1.09e+01 |  1.54e+01
 1718145 |  1.34e-04 |     -- |  3.88e+00 |  5.31e+00 |     -- |  1.10e+01 |  1.55e+01
 1722150 |  1.40e-04 |     -- |  4.06e+00 |  5.69e+00 |     -- |  1.11e+01 |  1.57e+01
 1726155 |  1.34e-04 |     -- |  4.20e+00 |  5.64e+00 |     -- |  1.09e+01 |  1.53e+01
 1730160 |  1.43e-04 |     -- |  3.41e+00 |  4.86e+00 |     -- |  1.14e+01 |  1.62e+01
 1734165 |  1.43e-04 |     -- |  3.82e+00 |  5.14e+00 |     -- |  1.14e+01 |  1.61e+01
 1738170 |  1.43e-04 |     -- |  3.76e+00 |  5.28e+00 |     -- |  1.14e+01 |  1.61e+01
 1742175 |  1.61e-04 |     -- |  4.27e+00 |  5.91e+00 |     -- |  1.19e+01 |  1.70e+01
 1746180 |  1.63e-04 |     -- |  3.62e+00 |  5.07e+00 |     -- |  1.22e+01 |  1.73e+01
 1750185 |  1.74e-04 |     -- |  3.95e+00 |  5.39e+00 |     -- |  1.26e+01 |  1.79e+01
 1754190 |  1.68e-04 |     -- |  4.26e+00 |  5.63e+00 |     -- |  1.24e+01 |  1.74e+01
 1758195 |  1.78e-04 |     -- |  3.24e+00 |  4.81e+00 |     -- |  1.28e+01 |  1.82e+01
 1762200 |  1.87e-04 |     -- |  4.53e+00 |  6.03e+00 |     -- |  1.28e+01 |  1.84e+01
 1766205 |  1.95e-04 |     -- |  4.56e+00 |  5.97e+00 |     -- |  1.31e+01 |  1.88e+01
 1770210 |  2.02e-04 |     -- |  4.26e+00 |  5.62e+00 |     -- |  1.34e+01 |  1.93e+01
 1774215 |  2.29e-04 |     -- |  4.69e+00 |  6.27e+00 |     -- |  1.41e+01 |  2.05e+01
 1778220 |  2.16e-04 |     -- |  4.40e+00 |  5.90e+00 |     -- |  1.36e+01 |  1.99e+01
 1782225 |  2.20e-04 |     -- |  4.49e+00 |  5.91e+00 |     -- |  1.39e+01 |  2.01e+01
 1786230 |  2.31e-04 |     -- |  3.89e+00 |  5.52e+00 |     -- |  1.40e+01 |  2.08e+01
 1790235 |  2.10e-04 |     -- |  4.77e+00 |  6.50e+00 |     -- |  1.34e+01 |  1.94e+01
 1794240 |  2.25e-04 |     -- |  4.53e+00 |  6.06e+00 |     -- |  1.38e+01 |  2.03e+01
 1798245 |  2.15e-04 |     -- |  3.97e+00 |  5.19e+00 |     -- |  1.39e+01 |  2.01e+01
 1802250 |  2.21e-04 |     -- |  4.73e+00 |  6.24e+00 |     -- |  1.39e+01 |  2.01e+01
 1806255 |  2.24e-04 |     -- |  4.15e+00 |  5.54e+00 |     -- |  1.40e+01 |  2.04e+01
 1810260 |  2.07e-04 |     -- |  4.81e+00 |  6.27e+00 |     -- |  1.35e+01 |  1.94e+01
 1814265 |  1.99e-04 |     -- |  4.79e+00 |  6.24e+00 |     -- |  1.33e+01 |  1.90e+01
 1818270 |  2.09e-04 |     -- |  4.27e+00 |  5.87e+00 |     -- |  1.34e+01 |  1.96e+01
 1822275 |  2.13e-04 |     -- |  3.91e+00 |  5.29e+00 |     -- |  1.39e+01 |  2.00e+01
 1826280 |  1.99e-04 |     -- |  3.87e+00 |  5.47e+00 |     -- |  1.34e+01 |  1.92e+01
 1830285 |  2.03e-04 |     -- |  4.94e+00 |  6.38e+00 |     -- |  1.33e+01 |  1.91e+01
 1834290 |  2.16e-04 |     -- |  4.13e+00 |  5.50e+00 |     -- |  1.38e+01 |  2.00e+01
 1838295 |  2.00e-04 |     -- |  4.54e+00 |  6.19e+00 |     -- |  1.32e+01 |  1.90e+01
 1842300 |  1.99e-04 |     -- |  4.41e+00 |  5.90e+00 |     -- |  1.33e+01 |  1.90e+01
 1846305 |  1.82e-04 |     -- |  3.92e+00 |  5.40e+00 |     -- |  1.28e+01 |  1.83e+01
 1850310 |  2.07e-04 |     -- |  4.06e+00 |  5.62e+00 |     -- |  1.34e+01 |  1.96e+01
 1854315 |  2.22e-04 |     -- |  4.00e+00 |  5.28e+00 |     -- |  1.39e+01 |  2.04e+01
 1858320 |  2.09e-04 |     -- |  3.47e+00 |  4.95e+00 |     -- |  1.36e+01 |  1.98e+01
 1862325 |  2.12e-04 |     -- |  4.20e+00 |  5.52e+00 |     -- |  1.36e+01 |  1.98e+01
 1866330 |  1.97e-04 |     -- |  4.51e+00 |  5.96e+00 |     -- |  1.33e+01 |  1.89e+01
 1870335 |  1.99e-04 |     -- |  4.45e+00 |  6.04e+00 |     -- |  1.32e+01 |  1.90e+01
 1874340 |  2.09e-04 |     -- |  4.03e+00 |  5.51e+00 |     -- |  1.36e+01 |  1.97e+01
 1878345 |  1.92e-04 |     -- |  4.46e+00 |  5.85e+00 |     -- |  1.30e+01 |  1.87e+01
 1882350 |  1.98e-04 |     -- |  4.42e+00 |  5.88e+00 |     -- |  1.32e+01 |  1.90e+01
 1886355 |  1.95e-04 |     -- |  4.72e+00 |  6.12e+00 |     -- |  1.30e+01 |  1.88e+01
 1890360 |  2.00e-04 |     -- |  4.34e+00 |  5.90e+00 |     -- |  1.30e+01 |  1.91e+01
 1894365 |  1.24e-01 |     -- |  2.84e+01 |  5.27e+01 |     -- |  4.25e+01 |  4.94e+02
 1898370 |  2.27e-04 |     -- |  1.85e+00 |  3.37e+00 |     -- |  1.39e+01 |  2.10e+01
 1902375 |  1.33e-04 |     -- |  1.70e+00 |  2.96e+00 |     -- |  1.10e+01 |  1.60e+01
 1906380 |  1.20e-04 |     -- |  1.57e+00 |  3.25e+00 |     -- |  1.04e+01 |  1.51e+01
 1910385 |  1.24e-04 |     -- |  1.83e+00 |  3.16e+00 |     -- |  1.01e+01 |  1.54e+01
 1914390 |  1.15e-04 |     -- |  2.10e+00 |  3.65e+00 |     -- |  9.76e+00 |  1.47e+01
