Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
   92115 |  1.76e-03 |     -- |  9.83e+00 |  1.25e+01 |     -- |  3.93e+01 |  5.81e+01
   96120 |  1.69e-03 |     -- |  9.98e+00 |  1.28e+01 |     -- |  3.81e+01 |  5.67e+01
  100125 |  1.72e-03 |     -- |  8.33e+00 |  1.07e+01 |     -- |  3.84e+01 |  5.77e+01
  104130 |  1.55e-03 |     -- |  1.14e+01 |  1.41e+01 |     -- |  3.60e+01 |  5.38e+01
  108135 |  1.53e-03 |     -- |  9.88e+00 |  1.23e+01 |     -- |  3.59e+01 |  5.39e+01
  112140 |  1.48e-03 |     -- |  9.59e+00 |  1.23e+01 |     -- |  3.52e+01 |  5.30e+01
  116145 |  1.49e-03 |     -- |  9.82e+00 |  1.26e+01 |     -- |  3.52e+01 |  5.31e+01
  120150 |  1.41e-03 |     -- |  8.36e+00 |  1.06e+01 |     -- |  3.45e+01 |  5.20e+01
  124155 |  1.37e-03 |     -- |  9.69e+00 |  1.24e+01 |     -- |  3.40e+01 |  5.09e+01
  128160 |  1.37e-03 |     -- |  9.79e+00 |  1.22e+01 |     -- |  3.36e+01 |  5.09e+01
  132165 |  1.37e-03 |     -- |  8.57e+00 |  1.09e+01 |     -- |  3.41e+01 |  5.13e+01
  136170 |  1.27e-03 |     -- |  9.23e+00 |  1.18e+01 |     -- |  3.24e+01 |  4.90e+01
  140175 |  1.26e-03 |     -- |  9.55e+00 |  1.26e+01 |     -- |  3.22e+01 |  4.86e+01
  144180 |  1.19e-03 |     -- |  8.44e+00 |  1.09e+01 |     -- |  3.16e+01 |  4.75e+01
  148185 |  1.20e-03 |     -- |  8.41e+00 |  1.07e+01 |     -- |  3.18e+01 |  4.79e+01
  152190 |  1.26e-03 |     -- |  8.55e+00 |  1.07e+01 |     -- |  3.24e+01 |  4.90e+01
  156195 |  1.25e-03 |     -- |  9.31e+00 |  1.25e+01 |     -- |  3.15e+01 |  4.85e+01
  160200 |  1.22e-03 |     -- |  8.95e+00 |  1.14e+01 |     -- |  3.20e+01 |  4.82e+01
  164205 |  1.20e-03 |     -- |  9.57e+00 |  1.20e+01 |     -- |  3.11e+01 |  4.75e+01
  168210 |  1.12e-03 |     -- |  8.44e+00 |  1.09e+01 |     -- |  3.08e+01 |  4.61e+01
  172215 |  1.14e-03 |     -- |  7.91e+00 |  1.01e+01 |     -- |  3.09e+01 |  4.67e+01
  176220 |  1.08e-03 |     -- |  8.20e+00 |  1.01e+01 |     -- |  3.01e+01 |  4.54e+01
  180225 |  1.09e-03 |     -- |  6.95e+00 |  8.80e+00 |     -- |  3.03e+01 |  4.57e+01
  184230 |  1.04e-03 |     -- |  8.92e+00 |  1.14e+01 |     -- |  2.92e+01 |  4.42e+01
  188235 |  1.02e-03 |     -- |  6.63e+00 |  8.43e+00 |     -- |  2.95e+01 |  4.44e+01
  192240 |  1.04e-03 |     -- |  7.70e+00 |  9.80e+00 |     -- |  2.94e+01 |  4.46e+01
  196245 |  1.04e-03 |     -- |  7.56e+00 |  9.80e+00 |     -- |  2.97e+01 |  4.46e+01
  200250 |  1.04e-03 |     -- |  9.07e+00 |  1.13e+01 |     -- |  2.90e+01 |  4.41e+01
  204255 |  1.06e-03 |     -- |  6.67e+00 |  8.60e+00 |     -- |  2.98e+01 |  4.53e+01
  208260 |  1.09e-03 |     -- |  7.50e+00 |  9.53e+00 |     -- |  2.98e+01 |  4.56e+01
  212265 |  9.67e-04 |     -- |  7.79e+00 |  1.03e+01 |     -- |  2.87e+01 |  4.28e+01
  216270 |  1.01e-03 |     -- |  6.37e+00 |  8.24e+00 |     -- |  2.92e+01 |  4.41e+01
  220275 |  9.08e-04 |     -- |  7.42e+00 |  9.94e+00 |     -- |  2.76e+01 |  4.14e+01
  224280 |  9.66e-04 |     -- |  6.95e+00 |  8.97e+00 |     -- |  2.85e+01 |  4.30e+01
  228285 |  9.61e-04 |     -- |  7.11e+00 |  9.25e+00 |     -- |  2.82e+01 |  4.28e+01
  232290 |  9.01e-04 |     -- |  7.57e+00 |  9.92e+00 |     -- |  2.76e+01 |  4.13e+01
  236295 |  9.39e-04 |     -- |  7.17e+00 |  9.47e+00 |     -- |  2.79e+01 |  4.23e+01
  240300 |  9.68e-04 |     -- |  6.75e+00 |  8.71e+00 |     -- |  2.83e+01 |  4.31e+01
  244305 |  9.15e-04 |     -- |  7.31e+00 |  9.42e+00 |     -- |  2.72e+01 |  4.17e+01
  248310 |  1.12e-03 |     -- |  6.06e+00 |  8.00e+00 |     -- |  3.03e+01 |  4.66e+01
  252315 |  9.83e-04 |     -- |  7.34e+00 |  9.56e+00 |     -- |  2.83e+01 |  4.33e+01
  256320 |  9.31e-04 |     -- |  7.84e+00 |  1.04e+01 |     -- |  2.77e+01 |  4.19e+01
  260325 |  8.70e-04 |     -- |  7.16e+00 |  9.09e+00 |     -- |  2.70e+01 |  4.07e+01
  264330 |  8.41e-04 |     -- |  5.68e+00 |  7.49e+00 |     -- |  2.68e+01 |  4.03e+01
  268335 |  8.91e-04 |     -- |  6.98e+00 |  9.12e+00 |     -- |  2.74e+01 |  4.12e+01
  272340 |  7.99e-04 |     -- |  6.90e+00 |  8.79e+00 |     -- |  2.60e+01 |  3.90e+01
  276345 |  9.56e-04 |     -- |  6.22e+00 |  8.48e+00 |     -- |  2.76e+01 |  4.29e+01
  280350 |  8.64e-04 |     -- |  6.57e+00 |  8.87e+00 |     -- |  2.70e+01 |  4.06e+01
  284355 |  9.33e-04 |     -- |  6.33e+00 |  8.27e+00 |     -- |  2.76e+01 |  4.24e+01
  288360 |  9.03e-04 |     -- |  7.71e+00 |  1.02e+01 |     -- |  2.71e+01 |  4.13e+01
  292365 |  8.02e-04 |     -- |  6.40e+00 |  8.57e+00 |     -- |  2.59e+01 |  3.91e+01
  296370 |  7.58e-04 |     -- |  7.68e+00 |  9.81e+00 |     -- |  2.54e+01 |  3.77e+01
  300375 |  8.00e-04 |     -- |  7.75e+00 |  9.75e+00 |     -- |  2.57e+01 |  3.88e+01
  304380 |  8.74e-04 |     -- |  7.18e+00 |  9.32e+00 |     -- |  2.64e+01 |  4.07e+01
  308385 |  7.93e-04 |     -- |  7.29e+00 |  9.16e+00 |     -- |  2.60e+01 |  3.88e+01
  312390 |  7.90e-04 |     -- |  6.68e+00 |  8.58e+00 |     -- |  2.60e+01 |  3.88e+01
  316395 |  7.99e-04 |     -- |  5.68e+00 |  7.41e+00 |     -- |  2.63e+01 |  3.93e+01
  320400 |  8.20e-04 |     -- |  5.86e+00 |  7.82e+00 |     -- |  2.63e+01 |  3.97e+01
  324405 |  7.88e-04 |     -- |  6.98e+00 |  9.07e+00 |     -- |  2.56e+01 |  3.87e+01
  328410 |  8.79e-04 |     -- |  6.80e+00 |  8.89e+00 |     -- |  2.66e+01 |  4.10e+01
  332415 |  7.08e-04 |     -- |  6.14e+00 |  8.04e+00 |     -- |  2.44e+01 |  3.68e+01
  336420 |  7.68e-04 |     -- |  7.66e+00 |  9.85e+00 |     -- |  2.52e+01 |  3.79e+01
  340425 |  8.62e-04 |     -- |  6.03e+00 |  8.19e+00 |     -- |  2.63e+01 |  4.07e+01
  344430 |  7.51e-04 |     -- |  6.83e+00 |  9.00e+00 |     -- |  2.48e+01 |  3.77e+01
  348435 |  8.20e-04 |     -- |  5.64e+00 |  7.38e+00 |     -- |  2.63e+01 |  3.98e+01
  352440 |  8.09e-04 |     -- |  5.95e+00 |  7.90e+00 |     -- |  2.60e+01 |  3.94e+01
  356445 |  7.45e-04 |     -- |  5.95e+00 |  7.78e+00 |     -- |  2.48e+01 |  3.78e+01
  360450 |  7.62e-04 |     -- |  6.62e+00 |  8.88e+00 |     -- |  2.52e+01 |  3.80e+01
  364455 |  7.91e-04 |     -- |  6.24e+00 |  8.39e+00 |     -- |  2.55e+01 |  3.89e+01
  368460 |  7.60e-04 |     -- |  7.49e+00 |  9.99e+00 |     -- |  2.51e+01 |  3.77e+01
  372465 |  7.61e-04 |     -- |  6.23e+00 |  8.00e+00 |     -- |  2.52e+01 |  3.82e+01
  376470 |  9.18e-04 |     -- |  5.30e+00 |  7.50e+00 |     -- |  2.69e+01 |  4.22e+01
  380475 |  7.09e-04 |     -- |  5.36e+00 |  6.99e+00 |     -- |  2.48e+01 |  3.70e+01
  384480 |  7.61e-04 |     -- |  5.04e+00 |  6.63e+00 |     -- |  2.54e+01 |  3.84e+01
  388485 |  6.55e-04 |     -- |  4.08e+00 |  5.56e+00 |     -- |  2.39e+01 |  3.58e+01
  392490 |  7.68e-04 |     -- |  5.02e+00 |  6.83e+00 |     -- |  2.51e+01 |  3.86e+01
  396495 |  6.38e-04 |     -- |  6.51e+00 |  8.46e+00 |     -- |  2.31e+01 |  3.47e+01
  400500 |  7.76e-04 |     -- |  5.05e+00 |  6.74e+00 |     -- |  2.51e+01 |  3.88e+01
  404505 |  6.93e-04 |     -- |  6.44e+00 |  8.51e+00 |     -- |  2.40e+01 |  3.63e+01
  408510 |  6.60e-04 |     -- |  6.02e+00 |  7.81e+00 |     -- |  2.36e+01 |  3.55e+01
  412515 |  6.62e-04 |     -- |  6.65e+00 |  8.76e+00 |     -- |  2.35e+01 |  3.53e+01
  416520 |  8.30e-04 |     -- |  4.86e+00 |  6.36e+00 |     -- |  2.57e+01 |  4.02e+01
  420525 |  7.18e-04 |     -- |  7.28e+00 |  9.14e+00 |     -- |  2.45e+01 |  3.68e+01
  424530 |  8.44e-04 |     -- |  6.01e+00 |  8.22e+00 |     -- |  2.57e+01 |  4.02e+01
  428535 |  7.06e-04 |     -- |  7.00e+00 |  8.91e+00 |     -- |  2.43e+01 |  3.65e+01
  432540 |  8.24e-04 |     -- |  5.73e+00 |  7.40e+00 |     -- |  2.56e+01 |  3.99e+01
  436545 |  7.47e-04 |     -- |  4.47e+00 |  5.98e+00 |     -- |  2.54e+01 |  3.82e+01
  440550 |  6.79e-04 |     -- |  6.30e+00 |  8.41e+00 |     -- |  2.41e+01 |  3.59e+01
  444555 |  6.87e-04 |     -- |  6.24e+00 |  8.09e+00 |     -- |  2.39e+01 |  3.62e+01
  448560 |  6.63e-04 |     -- |  6.28e+00 |  8.20e+00 |     -- |  2.38e+01 |  3.55e+01
  452565 |  6.45e-04 |     -- |  6.19e+00 |  8.56e+00 |     -- |  2.32e+01 |  3.49e+01
  456570 |  7.04e-04 |     -- |  5.73e+00 |  7.41e+00 |     -- |  2.41e+01 |  3.68e+01
  460575 |  7.73e-04 |     -- |  5.61e+00 |  7.60e+00 |     -- |  2.51e+01 |  3.86e+01
  464580 |  6.49e-04 |     -- |  5.70e+00 |  7.45e+00 |     -- |  2.34e+01 |  3.52e+01
  468585 |  7.76e-04 |     -- |  5.82e+00 |  7.80e+00 |     -- |  2.56e+01 |  3.86e+01
  472590 |  6.35e-04 |     -- |  5.77e+00 |  7.49e+00 |     -- |  2.31e+01 |  3.48e+01
  476595 |  7.29e-04 |     -- |  6.34e+00 |  8.19e+00 |     -- |  2.46e+01 |  3.73e+01
  480600 |  6.51e-04 |     -- |  5.92e+00 |  7.91e+00 |     -- |  2.36e+01 |  3.52e+01
  484605 |  6.63e-04 |     -- |  5.81e+00 |  7.77e+00 |     -- |  2.34e+01 |  3.56e+01
  488610 |  7.65e-04 |     -- |  5.85e+00 |  7.52e+00 |     -- |  2.42e+01 |  3.84e+01
  492615 |  7.50e-04 |     -- |  5.91e+00 |  7.69e+00 |     -- |  2.44e+01 |  3.80e+01
  496620 |  7.73e-04 |     -- |  5.57e+00 |  7.25e+00 |     -- |  2.48e+01 |  3.86e+01
  500625 |  6.06e-04 |     -- |  6.47e+00 |  8.45e+00 |     -- |  2.28e+01 |  3.38e+01
  504630 |  6.77e-04 |     -- |  5.39e+00 |  7.30e+00 |     -- |  2.38e+01 |  3.61e+01
  508635 |  6.66e-04 |     -- |  6.03e+00 |  7.97e+00 |     -- |  2.35e+01 |  3.56e+01
  512640 |  7.30e-04 |     -- |  6.17e+00 |  8.13e+00 |     -- |  2.40e+01 |  3.73e+01
  516645 |  7.35e-04 |     -- |  5.86e+00 |  7.85e+00 |     -- |  2.48e+01 |  3.75e+01
  520650 |  6.05e-04 |     -- |  4.95e+00 |  6.64e+00 |     -- |  2.30e+01 |  3.41e+01
  524655 |  6.45e-04 |     -- |  5.36e+00 |  7.05e+00 |     -- |  2.34e+01 |  3.52e+01
  528660 |  6.39e-04 |     -- |  6.86e+00 |  8.88e+00 |     -- |  2.31e+01 |  3.46e+01
  532665 |  5.96e-04 |     -- |  5.93e+00 |  7.76e+00 |     -- |  2.25e+01 |  3.36e+01
  536670 |  6.42e-04 |     -- |  5.92e+00 |  7.99e+00 |     -- |  2.32e+01 |  3.49e+01
  540675 |  5.93e-04 |     -- |  6.46e+00 |  8.61e+00 |     -- |  2.25e+01 |  3.34e+01
  544680 |  6.65e-04 |     -- |  6.00e+00 |  8.02e+00 |     -- |  2.33e+01 |  3.56e+01
  548685 |  6.36e-04 |     -- |  6.70e+00 |  8.60e+00 |     -- |  2.29e+01 |  3.46e+01
  552690 |  7.78e-04 |     -- |  4.35e+00 |  5.74e+00 |     -- |  2.44e+01 |  3.90e+01
  556695 |  4.93e-04 |     -- |  5.87e+00 |  7.60e+00 |     -- |  2.06e+01 |  3.05e+01
  560700 |  4.34e-04 |     -- |  3.43e+00 |  4.91e+00 |     -- |  1.98e+01 |  2.91e+01
  564705 |  5.31e-04 |     -- |  3.49e+00 |  4.88e+00 |     -- |  2.10e+01 |  3.22e+01
  568710 |  4.69e-04 |     -- |  4.78e+00 |  6.33e+00 |     -- |  2.04e+01 |  3.00e+01
  572715 |  4.89e-04 |     -- |  4.23e+00 |  5.79e+00 |     -- |  2.07e+01 |  3.07e+01
  576720 |  4.55e-04 |     -- |  4.64e+00 |  6.13e+00 |     -- |  2.03e+01 |  2.95e+01
  580725 |  6.42e-04 |     -- |  3.98e+00 |  5.60e+00 |     -- |  2.27e+01 |  3.54e+01
  584730 |  6.08e-04 |     -- |  3.79e+00 |  5.21e+00 |     -- |  2.31e+01 |  3.45e+01
  588735 |  5.92e-04 |     -- |  5.02e+00 |  6.69e+00 |     -- |  2.24e+01 |  3.38e+01
  592740 |  5.84e-04 |     -- |  6.32e+00 |  8.93e+00 |     -- |  2.19e+01 |  3.30e+01
  596745 |  6.24e-04 |     -- |  4.50e+00 |  6.37e+00 |     -- |  2.26e+01 |  3.47e+01
  600750 |  5.73e-04 |     -- |  5.58e+00 |  7.68e+00 |     -- |  2.22e+01 |  3.30e+01
  604755 |  5.76e-04 |     -- |  5.39e+00 |  6.99e+00 |     -- |  2.18e+01 |  3.32e+01
  608760 |  6.03e-04 |     -- |  5.92e+00 |  7.77e+00 |     -- |  2.23e+01 |  3.38e+01
  612765 |  5.53e-04 |     -- |  5.08e+00 |  6.66e+00 |     -- |  2.17e+01 |  3.26e+01
  616770 |  6.16e-04 |     -- |  5.07e+00 |  6.68e+00 |     -- |  2.26e+01 |  3.45e+01
  620775 |  6.19e-04 |     -- |  5.20e+00 |  7.03e+00 |     -- |  2.27e+01 |  3.45e+01
  624780 |  5.84e-04 |     -- |  6.77e+00 |  8.89e+00 |     -- |  2.22e+01 |  3.30e+01
  628785 |  5.39e-04 |     -- |  6.16e+00 |  8.14e+00 |     -- |  2.17e+01 |  3.18e+01
  632790 |  5.06e-04 |     -- |  6.14e+00 |  7.82e+00 |     -- |  2.09e+01 |  3.08e+01
  636795 |  6.41e-04 |     -- |  5.52e+00 |  7.28e+00 |     -- |  2.24e+01 |  3.51e+01
  640800 |  5.60e-04 |     -- |  6.10e+00 |  7.93e+00 |     -- |  2.18e+01 |  3.25e+01
  644805 |  5.69e-04 |     -- |  5.54e+00 |  7.25e+00 |     -- |  2.19e+01 |  3.29e+01
  648810 |  5.14e-04 |     -- |  5.81e+00 |  7.68e+00 |     -- |  2.10e+01 |  3.11e+01
  652815 |  5.52e-04 |     -- |  6.17e+00 |  7.79e+00 |     -- |  2.17e+01 |  3.23e+01
  656820 |  4.87e-04 |     -- |  5.38e+00 |  7.21e+00 |     -- |  2.08e+01 |  3.04e+01
  660825 |  6.16e-04 |     -- |  5.07e+00 |  6.73e+00 |     -- |  2.26e+01 |  3.44e+01
  664830 |  6.08e-04 |     -- |  5.66e+00 |  7.64e+00 |     -- |  2.24e+01 |  3.40e+01
  668835 |  5.51e-04 |     -- |  5.53e+00 |  7.54e+00 |     -- |  2.16e+01 |  3.23e+01
  672840 |  5.44e-04 |     -- |  5.53e+00 |  7.28e+00 |     -- |  2.12e+01 |  3.22e+01
  676845 |  5.37e-04 |     -- |  5.39e+00 |  6.88e+00 |     -- |  2.14e+01 |  3.20e+01
  680850 |  5.70e-04 |     -- |  5.77e+00 |  7.39e+00 |     -- |  2.17e+01 |  3.30e+01
  684855 |  5.25e-04 |     -- |  5.75e+00 |  7.57e+00 |     -- |  2.14e+01 |  3.15e+01
  688860 |  5.37e-04 |     -- |  5.46e+00 |  7.26e+00 |     -- |  2.13e+01 |  3.19e+01
  692865 |  5.19e-04 |     -- |  6.13e+00 |  7.92e+00 |     -- |  2.11e+01 |  3.12e+01
  696870 |  5.37e-04 |     -- |  5.52e+00 |  7.15e+00 |     -- |  2.14e+01 |  3.20e+01
  700875 |  5.86e-04 |     -- |  5.16e+00 |  7.06e+00 |     -- |  2.20e+01 |  3.35e+01
  704880 |  5.49e-04 |     -- |  6.13e+00 |  8.01e+00 |     -- |  2.15e+01 |  3.22e+01
  708885 |  4.82e-04 |     -- |  6.15e+00 |  8.26e+00 |     -- |  2.04e+01 |  2.99e+01
  712890 |  4.71e-04 |     -- |  5.94e+00 |  7.78e+00 |     -- |  2.05e+01 |  2.97e+01
  716895 |  5.96e-04 |     -- |  4.69e+00 |  6.23e+00 |     -- |  2.18e+01 |  3.40e+01
  720900 |  5.31e-04 |     -- |  6.38e+00 |  7.94e+00 |     -- |  2.10e+01 |  3.16e+01
  724905 |  4.95e-04 |     -- |  5.13e+00 |  6.87e+00 |     -- |  2.05e+01 |  3.07e+01
  728910 |  4.86e-04 |     -- |  5.88e+00 |  8.25e+00 |     -- |  2.05e+01 |  3.01e+01
  732915 |  4.57e-04 |     -- |  5.92e+00 |  7.68e+00 |     -- |  1.98e+01 |  2.92e+01
  736920 |  6.56e-04 |     -- |  5.55e+00 |  7.23e+00 |     -- |  2.28e+01 |  3.55e+01
  740925 |  4.69e-01 |     -- |  8.85e+00 |  1.73e+01 |     -- |  4.69e+01 |  9.68e+02
  744930 |  3.00e-04 |     -- |  3.25e+00 |  4.58e+00 |     -- |  1.59e+01 |  2.41e+01
  748935 |  2.88e-04 |     -- |  3.09e+00 |  4.52e+00 |     -- |  1.53e+01 |  2.36e+01
  752940 |  3.29e-04 |     -- |  2.64e+00 |  3.99e+00 |     -- |  1.59e+01 |  2.54e+01
  756945 |  2.93e-04 |     -- |  3.00e+00 |  4.47e+00 |     -- |  1.51e+01 |  2.38e+01
  760950 |  2.94e-04 |     -- |  3.25e+00 |  4.70e+00 |     -- |  1.56e+01 |  2.38e+01
  764955 |  2.92e-04 |     -- |  2.85e+00 |  4.16e+00 |     -- |  1.54e+01 |  2.38e+01
  768960 |  2.95e-04 |     -- |  3.16e+00 |  4.53e+00 |     -- |  1.55e+01 |  2.39e+01
  772965 |  2.76e-04 |     -- |  3.59e+00 |  4.90e+00 |     -- |  1.52e+01 |  2.30e+01
  776970 |  3.00e-04 |     -- |  3.68e+00 |  5.20e+00 |     -- |  1.56e+01 |  2.39e+01
  780975 |  2.89e-04 |     -- |  3.20e+00 |  4.53e+00 |     -- |  1.53e+01 |  2.36e+01
  784980 |  3.54e-04 |     -- |  2.94e+00 |  4.51e+00 |     -- |  1.64e+01 |  2.62e+01
  788985 |  3.02e-04 |     -- |  3.39e+00 |  4.97e+00 |     -- |  1.55e+01 |  2.41e+01
  792990 |  2.66e-04 |     -- |  4.27e+00 |  5.53e+00 |     -- |  1.51e+01 |  2.24e+01
  796995 |  3.30e-04 |     -- |  3.84e+00 |  5.34e+00 |     -- |  1.62e+01 |  2.51e+01
  801000 |  2.93e-04 |     -- |  3.67e+00 |  5.10e+00 |     -- |  1.58e+01 |  2.37e+01
  805005 |  2.96e-04 |     -- |  2.96e+00 |  4.38e+00 |     -- |  1.59e+01 |  2.39e+01
  809010 |  3.13e-04 |     -- |  3.32e+00 |  4.80e+00 |     -- |  1.58e+01 |  2.46e+01
  813015 |  3.29e-04 |     -- |  3.20e+00 |  4.79e+00 |     -- |  1.59e+01 |  2.52e+01
  817020 |  3.16e-04 |     -- |  3.30e+00 |  4.80e+00 |     -- |  1.62e+01 |  2.47e+01
  821025 |  3.60e-04 |     -- |  3.03e+00 |  4.40e+00 |     -- |  1.72e+01 |  2.65e+01
  825030 |  4.27e-04 |     -- |  4.00e+00 |  5.72e+00 |     -- |  1.87e+01 |  2.87e+01
  829035 |  3.98e-04 |     -- |  4.62e+00 |  6.03e+00 |     -- |  1.80e+01 |  2.75e+01
  833040 |  3.11e-04 |     -- |  4.09e+00 |  5.54e+00 |     -- |  1.62e+01 |  2.43e+01
  837045 |  4.06e-04 |     -- |  3.69e+00 |  5.23e+00 |     -- |  1.78e+01 |  2.80e+01
  841050 |  3.81e-04 |     -- |  3.72e+00 |  5.15e+00 |     -- |  1.74e+01 |  2.71e+01
  845055 |  3.74e-04 |     -- |  4.51e+00 |  6.17e+00 |     -- |  1.77e+01 |  2.67e+01
  849060 |  4.17e-04 |     -- |  3.98e+00 |  5.31e+00 |     -- |  1.88e+01 |  2.84e+01
  853065 |  3.27e-04 |     -- |  5.45e+00 |  6.92e+00 |     -- |  1.69e+01 |  2.46e+01
  857070 |  4.44e-04 |     -- |  4.59e+00 |  6.50e+00 |     -- |  1.89e+01 |  2.91e+01
  861075 |  3.79e-04 |     -- |  5.11e+00 |  6.73e+00 |     -- |  1.79e+01 |  2.67e+01
  865080 |  4.07e-04 |     -- |  4.96e+00 |  6.82e+00 |     -- |  1.84e+01 |  2.77e+01
  869085 |  4.28e-04 |     -- |  4.75e+00 |  6.32e+00 |     -- |  1.86e+01 |  2.86e+01
  873090 |  4.03e-04 |     -- |  5.93e+00 |  7.73e+00 |     -- |  1.84e+01 |  2.73e+01
  877095 |  4.55e-04 |     -- |  4.90e+00 |  6.70e+00 |     -- |  1.87e+01 |  2.94e+01
  881100 |  4.32e-04 |     -- |  4.30e+00 |  6.04e+00 |     -- |  1.89e+01 |  2.88e+01
  885105 |  4.61e-04 |     -- |  4.98e+00 |  6.76e+00 |     -- |  1.94e+01 |  2.96e+01
  889110 |  4.37e-04 |     -- |  4.60e+00 |  6.32e+00 |     -- |  1.92e+01 |  2.89e+01
  893115 |  4.18e-04 |     -- |  6.74e+00 |  8.86e+00 |     -- |  1.85e+01 |  2.75e+01
  897120 |  3.97e-04 |     -- |  5.72e+00 |  7.49e+00 |     -- |  1.85e+01 |  2.72e+01
  901125 |  4.47e-04 |     -- |  5.75e+00 |  7.63e+00 |     -- |  1.92e+01 |  2.89e+01
  905130 |  3.87e-04 |     -- |  6.21e+00 |  8.01e+00 |     -- |  1.84e+01 |  2.66e+01
  909135 |  4.77e-04 |     -- |  5.18e+00 |  6.95e+00 |     -- |  1.98e+01 |  3.01e+01
  913140 |  4.80e-03 |     -- |  2.96e+00 |  4.88e+00 |     -- |  2.16e+01 |  9.79e+01
  917145 |  2.96e-04 |     -- |  3.13e+00 |  4.64e+00 |     -- |  1.62e+01 |  2.39e+01
  921150 |  3.52e-04 |     -- |  3.91e+00 |  5.37e+00 |     -- |  1.68e+01 |  2.60e+01
  925155 |  3.04e-04 |     -- |  4.41e+00 |  5.89e+00 |     -- |  1.60e+01 |  2.40e+01
  929160 |  3.28e-04 |     -- |  4.08e+00 |  5.70e+00 |     -- |  1.64e+01 |  2.50e+01
  933165 |  3.45e-04 |     -- |  3.22e+00 |  4.65e+00 |     -- |  1.67e+01 |  2.58e+01
  937170 |  2.89e-04 |     -- |  3.35e+00 |  4.81e+00 |     -- |  1.62e+01 |  2.36e+01
  941175 |  3.48e-04 |     -- |  4.06e+00 |  5.62e+00 |     -- |  1.68e+01 |  2.58e+01
  945180 |  3.45e-04 |     -- |  3.37e+00 |  4.81e+00 |     -- |  1.71e+01 |  2.58e+01
  949185 |  3.20e-04 |     -- |  5.00e+00 |  6.77e+00 |     -- |  1.68e+01 |  2.44e+01
  953190 |  3.73e-04 |     -- |  4.92e+00 |  6.48e+00 |     -- |  1.74e+01 |  2.65e+01
  957195 |  3.44e-04 |     -- |  4.25e+00 |  5.76e+00 |     -- |  1.72e+01 |  2.56e+01
  961200 |  3.43e-04 |     -- |  4.34e+00 |  6.04e+00 |     -- |  1.73e+01 |  2.55e+01
  965205 |  3.68e-04 |     -- |  4.76e+00 |  6.43e+00 |     -- |  1.77e+01 |  2.64e+01
  969210 |  3.54e-04 |     -- |  4.90e+00 |  6.59e+00 |     -- |  1.76e+01 |  2.58e+01
