global_epoch,stage,phase,stage_epoch,lr_weight,sr_weight,n_structures,amp_ref_rel,amp_pred_total_rel,amp_pred_long_rel,amp_pred_short_rel,corr_total_vs_ref,corr_long_vs_ref,mean_f_long_over_total,mean_q0_abs,mean_q1_norm,mean_q2_norm
10,1,lr_only_probe,10,10.0,0.0,1000,0.742828369140625,0.08620119094848633,0.08620411157608032,1.5854835510253906e-05,0.20736423270557935,0.2073684886026312,1.000000069975853,1.1035630650520325,2.5713136863708494,8.543885169029236
20,1,lr_only_probe,20,10.0,0.0,1000,0.742828369140625,0.30541443824768066,0.3054139018058777,1.609325408935547e-05,0.9276321657450467,0.9276321723497638,0.999999972641468,1.1304539898633956,2.022138170003891,8.810265562057495
30,1,lr_only_probe,30,10.0,0.0,1000,0.742828369140625,0.13994932174682617,0.1399502158164978,1.4483928680419922e-05,0.9636050390457372,0.9636048275259662,0.9999999735951424,1.1389723244905472,1.8727491953372954,9.052512127876282
40,1,lr_only_probe,40,10.0,0.0,1000,0.742828369140625,0.2633230686187744,0.2633225917816162,1.33514404296875e-05,0.9420316553564043,0.9420315335564257,0.9999999750852585,1.1397370630502701,1.9379962673187257,9.12495147895813
50,1,lr_only_probe,50,10.0,0.0,1000,0.742828369140625,0.22876036167144775,0.2287614345550537,1.3947486877441406e-05,0.9613927050018287,0.9613930789635434,0.9999995062947273,1.1379719017744063,2.003382170677185,9.282519536972046
