Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  136000 |  8.49e-04 |     -- |  9.52e+00 |  1.22e+01 |     -- |  2.59e+01 |  3.93e+01
  140000 |  8.86e-04 |     -- |  8.41e+00 |  1.07e+01 |     -- |  2.67e+01 |  4.07e+01
  144000 |  8.87e-04 |     -- |  8.46e+00 |  1.08e+01 |     -- |  2.69e+01 |  4.07e+01
  148000 |  8.47e-04 |     -- |  9.75e+00 |  1.22e+01 |     -- |  2.59e+01 |  3.93e+01
  152000 |  8.51e-04 |     -- |  9.15e+00 |  1.16e+01 |     -- |  2.60e+01 |  3.96e+01
  156000 |  7.72e-04 |     -- |  8.25e+00 |  1.07e+01 |     -- |  2.48e+01 |  3.78e+01
  160000 |  7.80e-04 |     -- |  8.18e+00 |  1.06e+01 |     -- |  2.50e+01 |  3.80e+01
  164000 |  8.16e-04 |     -- |  8.76e+00 |  1.17e+01 |     -- |  2.52e+01 |  3.87e+01
  168000 |  7.99e-04 |     -- |  8.56e+00 |  1.11e+01 |     -- |  2.54e+01 |  3.84e+01
  172000 |  7.37e-04 |     -- |  8.16e+00 |  1.04e+01 |     -- |  2.45e+01 |  3.70e+01
  176000 |  7.40e-04 |     -- |  8.46e+00 |  1.10e+01 |     -- |  2.44e+01 |  3.69e+01
  180000 |  7.22e-04 |     -- |  9.49e+00 |  1.25e+01 |     -- |  2.36e+01 |  3.59e+01
  184001 |  7.27e-04 |     -- |  8.07e+00 |  1.03e+01 |     -- |  2.44e+01 |  3.67e+01
  188001 |  7.51e-04 |     -- |  7.31e+00 |  9.27e+00 |     -- |  2.51e+01 |  3.76e+01
  192001 |  7.04e-04 |     -- |  7.69e+00 |  1.00e+01 |     -- |  2.42e+01 |  3.62e+01
  196001 |  6.76e-04 |     -- |  7.43e+00 |  9.86e+00 |     -- |  2.38e+01 |  3.54e+01
  200001 |  7.12e-04 |     -- |  8.19e+00 |  1.12e+01 |     -- |  2.41e+01 |  3.61e+01
  204002 |  6.60e-04 |     -- |  8.03e+00 |  1.03e+01 |     -- |  2.35e+01 |  3.49e+01
  208002 |  6.43e-04 |     -- |  8.94e+00 |  1.14e+01 |     -- |  2.32e+01 |  3.40e+01
  212002 |  6.07e-04 |     -- |  7.21e+00 |  9.03e+00 |     -- |  2.29e+01 |  3.37e+01
  216002 |  6.15e-04 |     -- |  8.68e+00 |  1.11e+01 |     -- |  2.26e+01 |  3.33e+01
  220002 |  6.15e-04 |     -- |  7.72e+00 |  9.56e+00 |     -- |  2.27e+01 |  3.38e+01
  224002 |  6.04e-04 |     -- |  9.29e+00 |  1.17e+01 |     -- |  2.21e+01 |  3.27e+01
  228002 |  6.06e-04 |     -- |  7.90e+00 |  1.00e+01 |     -- |  2.26e+01 |  3.34e+01
  232002 |  6.08e-04 |     -- |  8.13e+00 |  1.05e+01 |     -- |  2.24e+01 |  3.32e+01
  236002 |  6.07e-04 |     -- |  7.64e+00 |  9.80e+00 |     -- |  2.26e+01 |  3.34e+01
  240002 |  5.64e-04 |     -- |  6.33e+00 |  8.00e+00 |     -- |  2.19e+01 |  3.26e+01
  244002 |  5.76e-04 |     -- |  8.07e+00 |  1.03e+01 |     -- |  2.19e+01 |  3.23e+01
  248002 |  5.53e-04 |     -- |  7.77e+00 |  1.05e+01 |     -- |  2.16e+01 |  3.16e+01
  252002 |  5.80e-04 |     -- |  7.89e+00 |  9.94e+00 |     -- |  2.20e+01 |  3.26e+01
  256002 |  5.38e-04 |     -- |  8.08e+00 |  1.03e+01 |     -- |  2.13e+01 |  3.11e+01
  260002 |  5.18e-04 |     -- |  7.10e+00 |  9.22e+00 |     -- |  2.09e+01 |  3.08e+01
  264002 |  5.59e-04 |     -- |  7.57e+00 |  9.51e+00 |     -- |  2.18e+01 |  3.20e+01
  268002 |  5.52e-04 |     -- |  8.02e+00 |  1.05e+01 |     -- |  2.13e+01 |  3.15e+01
  272002 |  4.79e-04 |     -- |  6.55e+00 |  8.19e+00 |     -- |  2.05e+01 |  2.99e+01
  276002 |  4.97e-04 |     -- |  7.22e+00 |  9.45e+00 |     -- |  2.06e+01 |  3.01e+01
  280002 |  5.21e-04 |     -- |  7.42e+00 |  9.44e+00 |     -- |  2.10e+01 |  3.09e+01
  284002 |  5.17e-04 |     -- |  7.19e+00 |  8.96e+00 |     -- |  2.08e+01 |  3.09e+01
  288002 |  5.42e-04 |     -- |  9.20e+00 |  1.16e+01 |     -- |  2.09e+01 |  3.08e+01
  292002 |  4.91e-04 |     -- |  7.70e+00 |  9.70e+00 |     -- |  2.02e+01 |  2.98e+01
  296002 |  5.27e-04 |     -- |  7.39e+00 |  9.20e+00 |     -- |  2.10e+01 |  3.11e+01
  300002 |  4.97e-04 |     -- |  7.74e+00 |  1.01e+01 |     -- |  2.03e+01 |  2.98e+01
  304002 |  4.60e-04 |     -- |  5.50e+00 |  7.32e+00 |     -- |  2.01e+01 |  2.94e+01
  308003 |  4.83e-04 |     -- |  8.05e+00 |  1.00e+01 |     -- |  2.02e+01 |  2.94e+01
  312004 |  4.49e-04 |     -- |  6.71e+00 |  8.51e+00 |     -- |  1.96e+01 |  2.87e+01
  316004 |  4.64e-04 |     -- |  7.58e+00 |  9.93e+00 |     -- |  1.98e+01 |  2.88e+01
  320005 |  4.79e-04 |     -- |  7.80e+00 |  9.81e+00 |     -- |  2.02e+01 |  2.94e+01
  324005 |  4.93e-04 |     -- |  7.66e+00 |  9.86e+00 |     -- |  2.01e+01 |  2.98e+01
  328005 |  4.54e-04 |     -- |  7.39e+00 |  9.67e+00 |     -- |  1.96e+01 |  2.85e+01
  332005 |  4.65e-04 |     -- |  7.09e+00 |  9.50e+00 |     -- |  1.99e+01 |  2.90e+01
  336005 |  4.40e-04 |     -- |  6.43e+00 |  8.38e+00 |     -- |  1.95e+01 |  2.84e+01
  340005 |  4.21e-04 |     -- |  5.35e+00 |  6.91e+00 |     -- |  1.93e+01 |  2.82e+01
  344005 |  4.53e-04 |     -- |  6.49e+00 |  8.40e+00 |     -- |  1.99e+01 |  2.89e+01
  348005 |  4.59e-04 |     -- |  7.37e+00 |  9.39e+00 |     -- |  1.96e+01 |  2.88e+01
  352005 |  4.44e-04 |     -- |  6.69e+00 |  8.79e+00 |     -- |  1.95e+01 |  2.85e+01
  356005 |  4.64e-04 |     -- |  7.11e+00 |  9.05e+00 |     -- |  1.99e+01 |  2.91e+01
  360005 |  4.18e-04 |     -- |  7.25e+00 |  9.10e+00 |     -- |  1.87e+01 |  2.74e+01
  364005 |  4.24e-04 |     -- |  8.15e+00 |  1.06e+01 |     -- |  1.87e+01 |  2.71e+01
  368005 |  4.31e-04 |     -- |  6.41e+00 |  8.32e+00 |     -- |  1.93e+01 |  2.82e+01
  372005 |  3.96e-04 |     -- |  7.13e+00 |  9.13e+00 |     -- |  1.84e+01 |  2.66e+01
  376005 |  4.59e-04 |     -- |  6.54e+00 |  8.70e+00 |     -- |  1.95e+01 |  2.90e+01
  380005 |  4.62e-04 |     -- |  6.82e+00 |  8.81e+00 |     -- |  1.98e+01 |  2.91e+01
  384005 |  3.89e-04 |     -- |  6.78e+00 |  8.71e+00 |     -- |  1.83e+01 |  2.65e+01
  388005 |  4.40e-04 |     -- |  7.79e+00 |  9.89e+00 |     -- |  1.91e+01 |  2.80e+01
  392005 |  3.98e-04 |     -- |  7.66e+00 |  9.90e+00 |     -- |  1.83e+01 |  2.64e+01
  396005 |  4.01e-04 |     -- |  6.55e+00 |  8.57e+00 |     -- |  1.86e+01 |  2.70e+01
  400005 |  4.20e-04 |     -- |  6.99e+00 |  9.09e+00 |     -- |  1.86e+01 |  2.75e+01
  404005 |  3.87e-04 |     -- |  7.46e+00 |  9.24e+00 |     -- |  1.81e+01 |  2.62e+01
  408005 |  3.95e-04 |     -- |  7.16e+00 |  9.15e+00 |     -- |  1.81e+01 |  2.66e+01
  412006 |  4.22e-04 |     -- |  7.45e+00 |  9.74e+00 |     -- |  1.87e+01 |  2.74e+01
  416006 |  4.07e-04 |     -- |  8.15e+00 |  1.07e+01 |     -- |  1.83e+01 |  2.65e+01
  420006 |  4.09e-04 |     -- |  7.30e+00 |  9.22e+00 |     -- |  1.85e+01 |  2.71e+01
  424006 |  4.06e-04 |     -- |  7.38e+00 |  9.72e+00 |     -- |  1.82e+01 |  2.68e+01
  428006 |  3.59e-04 |     -- |  5.55e+00 |  7.32e+00 |     -- |  1.79e+01 |  2.58e+01
  432006 |  5.46e-04 |     -- |  5.91e+00 |  8.06e+00 |     -- |  2.05e+01 |  3.21e+01
  436007 |  3.85e-04 |     -- |  6.35e+00 |  8.01e+00 |     -- |  1.85e+01 |  2.66e+01
  440007 |  3.60e-04 |     -- |  7.56e+00 |  1.00e+01 |     -- |  1.73e+01 |  2.49e+01
  444007 |  3.97e-04 |     -- |  7.10e+00 |  8.84e+00 |     -- |  1.82e+01 |  2.68e+01
  448007 |  3.60e-04 |     -- |  7.22e+00 |  9.11e+00 |     -- |  1.75e+01 |  2.52e+01
  452007 |  3.37e-04 |     -- |  6.23e+00 |  8.34e+00 |     -- |  1.72e+01 |  2.46e+01
  456007 |  3.47e-04 |     -- |  6.70e+00 |  8.81e+00 |     -- |  1.71e+01 |  2.48e+01
  460007 |  3.66e-04 |     -- |  5.70e+00 |  7.69e+00 |     -- |  1.78e+01 |  2.60e+01
  464007 |  3.88e-04 |     -- |  6.86e+00 |  8.82e+00 |     -- |  1.80e+01 |  2.64e+01
  468007 |  3.56e-04 |     -- |  6.44e+00 |  8.36e+00 |     -- |  1.75e+01 |  2.53e+01
  472007 |  3.37e-04 |     -- |  6.51e+00 |  8.24e+00 |     -- |  1.71e+01 |  2.46e+01
  476007 |  3.47e-04 |     -- |  5.99e+00 |  7.82e+00 |     -- |  1.71e+01 |  2.51e+01
  480007 |  3.70e-04 |     -- |  7.54e+00 |  9.50e+00 |     -- |  1.77e+01 |  2.55e+01
  484007 |  3.79e-04 |     -- |  6.03e+00 |  8.05e+00 |     -- |  1.77e+01 |  2.63e+01
  488007 |  3.90e-04 |     -- |  6.70e+00 |  8.45e+00 |     -- |  1.80e+01 |  2.66e+01
  492007 |  3.72e-04 |     -- |  6.50e+00 |  8.56e+00 |     -- |  1.78e+01 |  2.59e+01
  496007 |  3.74e-04 |     -- |  7.37e+00 |  9.50e+00 |     -- |  1.76e+01 |  2.57e+01
  500007 |  3.45e-04 |     -- |  6.84e+00 |  8.96e+00 |     -- |  1.72e+01 |  2.47e+01
  504007 |  3.55e-04 |     -- |  6.09e+00 |  7.90e+00 |     -- |  1.73e+01 |  2.55e+01
  508007 |  3.28e-04 |     -- |  6.63e+00 |  8.69e+00 |     -- |  1.68e+01 |  2.41e+01
  512007 |  3.46e-04 |     -- |  7.14e+00 |  9.02e+00 |     -- |  1.71e+01 |  2.47e+01
  516007 |  3.64e-04 |     -- |  6.79e+00 |  8.60e+00 |     -- |  1.74e+01 |  2.56e+01
  520007 |  3.58e-04 |     -- |  6.14e+00 |  7.91e+00 |     -- |  1.74e+01 |  2.56e+01
  524007 |  3.22e-04 |     -- |  6.83e+00 |  8.62e+00 |     -- |  1.67e+01 |  2.39e+01
  528007 |  3.38e-04 |     -- |  6.98e+00 |  8.90e+00 |     -- |  1.70e+01 |  2.44e+01
  532007 |  3.47e-04 |     -- |  5.87e+00 |  7.62e+00 |     -- |  1.73e+01 |  2.52e+01
  536008 |  3.12e-04 |     -- |  6.46e+00 |  8.35e+00 |     -- |  1.63e+01 |  2.36e+01
  540008 |  3.25e-04 |     -- |  5.91e+00 |  7.82e+00 |     -- |  1.68e+01 |  2.43e+01
  544008 |  3.23e-04 |     -- |  6.57e+00 |  8.38e+00 |     -- |  1.68e+01 |  2.40e+01
  548008 |  3.35e-04 |     -- |  6.82e+00 |  8.76e+00 |     -- |  1.69e+01 |  2.44e+01
  552008 |  3.30e-04 |     -- |  6.26e+00 |  8.25e+00 |     -- |  1.68e+01 |  2.43e+01
  556008 |  3.75e-04 |     -- |  5.28e+00 |  7.14e+00 |     -- |  1.72e+01 |  2.64e+01
  560008 |  3.41e-04 |     -- |  6.63e+00 |  8.37e+00 |     -- |  1.71e+01 |  2.47e+01
  564008 |  3.26e-04 |     -- |  5.81e+00 |  7.53e+00 |     -- |  1.68e+01 |  2.44e+01
  568008 |  3.02e-04 |     -- |  6.69e+00 |  8.76e+00 |     -- |  1.61e+01 |  2.30e+01
  572008 |  3.45e-04 |     -- |  6.82e+00 |  8.95e+00 |     -- |  1.69e+01 |  2.47e+01
  576008 |  3.17e-04 |     -- |  5.94e+00 |  7.75e+00 |     -- |  1.67e+01 |  2.40e+01
  580008 |  3.11e-04 |     -- |  5.77e+00 |  7.58e+00 |     -- |  1.65e+01 |  2.38e+01
  584008 |  3.55e-04 |     -- |  5.77e+00 |  7.70e+00 |     -- |  1.71e+01 |  2.55e+01
  588008 |  3.22e-04 |     -- |  6.33e+00 |  8.41e+00 |     -- |  1.67e+01 |  2.39e+01
  592008 |  3.30e-04 |     -- |  6.10e+00 |  7.99e+00 |     -- |  1.67e+01 |  2.44e+01
  596008 |  3.01e-04 |     -- |  6.37e+00 |  7.97e+00 |     -- |  1.62e+01 |  2.32e+01
  600008 |  3.03e-04 |     -- |  5.51e+00 |  7.39e+00 |     -- |  1.63e+01 |  2.35e+01
  604008 |  3.35e-04 |     -- |  6.49e+00 |  8.76e+00 |     -- |  1.65e+01 |  2.43e+01
  608008 |  3.01e-04 |     -- |  5.66e+00 |  7.35e+00 |     -- |  1.63e+01 |  2.34e+01
  612008 |  2.99e-04 |     -- |  5.96e+00 |  7.64e+00 |     -- |  1.60e+01 |  2.32e+01
  616008 |  3.06e-04 |     -- |  7.42e+00 |  9.34e+00 |     -- |  1.58e+01 |  2.29e+01
  620008 |  3.20e-04 |     -- |  6.37e+00 |  8.43e+00 |     -- |  1.64e+01 |  2.38e+01
  624008 |  3.28e-04 |     -- |  5.30e+00 |  7.08e+00 |     -- |  1.68e+01 |  2.46e+01
  628008 |  2.92e-04 |     -- |  5.31e+00 |  7.15e+00 |     -- |  1.62e+01 |  2.31e+01
  632008 |  3.00e-04 |     -- |  6.48e+00 |  8.34e+00 |     -- |  1.61e+01 |  2.30e+01
  636008 |  2.83e-04 |     -- |  6.29e+00 |  8.25e+00 |     -- |  1.55e+01 |  2.23e+01
  640008 |  2.86e-04 |     -- |  5.45e+00 |  7.27e+00 |     -- |  1.57e+01 |  2.28e+01
  644008 |  3.03e-04 |     -- |  5.90e+00 |  7.64e+00 |     -- |  1.62e+01 |  2.34e+01
  648008 |  3.45e-04 |     -- |  5.82e+00 |  7.33e+00 |     -- |  1.71e+01 |  2.52e+01
  652008 |  3.03e-04 |     -- |  6.90e+00 |  8.54e+00 |     -- |  1.60e+01 |  2.31e+01
  656008 |  3.06e-04 |     -- |  7.05e+00 |  9.17e+00 |     -- |  1.59e+01 |  2.30e+01
  660008 |  2.82e-04 |     -- |  6.48e+00 |  8.23e+00 |     -- |  1.56e+01 |  2.23e+01
  664008 |  3.06e-04 |     -- |  5.10e+00 |  6.84e+00 |     -- |  1.59e+01 |  2.38e+01
  668008 |  2.97e-04 |     -- |  6.24e+00 |  8.06e+00 |     -- |  1.59e+01 |  2.30e+01
  672008 |  2.90e-04 |     -- |  6.42e+00 |  8.52e+00 |     -- |  1.58e+01 |  2.25e+01
  676008 |  2.97e-04 |     -- |  6.46e+00 |  8.28e+00 |     -- |  1.60e+01 |  2.29e+01
  680008 |  2.66e-04 |     -- |  5.13e+00 |  6.84e+00 |     -- |  1.54e+01 |  2.20e+01
  684008 |  2.93e-04 |     -- |  5.79e+00 |  7.43e+00 |     -- |  1.57e+01 |  2.31e+01
  688008 |  2.87e-04 |     -- |  5.97e+00 |  7.53e+00 |     -- |  1.58e+01 |  2.27e+01
  692008 |  2.99e-04 |     -- |  5.92e+00 |  7.61e+00 |     -- |  1.59e+01 |  2.32e+01
  696008 |  2.96e-04 |     -- |  6.16e+00 |  7.87e+00 |     -- |  1.57e+01 |  2.30e+01
  700008 |  3.31e-04 |     -- |  5.50e+00 |  7.30e+00 |     -- |  1.67e+01 |  2.47e+01
  704008 |  3.08e-04 |     -- |  6.04e+00 |  7.93e+00 |     -- |  1.60e+01 |  2.35e+01
  708008 |  2.76e-04 |     -- |  5.86e+00 |  7.51e+00 |     -- |  1.56e+01 |  2.22e+01
  712008 |  2.85e-04 |     -- |  6.65e+00 |  8.72e+00 |     -- |  1.54e+01 |  2.22e+01
  716008 |  2.71e-04 |     -- |  6.37e+00 |  8.56e+00 |     -- |  1.52e+01 |  2.16e+01
  720008 |  2.58e-04 |     -- |  5.46e+00 |  7.17e+00 |     -- |  1.51e+01 |  2.16e+01
  724008 |  2.89e-04 |     -- |  6.23e+00 |  8.20e+00 |     -- |  1.55e+01 |  2.26e+01
  728008 |  2.75e-04 |     -- |  6.05e+00 |  8.10e+00 |     -- |  1.52e+01 |  2.20e+01
  732008 |  3.10e-04 |     -- |  5.98e+00 |  8.08e+00 |     -- |  1.59e+01 |  2.35e+01
  736008 |  2.92e-04 |     -- |  6.46e+00 |  8.25e+00 |     -- |  1.57e+01 |  2.27e+01
  740008 |  2.82e-04 |     -- |  5.84e+00 |  7.69e+00 |     -- |  1.55e+01 |  2.25e+01
  744008 |  2.89e-04 |     -- |  5.97e+00 |  7.65e+00 |     -- |  1.57e+01 |  2.28e+01
  748008 |  2.74e-04 |     -- |  6.66e+00 |  8.49e+00 |     -- |  1.53e+01 |  2.18e+01
  752008 |  2.70e-04 |     -- |  6.11e+00 |  7.56e+00 |     -- |  1.52e+01 |  2.20e+01
  756008 |  2.69e-04 |     -- |  5.76e+00 |  7.41e+00 |     -- |  1.50e+01 |  2.20e+01
  760008 |  2.47e-04 |     -- |  5.38e+00 |  7.12e+00 |     -- |  1.47e+01 |  2.11e+01
  764008 |  2.90e-04 |     -- |  5.36e+00 |  7.20e+00 |     -- |  1.52e+01 |  2.30e+01
  768008 |  2.78e-04 |     -- |  5.67e+00 |  7.35e+00 |     -- |  1.53e+01 |  2.24e+01
  772008 |  2.61e-04 |     -- |  7.10e+00 |  9.03e+00 |     -- |  1.48e+01 |  2.10e+01
  776008 |  2.43e-04 |     -- |  5.20e+00 |  6.84e+00 |     -- |  1.45e+01 |  2.09e+01
  780008 |  2.50e-04 |     -- |  6.59e+00 |  8.35e+00 |     -- |  1.46e+01 |  2.08e+01
  784009 |  2.63e-04 |     -- |  4.86e+00 |  6.53e+00 |     -- |  1.50e+01 |  2.20e+01
  788010 |  2.53e-04 |     -- |  4.95e+00 |  6.62e+00 |     -- |  1.51e+01 |  2.15e+01
  792010 |  2.74e-04 |     -- |  6.18e+00 |  7.95e+00 |     -- |  1.52e+01 |  2.20e+01
  796010 |  3.34e-04 |     -- |  5.78e+00 |  7.45e+00 |     -- |  1.62e+01 |  2.47e+01
  800011 |  3.01e-04 |     -- |  6.70e+00 |  8.46e+00 |     -- |  1.56e+01 |  2.30e+01
  804011 |  2.58e-04 |     -- |  6.54e+00 |  8.37e+00 |     -- |  1.47e+01 |  2.11e+01
  808011 |  2.54e-04 |     -- |  7.28e+00 |  9.14e+00 |     -- |  1.45e+01 |  2.06e+01
  812011 |  2.39e-04 |     -- |  5.29e+00 |  7.06e+00 |     -- |  1.45e+01 |  2.07e+01
  816011 |  2.49e-04 |     -- |  6.36e+00 |  8.39e+00 |     -- |  1.44e+01 |  2.07e+01
  820011 |  2.56e-04 |     -- |  5.94e+00 |  7.51e+00 |     -- |  1.48e+01 |  2.14e+01
  824011 |  2.77e-04 |     -- |  4.90e+00 |  6.54e+00 |     -- |  1.52e+01 |  2.26e+01
  828011 |  2.59e-04 |     -- |  6.75e+00 |  8.96e+00 |     -- |  1.46e+01 |  2.09e+01
  832011 |  2.54e-04 |     -- |  5.47e+00 |  7.05e+00 |     -- |  1.47e+01 |  2.14e+01
  836011 |  2.36e-04 |     -- |  6.28e+00 |  8.49e+00 |     -- |  1.40e+01 |  2.00e+01
  840011 |  2.33e-04 |     -- |  6.22e+00 |  7.71e+00 |     -- |  1.41e+01 |  2.01e+01
  844011 |  2.31e-04 |     -- |  5.78e+00 |  7.47e+00 |     -- |  1.41e+01 |  2.01e+01
  848011 |  2.71e-04 |     -- |  5.65e+00 |  7.39e+00 |     -- |  1.47e+01 |  2.21e+01
  852011 |  2.67e-04 |     -- |  5.78e+00 |  7.38e+00 |     -- |  1.49e+01 |  2.19e+01
  856011 |  2.40e-04 |     -- |  5.88e+00 |  7.69e+00 |     -- |  1.44e+01 |  2.05e+01
  860011 |  3.08e-04 |     -- |  5.11e+00 |  6.72e+00 |     -- |  1.57e+01 |  2.39e+01
  864011 |  3.03e-04 |     -- |  5.69e+00 |  7.54e+00 |     -- |  1.57e+01 |  2.34e+01
  868011 |  2.76e-04 |     -- |  7.06e+00 |  9.03e+00 |     -- |  1.51e+01 |  2.17e+01
  872011 |  2.61e-04 |     -- |  6.48e+00 |  7.88e+00 |     -- |  1.47e+01 |  2.15e+01
  876011 |  2.41e-04 |     -- |  6.09e+00 |  7.68e+00 |     -- |  1.44e+01 |  2.06e+01
  880011 |  2.93e-04 |     -- |  5.04e+00 |  6.64e+00 |     -- |  1.52e+01 |  2.33e+01
  884011 |  2.39e-04 |     -- |  6.11e+00 |  7.91e+00 |     -- |  1.43e+01 |  2.04e+01
  888011 |  2.74e-04 |     -- |  5.83e+00 |  7.77e+00 |     -- |  1.49e+01 |  2.21e+01
  892011 |  2.40e-04 |     -- |  6.07e+00 |  7.86e+00 |     -- |  1.43e+01 |  2.05e+01
  896011 |  2.24e-04 |     -- |  5.08e+00 |  7.07e+00 |     -- |  1.41e+01 |  2.00e+01
  900011 |  2.33e-04 |     -- |  6.53e+00 |  8.60e+00 |     -- |  1.38e+01 |  1.98e+01
  904011 |  2.37e-04 |     -- |  5.50e+00 |  7.22e+00 |     -- |  1.41e+01 |  2.05e+01
  908011 |  2.57e-04 |     -- |  5.17e+00 |  6.85e+00 |     -- |  1.49e+01 |  2.16e+01
  912011 |  1.27e-02 |     -- |  3.42e+00 |  5.20e+00 |     -- |  2.50e+01 |  1.60e+02
  916011 |  1.75e-04 |     -- |  3.42e+00 |  4.86e+00 |     -- |  1.18e+01 |  1.81e+01
  920011 |  1.16e-04 |     -- |  2.95e+00 |  4.46e+00 |     -- |  1.01e+01 |  1.46e+01
  924011 |  1.04e-04 |     -- |  3.00e+00 |  4.51e+00 |     -- |  9.38e+00 |  1.37e+01
  928011 |  9.78e-05 |     -- |  3.48e+00 |  4.93e+00 |     -- |  9.06e+00 |  1.31e+01
  932011 |  9.76e-05 |     -- |  2.81e+00 |  4.31e+00 |     -- |  9.07e+00 |  1.33e+01
  936011 |  9.20e-05 |     -- |  3.14e+00 |  4.70e+00 |     -- |  8.93e+00 |  1.27e+01
  940011 |  9.61e-05 |     -- |  3.81e+00 |  5.19e+00 |     -- |  9.05e+00 |  1.29e+01
  944012 |  8.74e-05 |     -- |  3.06e+00 |  4.45e+00 |     -- |  8.70e+00 |  1.24e+01
  948012 |  9.40e-05 |     -- |  3.39e+00 |  4.76e+00 |     -- |  8.97e+00 |  1.29e+01
  952012 |  9.62e-05 |     -- |  3.30e+00 |  4.70e+00 |     -- |  9.13e+00 |  1.31e+01
  956012 |  9.87e-05 |     -- |  3.47e+00 |  4.82e+00 |     -- |  9.01e+00 |  1.32e+01
  960012 |  1.09e-04 |     -- |  3.30e+00 |  4.67e+00 |     -- |  9.55e+00 |  1.40e+01
  964012 |  1.04e-04 |     -- |  3.51e+00 |  4.95e+00 |     -- |  9.37e+00 |  1.35e+01
  968012 |  1.26e-04 |     -- |  3.70e+00 |  5.40e+00 |     -- |  9.75e+00 |  1.49e+01
