global_epoch,stage,phase,stage_epoch,lr_weight,sr_weight,std_q,mean_abs_q,mean_q_mono,std_q_mono,mean_abs_q_mono,mean_q_dipole,std_q_dipole,mean_abs_q_dipole,mean_q_quadrupole,std_q_quadrupole,mean_abs_q_quadrupole,mean_e_short,mean_e_long,mean_e_total,mean_abs_e_short,mean_abs_e_long,mean_abs_e_total,f_long_over_f_total,e_long_over_e_total
55,1,stage_1,55,10.0,1.0,0.045589250654542196,0.01610981940408038,-0.14390216277195858,0.017240232008542643,0.14390216277195858,-5.159548324091026e-07,0.00015798865133197915,0.00010943803229393103,5.8326835421702035e-06,0.0002333304370822327,0.00015157919663649338,40.88777920532227,-40.88901934814453,-0.0012399368286132811,40.88777920532227,40.88901934814453,0.41571617889404294,0.00018210506232994582,98.35801785950278
60,1,stage_1,60,10.0,1.0,0.04536623212355604,0.016043964288173576,-0.14330584482046274,0.016340608093642975,0.14330584482046274,-5.213246995714517e-07,0.00015952068793734169,0.00011008506573927709,5.132690166982894e-06,0.00023319466214484017,0.0001519155618089896,40.89304968261719,-40.88908209228516,0.003967521667480468,40.89304968261719,40.88908209228516,0.4020874557495117,0.00018142907263503358,101.69201129656184
65,1,stage_1,65,10.0,1.0,0.044973127643589086,0.01590439056331276,-0.14205779537787805,0.01624855740856374,0.14205779537787805,-5.122734657608164e-07,0.00015821104965084207,0.00010940549780543034,4.964869560745473e-06,0.0002305093883191944,0.00015070079267024994,40.99398486328125,-40.889226287841794,0.10475830841064453,40.99398486328125,40.889226287841794,0.4212708969116211,0.00016634165865877924,97.0615976266217
70,1,stage_1,70,10.0,1.0,0.044576592363756704,0.015766337451771792,-0.14081743335723876,0.0160113014247969,0.14081743335723876,-5.160422953896415e-07,0.00015822758689385306,0.00010917325508900178,4.696264026614909e-06,0.00022967173356949313,0.0001504166991664813,40.917226013183594,-40.88936898803711,0.027857101440429688,40.917226013183594,40.88936898803711,0.4117013549804687,0.0001713857110002652,99.31803355365909
75,1,stage_1,75,10.0,1.0,0.04454222929224722,0.01574673080444336,-0.14065378167079046,0.016426217755569246,0.14065378167079046,-5.061759558231689e-07,0.00015708219845135134,0.00010868093199454821,4.281019996135281e-06,0.00022548734165112107,0.00014815048690025622,40.95890106201172,-40.889392333984375,0.06950833129882812,40.95890106201172,40.889392333984375,0.40573500061035156,0.00015348051425959465,100.77856796301532
80,1,stage_1,80,10.0,1.0,0.043894853999180444,0.015533771319267078,-0.13873621456439678,0.015194265076712097,0.13873621456439678,-5.035181947721121e-07,0.00015722281518767156,0.00010887741985229346,3.7367030011060146e-06,0.00022580449624606976,0.00014821895842368786,40.9230034790039,-40.88960202026367,0.0334012451171875,40.9230034790039,40.88960202026367,0.416696533203125,0.00014804276963258984,98.12801106346478
85,1,stage_1,85,10.0,1.0,0.04365205013447759,0.01543076789073455,-0.13780907044043908,0.01635774165610673,0.13780907044043908,-5.088546208870143e-07,0.00016032121217515112,0.00011038585914633213,3.0430124535296972e-06,0.00022380812852602723,0.00014733615827101928,40.95514862060547,-40.88971868896484,0.06542990112304688,40.95514862060547,40.88971868896484,0.4141659240722656,0.00015547164650052338,98.72786801704675
90,1,stage_1,90,10.0,1.0,0.04413238207565697,0.015597430791610327,-0.13932206263908972,0.016562839899561848,0.13932206263908972,-5.093948648442538e-07,0.00015704023189722896,0.00010875730006358562,3.2612704779379644e-06,0.00022180114761412496,0.0001457084772678522,40.84172592163086,-40.88954983520508,-0.04782367706298828,40.84172592163086,40.88954983520508,0.4152532730102539,0.00013679725704416636,98.4689405065698
95,1,stage_1,95,10.0,1.0,0.043769334572329906,0.015487457324297,-0.13832653441795936,0.015260806475591172,0.13832653441795936,-5.125146887551706e-07,0.00015965219089543795,0.00011027762714104775,2.7271341102627606e-06,0.00022224444943095604,0.0001459494927754769,40.92578005981445,-40.88965191650391,0.03612828826904297,40.92578005981445,40.88965191650391,0.4155328140258789,0.00013444560524897297,98.40294324856218
100,1,stage_1,100,10.0,1.0,0.04357409646015305,0.015412257390144544,-0.13764917850494385,0.015675372322996664,0.13764917850494385,-5.185347422061918e-07,0.00016108947126923872,0.00011127491763386971,1.8421663848969799e-06,0.00022188775261009128,0.00014546259618722476,40.82249920654297,-40.889732482910155,-0.06723335266113281,40.82249920654297,40.889732482910155,0.4273704071044922,0.00013334900705838673,95.67750083573897
105,1,stage_1,105,10.0,1.0,0.04334644995907009,0.01534007778330746,-0.1370060253876906,0.014991792959920149,0.1370060253876906,-5.160591897900956e-07,0.0001604469687317765,0.00011111718511734253,1.205377963085014e-06,0.00022001489228142408,0.00014426489426539496,40.73970379638672,-40.8898017578125,-0.15009851837158203,40.73970379638672,40.8898017578125,0.45172335052490237,0.00013309278967159604,90.51956625730897
110,1,stage_1,110,10.0,1.0,0.04347974462430751,0.015385525638221676,-0.13742279764322135,0.015078277717390783,0.13742279764322135,-5.144651177733277e-07,0.00016083708816934709,0.00011146891814393875,5.462762344485292e-07,0.00021731230081248974,0.0001425052931675544,40.73165496826172,-40.88975662231445,-0.1581011734008789,40.73165496826172,40.88975662231445,0.44706589508056643,0.0001332281630917681,91.46248253838654
115,1,stage_1,115,10.0,1.0,0.04336542114310298,0.015349469535371177,-0.13711488877809966,0.01460004597032123,0.13711488877809966,-4.972683031482097e-07,0.00015797749454657829,0.00011014770152859199,4.5659874136058186e-07,0.00021378789739950828,0.00013997889218422084,40.960654388427734,-40.88978942871094,0.07086454010009766,40.960654388427734,40.88978942871094,0.40998250579833984,0.00013319462802504806,99.73544931896095
120,1,stage_1,120,10.0,1.0,0.043454306790169796,0.015381120306813819,-0.13739077832148625,0.014677104386121968,0.13739077832148625,-5.064971606211306e-07,0.0001603599896105069,0.00011166403356652993,-3.7203124509407925e-07,0.00021548530478288034,0.0001408624456478999,40.75482110595703,-40.889757598876955,-0.13493656158447265,40.75482110595703,40.889757598876955,0.43247629547119143,0.0001403890412564695,94.54797413654028
125,1,stage_1,125,10.0,1.0,0.04353977189532047,0.015405154122246635,-0.13761046886444092,0.015125644526800893,0.13761046886444092,-5.01795953217273e-07,0.00016118190110688867,0.00011244958572280712,-1.375982339064089e-06,0.00021402826887449152,0.0001397140364234264,40.84492810058594,-40.889737213134765,-0.04480878448486328,40.84492810058594,40.889737213134765,0.42647710418701174,0.00013092658705598885,95.87791891215916
130,1,stage_1,130,10.0,1.0,0.04365258441693723,0.015443363662458893,-0.1379602606846736,0.015221246138908472,0.1379602606846736,-4.967842318225079e-07,0.00016048903076835964,0.00011210888452254809,-1.7188428148913843e-06,0.00021280756457810966,0.00013873695066341987,40.76832443237305,-40.88969836425781,-0.12137391662597656,40.76832443237305,40.88969836425781,0.44390316772460936,0.0001342454861989378,92.11400444347616
135,1,stage_1,135,10.0,1.0,0.043508141732995775,0.015396920619866786,-0.1375522841673631,0.014777675920535988,0.1375522841673631,-4.911553338528253e-07,0.0001595810353536007,0.00011190831221831151,-2.2559109537933883e-06,0.00021016837168666796,0.0001368554548575328,40.74088543701172,-40.88974172973633,-0.1488567352294922,40.74088543701172,40.88974172973633,0.4435100402832031,0.00014003622539317178,92.19575210434064
140,1,stage_1,140,10.0,1.0,0.043849463870360976,0.015516983529441378,-0.1386408261519212,0.014816117937216211,0.1386408261519212,-4.853432780155578e-07,0.000158668676310092,0.00011152776435781748,-2.3826840190360178e-06,0.0002083930680978111,0.00013548821176473911,40.91788320922851,-40.88961907958984,0.028264366149902343,40.91788320922851,40.88961907958984,0.4085979232788086,0.0001413465287719491,100.07299780544561
145,1,stage_1,145,10.0,1.0,0.04400641755932422,0.01556835013984615,-0.13910571597172663,0.015131794935993937,0.13910571597172663,-4.836909893828515e-07,0.0001596145331438415,0.00011239068391613472,-3.1686168665496202e-06,0.00020710049275142784,0.00013445289857112446,40.90639953613281,-40.88956802368164,0.016831344604492187,40.90639953613281,40.88956802368164,0.41727351379394534,0.0001345203078660252,97.99224410843723
150,1,stage_1,150,10.0,1.0,0.044210151577293945,0.01563944737524049,-0.13974467336214505,0.015249258743090998,0.13974467336214505,-4.887960273593377e-07,0.0001609617414002968,0.00011308380445608726,-4.379264071870309e-06,0.00020654385060203445,0.00013422035391514117,40.8028598022461,-40.88949722290039,-0.08663694763183594,40.8028598022461,40.88949722290039,0.42198374938964844,0.00013526440962833512,96.89827459479756
155,1,stage_1,155,10.0,1.0,0.044514734924770094,0.01573748818421975,-0.1406297573676476,0.01597379422109367,0.1406297573676476,-4.885645138505751e-07,0.00016101525965790217,0.00011340399669148984,-4.263033506532128e-06,0.00020614952414823285,0.00013348463934201462,40.78476809692383,-40.88940106201172,-0.10463320922851563,40.78476809692383,40.88940106201172,0.43143965148925784,0.00013457911667968175,94.77432340970125
160,1,stage_1,160,10.0,1.0,0.04453978318417569,0.015748455145420174,-0.14073162665733924,0.015809651277480328,0.14073162665733924,-4.815630844603173e-07,0.00016187063108083241,0.00011401583330753522,-5.4298974931813205e-06,0.00020473421763775006,0.000132484284387185,40.845010192871094,-40.889387145996096,-0.044377334594726564,40.845010192871094,40.889387145996096,0.43270880126953126,0.00013323985907128473,94.49631490284013
165,1,stage_1,165,10.0,1.0,0.044651336736320206,0.01578393722599388,-0.14105748602060172,0.01606299274675168,0.14105748602060172,-4.7662693526571953e-07,0.00016124906602128235,0.00011380529021605468,-6.352499954832288e-06,0.00020340783291098832,0.00013130662888288498,40.88583447265625,-40.889352813720706,-0.0035181503295898435,40.88583447265625,40.889352813720706,0.4162766036987305,0.00013343444721887975,98.2264015090152
170,1,stage_1,170,10.0,1.0,0.04453443951538263,0.01574669721391466,-0.14072039244725154,0.015773919316307346,0.14072039244725154,-4.7566818718153696e-07,0.00016297163772955583,0.00011504694752586194,-7.6229130920882405e-06,0.00020291979686249857,0.0001309482598533997,40.87875927734375,-40.88938702392578,-0.010628044128417969,40.87875927734375,40.88938702392578,0.4229389419555664,0.0001357805661625916,96.6791727308515
175,1,stage_1,175,10.0,1.0,0.04489849824010108,0.015865507402990617,-0.14179976023160495,0.016457375359326502,0.14179976023160495,-4.664989731584986e-07,0.00016126067553045808,0.00011424640661630876,-7.908503496303008e-06,0.00020086876030594682,0.00012941335416757143,40.89129895019531,-40.88927035522461,0.0020291976928710938,40.89129895019531,40.88927035522461,0.4220564804077148,0.00013397829161439963,96.88103903943086
180,1,stage_1,180,10.0,1.0,0.04490224872736286,0.01586987552479801,-0.1418379342005803,0.01625576981032817,0.1418379342005803,-4.636825163824818e-07,0.00016175360589257891,0.00011481903369228045,-7.904733054769727e-06,0.00020120531679166672,0.0001292975005048972,40.911816040039064,-40.88926348876953,0.022552482604980467,40.911816040039064,40.88926348876953,0.41113187408447266,0.00014248303870225608,99.45534770278665
185,1,stage_1,185,10.0,1.0,0.045070414352506395,0.015928960897983648,-0.14236805072197548,0.01632921906390366,0.14236805072197548,-4.6918917229422965e-07,0.00016302738000084093,0.00011552209244706692,-8.782245927991775e-06,0.00020145148983864966,0.00012920620636298107,40.85644961547852,-40.88920288085937,-0.03275327301025391,40.85644961547852,40.88920288085937,0.4224215316772461,0.00014153913441393112,96.79715595582148
190,1,stage_1,190,10.0,1.0,0.04512962686021159,0.01595862250857883,-0.14264010686140793,0.015683059082060153,0.14264010686140793,-4.6346261679457546e-07,0.0001635445448910829,0.00011608367145825656,-9.813534869597508e-06,0.00019958797031140304,0.00012784894716281157,40.90699478149414,-40.8891662902832,0.017827888488769532,40.90699478149414,40.8891662902832,0.41772626495361326,0.00013803465431788849,97.88507384093688
195,1,stage_1,195,10.0,1.0,0.04541378480999678,0.016046397633022732,-0.1434308622066791,0.016629144623034987,0.1434308622066791,-4.6055983134115545e-07,0.00016366080401442827,0.00011630891693326143,-1.0319863245464288e-05,0.00019910900410615925,0.00012755784999865752,40.910845275878906,-40.889083618164065,0.021761619567871093,40.910845275878906,40.889083618164065,0.4158470993041992,0.00014089880168083725,98.32720652994865
200,1,stage_1,200,10.0,1.0,0.04544474016718616,0.016057559331258138,-0.1435282917022705,0.016642510998653465,0.1435282917022705,-4.598801016795616e-07,0.00016424605574703698,0.00011681456109270071,-1.0222303430334879e-05,0.0001997919524701403,0.0001278595322599778,40.85645465087891,-40.88907266235351,-0.032617637634277344,40.85645465087891,40.88907266235351,0.42561092376708987,0.00013403067047619083,96.07148308235044
205,1,stage_1,205,10.0,1.0,0.04555305087782053,0.016100550928686418,-0.14392436878497783,0.016268291825102525,0.14392436878497783,-4.566798847801506e-07,0.00016383400833707185,0.00011671763295546556,-1.130203757650004e-05,0.00019722685207639555,0.00012608691110060766,40.869228637695315,-40.889024475097656,-0.019795806884765624,40.869228637695315,40.889024475097656,0.41722535705566405,0.00013626529150771816,98.00225174147901
210,1,stage_1,210,10.0,1.0,0.045398443268940554,0.016042709236471064,-0.14340738714658297,0.01643553805922263,0.14340738714658297,-4.4815367959344235e-07,0.00016305896949248238,0.00011643474205182148,-1.1244261848668639e-05,0.0001964697270987311,0.00012553850733316863,40.79308697509766,-40.88908410644531,-0.09599717712402343,40.79308697509766,40.88908410644531,0.4146841278076172,0.0001449040440383661,98.60296395384303
215,1,stage_1,215,10.0,1.0,0.045360884591230125,0.016031703574025735,-0.1433092802487887,0.01626618967687221,0.1433092802487887,-4.4329490181273567e-07,0.00016340009844909562,0.00011687258229805873,-1.2112807548748185e-05,0.00019569653164594754,0.000125086774963599,40.91322619628906,-40.88909399414062,0.024132286071777344,40.91322619628906,40.88909399414062,0.41986193084716794,0.00014061566708689478,97.38700032088519
220,1,stage_1,220,10.0,1.0,0.045577573307103006,0.016105044617612137,-0.1439666406924908,0.016559521872793404,0.1439666406924908,-4.439911803600784e-07,0.00016498709939936828,0.0001178379350174696,-1.2953809437413629e-05,0.00019573614414210327,0.0001250494923729163,40.81867739868164,-40.88902096557617,-0.07034358978271485,40.81867739868164,40.88902096557617,0.42543277740478513,0.00014354365182893403,96.11159068421196
225,1,stage_1,225,10.0,1.0,0.04567617646495585,0.016140390004867163,-0.1442802353638869,0.016582210258735703,0.1442802353638869,-4.4532195599272083e-07,0.00016677466046190466,0.00011898310052660795,-1.3686799299186812e-05,0.00019622741510989618,0.00012526533706830098,40.9066135559082,-40.88898504638672,0.017628265380859376,40.9066135559082,40.88898504638672,0.42623887634277347,0.0001416231960741049,95.92974108139435
230,1,stage_1,230,10.0,1.0,0.04578601870863733,0.01617781564924452,-0.1446271393115704,0.016623086546978628,0.1446271393115704,-4.390526886802549e-07,0.00016543618387455152,0.00011834511896356558,-1.3784352919230094e-05,0.0001935180030383483,0.00012363298581196712,40.86884075927735,-40.888947174072264,-0.020106193542480468,40.86884075927735,40.888947174072264,0.4166263656616211,0.0001435893435414218,98.14296584216126
235,1,stage_1,235,10.0,1.0,0.04585457902238493,0.016200421390370427,-0.14481929016113282,0.016836820072683188,0.14481929016113282,-4.476440140607361e-07,0.00016741827147019546,0.00011961993107046836,-1.4070994186644943e-05,0.00019604556927435668,0.00012512838255900602,40.75195178222656,-40.88892529296875,-0.1369731979370117,40.75195178222656,40.88892529296875,0.44406465911865234,0.00014151444872924127,92.07876477745866
240,1,stage_1,240,10.0,1.0,0.04581399005278723,0.016190481128855648,-0.14474487546774056,0.01640529839748482,0.14474487546774056,-4.353524194672131e-07,0.00016452109607520125,0.00011812131250133881,-1.395654364202458e-05,0.00019258735214073292,0.00012301819576666906,40.826764526367185,-40.88893197631836,-0.06216811370849609,40.826764526367185,40.88893197631836,0.41698465728759765,0.00014341904830699514,98.05860062644209
245,1,stage_1,245,10.0,1.0,0.04573106805646978,0.016160401238335502,-0.14446856982891376,0.016491291308964876,0.14446856982891376,-4.325915017547325e-07,0.00016644824952447015,0.00011927584940806413,-1.4727274149369735e-05,0.0001932893179589552,0.00012344276836285224,40.897614654541016,-40.88896429443359,0.008650596618652345,40.897614654541016,40.88896429443359,0.42225691986083985,0.000143425221132783,96.83432614416141
250,1,stage_1,250,10.0,1.0,0.04593132717026802,0.01622999671381763,-0.14508626556396484,0.016678843119546736,0.14508626556396484,-4.3696936784097206e-07,0.00016812123803101682,0.00012052372527810244,-1.4685129238149295e-05,0.00019510004383199454,0.00012442669387047108,40.82864654541016,-40.88889428710937,-0.0602477798461914,40.82864654541016,40.88889428710937,0.4389204025268555,0.00014474618517689117,93.15788022546428
255,1,stage_1,255,10.0,1.0,0.04594721382273971,0.016236559990124824,-0.1451492616213285,0.01658645820171709,0.1451492616213285,-4.300671541549934e-07,0.00016784110128084846,0.00012043847640355428,-1.4928889378475455e-05,0.00019385083963852868,0.0001236925019667699,40.843007751464846,-40.888887390136716,-0.045879188537597655,40.843007751464846,40.888887390136716,0.42663346099853516,0.00014204722423367063,95.84078870521857
260,1,stage_1,260,10.0,1.0,0.046024235057825054,0.016260258324125892,-0.14535950154524582,0.01686752807725225,0.14535950154524582,-4.272171593187616e-07,0.0001683703014837675,0.00012089046826347326,-1.4540876845757549e-05,0.00019429716809780744,0.00012403064221143723,40.777218872070314,-40.888865112304686,-0.11164598083496094,40.777218872070314,40.888865112304686,0.42774774169921875,0.0001473288601124754,95.59107185434702
265,1,stage_1,265,10.0,1.0,0.045924766224276076,0.016233128180870644,-0.14512090668311486,0.016242523412556945,0.14512090668311486,-4.2275935396528207e-07,0.00016738789009872285,0.00012042998732664646,-1.4635236410853955e-05,0.0001929201599199966,0.00012319143689595735,40.96295404052734,-40.88888772583008,0.07406629180908203,40.96295404052734,40.88888772583008,0.4111578750610352,0.0001444527794257106,99.44814438920875
270,1,stage_1,270,10.0,1.0,0.046122126873335244,0.016300422880384656,-0.14571811309227575,0.01652309236716182,0.14571811309227575,-4.2548636347652435e-07,0.0001702116441193903,0.00012202938999503086,-1.5140923793212725e-05,0.00019417244283841267,0.0001239210469218401,40.8795224609375,-40.88882098388672,-0.009298561096191406,40.8795224609375,40.88882098388672,0.42076238250732423,0.00014525034374273155,97.17793862709428
275,1,stage_1,275,10.0,1.0,0.04609512915553545,0.01629040051321698,-0.14562018952002892,0.01661348942784155,0.14562018952002892,-4.254531463046964e-07,0.00017205385365075065,0.00012328891618511615,-1.5447884081647946e-05,0.0001955506862289608,0.00012470982372760772,40.75701077270508,-40.88883264160156,-0.13182189178466797,40.75701077270508,40.88883264160156,0.43342725372314456,0.0001426358024643288,94.33839771349419
280,1,stage_1,280,10.0,1.0,0.04618341840056367,0.016320964756174984,-0.14590177389291617,0.01662445324359053,0.14590177389291617,-4.2284719156435664e-07,0.00017131443624902182,0.00012297194527509885,-1.5438540312103354e-05,0.0001940190659418,0.00012359906629874157,40.82609780883789,-40.88880084228516,-0.0627031021118164,40.82609780883789,40.88880084228516,0.43258158111572265,0.00014227478302242244,94.52275045281397
285,1,stage_1,285,10.0,1.0,0.046281719166682125,0.0163548094920623,-0.1462051258087158,0.016714920900681097,0.1462051258087158,-4.179081901943741e-07,0.00017154072695014095,0.00012310223271831488,-1.527243724379402e-05,0.00019434076420956313,0.00012377036603597493,40.75240612792969,-40.888767517089846,-0.1363612289428711,40.75240612792969,40.888767517089846,0.4332869491577148,0.00014452814452517074,94.36879554432757
290,1,stage_1,290,10.0,1.0,0.0462188256849933,0.016335728245922644,-0.1460242091692411,0.016555578856504966,0.1460242091692411,-4.258174299954986e-07,0.00017403603511950016,0.00012456810722748438,-1.5708726983015927e-05,0.00019589511537091003,0.00012472829199754274,40.773169281005856,-40.88878561401367,-0.11561643981933593,40.773169281005856,40.88878561401367,0.4328955078125,0.0001455971844579257,94.45416936902896
295,1,stage_1,295,10.0,1.0,0.04627853056020811,0.01635424917987269,-0.146190976362962,0.01674434490362735,0.146190976362962,-4.168692804598369e-07,0.0001732419141125611,0.0001242563807620452,-1.5079981758474158e-05,0.0001962072477605901,0.0001248993679881096,40.78656976318359,-40.88876885986328,-0.10219918823242187,40.78656976318359,40.88876885986328,0.42599015808105467,0.0001462539626983809,95.98524304893266
300,1,stage_1,300,10.0,1.0,0.04627334568064533,0.01635513088845799,-0.14619852014688345,0.016555006819039954,0.14619852014688345,-4.164468420920177e-07,0.00017373304409990453,0.0001246326078589146,-1.4930186986636657e-05,0.0001963020561961395,0.00012475215678031627,40.79533123779297,-40.88876641845703,-0.09343553924560546,40.79533123779297,40.88876641845703,0.42958898162841797,0.00014544231085298414,95.18113398407557
305,1,stage_1,305,10.0,1.0,0.04640572453877315,0.016402314495836567,-0.1466211753991934,0.016568915136781708,0.1466211753991934,-4.1324279766577557e-07,0.00017435298215311322,0.0001250823682699448,-1.5210342625729166e-05,0.00019609793086163338,0.0001248817732700935,40.81403872680664,-40.88871792602539,-0.07467928314208984,40.81403872680664,40.88871792602539,0.4324027938842773,0.00014241181515816818,94.56164137775741
310,1,stage_1,310,10.0,1.0,0.04629414719728014,0.016364909685575045,-0.1462867242372953,0.016386271874176832,0.1462867242372953,-4.087939152482133e-07,0.00017408676564182883,0.0001251170535882314,-1.51852735497344e-05,0.00019565272264776315,0.00012442242973125897,40.85205557250976,-40.88875469970703,-0.03669900512695313,40.85205557250976,40.88875469970703,0.4173763275146484,0.00014570859064890954,97.96615668930572
315,1,stage_1,315,10.0,1.0,0.04656173037179344,0.01645254746461526,-0.14707275045835055,0.016946579806250663,0.14707275045835055,-4.076140362602205e-07,0.0001745667500110455,0.00012539311326467074,-1.5263588916367064e-05,0.0001962099198593578,0.00012479947725167642,40.74721035766601,-40.888669372558596,-0.1414588623046875,40.74721035766601,40.888669372558596,0.43501795959472656,0.00014719296751803735,93.99306044893292
320,1,stage_1,320,10.0,1.0,0.04644493734653258,0.016412677634475577,-0.14671399233891413,0.016825296693435698,0.14671399233891413,-4.0557446743313893e-07,0.00017504691494783558,0.00012580647844916734,-1.5175146494920437e-05,0.00019594943324516086,0.0001245373777472056,40.77149969482422,-40.88870910644531,-0.1172095718383789,40.77149969482422,40.88870910644531,0.431017936706543,0.0001420547086048725,94.8654467117554
325,1,stage_1,325,10.0,1.0,0.046606788525615325,0.01647410523178231,-0.14726349273094763,0.016584881376908927,0.14726349273094763,-4.1068098298870983e-07,0.00017578174633320473,0.00012624832376455648,-1.5217476137555563e-05,0.0001968516226341107,0.00012494187767689044,40.8102604675293,-40.88864343261719,-0.07838308715820312,40.8102604675293,40.88864343261719,0.41586317443847653,0.00014724830715167556,98.3223472187156
330,1,stage_1,330,10.0,1.0,0.04659031227951949,0.016467870777488774,-0.14721055214221662,0.01658649324053394,0.14721055214221662,-4.0329166520864535e-07,0.00017524540306996044,0.0001259966227106559,-1.5311446997265404e-05,0.00019605926621376937,0.00012445853982980435,40.840110900878905,-40.88865054321289,-0.0485394287109375,40.840110900878905,40.88865054321289,0.4235446319580078,0.0001467312612567128,96.53917782923709
335,1,stage_1,335,10.0,1.0,0.04655043136245353,0.01645384076110318,-0.14708159072582538,0.01659559794700409,0.14708159072582538,-4.014526978911211e-07,0.0001759059246319424,0.00012651986342210035,-1.5324387101169964e-05,0.0001965941047661171,0.00012468355962863336,40.933716918945315,-40.88866519165039,0.045052330017089845,40.933716918945315,40.88866519165039,0.42014029693603516,0.00014708737085247347,97.32145545152395
340,1,stage_1,340,10.0,1.0,0.04655856247127624,0.016458481413686377,-0.14711978464860181,0.016501225433716037,0.14711978464860181,-4.0110779511264693e-07,0.00017683547181264686,0.00012709272786592826,-1.5646533902662877e-05,0.00019738408388901557,0.00012505415643636997,40.84795425415039,-40.88865887451172,-0.04070424652099609,40.84795425415039,40.88865887451172,0.42242090606689453,0.00014808203068197127,96.79601148347662
