train,"{'mae': 0.08943367004394531, 'rmse': 0.322671502828598}","{'mae': 0.5713268518447876, 'rmse': 0.9882529973983765}"
val,"{'mae': 0.02553441748023033, 'rmse': 0.032110679894685745}","{'mae': 0.23001016676425934, 'rmse': 0.3055093586444855}"
train,"{'mae': 0.024069765582680702, 'rmse': 0.030491894111037254}","{'mae': 0.2182329297065735, 'rmse': 0.2918187975883484}"
val,"{'mae': 0.015820039436221123, 'rmse': 0.01948614977300167}","{'mae': 0.20286481082439423, 'rmse': 0.2626819312572479}"
train,"{'mae': 0.02032584138214588, 'rmse': 0.025217091664671898}","{'mae': 0.18824374675750732, 'rmse': 0.2483511120080948}"
val,"{'mae': 0.015295923687517643, 'rmse': 0.01952514983713627}","{'mae': 0.16857865452766418, 'rmse': 0.21938256919384003}"
train,"{'mae': 0.019140377640724182, 'rmse': 0.023720331490039825}","{'mae': 0.17707163095474243, 'rmse': 0.23255711793899536}"
val,"{'mae': 0.015642080456018448, 'rmse': 0.019060412421822548}","{'mae': 0.16125673055648804, 'rmse': 0.2090010792016983}"
train,"{'mae': 0.018667198717594147, 'rmse': 0.02306843176484108}","{'mae': 0.16754630208015442, 'rmse': 0.21859361231327057}"
val,"{'mae': 0.018192581832408905, 'rmse': 0.021014099940657616}","{'mae': 0.16344033181667328, 'rmse': 0.21143098175525665}"
train,"{'mae': 0.01806679181754589, 'rmse': 0.02231939136981964}","{'mae': 0.1644144058227539, 'rmse': 0.2143876552581787}"
val,"{'mae': 0.020961320027709007, 'rmse': 0.027468625456094742}","{'mae': 0.1757396161556244, 'rmse': 0.2214016169309616}"
train,"{'mae': 0.017734603956341743, 'rmse': 0.02190479449927807}","{'mae': 0.16078650951385498, 'rmse': 0.20925235748291016}"
val,"{'mae': 0.01605146750807762, 'rmse': 0.0217360220849514}","{'mae': 0.14940869808197021, 'rmse': 0.19518931210041046}"
train,"{'mae': 0.017418209463357925, 'rmse': 0.02148190699517727}","{'mae': 0.15798375010490417, 'rmse': 0.20496220886707306}"
val,"{'mae': 0.019799664616584778, 'rmse': 0.022875744849443436}","{'mae': 0.18619857728481293, 'rmse': 0.23513340950012207}"
train,"{'mae': 0.017452126368880272, 'rmse': 0.02136835642158985}","{'mae': 0.15569980442523956, 'rmse': 0.20239754021167755}"
val,"{'mae': 0.015265016816556454, 'rmse': 0.02029152400791645}","{'mae': 0.14482513070106506, 'rmse': 0.18845026195049286}"
train,"{'mae': 0.01718837209045887, 'rmse': 0.02108423039317131}","{'mae': 0.1530020385980606, 'rmse': 0.19869007170200348}"
val,"{'mae': 0.015099220909178257, 'rmse': 0.019533898681402206}","{'mae': 0.15956343710422516, 'rmse': 0.20395846664905548}"
train,"{'mae': 0.017149556428194046, 'rmse': 0.02112959884107113}","{'mae': 0.15166738629341125, 'rmse': 0.19701829552650452}"
val,"{'mae': 0.017812952399253845, 'rmse': 0.020602567121386528}","{'mae': 0.1419460028409958, 'rmse': 0.18611487746238708}"
train,"{'mae': 0.016896724700927734, 'rmse': 0.02075333334505558}","{'mae': 0.15086543560028076, 'rmse': 0.19589205086231232}"
val,"{'mae': 0.015660732984542847, 'rmse': 0.018801819533109665}","{'mae': 0.15016837418079376, 'rmse': 0.19316381216049194}"
train,"{'mae': 0.016829323023557663, 'rmse': 0.02063703164458275}","{'mae': 0.14922018349170685, 'rmse': 0.19379350543022156}"
val,"{'mae': 0.023788904771208763, 'rmse': 0.027237828820943832}","{'mae': 0.16126111149787903, 'rmse': 0.2047484964132309}"
train,"{'mae': 0.016675014048814774, 'rmse': 0.020524457097053528}","{'mae': 0.15057994425296783, 'rmse': 0.1961299180984497}"
val,"{'mae': 0.01545014139264822, 'rmse': 0.01860620640218258}","{'mae': 0.14542435109615326, 'rmse': 0.18741318583488464}"
train,"{'mae': 0.016556739807128906, 'rmse': 0.02032901719212532}","{'mae': 0.14608675241470337, 'rmse': 0.18991662561893463}"
val,"{'mae': 0.014976656064391136, 'rmse': 0.01901291497051716}","{'mae': 0.1445206254720688, 'rmse': 0.1878734827041626}"
train,"{'mae': 0.016643814742565155, 'rmse': 0.020412810146808624}","{'mae': 0.14636345207691193, 'rmse': 0.19051143527030945}"
val,"{'mae': 0.015657206997275352, 'rmse': 0.018687844276428223}","{'mae': 0.1388361155986786, 'rmse': 0.18209047615528107}"
train,"{'mae': 0.016369186341762543, 'rmse': 0.01997358538210392}","{'mae': 0.14475685358047485, 'rmse': 0.18813323974609375}"
val,"{'mae': 0.016840478405356407, 'rmse': 0.019751181825995445}","{'mae': 0.1378977745771408, 'rmse': 0.1803908497095108}"
train,"{'mae': 0.016407473012804985, 'rmse': 0.02008105255663395}","{'mae': 0.14406265318393707, 'rmse': 0.18751272559165955}"
val,"{'mae': 0.015298958867788315, 'rmse': 0.018603505566716194}","{'mae': 0.14131319522857666, 'rmse': 0.18404698371887207}"
train,"{'mae': 0.016281429678201675, 'rmse': 0.019874680787324905}","{'mae': 0.14425316452980042, 'rmse': 0.18766213953495026}"
val,"{'mae': 0.01611734926700592, 'rmse': 0.019087117165327072}","{'mae': 0.13567548990249634, 'rmse': 0.17762456834316254}"
train,"{'mae': 0.016139691695570946, 'rmse': 0.019699247553944588}","{'mae': 0.14300690591335297, 'rmse': 0.18593454360961914}"
val,"{'mae': 0.015036043711006641, 'rmse': 0.018545931205153465}","{'mae': 0.1403711885213852, 'rmse': 0.18220679461956024}"
train,"{'mae': 0.01639086939394474, 'rmse': 0.02007644809782505}","{'mae': 0.14153502881526947, 'rmse': 0.18432168662548065}"
val,"{'mae': 0.01495195273309946, 'rmse': 0.019202295690774918}","{'mae': 0.14229153096675873, 'rmse': 0.18622000515460968}"
train,"{'mae': 0.01620767079293728, 'rmse': 0.019838308915495872}","{'mae': 0.14217008650302887, 'rmse': 0.18520919978618622}"
val,"{'mae': 0.015143983997404575, 'rmse': 0.02004958875477314}","{'mae': 0.13673588633537292, 'rmse': 0.17853514850139618}"
train,"{'mae': 0.016061492264270782, 'rmse': 0.019581515341997147}","{'mae': 0.1410832554101944, 'rmse': 0.18370303511619568}"
val,"{'mae': 0.01807473413646221, 'rmse': 0.020877426490187645}","{'mae': 0.13740068674087524, 'rmse': 0.17939169704914093}"
train,"{'mae': 0.01596802845597267, 'rmse': 0.01952570676803589}","{'mae': 0.14056341350078583, 'rmse': 0.18312358856201172}"
val,"{'mae': 0.015097668394446373, 'rmse': 0.01983998529613018}","{'mae': 0.14439982175827026, 'rmse': 0.18815134465694427}"
train,"{'mae': 0.015969855710864067, 'rmse': 0.01950780116021633}","{'mae': 0.14000461995601654, 'rmse': 0.18241392076015472}"
val,"{'mae': 0.015015367418527603, 'rmse': 0.018480025231838226}","{'mae': 0.13417886197566986, 'rmse': 0.17626284062862396}"
train,"{'mae': 0.016139529645442963, 'rmse': 0.0196505356580019}","{'mae': 0.1401064693927765, 'rmse': 0.18251876533031464}"
val,"{'mae': 0.014953634701669216, 'rmse': 0.01846609264612198}","{'mae': 0.14464960992336273, 'rmse': 0.19000236690044403}"
train,"{'mae': 0.01597539708018303, 'rmse': 0.01945118047297001}","{'mae': 0.1398962289094925, 'rmse': 0.182160422205925}"
val,"{'mae': 0.015092982910573483, 'rmse': 0.019844505935907364}","{'mae': 0.13597002625465393, 'rmse': 0.1779233068227768}"
train,"{'mae': 0.015917422249913216, 'rmse': 0.019441524520516396}","{'mae': 0.13852088153362274, 'rmse': 0.18060541152954102}"
val,"{'mae': 0.01643088087439537, 'rmse': 0.019251924008131027}","{'mae': 0.13483721017837524, 'rmse': 0.1775176078081131}"
train,"{'mae': 0.01584874466061592, 'rmse': 0.01927880570292473}","{'mae': 0.13818076252937317, 'rmse': 0.18021653592586517}"
val,"{'mae': 0.016102870926260948, 'rmse': 0.018987605348229408}","{'mae': 0.13424518704414368, 'rmse': 0.176036536693573}"
train,"{'mae': 0.015980340540409088, 'rmse': 0.01943931356072426}","{'mae': 0.13781514763832092, 'rmse': 0.17970260977745056}"
val,"{'mae': 0.01490560732781887, 'rmse': 0.019093463197350502}","{'mae': 0.13442641496658325, 'rmse': 0.17626023292541504}"
train,"{'mae': 0.015822025015950203, 'rmse': 0.019208358600735664}","{'mae': 0.1379469782114029, 'rmse': 0.18008117377758026}"
val,"{'mae': 0.014896710403263569, 'rmse': 0.019268600270152092}","{'mae': 0.13535328209400177, 'rmse': 0.17662574350833893}"
train,"{'mae': 0.01571541652083397, 'rmse': 0.019186360761523247}","{'mae': 0.13700421154499054, 'rmse': 0.17877566814422607}"
val,"{'mae': 0.015309893526136875, 'rmse': 0.018516790121793747}","{'mae': 0.14835892617702484, 'rmse': 0.19114409387111664}"
train,"{'mae': 0.015802716836333275, 'rmse': 0.019263559952378273}","{'mae': 0.13749149441719055, 'rmse': 0.17942671477794647}"
val,"{'mae': 0.01582338847219944, 'rmse': 0.018802491948008537}","{'mae': 0.13577082753181458, 'rmse': 0.176980659365654}"
train,"{'mae': 0.015673326328396797, 'rmse': 0.019135674461722374}","{'mae': 0.13595841825008392, 'rmse': 0.17765982449054718}"
val,"{'mae': 0.01575602777302265, 'rmse': 0.01870568096637726}","{'mae': 0.13443240523338318, 'rmse': 0.1757349818944931}"
train,"{'mae': 0.015945490449666977, 'rmse': 0.019340170547366142}","{'mae': 0.13643315434455872, 'rmse': 0.17816223204135895}"
val,"{'mae': 0.015228287316858768, 'rmse': 0.018418706953525543}","{'mae': 0.13248562812805176, 'rmse': 0.17366209626197815}"
train,"{'mae': 0.015561300329864025, 'rmse': 0.018967272713780403}","{'mae': 0.13623511791229248, 'rmse': 0.17795372009277344}"
val,"{'mae': 0.015967251732945442, 'rmse': 0.018873080611228943}","{'mae': 0.1352277249097824, 'rmse': 0.1782817840576172}"
train,"{'mae': 0.01564789190888405, 'rmse': 0.01901845633983612}","{'mae': 0.13560646772384644, 'rmse': 0.17718450725078583}"
val,"{'mae': 0.015268352814018726, 'rmse': 0.0183885395526886}","{'mae': 0.13250112533569336, 'rmse': 0.17385214567184448}"
train,"{'mae': 0.015714947134256363, 'rmse': 0.01905157044529915}","{'mae': 0.13531969487667084, 'rmse': 0.17662321031093597}"
val,"{'mae': 0.016237469390034676, 'rmse': 0.019030535593628883}","{'mae': 0.13783970475196838, 'rmse': 0.18051698803901672}"
train,"{'mae': 0.0156538188457489, 'rmse': 0.019037296995520592}","{'mae': 0.1348549872636795, 'rmse': 0.1764134168624878}"
val,"{'mae': 0.016252869740128517, 'rmse': 0.01914847269654274}","{'mae': 0.13186857104301453, 'rmse': 0.1727040410041809}"
train,"{'mae': 0.015504715964198112, 'rmse': 0.01888481341302395}","{'mae': 0.13461458683013916, 'rmse': 0.17588578164577484}"
val,"{'mae': 0.015299881808459759, 'rmse': 0.018412379547953606}","{'mae': 0.13493387401103973, 'rmse': 0.17609697580337524}"
train,"{'mae': 0.015673115849494934, 'rmse': 0.018999164924025536}","{'mae': 0.13461501896381378, 'rmse': 0.1759120523929596}"
val,"{'mae': 0.015538899227976799, 'rmse': 0.018521472811698914}","{'mae': 0.1313437521457672, 'rmse': 0.17313511669635773}"
train,"{'mae': 0.015489865094423294, 'rmse': 0.01878988929092884}","{'mae': 0.13470792770385742, 'rmse': 0.17602801322937012}"
val,"{'mae': 0.014833033084869385, 'rmse': 0.01879538595676422}","{'mae': 0.14344894886016846, 'rmse': 0.1886412799358368}"
train,"{'mae': 0.015509572811424732, 'rmse': 0.018799634650349617}","{'mae': 0.13403910398483276, 'rmse': 0.17539463937282562}"
val,"{'mae': 0.016884377226233482, 'rmse': 0.019670719280838966}","{'mae': 0.13612982630729675, 'rmse': 0.17749430239200592}"
train,"{'mae': 0.015712006017565727, 'rmse': 0.019104886800050735}","{'mae': 0.13362106680870056, 'rmse': 0.17477791011333466}"
val,"{'mae': 0.014903288334608078, 'rmse': 0.01837962120771408}","{'mae': 0.12979622185230255, 'rmse': 0.17088401317596436}"
train,"{'mae': 0.015497170388698578, 'rmse': 0.018838437274098396}","{'mae': 0.13316047191619873, 'rmse': 0.17424187064170837}"
val,"{'mae': 0.015993410721421242, 'rmse': 0.018942978233098984}","{'mae': 0.13273422420024872, 'rmse': 0.17391954362392426}"
train,"{'mae': 0.015492614358663559, 'rmse': 0.01879763789474964}","{'mae': 0.1329849362373352, 'rmse': 0.17407344281673431}"
val,"{'mae': 0.015470403246581554, 'rmse': 0.018459999933838844}","{'mae': 0.13252970576286316, 'rmse': 0.17490506172180176}"
train,"{'mae': 0.01545506902039051, 'rmse': 0.018771007657051086}","{'mae': 0.13316208124160767, 'rmse': 0.1743350774049759}"
val,"{'mae': 0.014932655729353428, 'rmse': 0.01940586417913437}","{'mae': 0.1360446959733963, 'rmse': 0.1771167814731598}"
train,"{'mae': 0.01538754254579544, 'rmse': 0.018694445490837097}","{'mae': 0.13233765959739685, 'rmse': 0.1731884777545929}"
val,"{'mae': 0.015019744634628296, 'rmse': 0.018392987549304962}","{'mae': 0.12793216109275818, 'rmse': 0.16938795149326324}"
train,"{'mae': 0.015471731312572956, 'rmse': 0.018779180943965912}","{'mae': 0.1320429891347885, 'rmse': 0.1730574518442154}"
val,"{'mae': 0.01590447500348091, 'rmse': 0.018784422427415848}","{'mae': 0.13577531278133392, 'rmse': 0.17678886651992798}"
train,"{'mae': 0.015388180501759052, 'rmse': 0.018668442964553833}","{'mae': 0.13191528618335724, 'rmse': 0.17279744148254395}"
val,"{'mae': 0.014927081763744354, 'rmse': 0.0182852353900671}","{'mae': 0.13652166724205017, 'rmse': 0.17810171842575073}"
train,"{'mae': 0.01539879385381937, 'rmse': 0.018648631870746613}","{'mae': 0.13191816210746765, 'rmse': 0.17290692031383514}"
val,"{'mae': 0.015115664340555668, 'rmse': 0.018322762101888657}","{'mae': 0.1319403499364853, 'rmse': 0.1728174239397049}"
train,"{'mae': 0.01534257736057043, 'rmse': 0.01857525110244751}","{'mae': 0.13138483464717865, 'rmse': 0.17215754091739655}"
val,"{'mae': 0.014765435829758644, 'rmse': 0.018785549327731133}","{'mae': 0.1301119029521942, 'rmse': 0.1714368313550949}"
train,"{'mae': 0.015266358852386475, 'rmse': 0.018502898514270782}","{'mae': 0.1315481960773468, 'rmse': 0.1722147911787033}"
val,"{'mae': 0.017974473536014557, 'rmse': 0.02075161226093769}","{'mae': 0.12943781912326813, 'rmse': 0.1706174612045288}"
train,"{'mae': 0.015323732048273087, 'rmse': 0.018565036356449127}","{'mae': 0.13089971244335175, 'rmse': 0.17156700789928436}"
val,"{'mae': 0.015761934220790863, 'rmse': 0.018622897565364838}","{'mae': 0.13430234789848328, 'rmse': 0.17550089955329895}"
train,"{'mae': 0.015343534760177135, 'rmse': 0.018550937995314598}","{'mae': 0.13077731430530548, 'rmse': 0.17140337824821472}"
val,"{'mae': 0.014854957349598408, 'rmse': 0.019196711480617523}","{'mae': 0.12947215139865875, 'rmse': 0.17044423520565033}"
train,"{'mae': 0.01532292552292347, 'rmse': 0.018517721444368362}","{'mae': 0.1302771270275116, 'rmse': 0.17085519433021545}"
val,"{'mae': 0.014952685683965683, 'rmse': 0.01834975741803646}","{'mae': 0.1391468346118927, 'rmse': 0.18166089057922363}"
train,"{'mae': 0.015223300084471703, 'rmse': 0.01841944269835949}","{'mae': 0.1307678073644638, 'rmse': 0.17152422666549683}"
val,"{'mae': 0.014854819513857365, 'rmse': 0.01929614134132862}","{'mae': 0.12683886289596558, 'rmse': 0.16834387183189392}"
train,"{'mae': 0.015282509848475456, 'rmse': 0.018579185009002686}","{'mae': 0.1303081065416336, 'rmse': 0.17102080583572388}"
val,"{'mae': 0.014757858589291573, 'rmse': 0.018878621980547905}","{'mae': 0.12860864400863647, 'rmse': 0.16946808993816376}"
train,"{'mae': 0.015293236821889877, 'rmse': 0.018541477620601654}","{'mae': 0.1299205869436264, 'rmse': 0.17051440477371216}"
val,"{'mae': 0.014752380549907684, 'rmse': 0.018647944554686546}","{'mae': 0.1260986030101776, 'rmse': 0.1676049381494522}"
train,"{'mae': 0.015185748226940632, 'rmse': 0.018406391143798828}","{'mae': 0.12929090857505798, 'rmse': 0.16975770890712738}"
val,"{'mae': 0.014724343083798885, 'rmse': 0.018497001379728317}","{'mae': 0.12726399302482605, 'rmse': 0.1684664636850357}"
train,"{'mae': 0.01522255688905716, 'rmse': 0.018400976434350014}","{'mae': 0.1294357180595398, 'rmse': 0.16986426711082458}"
val,"{'mae': 0.014745458029210567, 'rmse': 0.018300671130418777}","{'mae': 0.12792104482650757, 'rmse': 0.16904878616333008}"
train,"{'mae': 0.015196858905255795, 'rmse': 0.01842336542904377}","{'mae': 0.12892666459083557, 'rmse': 0.16938580572605133}"
val,"{'mae': 0.015128884464502335, 'rmse': 0.018194446340203285}","{'mae': 0.12618820369243622, 'rmse': 0.16699708998203278}"
train,"{'mae': 0.015111244283616543, 'rmse': 0.018353423103690147}","{'mae': 0.12891599535942078, 'rmse': 0.16947565972805023}"
val,"{'mae': 0.01491576712578535, 'rmse': 0.019440993666648865}","{'mae': 0.1303320676088333, 'rmse': 0.17153041064739227}"
train,"{'mae': 0.015116138383746147, 'rmse': 0.018310422077775}","{'mae': 0.12860403954982758, 'rmse': 0.16900992393493652}"
val,"{'mae': 0.014750231057405472, 'rmse': 0.018882324919104576}","{'mae': 0.12790431082248688, 'rmse': 0.16819477081298828}"
