atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.3969631195e+00,6.5885841846e-02,5.5536914617e-02,-1.5904913843e-01,-8.3542488515e-02,3.2768827677e-01,-1.9502060115e-01,2.2808820009e-01,-1.0998280346e-01,-1.1276628822e-01,-1.5478067100e-01,-2.8451025486e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,9.4518737793e+00,1.3037698227e-04,-8.0022968177e-05,-1.9931052520e-05,2.0395778847e-05,1.0470834968e-04,-1.5023014566e-04,4.1845341912e-05,-1.1040317622e-04,-2.7099766157e-05,-2.3779559135e-01,8.7867654860e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,9.4479465485e+00,1.1359351629e-04,8.6106549134e-05,-1.7014912373e-05,4.3451284000e-05,3.6236437154e-05,-1.3713612861e-04,-1.3894922631e-05,7.9182136687e-06,-8.8189102826e-05,-2.5406584144e-01,8.8026352227e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.4185411930e+00,2.7269026637e-01,-4.4410269707e-02,-5.2832949162e-01,-2.4282896519e-01,2.1166490018e-01,9.9560432136e-02,4.7269356251e-01,1.6698123515e-01,-5.8658972383e-02,2.1532255411e-01,1.4861135744e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.4418435097e+00,2.4297460914e-01,-1.0533589125e-01,-6.6249491647e-03,-6.0847811401e-02,4.4182217121e-01,-9.0593397617e-02,5.4622328281e-01,7.9949572682e-02,-1.3535505533e-01,2.3803359270e-01,1.1758440174e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.4001441002e+00,4.0341567993e+00,-1.9661629200e-01,-6.6426344216e-02,-1.4147922397e-01,5.4624247551e-01,3.9265573025e+00,6.9208087921e+00,4.6316156387e+00,-2.0584564209e+00,2.3602332175e-01,-4.7208305448e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.3881912231e+00,3.1925477087e-02,3.3597608563e-03,1.7202793388e-03,1.5777032822e-02,3.1566280872e-02,-9.7213543952e-02,1.3469591737e-02,-5.6899809279e-03,-1.5979051590e-02,7.0314005017e-02,-5.9329200536e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.3679208755e+00,2.7513656616e+00,-5.8206135035e-01,4.5061084628e-01,-6.1042260379e-02,1.9645289183e+00,3.5472087860e+00,-2.6800663471e+00,-1.2180796862e+00,-4.1583127975e+00,8.9241474867e-02,-3.8911793381e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.4157099724e+00,1.0895027220e-01,4.7202399001e-03,1.5257249773e-01,1.1971694231e-01,4.2039737105e-01,1.8906174600e-01,-1.8714925647e-01,-1.7191655934e-01,-2.2786346078e-01,4.7949187458e-02,-9.9756903946e-03
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-2.4315519333e+00,1.1061596870e-01,-3.7955541164e-02,1.2416993827e-01,-7.6850868762e-02,3.0291569233e-01,1.8678858876e-01,-7.1058057249e-02,-5.5438593030e-02,-1.5852788091e-01,-1.6143262386e-02,8.7435934693e-03
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,9.4611129761e+00,7.0572597906e-05,-8.3192113379e-05,-6.3016341301e-05,3.1162184314e-05,1.5646718384e-04,1.4071715668e-05,2.4230286726e-05,-1.9981647711e-05,-1.1191736121e-04,-2.2635996342e-01,8.7941743433e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,9.4489688873e+00,7.2407769039e-05,5.0708629715e-05,2.7240965210e-05,-5.4172883210e-06,-3.0670416891e-05,1.3524606766e-04,-6.5612905018e-05,-9.0820009063e-05,-6.1024511524e-05,-2.4091334641e-01,8.7955377996e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-2.3547582626e+00,6.3879020512e-02,-7.0964045823e-02,9.4707563519e-02,-4.4800765812e-02,1.8391166627e-01,2.7522471547e-01,-1.2784034014e-01,-2.6264000684e-02,-1.2663243711e-01,2.4004662037e-01,-2.7005570009e-02
