atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.0059211254e-01,-5.4077692330e-03,-1.7202213407e-02,7.9645924270e-03,-1.7999890260e-03,-1.8118811771e-02,2.7146462351e-02,-2.0337352529e-02,-1.2943159789e-02,7.1006109938e-03,-1.6728848219e-01,4.3047472835e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0299116373e+00,-1.1401654774e-05,-2.0773899450e-05,1.3672956811e-06,-6.3528423198e-06,-2.2447546144e-05,2.1383370040e-05,-1.3361796846e-05,4.0299848479e-05,7.5707953329e-06,-3.8033214211e-01,3.2311767340e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0126394033e+00,-6.3671523094e-06,-4.6740174184e-06,-4.7143216761e-06,-4.8159099606e-06,-5.1788636483e-05,-6.1062687564e-06,-3.0001367122e-05,2.5009361707e-05,-5.3426965678e-06,-3.9153271914e-01,3.3039651811e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.8907408118e-01,-3.4867584705e-02,-7.1895690635e-03,4.9781884998e-02,1.6445565969e-02,3.3529456705e-02,2.3537870497e-02,-6.4544983208e-02,-4.4594623148e-02,3.1024089083e-02,1.3335722685e-01,3.9397262037e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.3806847334e-01,-1.4549210668e-01,1.5594076103e-05,1.0212038457e-01,4.2604651302e-02,-2.3806279525e-02,-8.8979378343e-02,-1.7446416616e-01,-8.6395181715e-02,1.1352556758e-02,3.3846035600e-01,5.3423225880e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.2450407147e-01,-1.6459254026e+00,-1.2711195648e-01,5.2519685030e-01,8.0822631717e-02,1.5886883438e-01,6.8746930361e-01,1.8166362047e+00,1.1853903532e+00,-5.8323317766e-01,2.6753699780e-01,5.0068624318e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.4911335707e-01,-2.9836950824e-02,1.2332547922e-03,5.9258160181e-03,1.5710692853e-02,1.4529663138e-02,-6.0876842588e-02,-7.2525362484e-03,-2.1288855933e-03,-1.7698341981e-02,1.3543763757e-01,2.1925380453e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.4799640179e-01,-1.5166800022e+00,2.1525728703e-01,-3.7893298268e-01,2.3485537618e-02,7.0059317350e-01,9.5778095722e-01,-7.9198122025e-01,-4.9631187320e-01,-1.3855661154e+00,1.3199549913e-01,6.0735411942e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.6052716970e-01,-1.2475447357e-01,4.7580797225e-02,-7.5427509844e-02,3.0843336135e-02,-4.3439369649e-02,-5.4182272404e-02,7.7122509480e-02,3.7130631506e-02,1.5940454602e-01,1.6173031926e-01,5.4715380073e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.7514083385e-01,-8.4227938205e-03,1.4511946589e-02,-2.3074153811e-02,-2.7760500088e-03,-2.7776820585e-02,-1.5808159485e-02,-1.3752780855e-02,6.1282407492e-02,4.0932696313e-02,-1.5495970845e-02,4.2169488966e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.0368139744e+00,2.9387615541e-06,1.1708040802e-05,1.5785342384e-06,-2.9018299301e-06,1.1645814084e-05,-7.0958885772e-05,3.5866894905e-05,-9.4068377621e-07,3.7924273784e-06,-3.6967122555e-01,3.2417975366e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.0246740580e+00,1.6078151930e-06,-8.4313942352e-06,6.1963437474e-06,-2.6970299132e-06,-6.1034839746e-05,-3.4627944842e-05,1.8566006474e-05,-3.4425014746e-05,1.1620511032e-05,-3.7885156274e-01,3.2635428011e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,5.2993065119e-01,-2.7295025066e-03,2.6981180999e-03,-1.0889012367e-02,4.6509918757e-03,-2.5425471365e-02,-2.3746160790e-02,1.1084443890e-02,2.1418044344e-02,2.7658566833e-02,1.2985891104e-01,4.2469419539e-02
