atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.9087783694e-01,-8.0715380609e-03,-1.7731621861e-02,7.2455643676e-03,-1.4166615438e-03,-1.8171288073e-02,2.5967845693e-02,-1.8354622647e-02,-1.2476283126e-02,5.7033430785e-03,-1.4954143763e-01,4.2397730052e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0125057697e+00,-3.6645076307e-07,-1.9413935661e-05,-1.3744853504e-06,-3.2892846775e-06,-3.2526066207e-05,3.7626239646e-05,5.4952956816e-06,6.3090825279e-05,6.8737163019e-06,-3.4355342388e-01,3.0987698585e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,9.9487692118e-01,2.4050727006e-05,1.2997285239e-06,-2.0512881747e-05,-2.0145168946e-06,-1.0015707085e-04,-1.9067852918e-05,-8.2730228314e-05,2.2998461645e-05,8.8973356469e-06,-3.5753756762e-01,3.1807709485e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.8321518302e-01,-4.0349017829e-02,-7.4226488359e-03,5.2081931382e-02,1.5826866031e-02,3.9231956005e-02,1.5166262165e-02,-5.3547311574e-02,-3.7960298359e-02,3.2875567675e-02,1.1502514780e-01,3.9497327060e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.3552532196e-01,-1.5411368012e-01,3.7072554696e-03,1.0476513952e-01,4.4049263000e-02,-2.5139609352e-02,-9.0321123600e-02,-1.7875953019e-01,-8.8966749609e-02,1.7003901303e-02,3.1627792120e-01,5.3585741669e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.1437339783e-01,-1.7836538553e+00,-1.4405535161e-01,5.2583080530e-01,7.4583329260e-02,1.7256590724e-01,7.1011227369e-01,1.9107930660e+00,1.2284708023e+00,-5.9981870651e-01,2.3904199898e-01,5.0300195813e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.4971709251e-01,-3.1954899430e-02,1.1592130177e-03,4.8702550121e-03,1.4232916757e-02,1.6355501488e-02,-6.1957623810e-02,-7.7363536693e-03,-2.4597144220e-03,-2.1296333522e-02,1.1529718339e-01,2.2019177675e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.3740328550e-01,-1.6411044598e+00,2.1668013930e-01,-3.7869310379e-01,2.2242594510e-02,7.2775602341e-01,9.9642711878e-01,-8.2609033585e-01,-5.0172799826e-01,-1.4470046759e+00,1.0423664749e-01,5.9414606541e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.4912647009e-01,-1.3278874755e-01,4.8683207482e-02,-7.5702086091e-02,3.2670039684e-02,-4.5569691807e-02,-5.6566722691e-02,8.4934264421e-02,3.0553219840e-02,1.6965024173e-01,1.4043886960e-01,5.5315073580e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.5246442556e-01,-8.8663278148e-03,1.4272639528e-02,-2.3714369163e-02,-2.9135392979e-03,-2.3814992979e-02,-1.3264359906e-02,-1.2811134569e-02,5.4022472352e-02,3.5934526473e-02,-3.1258635223e-02,4.1193488985e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.0123116970e+00,2.2316846298e-05,1.6524585590e-05,1.7604321329e-05,-7.5442903835e-06,9.0373296189e-06,-1.1263949273e-04,5.5331904150e-05,9.0989087767e-06,1.4942308553e-05,-3.3289033175e-01,3.1168308109e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.0038641691e+00,2.0329895051e-05,-2.1265503165e-05,1.4214509065e-05,-4.4115813580e-06,-9.2063084594e-05,-4.8113706725e-05,2.1711226509e-05,-3.2144529541e-05,3.0502087611e-05,-3.4361243248e-01,3.1398836523e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,5.3161734343e-01,-5.1453537308e-03,1.5117495786e-03,-8.4169199690e-03,4.3371659704e-03,-2.3661609739e-02,-2.1713677794e-02,1.0710100643e-02,1.8267221749e-02,2.4226047099e-02,1.4433565736e-01,4.1784334928e-02
