atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.9672484398e-01,-5.9633450583e-03,-1.8081029877e-02,6.6091045737e-03,-1.5471639344e-03,-1.7304075882e-02,2.5822196156e-02,-1.6809992492e-02,-1.1573748663e-02,5.4696295410e-03,-1.7913167179e-01,3.8007140160e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0687057972e+00,-1.5976216673e-05,-1.5439331037e-05,4.5429042075e-06,1.8273024125e-06,-4.6022199967e-05,4.5648594096e-05,1.2963856534e-05,7.6069067291e-05,6.4358132477e-06,-3.4079369903e-01,2.6368808001e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0477389097e+00,2.2397600333e-05,-7.1489339462e-06,-9.9976541605e-06,-4.2201736505e-06,-9.9816803413e-05,-2.9310256650e-05,-8.9643639512e-05,1.7679796656e-05,-7.3219780461e-08,-3.5404282808e-01,2.7291197330e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.0351536274e-01,-3.7846051157e-02,-8.2769244909e-03,5.0912763923e-02,1.5820791945e-02,3.9546057582e-02,1.6259254888e-02,-6.0457699001e-02,-4.3521557003e-02,3.4832693636e-02,1.2707009912e-01,3.3923085779e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.5508142710e-01,-1.6484308243e-01,3.1916000880e-03,1.1413103342e-01,4.7257225960e-02,-2.7741966769e-02,-9.3461878598e-02,-1.9028234482e-01,-9.1553106904e-02,1.7561273649e-02,3.2650399208e-01,4.8361666501e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,4.1870945692e-01,-1.8339996338e+00,-1.4649203420e-01,5.3136718273e-01,7.6920419931e-02,1.7491573095e-01,7.1249008179e-01,1.9567216635e+00,1.2584397793e+00,-6.1865574121e-01,2.4726888537e-01,4.7616023570e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.5622192621e-01,-3.3731389791e-02,1.3633122435e-03,5.2028708160e-03,1.4686412178e-02,1.4818847179e-02,-6.0745388269e-02,-8.0206915736e-03,-3.4925844520e-03,-2.1779201925e-02,1.2598660588e-01,1.8403869122e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.5101770163e-01,-1.6967654228e+00,2.2342820466e-01,-3.9278855920e-01,1.4525955543e-02,7.4683904648e-01,1.0244692564e+00,-8.4436720610e-01,-5.2789294720e-01,-1.4932788610e+00,1.1450276524e-01,5.6975923479e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.7253839970e-01,-1.4234700799e-01,5.4818030447e-02,-8.6391575634e-02,3.6810230464e-02,-4.8764970154e-02,-6.3768804073e-02,8.6868256330e-02,3.5188101232e-02,1.7738060653e-01,1.5202639997e-01,5.0242140889e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.7845312357e-01,-7.6080821455e-03,1.4167563990e-02,-2.1851984784e-02,-3.6489658523e-03,-2.8126439080e-02,-1.5253761783e-02,-1.3793771155e-02,6.1052091420e-02,4.1659891605e-02,-1.9185401499e-02,3.5879567266e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.0733097792e+00,1.2571971638e-05,2.3902790417e-05,1.6280760974e-05,-6.0878878685e-06,1.7604572349e-05,-1.0933978774e-04,5.3826883232e-05,1.5336809156e-06,3.5137063605e-06,-3.2995438576e-01,2.6569701731e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.0617376566e+00,1.4760120393e-05,-2.5001565518e-05,6.4449832280e-06,-3.2503180591e-08,-9.8018521385e-05,-4.6416113037e-05,2.0917033908e-05,-3.9628841478e-05,2.6059713491e-05,-3.4060278535e-01,2.6852045208e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,5.0544577837e-01,-3.7325532176e-03,2.1163050551e-03,-9.3345977366e-03,4.6331640333e-03,-2.4422911927e-02,-2.3319508880e-02,1.1878593825e-02,1.8303580582e-02,2.5643488392e-02,1.1536680162e-01,3.6917824298e-02
