atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.9577524662e-01,-2.0199082792e-03,-1.8308516592e-02,1.4417766361e-03,-4.5062317513e-03,-1.5295740217e-02,2.6911154389e-02,-2.0277615637e-02,-1.4139927924e-02,7.4302055873e-03,-1.8397122622e-01,5.2929792553e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0483906269e+00,-1.5872790755e-05,-3.4678028896e-05,-2.9218197142e-06,-1.5676601834e-05,-1.7115276023e-06,-1.4458635633e-05,-7.0479040915e-06,-1.7497338831e-06,-1.1416686903e-05,-3.8708955050e-01,4.3116394430e-02
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.0427141190e+00,-3.1550898711e-05,8.7431199063e-06,-9.4243796411e-06,4.6056260317e-07,-2.3819893613e-08,1.6797284843e-05,9.5679051810e-06,1.1686764083e-05,-2.2575986804e-06,-3.9954784513e-01,4.3709054589e-02
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.7848989964e-01,-3.3547230065e-02,-9.9533274770e-03,4.9138877541e-02,1.2854604982e-02,2.5870062411e-02,2.4810969830e-02,-6.8778306246e-02,-3.5817034543e-02,2.5602158159e-02,1.4395938814e-01,4.9271721393e-02
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.2309587002e-01,-1.2689191103e-01,3.0921173748e-03,9.6465170383e-02,3.6822374910e-02,-2.9040306807e-02,-8.0794267356e-02,-1.8007819355e-01,-7.3887348175e-02,1.7046427354e-02,3.4075102210e-01,6.2964178622e-02
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,5.1351714134e-01,-1.5547145605e+00,-1.2349895388e-01,5.3293997049e-01,7.6325990260e-02,1.6021540761e-01,6.7733192444e-01,1.8158192635e+00,1.2006946802e+00,-6.0410082340e-01,2.6780176163e-01,5.5293697864e-02
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.2421580553e-01,-3.1114695594e-02,5.7416537311e-04,6.9820452482e-03,1.5590337105e-02,1.4008938335e-02,-6.0382068157e-02,-8.1498026848e-03,-2.5176154450e-03,-1.6915567219e-02,1.3807573915e-01,3.3682484180e-02
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.2160176039e-01,-1.4235303402e+00,2.2530022264e-01,-3.8653168082e-01,3.8954351097e-02,7.0884376764e-01,9.5898652077e-01,-7.8362125158e-01,-5.1532709599e-01,-1.4112057686e+00,1.3256292045e-01,6.9877758622e-02
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,7.4490302801e-01,-1.1754604429e-01,4.3813414872e-02,-6.9472894073e-02,2.2112449631e-02,-4.1162516922e-02,-4.9094092101e-02,7.9110234976e-02,2.7981637046e-02,1.4710617065e-01,1.6649390757e-01,6.3814677298e-02
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,6.6507947445e-01,-5.5811642669e-03,1.3188324869e-02,-2.3867785931e-02,-2.8504258953e-03,-2.8617849573e-02,-1.5652459115e-02,-1.2960677035e-02,5.8592870831e-02,4.2009424418e-02,-4.7110579908e-03,5.2065882832e-02
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.0535883904e+00,-3.0822266126e-05,-3.2378766264e-06,-1.0695723176e-05,2.8457679946e-06,-1.1377612282e-05,-1.9654225980e-05,6.8081494646e-06,2.9076356896e-06,1.0189774912e-05,-3.7534931302e-01,4.3400734663e-02
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.0471990108e+00,-2.9232092857e-05,1.2213421542e-05,1.0950694559e-05,-5.0418443607e-06,-6.3155112002e-06,-2.3798989787e-05,1.1550241652e-05,-1.9549560193e-07,3.6383366933e-06,-3.8546186686e-01,4.3530929834e-02
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,6.2051576376e-01,1.3666343875e-03,1.7930293689e-04,-6.2187155709e-03,3.9626066573e-03,-2.1678168327e-02,-2.0115962252e-02,9.4343917444e-03,1.9362110645e-02,2.4318121374e-02,1.1193506420e-01,5.3195081651e-02
