train,"{'mae': 0.07118836790323257, 'rmse': 0.0834130123257637}","{'mae': 0.46260055899620056, 'rmse': 0.6546699404716492}"
val,"{'mae': 0.04557191580533981, 'rmse': 0.053857143968343735}","{'mae': 0.3092365562915802, 'rmse': 0.4385692775249481}"
train,"{'mae': 0.037992045283317566, 'rmse': 0.04823203384876251}","{'mae': 0.28966087102890015, 'rmse': 0.420245498418808}"
val,"{'mae': 0.019468165934085846, 'rmse': 0.02558228373527527}","{'mae': 0.2643638551235199, 'rmse': 0.3911798596382141}"
train,"{'mae': 0.018372515216469765, 'rmse': 0.024122439324855804}","{'mae': 0.2540331184864044, 'rmse': 0.3827225863933563}"
val,"{'mae': 0.01212060172110796, 'rmse': 0.015477417036890984}","{'mae': 0.24330481886863708, 'rmse': 0.3715963363647461}"
train,"{'mae': 0.016126282513141632, 'rmse': 0.02125292830169201}","{'mae': 0.23797939717769623, 'rmse': 0.3672361671924591}"
val,"{'mae': 0.012827381491661072, 'rmse': 0.016307950019836426}","{'mae': 0.2316163033246994, 'rmse': 0.3604537546634674}"
train,"{'mae': 0.03130107372999191, 'rmse': 0.04154703766107559}","{'mae': 0.25086185336112976, 'rmse': 0.38139230012893677}"
val,"{'mae': 0.01134133618324995, 'rmse': 0.014288118109107018}","{'mae': 0.23552502691745758, 'rmse': 0.3597714900970459}"
train,"{'mae': 0.017603637650609016, 'rmse': 0.022466246038675308}","{'mae': 0.21043169498443604, 'rmse': 0.34397026896476746}"
val,"{'mae': 0.024397337809205055, 'rmse': 0.026751944795250893}","{'mae': 0.19337767362594604, 'rmse': 0.3303830921649933}"
train,"{'mae': 0.01220561284571886, 'rmse': 0.015958115458488464}","{'mae': 0.18892548978328705, 'rmse': 0.328309565782547}"
val,"{'mae': 0.009607534855604172, 'rmse': 0.011130056343972683}","{'mae': 0.1997022032737732, 'rmse': 0.33404541015625}"
train,"{'mae': 0.013764545321464539, 'rmse': 0.01732644811272621}","{'mae': 0.18606609106063843, 'rmse': 0.3254334032535553}"
val,"{'mae': 0.013326147571206093, 'rmse': 0.015438573434948921}","{'mae': 0.17883576452732086, 'rmse': 0.32174819707870483}"
train,"{'mae': 0.013467147015035152, 'rmse': 0.017304319888353348}","{'mae': 0.19029685854911804, 'rmse': 0.32791629433631897}"
val,"{'mae': 0.008229943923652172, 'rmse': 0.009365002624690533}","{'mae': 0.1837337762117386, 'rmse': 0.32454273104667664}"
train,"{'mae': 0.010020301677286625, 'rmse': 0.012872797437012196}","{'mae': 0.18193109333515167, 'rmse': 0.32189488410949707}"
val,"{'mae': 0.01293539721518755, 'rmse': 0.014696910977363586}","{'mae': 0.17858316004276276, 'rmse': 0.32098281383514404}"
train,"{'mae': 0.007655072957277298, 'rmse': 0.00998729094862938}","{'mae': 0.17502835392951965, 'rmse': 0.31669771671295166}"
val,"{'mae': 0.005349629558622837, 'rmse': 0.007285519503057003}","{'mae': 0.1737101972103119, 'rmse': 0.3182389736175537}"
train,"{'mae': 0.007356701418757439, 'rmse': 0.009315244853496552}","{'mae': 0.17527486383914948, 'rmse': 0.3153367340564728}"
val,"{'mae': 0.004756003152579069, 'rmse': 0.005838057491928339}","{'mae': 0.17806175351142883, 'rmse': 0.3213430941104889}"
train,"{'mae': 0.008818862028419971, 'rmse': 0.011293948628008366}","{'mae': 0.17741452157497406, 'rmse': 0.31626394391059875}"
val,"{'mae': 0.0050910585559904575, 'rmse': 0.006728326436132193}","{'mae': 0.17785565555095673, 'rmse': 0.32065650820732117}"
train,"{'mae': 0.007711614482104778, 'rmse': 0.00988256186246872}","{'mae': 0.17517581582069397, 'rmse': 0.3133457601070404}"
val,"{'mae': 0.005592756904661655, 'rmse': 0.00679439352825284}","{'mae': 0.1791970282793045, 'rmse': 0.32252758741378784}"
train,"{'mae': 0.005996676627546549, 'rmse': 0.0077398354187607765}","{'mae': 0.17031654715538025, 'rmse': 0.3083634674549103}"
val,"{'mae': 0.005862896330654621, 'rmse': 0.006829199381172657}","{'mae': 0.177823007106781, 'rmse': 0.3211195170879364}"
train,"{'mae': 0.00568237854167819, 'rmse': 0.007455280050635338}","{'mae': 0.16873036324977875, 'rmse': 0.30529147386550903}"
val,"{'mae': 0.008085484616458416, 'rmse': 0.009860447607934475}","{'mae': 0.1767331212759018, 'rmse': 0.32177305221557617}"
train,"{'mae': 0.007478213869035244, 'rmse': 0.009584994055330753}","{'mae': 0.1716689169406891, 'rmse': 0.3064904808998108}"
val,"{'mae': 0.009062291122972965, 'rmse': 0.010924112051725388}","{'mae': 0.17889341711997986, 'rmse': 0.3223949372768402}"
train,"{'mae': 0.006533097475767136, 'rmse': 0.008405174128711224}","{'mae': 0.17239710688591003, 'rmse': 0.3055511713027954}"
val,"{'mae': 0.005629082676023245, 'rmse': 0.006871369201689959}","{'mae': 0.18698108196258545, 'rmse': 0.32818126678466797}"
train,"{'mae': 0.005575448274612427, 'rmse': 0.007175110746175051}","{'mae': 0.16688236594200134, 'rmse': 0.2992101311683655}"
val,"{'mae': 0.004382031504064798, 'rmse': 0.005714681465178728}","{'mae': 0.18097910284996033, 'rmse': 0.3266119956970215}"
train,"{'mae': 0.00543608982115984, 'rmse': 0.007073772139847279}","{'mae': 0.16653871536254883, 'rmse': 0.29715535044670105}"
val,"{'mae': 0.005490369629114866, 'rmse': 0.006324590649455786}","{'mae': 0.18369148671627045, 'rmse': 0.3287760019302368}"
train,"{'mae': 0.00522709870710969, 'rmse': 0.006671995390206575}","{'mae': 0.1668112576007843, 'rmse': 0.29561489820480347}"
val,"{'mae': 0.00355928554199636, 'rmse': 0.004315221682190895}","{'mae': 0.1839025467634201, 'rmse': 0.3298960030078888}"
train,"{'mae': 0.005863864440470934, 'rmse': 0.007118958048522472}","{'mae': 0.1666163206100464, 'rmse': 0.29455384612083435}"
val,"{'mae': 0.006842538248747587, 'rmse': 0.007989367470145226}","{'mae': 0.18249258399009705, 'rmse': 0.3290831446647644}"
train,"{'mae': 0.004555820487439632, 'rmse': 0.005857021082192659}","{'mae': 0.16305585205554962, 'rmse': 0.29209622740745544}"
val,"{'mae': 0.009717804379761219, 'rmse': 0.010513720102608204}","{'mae': 0.1874612271785736, 'rmse': 0.3323625326156616}"
train,"{'mae': 0.003450184827670455, 'rmse': 0.004576124716550112}","{'mae': 0.16350120306015015, 'rmse': 0.2918970286846161}"
val,"{'mae': 0.003114482155069709, 'rmse': 0.0038505038246512413}","{'mae': 0.18473370373249054, 'rmse': 0.3310292363166809}"
train,"{'mae': 0.002605715300887823, 'rmse': 0.0034669949673116207}","{'mae': 0.1630755215883255, 'rmse': 0.29118239879608154}"
val,"{'mae': 0.0032392300199717283, 'rmse': 0.004010006785392761}","{'mae': 0.18544377386569977, 'rmse': 0.3316279351711273}"
train,"{'mae': 0.002715075621381402, 'rmse': 0.0035146716982126236}","{'mae': 0.16276958584785461, 'rmse': 0.29059457778930664}"
val,"{'mae': 0.0032691077794879675, 'rmse': 0.0040208641439676285}","{'mae': 0.18578144907951355, 'rmse': 0.3318759799003601}"
train,"{'mae': 0.0025614893529564142, 'rmse': 0.003422028850764036}","{'mae': 0.16271817684173584, 'rmse': 0.2903093993663788}"
val,"{'mae': 0.003356657922267914, 'rmse': 0.004462449345737696}","{'mae': 0.18496376276016235, 'rmse': 0.3316252827644348}"
train,"{'mae': 0.0025099627673625946, 'rmse': 0.0032955973874777555}","{'mae': 0.16233880817890167, 'rmse': 0.28994429111480713}"
val,"{'mae': 0.003045318415388465, 'rmse': 0.00419703358784318}","{'mae': 0.18608132004737854, 'rmse': 0.332305371761322}"
train,"{'mae': 0.002432293724268675, 'rmse': 0.0032129979226738214}","{'mae': 0.16217705607414246, 'rmse': 0.28971609473228455}"
val,"{'mae': 0.003163879504427314, 'rmse': 0.0039731403812766075}","{'mae': 0.1856168508529663, 'rmse': 0.3322662115097046}"
train,"{'mae': 0.0024023575242608786, 'rmse': 0.003200550563633442}","{'mae': 0.16214685142040253, 'rmse': 0.28958290815353394}"
val,"{'mae': 0.0030291543807834387, 'rmse': 0.00381055218167603}","{'mae': 0.18595534563064575, 'rmse': 0.33281299471855164}"
train,"{'mae': 0.0022206921130418777, 'rmse': 0.0029251552186906338}","{'mae': 0.1623963862657547, 'rmse': 0.2896496653556824}"
val,"{'mae': 0.003014972200617194, 'rmse': 0.003660520538687706}","{'mae': 0.18659280240535736, 'rmse': 0.3332575261592865}"
train,"{'mae': 0.002143335761502385, 'rmse': 0.0028182812966406345}","{'mae': 0.1629326343536377, 'rmse': 0.2899811267852783}"
val,"{'mae': 0.0027966059278696775, 'rmse': 0.003508935682475567}","{'mae': 0.18657834827899933, 'rmse': 0.3331531882286072}"
train,"{'mae': 0.0018533560214564204, 'rmse': 0.0024655458983033895}","{'mae': 0.16310955584049225, 'rmse': 0.2901023328304291}"
val,"{'mae': 0.002757603768259287, 'rmse': 0.0034641434904187918}","{'mae': 0.18660271167755127, 'rmse': 0.3331277668476105}"
train,"{'mae': 0.001839101081714034, 'rmse': 0.0024674581363797188}","{'mae': 0.16322509944438934, 'rmse': 0.2901512384414673}"
val,"{'mae': 0.002657215343788266, 'rmse': 0.0034442695323377848}","{'mae': 0.18677189946174622, 'rmse': 0.3332505524158478}"
train,"{'mae': 0.0017597127007320523, 'rmse': 0.002381608122959733}","{'mae': 0.16326025128364563, 'rmse': 0.29016879200935364}"
val,"{'mae': 0.0026724941562861204, 'rmse': 0.00342068774625659}","{'mae': 0.18670552968978882, 'rmse': 0.33314427733421326}"
train,"{'mae': 0.001767055015079677, 'rmse': 0.0023704408667981625}","{'mae': 0.1632964164018631, 'rmse': 0.29017943143844604}"
val,"{'mae': 0.002636134624481201, 'rmse': 0.003416063729673624}","{'mae': 0.1868138313293457, 'rmse': 0.3332642614841461}"
