Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  945180 |  3.78e-04 |     -- |  2.70e+00 |  4.09e+00 |     -- |  1.79e+01 |  2.72e+01
  949185 |  3.52e-04 |     -- |  2.89e+00 |  4.28e+00 |     -- |  1.72e+01 |  2.62e+01
  953190 |  3.56e-04 |     -- |  2.53e+00 |  4.01e+00 |     -- |  1.75e+01 |  2.64e+01
  957195 |  3.67e-04 |     -- |  2.39e+00 |  3.86e+00 |     -- |  1.76e+01 |  2.68e+01
  961200 |  3.65e-04 |     -- |  2.66e+00 |  4.18e+00 |     -- |  1.75e+01 |  2.67e+01
  965205 |  3.93e-04 |     -- |  3.30e+00 |  4.59e+00 |     -- |  1.80e+01 |  2.77e+01
  969210 |  3.85e-04 |     -- |  3.43e+00 |  4.84e+00 |     -- |  1.76e+01 |  2.73e+01
  973215 |  3.78e-04 |     -- |  2.82e+00 |  4.32e+00 |     -- |  1.78e+01 |  2.72e+01
  977220 |  3.93e-04 |     -- |  2.86e+00 |  4.47e+00 |     -- |  1.83e+01 |  2.77e+01
  981225 |  3.78e-04 |     -- |  4.09e+00 |  5.39e+00 |     -- |  1.80e+01 |  2.70e+01
  985230 |  4.28e-04 |     -- |  2.97e+00 |  4.59e+00 |     -- |  1.86e+01 |  2.89e+01
  989235 |  4.12e-04 |     -- |  3.31e+00 |  4.79e+00 |     -- |  1.86e+01 |  2.83e+01
  993240 |  4.30e-04 |     -- |  3.62e+00 |  5.04e+00 |     -- |  1.92e+01 |  2.89e+01
  997245 |  4.65e-04 |     -- |  2.98e+00 |  4.59e+00 |     -- |  1.97e+01 |  3.01e+01
 1001250 |  4.43e-04 |     -- |  3.15e+00 |  4.59e+00 |     -- |  1.98e+01 |  2.94e+01
 1005255 |  4.50e-04 |     -- |  3.77e+00 |  5.30e+00 |     -- |  1.95e+01 |  2.95e+01
 1009260 |  4.87e-04 |     -- |  3.35e+00 |  4.77e+00 |     -- |  2.03e+01 |  3.09e+01
 1013265 |  4.84e-04 |     -- |  4.18e+00 |  5.71e+00 |     -- |  2.02e+01 |  3.06e+01
 1017270 |  4.50e-04 |     -- |  4.85e+00 |  6.29e+00 |     -- |  1.95e+01 |  2.93e+01
 1021275 |  4.47e-04 |     -- |  4.43e+00 |  5.95e+00 |     -- |  1.97e+01 |  2.93e+01
 1025280 |  5.12e-04 |     -- |  4.92e+00 |  6.40e+00 |     -- |  2.06e+01 |  3.14e+01
 1029285 |  4.67e-04 |     -- |  4.08e+00 |  5.59e+00 |     -- |  2.02e+01 |  3.01e+01
 1033290 |  4.76e-04 |     -- |  4.68e+00 |  6.52e+00 |     -- |  2.03e+01 |  3.01e+01
 1037295 |  4.29e-04 |     -- |  4.76e+00 |  6.36e+00 |     -- |  1.94e+01 |  2.86e+01
 1041300 |  4.54e-04 |     -- |  5.20e+00 |  6.86e+00 |     -- |  1.95e+01 |  2.93e+01
 1045305 |  5.14e-04 |     -- |  5.02e+00 |  6.97e+00 |     -- |  2.08e+01 |  3.13e+01
 1049310 |  4.99e-04 |     -- |  5.25e+00 |  7.07e+00 |     -- |  2.05e+01 |  3.08e+01
 1053315 |  4.56e-04 |     -- |  5.88e+00 |  7.66e+00 |     -- |  1.99e+01 |  2.92e+01
 1057320 |  5.01e-04 |     -- |  5.37e+00 |  7.04e+00 |     -- |  2.04e+01 |  3.09e+01
 1061325 |  5.15e-04 |     -- |  5.58e+00 |  7.19e+00 |     -- |  2.06e+01 |  3.13e+01
 1065330 |  4.87e-04 |     -- |  4.73e+00 |  6.23e+00 |     -- |  2.07e+01 |  3.06e+01
 1069335 |  5.14e-04 |     -- |  5.53e+00 |  7.28e+00 |     -- |  2.05e+01 |  3.12e+01
 1073340 |  4.75e-04 |     -- |  5.29e+00 |  7.12e+00 |     -- |  2.01e+01 |  3.00e+01
 1077345 |  5.04e-04 |     -- |  4.65e+00 |  6.47e+00 |     -- |  2.07e+01 |  3.11e+01
 1081350 |  4.49e-04 |     -- |  5.03e+00 |  6.53e+00 |     -- |  1.99e+01 |  2.92e+01
 1085355 |  4.58e-04 |     -- |  4.76e+00 |  6.46e+00 |     -- |  1.99e+01 |  2.96e+01
 1089360 |  4.93e-04 |     -- |  4.27e+00 |  5.88e+00 |     -- |  2.03e+01 |  3.08e+01
 1093365 |  4.77e-04 |     -- |  4.76e+00 |  6.35e+00 |     -- |  2.03e+01 |  3.02e+01
 1097370 |  4.40e-04 |     -- |  4.88e+00 |  6.44e+00 |     -- |  1.96e+01 |  2.90e+01
 1101375 |  4.71e-04 |     -- |  4.47e+00 |  6.22e+00 |     -- |  2.00e+01 |  3.00e+01
 1105380 |  7.09e-04 |     -- |  4.66e+00 |  6.28e+00 |     -- |  2.16e+01 |  3.71e+01
 1109385 |  5.31e-04 |     -- |  4.82e+00 |  6.71e+00 |     -- |  2.15e+01 |  3.19e+01
 1113390 |  4.79e-04 |     -- |  5.16e+00 |  6.86e+00 |     -- |  2.01e+01 |  3.02e+01
 1117395 |  5.14e-04 |     -- |  6.19e+00 |  8.06e+00 |     -- |  2.07e+01 |  3.10e+01
 1121400 |  4.61e-04 |     -- |  6.71e+00 |  8.58e+00 |     -- |  1.99e+01 |  2.91e+01
 1125405 |  4.80e-04 |     -- |  5.23e+00 |  6.76e+00 |     -- |  2.00e+01 |  3.02e+01
 1129410 |  4.89e-04 |     -- |  6.38e+00 |  8.16e+00 |     -- |  2.02e+01 |  3.02e+01
 1133415 |  7.43e+01 |     -- |  1.73e+01 |  2.92e+01 |     -- |  1.83e+02 |  1.22e+04
 1137420 |  6.30e-03 |     -- |  2.86e+00 |  4.21e+00 |     -- |  3.24e+01 |  1.12e+02
 1141425 |  4.27e-04 |     -- |  1.83e+00 |  3.40e+00 |     -- |  1.91e+01 |  2.90e+01
 1145430 |  3.05e-04 |     -- |  1.88e+00 |  3.46e+00 |     -- |  1.60e+01 |  2.45e+01
 1149435 |  2.63e-04 |     -- |  1.97e+00 |  3.57e+00 |     -- |  1.48e+01 |  2.27e+01
 1153440 |  2.28e-04 |     -- |  1.88e+00 |  3.18e+00 |     -- |  1.39e+01 |  2.11e+01
 1157445 |  2.30e-04 |     -- |  1.61e+00 |  3.20e+00 |     -- |  1.37e+01 |  2.12e+01
 1161450 |  2.08e-04 |     -- |  1.79e+00 |  3.21e+00 |     -- |  1.33e+01 |  2.02e+01
 1165455 |  2.11e-04 |     -- |  1.75e+00 |  3.48e+00 |     -- |  1.32e+01 |  2.03e+01
 1169460 |  1.85e-04 |     -- |  1.87e+00 |  3.18e+00 |     -- |  1.26e+01 |  1.90e+01
 1173465 |  2.31e-04 |     -- |  1.88e+00 |  3.50e+00 |     -- |  1.33e+01 |  2.12e+01
 1177470 |  1.89e-04 |     -- |  1.76e+00 |  3.31e+00 |     -- |  1.25e+01 |  1.92e+01
 1181475 |  1.84e-04 |     -- |  1.74e+00 |  3.19e+00 |     -- |  1.24e+01 |  1.89e+01
 1185480 |  1.89e-04 |     -- |  1.83e+00 |  3.40e+00 |     -- |  1.25e+01 |  1.91e+01
 1189485 |  1.80e-04 |     -- |  1.71e+00 |  3.17e+00 |     -- |  1.23e+01 |  1.87e+01
 1193490 |  1.77e-04 |     -- |  1.82e+00 |  3.39e+00 |     -- |  1.21e+01 |  1.85e+01
 1197495 |  1.69e-04 |     -- |  1.90e+00 |  3.27e+00 |     -- |  1.20e+01 |  1.81e+01
 1201500 |  1.77e-04 |     -- |  1.65e+00 |  3.22e+00 |     -- |  1.22e+01 |  1.86e+01
 1205505 |  1.70e-04 |     -- |  1.55e+00 |  3.01e+00 |     -- |  1.20e+01 |  1.82e+01
 1209510 |  1.76e-04 |     -- |  1.98e+00 |  3.40e+00 |     -- |  1.21e+01 |  1.84e+01
 1213515 |  1.78e-04 |     -- |  1.94e+00 |  3.52e+00 |     -- |  1.21e+01 |  1.85e+01
 1217520 |  1.76e-04 |     -- |  1.93e+00 |  3.38e+00 |     -- |  1.22e+01 |  1.85e+01
 1221525 |  1.67e-04 |     -- |  2.09e+00 |  3.42e+00 |     -- |  1.19e+01 |  1.80e+01
 1225530 |  1.76e-04 |     -- |  1.90e+00 |  3.41e+00 |     -- |  1.21e+01 |  1.84e+01
 1229535 |  1.78e-04 |     -- |  2.12e+00 |  3.58e+00 |     -- |  1.21e+01 |  1.85e+01
 1233540 |  3.32e-03 |     -- |  1.02e+01 |  2.37e+01 |     -- |  2.49e+01 |  7.79e+01
 1237545 |  3.22e-04 |     -- |  2.85e+00 |  4.22e+00 |     -- |  1.68e+01 |  2.50e+01
 1241550 |  2.35e-04 |     -- |  2.63e+00 |  4.05e+00 |     -- |  1.40e+01 |  2.13e+01
 1245555 |  5.17e-04 |     -- |  2.36e+00 |  3.86e+00 |     -- |  1.60e+01 |  3.19e+01
 1249560 |  2.30e-04 |     -- |  3.06e+00 |  4.37e+00 |     -- |  1.39e+01 |  2.10e+01
 1253565 |  2.35e-04 |     -- |  2.94e+00 |  4.44e+00 |     -- |  1.39e+01 |  2.12e+01
 1257570 |  2.26e-04 |     -- |  3.20e+00 |  4.66e+00 |     -- |  1.40e+01 |  2.07e+01
 1261575 |  2.36e-04 |     -- |  3.34e+00 |  4.68e+00 |     -- |  1.41e+01 |  2.12e+01
 1265580 |  2.15e-04 |     -- |  2.80e+00 |  4.02e+00 |     -- |  1.38e+01 |  2.04e+01
 1269585 |  2.38e-04 |     -- |  3.76e+00 |  5.21e+00 |     -- |  1.40e+01 |  2.12e+01
 1273590 |  2.54e-03 |     -- |  3.15e+00 |  4.68e+00 |     -- |  1.75e+01 |  7.12e+01
 1277595 |  2.92e-04 |     -- |  3.52e+00 |  4.89e+00 |     -- |  1.56e+01 |  2.37e+01
 1281600 |  2.53e-04 |     -- |  3.12e+00 |  4.45e+00 |     -- |  1.47e+01 |  2.20e+01
 1285605 |  2.38e-04 |     -- |  2.38e+00 |  3.85e+00 |     -- |  1.45e+01 |  2.15e+01
 1289610 |  2.41e-03 |     -- |  5.89e+00 |  1.41e+01 |     -- |  2.90e+01 |  6.79e+01
 1293615 |  3.52e-03 |     -- |  3.77e+00 |  5.30e+00 |     -- |  2.11e+01 |  8.38e+01
 1297620 |  3.28e-04 |     -- |  2.81e+00 |  4.31e+00 |     -- |  1.69e+01 |  2.52e+01
 1301625 |  3.09e-04 |     -- |  2.93e+00 |  4.34e+00 |     -- |  1.60e+01 |  2.45e+01
 1305630 |  3.16e-04 |     -- |  3.43e+00 |  4.91e+00 |     -- |  1.61e+01 |  2.47e+01
 1309635 |  3.05e-04 |     -- |  2.81e+00 |  4.03e+00 |     -- |  1.62e+01 |  2.44e+01
 1313640 |  3.31e-04 |     -- |  3.10e+00 |  4.65e+00 |     -- |  1.64e+01 |  2.53e+01
 1317645 |  3.02e-04 |     -- |  2.75e+00 |  4.05e+00 |     -- |  1.58e+01 |  2.42e+01
 1321650 |  2.96e-04 |     -- |  3.34e+00 |  4.77e+00 |     -- |  1.58e+01 |  2.39e+01
 1325655 |  3.07e-04 |     -- |  2.81e+00 |  4.13e+00 |     -- |  1.62e+01 |  2.44e+01
 1329660 |  3.04e-04 |     -- |  2.87e+00 |  4.34e+00 |     -- |  1.60e+01 |  2.43e+01
 1333665 |  3.00e-04 |     -- |  3.50e+00 |  4.87e+00 |     -- |  1.59e+01 |  2.40e+01
 1337670 |  3.16e-04 |     -- |  3.37e+00 |  4.77e+00 |     -- |  1.61e+01 |  2.47e+01
 1341675 |  3.28e-04 |     -- |  3.21e+00 |  4.64e+00 |     -- |  1.65e+01 |  2.52e+01
 1345680 |  3.02e-04 |     -- |  2.81e+00 |  4.28e+00 |     -- |  1.62e+01 |  2.42e+01
 1349685 |  3.25e-04 |     -- |  3.44e+00 |  4.81e+00 |     -- |  1.67e+01 |  2.50e+01
 1353690 |  3.53e-04 |     -- |  3.33e+00 |  4.78e+00 |     -- |  1.70e+01 |  2.61e+01
 1357695 |  3.18e-04 |     -- |  3.33e+00 |  4.80e+00 |     -- |  1.66e+01 |  2.48e+01
 1361700 |  3.70e-04 |     -- |  3.43e+00 |  4.89e+00 |     -- |  1.75e+01 |  2.68e+01
 1365705 |  3.73e-04 |     -- |  3.12e+00 |  4.61e+00 |     -- |  1.75e+01 |  2.69e+01
 1369710 |  3.36e-04 |     -- |  3.44e+00 |  4.83e+00 |     -- |  1.70e+01 |  2.55e+01
 1373715 |  3.47e-04 |     -- |  3.80e+00 |  5.36e+00 |     -- |  1.74e+01 |  2.58e+01
 1377720 |  4.29e-04 |     -- |  3.20e+00 |  4.91e+00 |     -- |  1.87e+01 |  2.89e+01
 1381725 |  3.82e-04 |     -- |  3.33e+00 |  4.92e+00 |     -- |  1.81e+01 |  2.72e+01
 1385730 |  3.78e-04 |     -- |  4.72e+00 |  6.25e+00 |     -- |  1.78e+01 |  2.68e+01
 1389735 |  4.17e-04 |     -- |  4.01e+00 |  5.58e+00 |     -- |  1.87e+01 |  2.83e+01
 1393740 |  3.83e-04 |     -- |  4.16e+00 |  5.57e+00 |     -- |  1.81e+01 |  2.71e+01
 1397745 |  3.96e-04 |     -- |  3.73e+00 |  5.20e+00 |     -- |  1.83e+01 |  2.77e+01
 1401750 |  3.88e-04 |     -- |  4.43e+00 |  6.02e+00 |     -- |  1.83e+01 |  2.72e+01
 1405755 |  4.02e-04 |     -- |  5.09e+00 |  6.55e+00 |     -- |  1.88e+01 |  2.76e+01
 1409760 |  4.02e-04 |     -- |  4.14e+00 |  5.41e+00 |     -- |  1.86e+01 |  2.78e+01
 1413765 |  3.99e-04 |     -- |  5.07e+00 |  6.82e+00 |     -- |  1.84e+01 |  2.74e+01
 1417770 |  3.97e-04 |     -- |  5.05e+00 |  6.62e+00 |     -- |  1.85e+01 |  2.74e+01
 1421775 |  3.93e-04 |     -- |  4.96e+00 |  6.46e+00 |     -- |  1.83e+01 |  2.73e+01
 1425780 |  4.16e-04 |     -- |  4.04e+00 |  5.63e+00 |     -- |  1.89e+01 |  2.83e+01
 1429785 |  4.04e-04 |     -- |  5.65e+00 |  7.32e+00 |     -- |  1.85e+01 |  2.75e+01
 1433790 |  3.91e-04 |     -- |  5.21e+00 |  6.85e+00 |     -- |  1.85e+01 |  2.71e+01
 1437795 |  4.17e-04 |     -- |  5.63e+00 |  7.24e+00 |     -- |  1.90e+01 |  2.79e+01
 1441800 |  3.24e+01 |     -- |  7.28e+01 |  1.44e+02 |     -- |  4.95e+02 |  8.05e+03
 1445805 |  2.99e-04 |     -- |  2.88e+00 |  4.40e+00 |     -- |  1.58e+01 |  2.41e+01
 1449810 |  2.59e-04 |     -- |  2.85e+00 |  4.24e+00 |     -- |  1.44e+01 |  2.23e+01
 1453815 |  2.53e-04 |     -- |  2.89e+00 |  4.36e+00 |     -- |  1.44e+01 |  2.21e+01
 1457820 |  2.54e-04 |     -- |  3.70e+00 |  5.07e+00 |     -- |  1.44e+01 |  2.20e+01
 1461825 |  2.32e-04 |     -- |  3.97e+00 |  5.39e+00 |     -- |  1.38e+01 |  2.08e+01
 1465830 |  2.48e-04 |     -- |  3.68e+00 |  5.06e+00 |     -- |  1.43e+01 |  2.17e+01
 1469835 |  2.36e-04 |     -- |  3.74e+00 |  5.09e+00 |     -- |  1.40e+01 |  2.11e+01
 1473840 |  2.34e-04 |     -- |  3.58e+00 |  5.02e+00 |     -- |  1.39e+01 |  2.11e+01
 1477845 |  2.52e-04 |     -- |  3.53e+00 |  4.94e+00 |     -- |  1.43e+01 |  2.19e+01
 1481850 |  2.30e-04 |     -- |  3.84e+00 |  5.24e+00 |     -- |  1.37e+01 |  2.08e+01
 1485855 |  2.26e-04 |     -- |  3.60e+00 |  4.93e+00 |     -- |  1.38e+01 |  2.07e+01
 1489860 |  2.24e-04 |     -- |  3.42e+00 |  4.76e+00 |     -- |  1.38e+01 |  2.06e+01
 1493865 |  2.33e-04 |     -- |  3.69e+00 |  5.08e+00 |     -- |  1.39e+01 |  2.10e+01
 1497870 |  2.48e-04 |     -- |  3.76e+00 |  5.19e+00 |     -- |  1.40e+01 |  2.17e+01
 1501875 |  2.64e-04 |     -- |  3.68e+00 |  5.01e+00 |     -- |  1.45e+01 |  2.24e+01
 1505880 |  2.49e-04 |     -- |  3.64e+00 |  5.11e+00 |     -- |  1.43e+01 |  2.17e+01
 1509885 |  2.43e-04 |     -- |  3.45e+00 |  4.88e+00 |     -- |  1.44e+01 |  2.15e+01
 1513890 |  2.48e-04 |     -- |  3.83e+00 |  5.24e+00 |     -- |  1.43e+01 |  2.17e+01
 1517895 |  2.49e-04 |     -- |  3.56e+00 |  5.00e+00 |     -- |  1.44e+01 |  2.17e+01
 1521900 |  2.53e-04 |     -- |  3.06e+00 |  4.55e+00 |     -- |  1.44e+01 |  2.20e+01
 1525905 |  2.53e-04 |     -- |  3.61e+00 |  5.00e+00 |     -- |  1.46e+01 |  2.19e+01
 1529910 |  2.46e-04 |     -- |  3.80e+00 |  5.30e+00 |     -- |  1.44e+01 |  2.15e+01
 1533915 |  2.62e-04 |     -- |  3.29e+00 |  4.76e+00 |     -- |  1.49e+01 |  2.24e+01
 1537920 |  2.56e-04 |     -- |  3.49e+00 |  5.13e+00 |     -- |  1.46e+01 |  2.21e+01
 1541925 |  2.45e-04 |     -- |  3.24e+00 |  4.60e+00 |     -- |  1.45e+01 |  2.16e+01
 1545930 |  2.76e-04 |     -- |  3.10e+00 |  4.57e+00 |     -- |  1.50e+01 |  2.31e+01
 1549935 |  2.63e-04 |     -- |  3.42e+00 |  4.77e+00 |     -- |  1.49e+01 |  2.24e+01
 1553940 |  2.67e-04 |     -- |  2.94e+00 |  4.35e+00 |     -- |  1.50e+01 |  2.27e+01
 1557945 |  2.76e-04 |     -- |  3.29e+00 |  4.71e+00 |     -- |  1.54e+01 |  2.30e+01
 1561950 |  2.74e-04 |     -- |  3.47e+00 |  4.88e+00 |     -- |  1.47e+01 |  2.29e+01
 1565955 |  2.74e-04 |     -- |  3.20e+00 |  4.55e+00 |     -- |  1.51e+01 |  2.30e+01
 1569960 |  2.62e-04 |     -- |  3.16e+00 |  4.56e+00 |     -- |  1.48e+01 |  2.24e+01
 1573965 |  2.61e-04 |     -- |  3.89e+00 |  5.24e+00 |     -- |  1.50e+01 |  2.23e+01
 1577970 |  2.67e-04 |     -- |  3.29e+00 |  4.63e+00 |     -- |  1.50e+01 |  2.26e+01
 1581975 |  2.87e-04 |     -- |  3.00e+00 |  4.51e+00 |     -- |  1.54e+01 |  2.35e+01
 1585980 |  2.82e-04 |     -- |  3.65e+00 |  5.03e+00 |     -- |  1.52e+01 |  2.32e+01
 1589985 |  2.68e-04 |     -- |  3.54e+00 |  4.98e+00 |     -- |  1.51e+01 |  2.26e+01
 1593990 |  2.97e-04 |     -- |  3.95e+00 |  5.37e+00 |     -- |  1.56e+01 |  2.38e+01
 1597995 |  3.00e-04 |     -- |  3.48e+00 |  4.71e+00 |     -- |  1.59e+01 |  2.40e+01
 1602000 |  3.09e-04 |     -- |  3.65e+00 |  5.19e+00 |     -- |  1.60e+01 |  2.43e+01
 1606005 |  2.97e-04 |     -- |  3.08e+00 |  4.57e+00 |     -- |  1.59e+01 |  2.39e+01
 1610010 |  3.14e-04 |     -- |  4.08e+00 |  5.59e+00 |     -- |  1.62e+01 |  2.44e+01
 1614015 |  3.02e-04 |     -- |  4.05e+00 |  5.48e+00 |     -- |  1.61e+01 |  2.39e+01
 1618020 |  3.36e-04 |     -- |  3.16e+00 |  4.67e+00 |     -- |  1.69e+01 |  2.55e+01
 1622025 |  3.06e-04 |     -- |  4.38e+00 |  5.84e+00 |     -- |  1.60e+01 |  2.40e+01
 1626030 |  3.31e-04 |     -- |  4.97e+00 |  6.46e+00 |     -- |  1.66e+01 |  2.49e+01
 1630035 |  3.32e-04 |     -- |  4.30e+00 |  5.71e+00 |     -- |  1.67e+01 |  2.51e+01
 1634040 |  3.30e-04 |     -- |  4.69e+00 |  6.23e+00 |     -- |  1.66e+01 |  2.49e+01
 1638045 |  3.48e-04 |     -- |  4.68e+00 |  6.52e+00 |     -- |  1.72e+01 |  2.55e+01
 1642050 |  3.69e-04 |     -- |  4.49e+00 |  6.15e+00 |     -- |  1.73e+01 |  2.65e+01
 1646055 |  3.58e-04 |     -- |  4.94e+00 |  6.52e+00 |     -- |  1.74e+01 |  2.59e+01
 1650060 |  3.46e-04 |     -- |  4.32e+00 |  6.05e+00 |     -- |  1.71e+01 |  2.56e+01
 1654065 |  3.36e-04 |     -- |  4.27e+00 |  5.73e+00 |     -- |  1.69e+01 |  2.53e+01
 1658070 |  3.89e-04 |     -- |  4.53e+00 |  6.08e+00 |     -- |  1.81e+01 |  2.72e+01
 1662075 |  3.46e-04 |     -- |  5.09e+00 |  7.09e+00 |     -- |  1.72e+01 |  2.53e+01
 1666080 |  3.98e-04 |     -- |  5.78e+00 |  7.73e+00 |     -- |  1.80e+01 |  2.71e+01
 1670085 |  4.13e-04 |     -- |  4.16e+00 |  5.74e+00 |     -- |  1.87e+01 |  2.82e+01
 1674090 |  3.66e-04 |     -- |  3.91e+00 |  5.70e+00 |     -- |  1.82e+01 |  2.65e+01
 1678095 |  3.96e-04 |     -- |  4.33e+00 |  5.88e+00 |     -- |  1.84e+01 |  2.75e+01
 1682100 |  3.77e-04 |     -- |  4.61e+00 |  6.26e+00 |     -- |  1.79e+01 |  2.67e+01
 1686105 |  3.75e-04 |     -- |  3.66e+00 |  5.35e+00 |     -- |  1.80e+01 |  2.68e+01
 1690110 |  3.76e-04 |     -- |  4.27e+00 |  5.79e+00 |     -- |  1.77e+01 |  2.68e+01
 1694115 |  3.91e-04 |     -- |  4.84e+00 |  6.44e+00 |     -- |  1.85e+01 |  2.72e+01
 1698120 |  3.65e-04 |     -- |  3.98e+00 |  5.68e+00 |     -- |  1.80e+01 |  2.64e+01
 1702125 |  3.59e-04 |     -- |  4.32e+00 |  6.59e+00 |     -- |  1.78e+01 |  2.60e+01
 1706130 |  4.00e-04 |     -- |  4.73e+00 |  6.49e+00 |     -- |  1.82e+01 |  2.75e+01
 1710135 |  3.57e-04 |     -- |  4.55e+00 |  6.22e+00 |     -- |  1.78e+01 |  2.60e+01
 1714140 |  3.68e-04 |     -- |  4.65e+00 |  6.41e+00 |     -- |  1.80e+01 |  2.63e+01
 1718145 |  3.82e-04 |     -- |  4.42e+00 |  6.18e+00 |     -- |  1.80e+01 |  2.69e+01
 1722150 |  3.69e-04 |     -- |  4.91e+00 |  6.49e+00 |     -- |  1.80e+01 |  2.64e+01
 1726155 |  3.73e-04 |     -- |  3.93e+00 |  5.60e+00 |     -- |  1.79e+01 |  2.67e+01
 1730160 |  3.82e-04 |     -- |  5.29e+00 |  6.97e+00 |     -- |  1.79e+01 |  2.67e+01
 1734165 |  3.71e-04 |     -- |  4.53e+00 |  6.09e+00 |     -- |  1.79e+01 |  2.66e+01
 1738170 |  5.12e-04 |     -- |  4.03e+00 |  5.69e+00 |     -- |  1.83e+01 |  3.15e+01
 1742175 |  3.37e-04 |     -- |  3.57e+00 |  5.07e+00 |     -- |  1.68e+01 |  2.54e+01
 1746180 |  3.37e-04 |     -- |  3.16e+00 |  4.56e+00 |     -- |  1.70e+01 |  2.56e+01
 1750185 |  3.18e-04 |     -- |  4.39e+00 |  6.04e+00 |     -- |  1.66e+01 |  2.45e+01
 1754190 |  3.31e-04 |     -- |  4.16e+00 |  5.74e+00 |     -- |  1.71e+01 |  2.51e+01
 1758195 |  3.20e-04 |     -- |  3.43e+00 |  4.83e+00 |     -- |  1.68e+01 |  2.48e+01
 1762200 |  3.39e-04 |     -- |  4.12e+00 |  5.64e+00 |     -- |  1.74e+01 |  2.54e+01
 1766205 |  3.21e-04 |     -- |  3.96e+00 |  5.54e+00 |     -- |  1.66e+01 |  2.47e+01
 1770210 |  3.29e-04 |     -- |  3.98e+00 |  5.27e+00 |     -- |  1.71e+01 |  2.51e+01
 1774215 |  3.19e-04 |     -- |  4.39e+00 |  5.94e+00 |     -- |  1.68e+01 |  2.46e+01
 1778220 |  3.52e-04 |     -- |  4.16e+00 |  5.86e+00 |     -- |  1.72e+01 |  2.59e+01
 1782225 |  3.42e-04 |     -- |  4.69e+00 |  6.16e+00 |     -- |  1.69e+01 |  2.54e+01
 1786230 |  3.25e-04 |     -- |  4.14e+00 |  5.62e+00 |     -- |  1.70e+01 |  2.49e+01
 1790235 |  3.20e-04 |     -- |  4.69e+00 |  6.30e+00 |     -- |  1.67e+01 |  2.45e+01
 1794240 |  3.41e-04 |     -- |  3.91e+00 |  5.62e+00 |     -- |  1.73e+01 |  2.55e+01
 1798245 |  3.77e-04 |     -- |  3.86e+00 |  5.52e+00 |     -- |  1.76e+01 |  2.69e+01
 1802250 |  3.39e-04 |     -- |  3.98e+00 |  5.54e+00 |     -- |  1.71e+01 |  2.54e+01
 1806255 |  3.06e-04 |     -- |  4.53e+00 |  6.08e+00 |     -- |  1.64e+01 |  2.40e+01
 1810260 |  3.40e-04 |     -- |  4.16e+00 |  5.70e+00 |     -- |  1.69e+01 |  2.55e+01
 1814265 |  3.15e-04 |     -- |  3.92e+00 |  5.31e+00 |     -- |  1.66e+01 |  2.45e+01
 1818270 |  3.34e-04 |     -- |  4.17e+00 |  5.72e+00 |     -- |  1.70e+01 |  2.52e+01
 1822275 |  3.23e-04 |     -- |  4.28e+00 |  5.66e+00 |     -- |  1.67e+01 |  2.48e+01
 1826280 |  3.35e-04 |     -- |  4.99e+00 |  6.52e+00 |     -- |  1.68e+01 |  2.50e+01
 1830285 |  3.50e-04 |     -- |  4.64e+00 |  6.13e+00 |     -- |  1.71e+01 |  2.57e+01
 1834290 |  3.31e-04 |     -- |  4.73e+00 |  6.29e+00 |     -- |  1.69e+01 |  2.49e+01
 1838295 |  3.41e-04 |     -- |  4.31e+00 |  5.75e+00 |     -- |  1.69e+01 |  2.55e+01
 1842300 |  3.45e-04 |     -- |  4.22e+00 |  5.71e+00 |     -- |  1.69e+01 |  2.56e+01
 1846305 |  3.27e-04 |     -- |  4.08e+00 |  5.73e+00 |     -- |  1.66e+01 |  2.49e+01
 1850310 |  3.64e-04 |     -- |  5.25e+00 |  6.91e+00 |     -- |  1.72e+01 |  2.61e+01
 1854315 |  2.67e-04 |     -- |  3.86e+00 |  5.31e+00 |     -- |  1.56e+01 |  2.25e+01
 1858320 |  2.97e-04 |     -- |  3.52e+00 |  4.97e+00 |     -- |  1.61e+01 |  2.39e+01
 1862325 |  3.09e-04 |     -- |  3.81e+00 |  5.26e+00 |     -- |  1.63e+01 |  2.43e+01
 1866330 |  2.73e-04 |     -- |  4.79e+00 |  6.42e+00 |     -- |  1.54e+01 |  2.24e+01
 1870335 |  3.07e-04 |     -- |  4.40e+00 |  6.04e+00 |     -- |  1.63e+01 |  2.40e+01
 1874340 |  3.25e-04 |     -- |  4.24e+00 |  5.65e+00 |     -- |  1.68e+01 |  2.49e+01
 1878345 |  3.11e-04 |     -- |  4.32e+00 |  5.72e+00 |     -- |  1.62e+01 |  2.43e+01
 1882350 |  3.07e-04 |     -- |  4.56e+00 |  6.02e+00 |     -- |  1.62e+01 |  2.40e+01
 1886355 |  3.04e-04 |     -- |  3.77e+00 |  5.22e+00 |     -- |  1.65e+01 |  2.41e+01
 1890360 |  7.95e-04 |     -- |  4.63e+00 |  6.36e+00 |     -- |  1.71e+01 |  3.94e+01
 1894365 |  1.08e-03 |     -- |  5.44e+00 |  8.54e+00 |     -- |  2.01e+01 |  4.56e+01
 1898370 |  2.64e-04 |     -- |  4.07e+00 |  5.58e+00 |     -- |  1.51e+01 |  2.23e+01
 1902375 |  2.35e-04 |     -- |  3.70e+00 |  5.04e+00 |     -- |  1.44e+01 |  2.11e+01
