Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  404505 |  2.17e-03 |     -- |  9.32e+00 |  1.17e+01 |     -- |  4.37e+01 |  6.48e+01
  408510 |  2.19e-03 |     -- |  9.00e+00 |  1.16e+01 |     -- |  4.38e+01 |  6.52e+01
  412515 |  2.25e-03 |     -- |  8.20e+00 |  1.02e+01 |     -- |  4.43e+01 |  6.64e+01
  416520 |  2.15e-03 |     -- |  9.00e+00 |  1.13e+01 |     -- |  4.31e+01 |  6.46e+01
  420525 |  2.14e-03 |     -- |  9.14e+00 |  1.16e+01 |     -- |  4.31e+01 |  6.44e+01
  424530 |  2.11e-03 |     -- |  9.60e+00 |  1.19e+01 |     -- |  4.27e+01 |  6.38e+01
  428535 |  2.10e-03 |     -- |  9.54e+00 |  1.18e+01 |     -- |  4.27e+01 |  6.38e+01
  432540 |  2.06e-03 |     -- |  9.21e+00 |  1.15e+01 |     -- |  4.21e+01 |  6.31e+01
  436545 |  2.10e-03 |     -- |  9.29e+00 |  1.14e+01 |     -- |  4.29e+01 |  6.37e+01
  440550 |  2.11e-03 |     -- |  8.36e+00 |  1.06e+01 |     -- |  4.26e+01 |  6.40e+01
  444555 |  2.03e-03 |     -- |  9.45e+00 |  1.16e+01 |     -- |  4.21e+01 |  6.26e+01
  448560 |  2.03e-03 |     -- |  7.91e+00 |  9.97e+00 |     -- |  4.22e+01 |  6.29e+01
  452565 |  2.15e-03 |     -- |  8.06e+00 |  1.01e+01 |     -- |  4.36e+01 |  6.48e+01
  456570 |  2.14e-03 |     -- |  9.64e+00 |  1.20e+01 |     -- |  4.27e+01 |  6.43e+01
  460575 |  2.07e-03 |     -- |  9.06e+00 |  1.16e+01 |     -- |  4.23e+01 |  6.33e+01
  464580 |  2.01e-03 |     -- |  8.75e+00 |  1.11e+01 |     -- |  4.20e+01 |  6.25e+01
  468585 |  1.98e-03 |     -- |  9.14e+00 |  1.16e+01 |     -- |  4.16e+01 |  6.18e+01
  472590 |  2.00e-03 |     -- |  8.87e+00 |  1.13e+01 |     -- |  4.17e+01 |  6.22e+01
  476595 |  1.99e-03 |     -- |  9.40e+00 |  1.19e+01 |     -- |  4.16e+01 |  6.20e+01
  480600 |  1.98e-03 |     -- |  7.67e+00 |  9.62e+00 |     -- |  4.19e+01 |  6.22e+01
  484605 |  1.99e-03 |     -- |  8.23e+00 |  1.03e+01 |     -- |  4.18e+01 |  6.23e+01
  488610 |  2.01e-03 |     -- |  8.56e+00 |  1.07e+01 |     -- |  4.21e+01 |  6.25e+01
  492615 |  1.89e-03 |     -- |  8.56e+00 |  1.09e+01 |     -- |  4.05e+01 |  6.04e+01
  496620 |  1.96e-03 |     -- |  9.77e+00 |  1.22e+01 |     -- |  4.14e+01 |  6.13e+01
  500625 |  1.92e-03 |     -- |  8.19e+00 |  1.03e+01 |     -- |  4.12e+01 |  6.11e+01
  504630 |  1.96e-03 |     -- |  7.95e+00 |  1.02e+01 |     -- |  4.12e+01 |  6.17e+01
  508635 |  1.91e-03 |     -- |  7.51e+00 |  9.69e+00 |     -- |  4.11e+01 |  6.11e+01
  512640 |  1.99e-03 |     -- |  9.05e+00 |  1.15e+01 |     -- |  4.17e+01 |  6.20e+01
  516645 |  1.95e-03 |     -- |  7.77e+00 |  9.97e+00 |     -- |  4.11e+01 |  6.16e+01
  520650 |  1.90e-03 |     -- |  8.19e+00 |  1.05e+01 |     -- |  4.06e+01 |  6.08e+01
  524655 |  1.82e-03 |     -- |  8.65e+00 |  1.08e+01 |     -- |  4.01e+01 |  5.94e+01
  528660 |  1.94e-03 |     -- |  8.31e+00 |  1.04e+01 |     -- |  4.11e+01 |  6.14e+01
  532665 |  1.83e-03 |     -- |  8.12e+00 |  1.04e+01 |     -- |  4.00e+01 |  5.96e+01
  536670 |  1.82e-03 |     -- |  8.33e+00 |  1.06e+01 |     -- |  4.00e+01 |  5.95e+01
  540675 |  2.10e-03 |     -- |  8.13e+00 |  1.02e+01 |     -- |  4.26e+01 |  6.39e+01
  544680 |  1.82e-03 |     -- |  8.72e+00 |  1.12e+01 |     -- |  3.99e+01 |  5.93e+01
  548685 |  1.88e-03 |     -- |  8.37e+00 |  1.06e+01 |     -- |  4.06e+01 |  6.04e+01
  552690 |  1.81e-03 |     -- |  8.33e+00 |  1.05e+01 |     -- |  4.00e+01 |  5.92e+01
  556695 |  1.79e-03 |     -- |  8.72e+00 |  1.10e+01 |     -- |  3.95e+01 |  5.89e+01
  560700 |  1.77e-03 |     -- |  7.96e+00 |  1.01e+01 |     -- |  3.95e+01 |  5.86e+01
  564705 |  1.79e-03 |     -- |  8.14e+00 |  1.04e+01 |     -- |  3.95e+01 |  5.89e+01
  568710 |  2.12e-03 |     -- |  9.10e+00 |  1.15e+01 |     -- |  4.27e+01 |  6.40e+01
  572715 |  1.81e-03 |     -- |  8.96e+00 |  1.15e+01 |     -- |  3.99e+01 |  5.91e+01
  576720 |  1.72e-03 |     -- |  8.25e+00 |  1.04e+01 |     -- |  3.91e+01 |  5.77e+01
  580725 |  1.77e-03 |     -- |  8.30e+00 |  1.06e+01 |     -- |  3.96e+01 |  5.85e+01
  584730 |  1.73e-03 |     -- |  7.76e+00 |  9.79e+00 |     -- |  3.93e+01 |  5.79e+01
  588735 |  1.77e-03 |     -- |  7.56e+00 |  9.68e+00 |     -- |  3.96e+01 |  5.88e+01
  592740 |  1.70e-03 |     -- |  7.62e+00 |  9.86e+00 |     -- |  3.88e+01 |  5.74e+01
  596745 |  1.74e-03 |     -- |  8.99e+00 |  1.12e+01 |     -- |  3.92e+01 |  5.79e+01
  600750 |  1.71e-03 |     -- |  7.26e+00 |  9.15e+00 |     -- |  3.91e+01 |  5.77e+01
  604755 |  1.73e-03 |     -- |  7.42e+00 |  9.73e+00 |     -- |  3.90e+01 |  5.80e+01
  608760 |  1.64e-03 |     -- |  7.57e+00 |  9.57e+00 |     -- |  3.83e+01 |  5.65e+01
  612765 |  1.71e-03 |     -- |  7.92e+00 |  1.01e+01 |     -- |  3.90e+01 |  5.76e+01
  616770 |  1.74e-03 |     -- |  9.14e+00 |  1.14e+01 |     -- |  3.93e+01 |  5.79e+01
  620775 |  1.72e-03 |     -- |  8.57e+00 |  1.08e+01 |     -- |  3.91e+01 |  5.76e+01
  624780 |  1.70e-03 |     -- |  8.14e+00 |  1.03e+01 |     -- |  3.89e+01 |  5.73e+01
  628785 |  1.84e-03 |     -- |  7.93e+00 |  1.01e+01 |     -- |  4.00e+01 |  5.98e+01
  632790 |  1.69e-03 |     -- |  9.52e+00 |  1.19e+01 |     -- |  3.87e+01 |  5.69e+01
  636795 |  1.62e-03 |     -- |  8.09e+00 |  1.04e+01 |     -- |  3.79e+01 |  5.59e+01
  640800 |  1.66e-03 |     -- |  7.99e+00 |  1.01e+01 |     -- |  3.85e+01 |  5.67e+01
  644805 |  1.69e-03 |     -- |  8.33e+00 |  1.04e+01 |     -- |  3.89e+01 |  5.72e+01
  648810 |  1.61e-03 |     -- |  8.50e+00 |  1.06e+01 |     -- |  3.81e+01 |  5.58e+01
  652815 |  1.65e-03 |     -- |  7.12e+00 |  9.23e+00 |     -- |  3.84e+01 |  5.67e+01
  656820 |  1.64e-03 |     -- |  8.54e+00 |  1.07e+01 |     -- |  3.84e+01 |  5.62e+01
  660825 |  1.55e-03 |     -- |  6.61e+00 |  8.72e+00 |     -- |  3.74e+01 |  5.49e+01
  664830 |  1.59e-03 |     -- |  7.24e+00 |  9.27e+00 |     -- |  3.79e+01 |  5.57e+01
  668835 |  1.57e-03 |     -- |  7.52e+00 |  9.49e+00 |     -- |  3.76e+01 |  5.52e+01
  672840 |  1.61e-03 |     -- |  7.80e+00 |  9.86e+00 |     -- |  3.80e+01 |  5.60e+01
  676845 |  1.57e-03 |     -- |  7.27e+00 |  9.37e+00 |     -- |  3.75e+01 |  5.52e+01
  680850 |  1.56e-03 |     -- |  7.96e+00 |  1.00e+01 |     -- |  3.74e+01 |  5.50e+01
  684855 |  1.58e-03 |     -- |  7.63e+00 |  9.45e+00 |     -- |  3.77e+01 |  5.54e+01
  688860 |  1.58e-03 |     -- |  7.79e+00 |  1.01e+01 |     -- |  3.75e+01 |  5.54e+01
  692865 |  1.48e-03 |     -- |  7.45e+00 |  9.45e+00 |     -- |  3.67e+01 |  5.36e+01
  696870 |  1.60e-03 |     -- |  7.96e+00 |  1.01e+01 |     -- |  3.77e+01 |  5.56e+01
  700875 |  1.64e-03 |     -- |  8.22e+00 |  1.04e+01 |     -- |  3.83e+01 |  5.63e+01
  704880 |  1.54e-03 |     -- |  7.62e+00 |  9.53e+00 |     -- |  3.74e+01 |  5.47e+01
  708885 |  1.52e-03 |     -- |  7.42e+00 |  9.51e+00 |     -- |  3.71e+01 |  5.44e+01
  712890 |  1.51e-03 |     -- |  8.68e+00 |  1.08e+01 |     -- |  3.68e+01 |  5.38e+01
  716895 |  1.49e-03 |     -- |  7.82e+00 |  9.99e+00 |     -- |  3.69e+01 |  5.37e+01
  720900 |  1.52e-03 |     -- |  6.08e+00 |  7.94e+00 |     -- |  3.72e+01 |  5.45e+01
  724905 |  1.54e-03 |     -- |  7.88e+00 |  9.96e+00 |     -- |  3.75e+01 |  5.46e+01
  728910 |  1.47e-03 |     -- |  7.83e+00 |  9.90e+00 |     -- |  3.66e+01 |  5.34e+01
  732915 |  1.56e-03 |     -- |  6.93e+00 |  9.04e+00 |     -- |  3.74e+01 |  5.51e+01
  736920 |  1.43e-03 |     -- |  7.36e+00 |  9.18e+00 |     -- |  3.62e+01 |  5.27e+01
  740925 |  1.64e-03 |     -- |  7.32e+00 |  9.29e+00 |     -- |  3.80e+01 |  5.65e+01
  744930 |  1.43e-03 |     -- |  7.86e+00 |  1.02e+01 |     -- |  3.61e+01 |  5.25e+01
  748935 |  1.48e-03 |     -- |  8.23e+00 |  1.03e+01 |     -- |  3.65e+01 |  5.34e+01
  752940 |  1.42e-03 |     -- |  7.25e+00 |  9.22e+00 |     -- |  3.59e+01 |  5.24e+01
  756945 |  1.41e-03 |     -- |  8.37e+00 |  1.08e+01 |     -- |  3.57e+01 |  5.19e+01
  760950 |  1.41e-03 |     -- |  7.26e+00 |  9.29e+00 |     -- |  3.61e+01 |  5.23e+01
  764955 |  1.45e-03 |     -- |  7.27e+00 |  9.43e+00 |     -- |  3.61e+01 |  5.30e+01
  768960 |  1.44e-03 |     -- |  8.61e+00 |  1.07e+01 |     -- |  3.61e+01 |  5.27e+01
  772965 |  1.37e-03 |     -- |  6.63e+00 |  8.33e+00 |     -- |  3.55e+01 |  5.16e+01
  776970 |  1.43e-03 |     -- |  7.57e+00 |  9.65e+00 |     -- |  3.62e+01 |  5.26e+01
  780975 |  1.39e-03 |     -- |  8.00e+00 |  1.03e+01 |     -- |  3.55e+01 |  5.18e+01
  784980 |  1.37e-03 |     -- |  7.46e+00 |  9.66e+00 |     -- |  3.54e+01 |  5.15e+01
  788985 |  1.41e-03 |     -- |  7.65e+00 |  9.79e+00 |     -- |  3.59e+01 |  5.22e+01
  792990 |  1.36e-03 |     -- |  6.98e+00 |  9.00e+00 |     -- |  3.55e+01 |  5.13e+01
  796995 |  1.40e-03 |     -- |  7.07e+00 |  9.09e+00 |     -- |  3.59e+01 |  5.22e+01
  801000 |  1.36e-03 |     -- |  6.98e+00 |  8.88e+00 |     -- |  3.55e+01 |  5.15e+01
  805005 |  1.35e-03 |     -- |  6.12e+00 |  7.97e+00 |     -- |  3.53e+01 |  5.14e+01
  809010 |  1.36e-03 |     -- |  7.35e+00 |  9.50e+00 |     -- |  3.53e+01 |  5.13e+01
  813015 |  1.35e-03 |     -- |  7.76e+00 |  9.93e+00 |     -- |  3.50e+01 |  5.09e+01
  817020 |  1.30e-03 |     -- |  7.47e+00 |  9.50e+00 |     -- |  3.47e+01 |  5.00e+01
  821025 |  1.31e-03 |     -- |  7.55e+00 |  9.48e+00 |     -- |  3.48e+01 |  5.02e+01
  825030 |  1.30e-03 |     -- |  7.07e+00 |  9.03e+00 |     -- |  3.46e+01 |  5.02e+01
  829035 |  1.38e-03 |     -- |  7.95e+00 |  9.91e+00 |     -- |  3.56e+01 |  5.16e+01
  833040 |  1.34e-03 |     -- |  6.39e+00 |  8.10e+00 |     -- |  3.52e+01 |  5.11e+01
  837045 |  1.28e-03 |     -- |  7.26e+00 |  9.29e+00 |     -- |  3.46e+01 |  4.96e+01
  841050 |  1.29e-03 |     -- |  6.12e+00 |  8.05e+00 |     -- |  3.47e+01 |  5.02e+01
  845055 |  1.31e-03 |     -- |  7.78e+00 |  9.68e+00 |     -- |  3.48e+01 |  5.02e+01
  849060 |  1.28e-03 |     -- |  7.36e+00 |  9.16e+00 |     -- |  3.44e+01 |  4.98e+01
  853065 |  1.27e-03 |     -- |  7.26e+00 |  9.33e+00 |     -- |  3.44e+01 |  4.95e+01
  857070 |  1.32e-03 |     -- |  8.22e+00 |  1.03e+01 |     -- |  3.47e+01 |  5.03e+01
  861075 |  1.24e-03 |     -- |  6.91e+00 |  8.78e+00 |     -- |  3.41e+01 |  4.90e+01
  865080 |  1.31e-03 |     -- |  6.93e+00 |  8.95e+00 |     -- |  3.47e+01 |  5.04e+01
  869085 |  1.30e-03 |     -- |  8.26e+00 |  1.03e+01 |     -- |  3.49e+01 |  4.99e+01
  873090 |  1.31e-03 |     -- |  6.83e+00 |  8.75e+00 |     -- |  3.48e+01 |  5.05e+01
  877095 |  1.28e-03 |     -- |  6.78e+00 |  8.92e+00 |     -- |  3.44e+01 |  4.99e+01
  881100 |  1.25e-03 |     -- |  6.61e+00 |  8.63e+00 |     -- |  3.41e+01 |  4.93e+01
  885105 |  1.20e-03 |     -- |  7.21e+00 |  9.30e+00 |     -- |  3.34e+01 |  4.80e+01
  889110 |  1.21e-03 |     -- |  7.87e+00 |  9.85e+00 |     -- |  3.37e+01 |  4.83e+01
  893115 |  1.19e-03 |     -- |  7.30e+00 |  9.23e+00 |     -- |  3.34e+01 |  4.79e+01
  897120 |  1.20e-03 |     -- |  6.80e+00 |  8.67e+00 |     -- |  3.37e+01 |  4.82e+01
  901125 |  1.20e-03 |     -- |  6.86e+00 |  8.85e+00 |     -- |  3.37e+01 |  4.82e+01
  905130 |  1.19e-03 |     -- |  6.84e+00 |  8.81e+00 |     -- |  3.35e+01 |  4.79e+01
  909135 |  1.21e-03 |     -- |  6.90e+00 |  8.85e+00 |     -- |  3.37e+01 |  4.84e+01
  913140 |  1.17e-03 |     -- |  5.82e+00 |  7.81e+00 |     -- |  3.31e+01 |  4.78e+01
  917145 |  1.16e-03 |     -- |  7.72e+00 |  9.79e+00 |     -- |  3.30e+01 |  4.71e+01
  921150 |  1.18e-03 |     -- |  7.38e+00 |  9.51e+00 |     -- |  3.33e+01 |  4.76e+01
  925155 |  1.17e-03 |     -- |  6.67e+00 |  8.57e+00 |     -- |  3.31e+01 |  4.76e+01
  929160 |  1.16e-03 |     -- |  7.40e+00 |  9.28e+00 |     -- |  3.30e+01 |  4.72e+01
  933165 |  1.15e-03 |     -- |  6.50e+00 |  8.35e+00 |     -- |  3.31e+01 |  4.73e+01
  937170 |  1.16e-03 |     -- |  7.67e+00 |  9.64e+00 |     -- |  3.30e+01 |  4.73e+01
  941175 |  1.18e-03 |     -- |  6.72e+00 |  8.70e+00 |     -- |  3.35e+01 |  4.78e+01
  945180 |  1.15e-03 |     -- |  6.79e+00 |  8.78e+00 |     -- |  3.32e+01 |  4.71e+01
  949185 |  1.12e-03 |     -- |  7.06e+00 |  8.93e+00 |     -- |  3.24e+01 |  4.64e+01
  953190 |  1.12e-03 |     -- |  6.68e+00 |  8.40e+00 |     -- |  3.27e+01 |  4.65e+01
  957195 |  1.14e-03 |     -- |  7.29e+00 |  9.18e+00 |     -- |  3.28e+01 |  4.68e+01
  961200 |  1.12e-03 |     -- |  6.73e+00 |  8.84e+00 |     -- |  3.26e+01 |  4.65e+01
  965205 |  1.12e-03 |     -- |  6.63e+00 |  8.50e+00 |     -- |  3.27e+01 |  4.65e+01
  969210 |  1.08e-03 |     -- |  7.08e+00 |  9.06e+00 |     -- |  3.22e+01 |  4.56e+01
