Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  108000 |  1.10e-02 |     -- |  2.23e+01 |  2.80e+01 |     -- |  1.08e+02 |  1.45e+02
  112000 |  1.09e-02 |     -- |  2.00e+01 |  2.49e+01 |     -- |  1.08e+02 |  1.45e+02
  116000 |  1.08e-02 |     -- |  2.01e+01 |  2.49e+01 |     -- |  1.08e+02 |  1.45e+02
  120000 |  1.10e-02 |     -- |  1.96e+01 |  2.45e+01 |     -- |  1.09e+02 |  1.46e+02
  124000 |  1.08e-02 |     -- |  2.02e+01 |  2.52e+01 |     -- |  1.08e+02 |  1.45e+02
  128000 |  1.07e-02 |     -- |  1.96e+01 |  2.45e+01 |     -- |  1.07e+02 |  1.44e+02
  132000 |  1.07e-02 |     -- |  1.90e+01 |  2.38e+01 |     -- |  1.07e+02 |  1.44e+02
  136000 |  1.07e-02 |     -- |  1.98e+01 |  2.48e+01 |     -- |  1.07e+02 |  1.44e+02
  140000 |  1.06e-02 |     -- |  1.99e+01 |  2.47e+01 |     -- |  1.07e+02 |  1.44e+02
  144000 |  1.05e-02 |     -- |  1.95e+01 |  2.44e+01 |     -- |  1.06e+02 |  1.43e+02
  148000 |  1.05e-02 |     -- |  1.93e+01 |  2.40e+01 |     -- |  1.06e+02 |  1.43e+02
  152000 |  1.05e-02 |     -- |  2.03e+01 |  2.51e+01 |     -- |  1.06e+02 |  1.43e+02
  156000 |  1.04e-02 |     -- |  1.81e+01 |  2.27e+01 |     -- |  1.06e+02 |  1.43e+02
  160000 |  1.04e-02 |     -- |  1.93e+01 |  2.40e+01 |     -- |  1.06e+02 |  1.42e+02
  164000 |  1.04e-02 |     -- |  2.04e+01 |  2.55e+01 |     -- |  1.06e+02 |  1.42e+02
  168000 |  1.05e-02 |     -- |  1.95e+01 |  2.45e+01 |     -- |  1.06e+02 |  1.43e+02
  172000 |  1.04e-02 |     -- |  1.90e+01 |  2.35e+01 |     -- |  1.06e+02 |  1.42e+02
  176000 |  1.03e-02 |     -- |  1.84e+01 |  2.28e+01 |     -- |  1.05e+02 |  1.41e+02
  180000 |  1.03e-02 |     -- |  1.79e+01 |  2.24e+01 |     -- |  1.05e+02 |  1.42e+02
  184001 |  1.03e-02 |     -- |  1.88e+01 |  2.36e+01 |     -- |  1.05e+02 |  1.42e+02
  188001 |  1.02e-02 |     -- |  1.85e+01 |  2.30e+01 |     -- |  1.05e+02 |  1.41e+02
  192001 |  1.02e-02 |     -- |  1.85e+01 |  2.29e+01 |     -- |  1.05e+02 |  1.41e+02
  196001 |  1.02e-02 |     -- |  1.80e+01 |  2.25e+01 |     -- |  1.05e+02 |  1.41e+02
  200001 |  1.02e-02 |     -- |  1.91e+01 |  2.38e+01 |     -- |  1.04e+02 |  1.41e+02
  204002 |  1.02e-02 |     -- |  1.89e+01 |  2.34e+01 |     -- |  1.04e+02 |  1.41e+02
  208002 |  1.01e-02 |     -- |  1.83e+01 |  2.28e+01 |     -- |  1.04e+02 |  1.40e+02
  212002 |  1.01e-02 |     -- |  1.87e+01 |  2.33e+01 |     -- |  1.04e+02 |  1.40e+02
  216002 |  1.02e-02 |     -- |  1.91e+01 |  2.37e+01 |     -- |  1.05e+02 |  1.41e+02
  220002 |  1.01e-02 |     -- |  1.86e+01 |  2.34e+01 |     -- |  1.04e+02 |  1.40e+02
  224002 |  1.01e-02 |     -- |  1.81e+01 |  2.25e+01 |     -- |  1.04e+02 |  1.40e+02
  228002 |  1.00e-02 |     -- |  1.83e+01 |  2.27e+01 |     -- |  1.04e+02 |  1.40e+02
  232002 |  1.00e-02 |     -- |  1.87e+01 |  2.32e+01 |     -- |  1.03e+02 |  1.40e+02
  236002 |  1.00e-02 |     -- |  1.84e+01 |  2.30e+01 |     -- |  1.04e+02 |  1.40e+02
  240002 |  9.99e-03 |     -- |  1.82e+01 |  2.26e+01 |     -- |  1.03e+02 |  1.39e+02
  244002 |  9.98e-03 |     -- |  1.80e+01 |  2.24e+01 |     -- |  1.03e+02 |  1.39e+02
  248002 |  9.97e-03 |     -- |  1.89e+01 |  2.36e+01 |     -- |  1.03e+02 |  1.39e+02
  252002 |  9.94e-03 |     -- |  1.78e+01 |  2.21e+01 |     -- |  1.03e+02 |  1.39e+02
  256002 |  1.00e-02 |     -- |  1.86e+01 |  2.31e+01 |     -- |  1.04e+02 |  1.40e+02
  260002 |  9.85e-03 |     -- |  1.81e+01 |  2.24e+01 |     -- |  1.02e+02 |  1.39e+02
  264002 |  9.87e-03 |     -- |  1.77e+01 |  2.20e+01 |     -- |  1.03e+02 |  1.39e+02
  268002 |  9.89e-03 |     -- |  1.81e+01 |  2.24e+01 |     -- |  1.03e+02 |  1.39e+02
  272002 |  9.87e-03 |     -- |  1.82e+01 |  2.27e+01 |     -- |  1.03e+02 |  1.39e+02
  276002 |  9.88e-03 |     -- |  1.89e+01 |  2.36e+01 |     -- |  1.03e+02 |  1.39e+02
  280002 |  9.83e-03 |     -- |  1.93e+01 |  2.38e+01 |     -- |  1.02e+02 |  1.38e+02
  284002 |  9.81e-03 |     -- |  1.74e+01 |  2.17e+01 |     -- |  1.03e+02 |  1.38e+02
  288002 |  9.81e-03 |     -- |  1.83e+01 |  2.28e+01 |     -- |  1.02e+02 |  1.38e+02
  292002 |  9.79e-03 |     -- |  1.77e+01 |  2.22e+01 |     -- |  1.02e+02 |  1.38e+02
  296002 |  9.84e-03 |     -- |  1.82e+01 |  2.28e+01 |     -- |  1.03e+02 |  1.38e+02
  300002 |  9.73e-03 |     -- |  1.78e+01 |  2.23e+01 |     -- |  1.02e+02 |  1.38e+02
  304002 |  9.73e-03 |     -- |  1.77e+01 |  2.21e+01 |     -- |  1.02e+02 |  1.38e+02
  308003 |  9.73e-03 |     -- |  1.85e+01 |  2.28e+01 |     -- |  1.02e+02 |  1.38e+02
  312004 |  9.72e-03 |     -- |  1.82e+01 |  2.27e+01 |     -- |  1.02e+02 |  1.38e+02
  316004 |  9.69e-03 |     -- |  1.92e+01 |  2.40e+01 |     -- |  1.01e+02 |  1.37e+02
  320005 |  9.71e-03 |     -- |  1.86e+01 |  2.32e+01 |     -- |  1.02e+02 |  1.37e+02
  324005 |  9.67e-03 |     -- |  1.81e+01 |  2.24e+01 |     -- |  1.02e+02 |  1.37e+02
  328005 |  9.67e-03 |     -- |  1.95e+01 |  2.43e+01 |     -- |  1.01e+02 |  1.37e+02
  332005 |  9.68e-03 |     -- |  1.93e+01 |  2.42e+01 |     -- |  1.01e+02 |  1.37e+02
  336005 |  9.56e-03 |     -- |  1.87e+01 |  2.33e+01 |     -- |  1.01e+02 |  1.36e+02
  340005 |  9.62e-03 |     -- |  1.91e+01 |  2.38e+01 |     -- |  1.01e+02 |  1.37e+02
  344005 |  9.60e-03 |     -- |  1.82e+01 |  2.26e+01 |     -- |  1.01e+02 |  1.37e+02
  348005 |  9.56e-03 |     -- |  1.81e+01 |  2.26e+01 |     -- |  1.01e+02 |  1.36e+02
  352005 |  9.60e-03 |     -- |  1.91e+01 |  2.38e+01 |     -- |  1.01e+02 |  1.37e+02
  356005 |  9.59e-03 |     -- |  1.77e+01 |  2.22e+01 |     -- |  1.01e+02 |  1.37e+02
  360005 |  9.59e-03 |     -- |  1.88e+01 |  2.36e+01 |     -- |  1.01e+02 |  1.36e+02
  364005 |  9.56e-03 |     -- |  1.77e+01 |  2.20e+01 |     -- |  1.01e+02 |  1.36e+02
  368005 |  9.49e-03 |     -- |  1.72e+01 |  2.17e+01 |     -- |  1.01e+02 |  1.36e+02
  372005 |  9.48e-03 |     -- |  1.75e+01 |  2.17e+01 |     -- |  1.01e+02 |  1.36e+02
  376005 |  9.52e-03 |     -- |  1.81e+01 |  2.26e+01 |     -- |  1.01e+02 |  1.36e+02
  380005 |  9.46e-03 |     -- |  1.77e+01 |  2.21e+01 |     -- |  1.00e+02 |  1.36e+02
  384005 |  9.36e-03 |     -- |  1.72e+01 |  2.13e+01 |     -- |  9.97e+01 |  1.35e+02
  388005 |  9.37e-03 |     -- |  1.82e+01 |  2.26e+01 |     -- |  9.96e+01 |  1.35e+02
  392005 |  9.41e-03 |     -- |  1.83e+01 |  2.27e+01 |     -- |  1.00e+02 |  1.35e+02
  396005 |  9.37e-03 |     -- |  1.76e+01 |  2.22e+01 |     -- |  9.98e+01 |  1.35e+02
  400005 |  9.38e-03 |     -- |  1.78e+01 |  2.22e+01 |     -- |  9.99e+01 |  1.35e+02
  404005 |  9.38e-03 |     -- |  1.78e+01 |  2.22e+01 |     -- |  9.98e+01 |  1.35e+02
  408005 |  9.40e-03 |     -- |  1.87e+01 |  2.33e+01 |     -- |  1.00e+02 |  1.35e+02
  412006 |  9.34e-03 |     -- |  1.87e+01 |  2.34e+01 |     -- |  9.94e+01 |  1.35e+02
  416006 |  9.29e-03 |     -- |  1.65e+01 |  2.04e+01 |     -- |  9.96e+01 |  1.35e+02
  420006 |  9.31e-03 |     -- |  1.69e+01 |  2.10e+01 |     -- |  9.96e+01 |  1.35e+02
  424006 |  9.37e-03 |     -- |  1.85e+01 |  2.28e+01 |     -- |  9.98e+01 |  1.35e+02
  428006 |  9.28e-03 |     -- |  1.86e+01 |  2.34e+01 |     -- |  9.91e+01 |  1.34e+02
  432006 |  9.30e-03 |     -- |  1.75e+01 |  2.18e+01 |     -- |  9.95e+01 |  1.35e+02
  436007 |  9.29e-03 |     -- |  1.80e+01 |  2.25e+01 |     -- |  9.93e+01 |  1.34e+02
  440007 |  9.24e-03 |     -- |  1.76e+01 |  2.19e+01 |     -- |  9.90e+01 |  1.34e+02
  444007 |  9.25e-03 |     -- |  1.81e+01 |  2.24e+01 |     -- |  9.90e+01 |  1.34e+02
  448007 |  9.21e-03 |     -- |  1.73e+01 |  2.16e+01 |     -- |  9.89e+01 |  1.34e+02
  452007 |  9.21e-03 |     -- |  1.72e+01 |  2.14e+01 |     -- |  9.90e+01 |  1.34e+02
  456007 |  9.12e-03 |     -- |  1.67e+01 |  2.08e+01 |     -- |  9.84e+01 |  1.33e+02
  460007 |  9.15e-03 |     -- |  1.67e+01 |  2.07e+01 |     -- |  9.87e+01 |  1.34e+02
  464007 |  9.15e-03 |     -- |  1.83e+01 |  2.27e+01 |     -- |  9.84e+01 |  1.33e+02
  468007 |  9.13e-03 |     -- |  1.74e+01 |  2.15e+01 |     -- |  9.85e+01 |  1.33e+02
  472007 |  9.13e-03 |     -- |  1.76e+01 |  2.18e+01 |     -- |  9.84e+01 |  1.33e+02
  476007 |  9.16e-03 |     -- |  1.79e+01 |  2.22e+01 |     -- |  9.86e+01 |  1.33e+02
  480007 |  9.11e-03 |     -- |  1.77e+01 |  2.20e+01 |     -- |  9.83e+01 |  1.33e+02
  484007 |  9.11e-03 |     -- |  1.77e+01 |  2.20e+01 |     -- |  9.84e+01 |  1.33e+02
  488007 |  9.06e-03 |     -- |  1.73e+01 |  2.16e+01 |     -- |  9.79e+01 |  1.33e+02
  492007 |  9.05e-03 |     -- |  1.75e+01 |  2.16e+01 |     -- |  9.80e+01 |  1.33e+02
  496007 |  9.09e-03 |     -- |  1.80e+01 |  2.25e+01 |     -- |  9.81e+01 |  1.33e+02
  500007 |  9.00e-03 |     -- |  1.77e+01 |  2.21e+01 |     -- |  9.75e+01 |  1.32e+02
  504007 |  9.01e-03 |     -- |  1.71e+01 |  2.13e+01 |     -- |  9.77e+01 |  1.33e+02
  508007 |  9.07e-03 |     -- |  1.78e+01 |  2.22e+01 |     -- |  9.81e+01 |  1.33e+02
  512007 |  8.99e-03 |     -- |  1.81e+01 |  2.24e+01 |     -- |  9.74e+01 |  1.32e+02
  516007 |  9.01e-03 |     -- |  1.88e+01 |  2.33e+01 |     -- |  9.75e+01 |  1.32e+02
  520007 |  8.98e-03 |     -- |  1.78e+01 |  2.20e+01 |     -- |  9.75e+01 |  1.32e+02
  524007 |  8.99e-03 |     -- |  1.73e+01 |  2.15e+01 |     -- |  9.76e+01 |  1.32e+02
  528007 |  8.96e-03 |     -- |  1.73e+01 |  2.13e+01 |     -- |  9.74e+01 |  1.32e+02
  532007 |  8.91e-03 |     -- |  1.72e+01 |  2.14e+01 |     -- |  9.71e+01 |  1.32e+02
  536008 |  8.96e-03 |     -- |  1.88e+01 |  2.34e+01 |     -- |  9.69e+01 |  1.32e+02
  540008 |  8.90e-03 |     -- |  1.75e+01 |  2.17e+01 |     -- |  9.69e+01 |  1.32e+02
  544008 |  8.90e-03 |     -- |  1.72e+01 |  2.14e+01 |     -- |  9.69e+01 |  1.32e+02
  548008 |  8.92e-03 |     -- |  1.79e+01 |  2.22e+01 |     -- |  9.71e+01 |  1.32e+02
  552008 |  8.86e-03 |     -- |  1.75e+01 |  2.16e+01 |     -- |  9.68e+01 |  1.31e+02
  556008 |  8.88e-03 |     -- |  1.78e+01 |  2.22e+01 |     -- |  9.68e+01 |  1.31e+02
  560008 |  8.89e-03 |     -- |  1.78e+01 |  2.21e+01 |     -- |  9.69e+01 |  1.32e+02
  564008 |  8.87e-03 |     -- |  1.78e+01 |  2.21e+01 |     -- |  9.68e+01 |  1.31e+02
  568008 |  8.81e-03 |     -- |  1.67e+01 |  2.07e+01 |     -- |  9.66e+01 |  1.31e+02
  572008 |  8.78e-03 |     -- |  1.69e+01 |  2.11e+01 |     -- |  9.63e+01 |  1.31e+02
  576008 |  8.81e-03 |     -- |  1.71e+01 |  2.11e+01 |     -- |  9.65e+01 |  1.31e+02
  580008 |  8.80e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.64e+01 |  1.31e+02
  584008 |  8.78e-03 |     -- |  1.75e+01 |  2.18e+01 |     -- |  9.63e+01 |  1.31e+02
  588008 |  8.78e-03 |     -- |  1.79e+01 |  2.22e+01 |     -- |  9.63e+01 |  1.31e+02
  592008 |  8.73e-03 |     -- |  1.73e+01 |  2.15e+01 |     -- |  9.60e+01 |  1.30e+02
  596008 |  8.74e-03 |     -- |  1.81e+01 |  2.23e+01 |     -- |  9.60e+01 |  1.30e+02
  600008 |  8.75e-03 |     -- |  1.72e+01 |  2.12e+01 |     -- |  9.61e+01 |  1.31e+02
  604008 |  8.73e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.59e+01 |  1.30e+02
  608008 |  8.67e-03 |     -- |  1.60e+01 |  1.97e+01 |     -- |  9.58e+01 |  1.30e+02
  612008 |  8.71e-03 |     -- |  1.80e+01 |  2.23e+01 |     -- |  9.58e+01 |  1.30e+02
  616008 |  8.66e-03 |     -- |  1.69e+01 |  2.11e+01 |     -- |  9.55e+01 |  1.30e+02
  620008 |  8.68e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.57e+01 |  1.30e+02
  624008 |  8.67e-03 |     -- |  1.67e+01 |  2.07e+01 |     -- |  9.57e+01 |  1.30e+02
  628008 |  8.63e-03 |     -- |  1.77e+01 |  2.19e+01 |     -- |  9.52e+01 |  1.30e+02
  632008 |  8.62e-03 |     -- |  1.78e+01 |  2.20e+01 |     -- |  9.53e+01 |  1.29e+02
  636008 |  8.67e-03 |     -- |  1.72e+01 |  2.13e+01 |     -- |  9.57e+01 |  1.30e+02
  640008 |  8.59e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.51e+01 |  1.29e+02
  644008 |  8.63e-03 |     -- |  1.68e+01 |  2.08e+01 |     -- |  9.55e+01 |  1.30e+02
  648008 |  8.61e-03 |     -- |  1.77e+01 |  2.21e+01 |     -- |  9.51e+01 |  1.29e+02
  652008 |  8.64e-03 |     -- |  1.67e+01 |  2.06e+01 |     -- |  9.56e+01 |  1.30e+02
  656008 |  8.54e-03 |     -- |  1.66e+01 |  2.06e+01 |     -- |  9.49e+01 |  1.29e+02
  660008 |  8.58e-03 |     -- |  1.70e+01 |  2.12e+01 |     -- |  9.51e+01 |  1.29e+02
  664008 |  8.54e-03 |     -- |  1.76e+01 |  2.18e+01 |     -- |  9.47e+01 |  1.29e+02
  668008 |  8.53e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.47e+01 |  1.29e+02
  672008 |  8.53e-03 |     -- |  1.81e+01 |  2.23e+01 |     -- |  9.45e+01 |  1.29e+02
  676008 |  8.54e-03 |     -- |  1.70e+01 |  2.11e+01 |     -- |  9.49e+01 |  1.29e+02
  680008 |  8.49e-03 |     -- |  1.72e+01 |  2.13e+01 |     -- |  9.45e+01 |  1.29e+02
  684008 |  8.55e-03 |     -- |  1.73e+01 |  2.15e+01 |     -- |  9.49e+01 |  1.29e+02
  688008 |  8.50e-03 |     -- |  1.67e+01 |  2.07e+01 |     -- |  9.46e+01 |  1.29e+02
  692008 |  8.49e-03 |     -- |  1.73e+01 |  2.15e+01 |     -- |  9.45e+01 |  1.29e+02
  696008 |  8.48e-03 |     -- |  1.74e+01 |  2.15e+01 |     -- |  9.44e+01 |  1.28e+02
  700008 |  8.43e-03 |     -- |  1.74e+01 |  2.14e+01 |     -- |  9.40e+01 |  1.28e+02
  704008 |  8.45e-03 |     -- |  1.69e+01 |  2.11e+01 |     -- |  9.41e+01 |  1.28e+02
  708008 |  8.45e-03 |     -- |  1.67e+01 |  2.06e+01 |     -- |  9.42e+01 |  1.28e+02
  712008 |  8.44e-03 |     -- |  1.72e+01 |  2.12e+01 |     -- |  9.42e+01 |  1.28e+02
  716008 |  8.47e-03 |     -- |  1.73e+01 |  2.15e+01 |     -- |  9.44e+01 |  1.28e+02
  720008 |  8.38e-03 |     -- |  1.73e+01 |  2.14e+01 |     -- |  9.37e+01 |  1.28e+02
  724008 |  8.40e-03 |     -- |  1.71e+01 |  2.10e+01 |     -- |  9.39e+01 |  1.28e+02
  728008 |  8.40e-03 |     -- |  1.70e+01 |  2.11e+01 |     -- |  9.39e+01 |  1.28e+02
  732008 |  8.40e-03 |     -- |  1.74e+01 |  2.17e+01 |     -- |  9.39e+01 |  1.28e+02
  736008 |  8.40e-03 |     -- |  1.68e+01 |  2.08e+01 |     -- |  9.40e+01 |  1.28e+02
  740008 |  8.38e-03 |     -- |  1.66e+01 |  2.04e+01 |     -- |  9.39e+01 |  1.28e+02
  744008 |  8.42e-03 |     -- |  1.70e+01 |  2.11e+01 |     -- |  9.41e+01 |  1.28e+02
  748008 |  8.36e-03 |     -- |  1.76e+01 |  2.18e+01 |     -- |  9.35e+01 |  1.27e+02
  752008 |  8.36e-03 |     -- |  1.79e+01 |  2.20e+01 |     -- |  9.36e+01 |  1.27e+02
  756008 |  8.31e-03 |     -- |  1.65e+01 |  2.05e+01 |     -- |  9.34e+01 |  1.27e+02
  760008 |  8.35e-03 |     -- |  1.69e+01 |  2.10e+01 |     -- |  9.36e+01 |  1.28e+02
  764008 |  8.31e-03 |     -- |  1.70e+01 |  2.10e+01 |     -- |  9.33e+01 |  1.27e+02
  768008 |  8.30e-03 |     -- |  1.65e+01 |  2.03e+01 |     -- |  9.33e+01 |  1.27e+02
  772008 |  8.28e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.31e+01 |  1.27e+02
  776008 |  8.32e-03 |     -- |  1.60e+01 |  1.98e+01 |     -- |  9.36e+01 |  1.28e+02
  780008 |  8.28e-03 |     -- |  1.70e+01 |  2.13e+01 |     -- |  9.31e+01 |  1.27e+02
  784009 |  8.28e-03 |     -- |  1.74e+01 |  2.15e+01 |     -- |  9.31e+01 |  1.27e+02
  788010 |  8.26e-03 |     -- |  1.69e+01 |  2.10e+01 |     -- |  9.30e+01 |  1.27e+02
  792010 |  8.22e-03 |     -- |  1.69e+01 |  2.10e+01 |     -- |  9.27e+01 |  1.26e+02
  796010 |  8.23e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.28e+01 |  1.27e+02
  800011 |  8.26e-03 |     -- |  1.69e+01 |  2.09e+01 |     -- |  9.31e+01 |  1.27e+02
  804011 |  8.22e-03 |     -- |  1.72e+01 |  2.12e+01 |     -- |  9.27e+01 |  1.26e+02
  808011 |  8.21e-03 |     -- |  1.68e+01 |  2.09e+01 |     -- |  9.27e+01 |  1.26e+02
  812011 |  8.21e-03 |     -- |  1.69e+01 |  2.10e+01 |     -- |  9.27e+01 |  1.26e+02
  816011 |  8.20e-03 |     -- |  1.68e+01 |  2.07e+01 |     -- |  9.27e+01 |  1.26e+02
  820011 |  8.18e-03 |     -- |  1.68e+01 |  2.07e+01 |     -- |  9.26e+01 |  1.26e+02
  824011 |  8.20e-03 |     -- |  1.71e+01 |  2.10e+01 |     -- |  9.27e+01 |  1.26e+02
  828011 |  8.23e-03 |     -- |  1.66e+01 |  2.05e+01 |     -- |  9.28e+01 |  1.27e+02
  832011 |  8.16e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.23e+01 |  1.26e+02
  836011 |  8.18e-03 |     -- |  1.68e+01 |  2.08e+01 |     -- |  9.26e+01 |  1.26e+02
  840011 |  8.17e-03 |     -- |  1.70e+01 |  2.11e+01 |     -- |  9.25e+01 |  1.26e+02
  844011 |  8.13e-03 |     -- |  1.64e+01 |  2.03e+01 |     -- |  9.23e+01 |  1.26e+02
  848011 |  8.16e-03 |     -- |  1.75e+01 |  2.16e+01 |     -- |  9.23e+01 |  1.26e+02
  852011 |  8.15e-03 |     -- |  1.70e+01 |  2.12e+01 |     -- |  9.23e+01 |  1.26e+02
  856011 |  8.16e-03 |     -- |  1.79e+01 |  2.22e+01 |     -- |  9.22e+01 |  1.26e+02
  860011 |  8.11e-03 |     -- |  1.66e+01 |  2.05e+01 |     -- |  9.22e+01 |  1.26e+02
  864011 |  8.11e-03 |     -- |  1.63e+01 |  2.02e+01 |     -- |  9.22e+01 |  1.26e+02
  868011 |  8.11e-03 |     -- |  1.64e+01 |  2.04e+01 |     -- |  9.22e+01 |  1.26e+02
  872011 |  8.11e-03 |     -- |  1.70e+01 |  2.11e+01 |     -- |  9.20e+01 |  1.26e+02
  876011 |  8.11e-03 |     -- |  1.64e+01 |  2.03e+01 |     -- |  9.21e+01 |  1.26e+02
  880011 |  8.10e-03 |     -- |  1.67e+01 |  2.06e+01 |     -- |  9.21e+01 |  1.26e+02
  884011 |  8.07e-03 |     -- |  1.66e+01 |  2.07e+01 |     -- |  9.19e+01 |  1.25e+02
  888011 |  8.05e-03 |     -- |  1.66e+01 |  2.04e+01 |     -- |  9.17e+01 |  1.25e+02
  892011 |  8.04e-03 |     -- |  1.60e+01 |  1.99e+01 |     -- |  9.17e+01 |  1.25e+02
  896011 |  8.11e-03 |     -- |  1.74e+01 |  2.15e+01 |     -- |  9.20e+01 |  1.26e+02
  900011 |  8.02e-03 |     -- |  1.66e+01 |  2.07e+01 |     -- |  9.14e+01 |  1.25e+02
  904011 |  8.06e-03 |     -- |  1.62e+01 |  2.02e+01 |     -- |  9.18e+01 |  1.25e+02
  908011 |  8.02e-03 |     -- |  1.67e+01 |  2.07e+01 |     -- |  9.15e+01 |  1.25e+02
  912011 |  8.01e-03 |     -- |  1.70e+01 |  2.11e+01 |     -- |  9.14e+01 |  1.25e+02
  916011 |  7.98e-03 |     -- |  1.63e+01 |  2.00e+01 |     -- |  9.14e+01 |  1.25e+02
  920011 |  8.00e-03 |     -- |  1.65e+01 |  2.05e+01 |     -- |  9.14e+01 |  1.25e+02
  924011 |  8.01e-03 |     -- |  1.71e+01 |  2.12e+01 |     -- |  9.15e+01 |  1.25e+02
  928011 |  8.03e-03 |     -- |  1.69e+01 |  2.10e+01 |     -- |  9.16e+01 |  1.25e+02
  932011 |  7.95e-03 |     -- |  1.62e+01 |  2.02e+01 |     -- |  9.11e+01 |  1.24e+02
  936011 |  8.03e-03 |     -- |  1.67e+01 |  2.06e+01 |     -- |  9.17e+01 |  1.25e+02
  940011 |  7.95e-03 |     -- |  1.68e+01 |  2.08e+01 |     -- |  9.10e+01 |  1.24e+02
  944012 |  8.00e-03 |     -- |  1.62e+01 |  2.00e+01 |     -- |  9.16e+01 |  1.25e+02
  948012 |  7.98e-03 |     -- |  1.61e+01 |  1.98e+01 |     -- |  9.15e+01 |  1.25e+02
  952012 |  7.98e-03 |     -- |  1.79e+01 |  2.21e+01 |     -- |  9.10e+01 |  1.24e+02
  956012 |  7.93e-03 |     -- |  1.66e+01 |  2.06e+01 |     -- |  9.09e+01 |  1.24e+02
  960012 |  7.91e-03 |     -- |  1.72e+01 |  2.14e+01 |     -- |  9.05e+01 |  1.24e+02
  964012 |  7.95e-03 |     -- |  1.58e+01 |  1.94e+01 |     -- |  9.12e+01 |  1.25e+02
  968012 |  7.95e-03 |     -- |  1.70e+01 |  2.10e+01 |     -- |  9.10e+01 |  1.24e+02
