global_epoch,stage,phase,stage_epoch,lr_weight,sr_weight,std_q,mean_abs_q,mean_q_mono,std_q_mono,mean_abs_q_mono,mean_q_dipole,std_q_dipole,mean_abs_q_dipole,mean_q_quadrupole,std_q_quadrupole,mean_abs_q_quadrupole,mean_e_short,mean_e_long,mean_e_total,mean_abs_e_short,mean_abs_e_long,mean_abs_e_total,f_long_over_f_total,e_long_over_e_total
215,2,lr_focus_strict,140,10.0,0.0,4.5250567645588,3.217506556323451,-1.175615233201247,0.0,1.175615233201247,-0.003522804284707094,4.2816375280814,3.26102395708133,-0.6284936298076923,5.098780868614952,3.599774423452524,-1.6450881958007814e-08,-0.12431268870830536,-0.12431270813941955,1.2497901916503906e-06,0.43679597091674804,0.4367959933280945,0.9999976501040626,0.9999999486915018
220,2,lr_focus_strict,145,10.0,0.0,4.4951910576489915,3.2014907789963942,-1.1748426067645734,0.00023931716222369662,1.1748426067645734,-0.0033377821017534304,4.290619234033514,3.2652288348858174,-0.6155302382249098,5.045214798974218,3.5685774939903845,-4.088878631591797e-08,-0.03651295757293701,-0.03651299703121185,1.2601613998413086e-06,0.43121407127380373,0.43121398258209226,0.9999999992895832,1.0000002056791175
225,2,lr_focus_strict,150,10.0,0.0,4.528541961310242,3.2279644952757747,-1.174057745713454,0.0,1.174057745713454,-0.0040099492684388775,4.360620613159445,3.3159779553535658,-0.6183839247483474,5.063186085394901,3.5859377403846153,-5.91278076171875e-08,-0.16026371896266936,-0.16026377904415132,1.298666000366211e-06,0.4512681522369385,0.45126817321777346,0.9999999936939771,0.9999999535069473
230,2,lr_focus_strict,155,10.0,0.0,4.470916519331934,3.190154033954327,-1.1735437528170072,0.00011803116848903274,1.1735437528170072,-0.0035943124966743667,4.308763434296709,3.2822545040815303,-0.5998453444260817,4.995457903883402,3.5382158184344954,-7.867813110351563e-08,-0.1343693926334381,-0.1343694727420807,1.2319087982177734e-06,0.4319157781600952,0.43191586780548097,1.0,0.999999792447112
235,2,lr_focus_strict,160,10.0,0.0,4.508631258001297,3.224396532368456,-1.1728620235736553,0.0,1.1728620235736553,-0.0031739394603631436,4.367061238198186,3.3254996212690306,-0.6235411306527945,5.028221495046255,3.574041609074519,-3.2663345336914065e-08,-0.07139223766326905,-0.07139226996898651,1.2977123260498046e-06,0.4146264269351959,0.4146264996528625,1.0000003358543643,0.9999998246188637
240,2,lr_focus_strict,165,10.0,0.0,4.457163453445842,3.186697572365785,-1.1720242479764498,0.0,1.1720242479764498,-0.0031587804403060524,4.355886638786176,3.310390355819311,-0.6172131507286659,4.950261350666634,3.5154165564903845,-2.9325485229492187e-08,0.13378130602836608,0.13378127384185792,1.234292984008789e-06,0.417581835269928,0.4175818951129913,1.0000000021273867,0.9999998566914321
245,2,lr_focus_strict,170,10.0,0.0,4.524957266059389,3.235429670806624,-1.1711316622220553,0.0,1.1711316622220553,-0.0034193473229041467,4.40989170720675,3.3528032821264024,-0.618566032057542,5.031779927598548,3.5778650822566105,6.198883056640625e-08,-0.06396836841106415,-0.0639683073759079,1.1892318725585939e-06,0.428076714515686,0.42807682156562804,0.9999998834734942,0.9999997499281983
250,2,lr_focus_strict,175,10.0,0.0,4.509698890686307,3.2251207348424145,-1.1708643305851862,0.0,1.1708643305851862,-0.003356404011066143,4.397264023165209,3.338728237054287,-0.6074402456430289,5.012678013336246,3.5678075345552887,-1.811981201171875e-08,-0.12218621528148652,-0.12218623292446136,1.302957534790039e-06,0.4321084952354431,0.4321085300445557,0.9999999978908545,0.9999999194435886
255,2,lr_focus_strict,180,10.0,0.0,4.538873655499027,3.2456876815404647,-1.1707526473999024,0.0,1.1707526473999024,-0.003429090891128931,4.453436669536384,3.3759730381109776,-0.6478882939265325,5.034155190254598,3.582503493088942,6.67572021484375e-08,0.021839364171028136,0.02183942985534668,1.2629032135009765e-06,0.4228170223236084,0.4228169634342194,1.0000000077032563,1.0000001392786813
260,2,lr_focus_strict,185,10.0,0.0,4.492668158909525,3.2176890357905985,-1.1699133201012244,0.0002606667909146906,1.1699133201012244,-0.00355689515822973,4.410646907180818,3.348343333708934,-0.6057729149451623,4.9778573268733535,3.548851603816106,3.528594970703125e-08,-0.04384040427207947,-0.04384037005901337,1.285552978515625e-06,0.4171215579509735,0.41712150478363036,1.0000004813803158,1.0000001274624841
265,2,lr_focus_strict,190,10.0,0.0,4.536182526792163,3.2528597464276174,-1.1694957052377555,0.0,1.1694957052377555,-0.0033924976740127956,4.487647201077881,3.4016155911959136,-0.6316652493990385,5.009966650122188,3.5802790489783654,-1.1861324310302734e-07,-0.1180064992904663,-0.11800661754608155,1.2394189834594727e-06,0.4284223644733429,0.42842240142822263,1.00000008046331,0.9999999137419527
270,2,lr_focus_strict,195,10.0,0.0,4.492145614459561,3.222257353432158,-1.1689951970027044,0.00013281402965861362,1.1689951970027044,-0.003366959082774627,4.462941463251233,3.3806427189753605,-0.6599785545935998,4.954256689449178,3.5378785099909855,-2.0265579223632814e-09,-0.171938978433609,-0.17193898272514344,1.3390779495239258e-06,0.450989586353302,0.45098970556259155,1.000000098418586,0.9999997356718168
275,2,lr_focus_strict,200,10.0,0.0,4.473392681863016,3.2124205979567306,-1.1666004110483024,0.0,1.1666004110483024,-0.0031737736677512145,4.448296299590476,3.377885488656851,-0.6374076096754808,4.929370016748512,3.5223057091346153,-5.59091567993164e-08,0.055407785654067995,0.05540772879123688,1.278996467590332e-06,0.4154987292289734,0.4154987595081329,1.0000001776693255,0.9999999271257523
280,2,lr_focus_strict,205,10.0,0.0,4.528252633863778,3.251648708767361,-1.1668969204242412,0.00025965998417474927,1.1668969204242412,-0.003303511864099747,4.501118559231117,3.4130059000651043,-0.6091648235614483,4.987684312552539,3.571784756234976,4.6014785766601564e-08,-0.2706446661949158,-0.2706446166038513,1.264810562133789e-06,0.47605279660224914,0.4760527265071869,1.0000001666401714,1.0000001472422242
285,2,lr_focus_strict,210,10.0,0.0,4.5188978686372145,3.248905081463675,-1.1650171884390024,9.946222269434605e-05,1.1650171884390024,-0.0036154966598901995,4.510558826296446,3.421910478640825,-0.6127739915114183,4.967665741036072,3.5618793982872594,1.609325408935547e-08,0.08707804453372955,0.08707806265354157,1.3068914413452147e-06,0.402727367401123,0.4027273051738739,1.0000007969359441,1.0000001545146018
290,2,lr_focus_strict,215,10.0,0.0,4.561018661258519,3.279810822315705,-1.1653263244628906,0.0003295668679138204,1.1653263244628906,-0.003744289471552922,4.556200307052004,3.461346404246795,-0.6303384122408353,5.013435572337673,3.5937863713191107,-1.430511474609375e-09,-0.07252512955665588,-0.07252513098716735,1.2977123260498046e-06,0.4423524596691132,0.44235242915153505,0.9999986181884967,1.0000000689892856
295,2,lr_focus_strict,220,10.0,0.0,4.544622209316037,3.2705340795272435,-1.163271847651555,0.0,1.163271847651555,-0.003976062041062575,4.532183456847089,3.4382959798177084,-0.616953420316256,4.998468290025879,3.5913293682391827,-1.0025501251220703e-07,-0.19901393556594849,-0.19901403498649597,1.4148950576782226e-06,0.4579055576324463,0.4579055509567261,1.0000000098181998,1.0000000145788148
300,2,lr_focus_strict,225,10.0,0.0,4.512123228063129,3.2481509164663462,-1.1622903659527117,0.00015339391258032916,1.1622903659527117,-0.0035038539935380985,4.5298480949167415,3.436025631635617,-0.6322424818772536,4.947946858038793,3.552598234675481,8.463859558105468e-09,0.038260887265205386,0.038260897755622865,1.3109445571899414e-06,0.40938589406013487,0.4093858981132507,1.0000000263820592,0.9999999900995226
305,3,joint_return_0p1,5,10.0,0.1,4.569889004825207,3.282745526175214,-1.1124418851412259,6.244943500904656e-05,1.1124418851412259,-0.0036117184712336613,4.56707499017099,3.465225801908053,-0.6464474468524639,5.024952807853408,3.6073180588942306,0.74631187915802,-0.880583414554596,-0.13427152788639068,0.74631187915802,0.9138219804763794,0.44035160303115845,0.9998998840746911,2.0752098418311404
310,3,joint_return_0p1,10,10.0,0.1,4.545655430580559,3.268353834885817,-1.114156272301307,0.00012989071862422614,1.114156272301307,-0.003180226619427021,4.543429172754489,3.446793657351763,-0.6409545424241286,4.997579385516879,3.592129460261418,0.7506103429794312,-0.7512970151901245,-0.0006866586208343505,0.7506103429794312,0.8030927171707153,0.41443593907356263,0.9998842330423994,1.9377969945511069
315,3,joint_return_0p1,15,10.0,0.1,4.538359851614819,3.2652373046875,-1.1126152918888972,0.00017486222889087652,1.1126152918888972,-0.0034673295387854944,4.546503189926256,3.448354410807292,-0.6254360670823317,4.982520181773361,3.58589150390625,0.7262124443054199,-0.779227499961853,-0.053015053272247314,0.7262124443054199,0.8236258935928344,0.41323652958869933,0.9998760871852067,1.9931100825297365
320,3,joint_return_0p1,20,10.0,0.1,4.49872553520175,3.242686281383547,-1.1149889056865985,0.00010309458697136585,1.1149889056865985,-0.003468278298011193,4.51290351126225,3.4298641701722756,-0.6366173964280348,4.93694732331601,3.555919031700721,0.7435952048301697,-0.825177855014801,-0.08158265352249146,0.7435952048301697,0.863231146812439,0.4195215721130371,0.9999168655544017,2.0576561592876743
325,3,joint_return_0p1,25,10.0,0.1,4.572234931102585,3.2928875972389156,-1.1169453529944786,0.0,1.1169453529944786,-0.003930690031785231,4.597304190153931,3.4911131936097757,-0.6419527569110577,5.01171034327642,3.609140715144231,0.7644252610206604,-0.9484730653762817,-0.18404780471324922,0.7644252610206604,0.9760095148086548,0.46311537837982175,0.9998960609495978,2.1074867308944887
330,3,joint_return_0p1,30,10.0,0.1,4.5106839331734765,3.251701893863515,-1.1163200038029597,9.983979163527418e-05,1.1163200038029597,-0.0038329749474158652,4.5317995259730735,3.4442445099659453,-0.6272463515061598,4.945278002218962,3.5632527625450723,0.7525190601348877,-0.9647544469833375,-0.21223537528514863,0.7525190601348877,0.9914210844039917,0.47599931216239927,0.9998783126227261,2.0828204139625797
335,3,joint_return_0p1,35,10.0,0.1,4.4844648961913505,3.2375835712139422,-1.1143791222205528,7.972757506826989e-05,1.1143791222205528,-0.003739755948384603,4.516485334155068,3.428124752729367,-0.6347567349947416,4.91141368702007,3.5478997107872594,0.750517560005188,-0.7248247952461243,0.02569275963306427,0.750517560005188,0.783353048324585,0.4167132639884949,0.9998936535116266,1.8798370870820487
340,3,joint_return_0p1,40,10.0,0.1,4.523240911437103,3.260676246577858,-1.1149758083636945,0.00011925459630363872,1.1149758083636945,-0.0038700415782439404,4.569433447403343,3.4633145376352164,-0.646761986365685,4.947071844205496,3.568233368389423,0.7671309466362,-0.7684174704551697,-0.0012865231037139894,0.7671309466362,0.8198147087097168,0.4171399657726288,0.9999025966359457,1.965322855582183
