train,"{'mae': 0.08977296203374863, 'rmse': 0.322683721780777}","{'mae': 0.5694897174835205, 'rmse': 0.9858354926109314}"
val,"{'mae': 0.03705041855573654, 'rmse': 0.04222438484430313}","{'mae': 0.2446451336145401, 'rmse': 0.32277488708496094}"
train,"{'mae': 0.023442750796675682, 'rmse': 0.029249003157019615}","{'mae': 0.21743449568748474, 'rmse': 0.29081374406814575}"
val,"{'mae': 0.01622488908469677, 'rmse': 0.021781448274850845}","{'mae': 0.19586753845214844, 'rmse': 0.25869619846343994}"
train,"{'mae': 0.0202369075268507, 'rmse': 0.025257881730794907}","{'mae': 0.18755482137203217, 'rmse': 0.247218057513237}"
val,"{'mae': 0.017139561474323273, 'rmse': 0.02333596535027027}","{'mae': 0.1697790026664734, 'rmse': 0.21988573670387268}"
train,"{'mae': 0.01900201290845871, 'rmse': 0.02353774942457676}","{'mae': 0.17538926005363464, 'rmse': 0.22978158295154572}"
val,"{'mae': 0.01574181765317917, 'rmse': 0.01910354755818844}","{'mae': 0.16216574609279633, 'rmse': 0.20971329510211945}"
train,"{'mae': 0.01861732080578804, 'rmse': 0.02300119772553444}","{'mae': 0.1687598079442978, 'rmse': 0.22032159566879272}"
val,"{'mae': 0.015770796686410904, 'rmse': 0.019010310992598534}","{'mae': 0.16255684196949005, 'rmse': 0.2106739729642868}"
train,"{'mae': 0.0182394590228796, 'rmse': 0.022566210478544235}","{'mae': 0.1649608463048935, 'rmse': 0.2147979885339737}"
val,"{'mae': 0.015062784776091576, 'rmse': 0.01892036944627762}","{'mae': 0.1550055891275406, 'rmse': 0.1993413269519806}"
train,"{'mae': 0.017607970163226128, 'rmse': 0.021733153611421585}","{'mae': 0.16053035855293274, 'rmse': 0.2089654803276062}"
val,"{'mae': 0.016421396285295486, 'rmse': 0.022422892972826958}","{'mae': 0.14808711409568787, 'rmse': 0.19406868517398834}"
train,"{'mae': 0.017319481819868088, 'rmse': 0.021281564608216286}","{'mae': 0.15775571763515472, 'rmse': 0.20472298562526703}"
val,"{'mae': 0.015370272099971771, 'rmse': 0.018912391737103462}","{'mae': 0.16277825832366943, 'rmse': 0.20826108753681183}"
train,"{'mae': 0.017360234633088112, 'rmse': 0.021285805851221085}","{'mae': 0.15528304874897003, 'rmse': 0.20191620290279388}"
val,"{'mae': 0.023326069116592407, 'rmse': 0.029663313180208206}","{'mae': 0.16624636948108673, 'rmse': 0.21621152758598328}"
train,"{'mae': 0.017237933352589607, 'rmse': 0.02124156430363655}","{'mae': 0.15411190688610077, 'rmse': 0.20029141008853912}"
val,"{'mae': 0.015257662162184715, 'rmse': 0.02019885554909706}","{'mae': 0.15167474746704102, 'rmse': 0.19432398676872253}"
train,"{'mae': 0.01702515408396721, 'rmse': 0.020967429503798485}","{'mae': 0.15249192714691162, 'rmse': 0.19804537296295166}"
val,"{'mae': 0.016048170626163483, 'rmse': 0.019076542928814888}","{'mae': 0.14591369032859802, 'rmse': 0.18996377289295197}"
train,"{'mae': 0.017028389498591423, 'rmse': 0.02094162069261074}","{'mae': 0.1521330624818802, 'rmse': 0.1974477618932724}"
val,"{'mae': 0.017368728294968605, 'rmse': 0.02021121047437191}","{'mae': 0.14654310047626495, 'rmse': 0.19204112887382507}"
train,"{'mae': 0.01685117371380329, 'rmse': 0.020659830421209335}","{'mae': 0.1485757976770401, 'rmse': 0.1929287314414978}"
val,"{'mae': 0.019833821803331375, 'rmse': 0.022853732109069824}","{'mae': 0.14848384261131287, 'rmse': 0.19024178385734558}"
train,"{'mae': 0.01679573394358158, 'rmse': 0.020712781697511673}","{'mae': 0.15195107460021973, 'rmse': 0.19881531596183777}"
val,"{'mae': 0.01786888763308525, 'rmse': 0.02062864787876606}","{'mae': 0.1456686556339264, 'rmse': 0.18785038590431213}"
train,"{'mae': 0.016641031950712204, 'rmse': 0.020388633012771606}","{'mae': 0.14647001028060913, 'rmse': 0.1904504895210266}"
val,"{'mae': 0.014960444532334805, 'rmse': 0.019034281373023987}","{'mae': 0.14304377138614655, 'rmse': 0.18741582334041595}"
train,"{'mae': 3.1446712017059326, 'rmse': 3.145052909851074}","{'mae': 1.6458145380020142, 'rmse': 2.266160488128662}"
val,"{'mae': 3.1385560035705566, 'rmse': 3.1388614177703857}","{'mae': 1.6576775312423706, 'rmse': 2.273552417755127}"
train,"{'mae': 3.140845537185669, 'rmse': 3.1412274837493896}","{'mae': 1.6458262205123901, 'rmse': 2.2662603855133057}"
val,"{'mae': 3.136293649673462, 'rmse': 3.13659930229187}","{'mae': 1.6587880849838257, 'rmse': 2.2752158641815186}"
train,"{'mae': 3.1395857334136963, 'rmse': 3.139967679977417}","{'mae': 1.6460294723510742, 'rmse': 2.2665083408355713}"
val,"{'mae': 3.1348259449005127, 'rmse': 3.135131359100342}","{'mae': 1.6588867902755737, 'rmse': 2.275333881378174}"
train,"{'mae': 2.7237818241119385, 'rmse': 2.910299777984619}","{'mae': 1.6035512685775757, 'rmse': 2.2402193546295166}"
val,"{'mae': 0.05548520386219025, 'rmse': 0.06414992362260818}","{'mae': 0.7296647429466248, 'rmse': 1.0025213956832886}"
train,"{'mae': 0.026561442762613297, 'rmse': 0.0338851660490036}","{'mae': 0.4116906225681305, 'rmse': 0.5890316367149353}"
val,"{'mae': 0.021731499582529068, 'rmse': 0.02609984017908573}","{'mae': 0.2944941520690918, 'rmse': 0.4049379825592041}"
train,"{'mae': 0.021291766315698624, 'rmse': 0.026613961905241013}","{'mae': 0.27790045738220215, 'rmse': 0.382417231798172}"
val,"{'mae': 0.018561849370598793, 'rmse': 0.022083712741732597}","{'mae': 0.25702211260795593, 'rmse': 0.342645525932312}"
train,"{'mae': 0.018410395830869675, 'rmse': 0.023041797801852226}","{'mae': 0.2387060821056366, 'rmse': 0.32152530550956726}"
val,"{'mae': 0.021061286330223083, 'rmse': 0.027774451300501823}","{'mae': 0.2253517210483551, 'rmse': 0.29860493540763855}"
train,"{'mae': 0.01828482560813427, 'rmse': 0.02275160141289234}","{'mae': 0.22027680277824402, 'rmse': 0.2936607897281647}"
val,"{'mae': 0.015600103884935379, 'rmse': 0.019535837695002556}","{'mae': 0.2227015495300293, 'rmse': 0.2904125154018402}"
train,"{'mae': 0.01756974123418331, 'rmse': 0.021926267072558403}","{'mae': 0.21064364910125732, 'rmse': 0.2783118486404419}"
val,"{'mae': 0.015537083148956299, 'rmse': 0.0189132671803236}","{'mae': 0.2028888761997223, 'rmse': 0.2647748589515686}"
train,"{'mae': 0.0173916257917881, 'rmse': 0.02166387438774109}","{'mae': 0.2011519968509674, 'rmse': 0.264312207698822}"
val,"{'mae': 0.015582291409373283, 'rmse': 0.02046741358935833}","{'mae': 0.19302862882614136, 'rmse': 0.25112032890319824}"
train,"{'mae': 0.01721811853349209, 'rmse': 0.021429995074868202}","{'mae': 0.19428500533103943, 'rmse': 0.25454598665237427}"
val,"{'mae': 0.01728058233857155, 'rmse': 0.02026977390050888}","{'mae': 0.18824170529842377, 'rmse': 0.24475793540477753}"
train,"{'mae': 0.017092278227210045, 'rmse': 0.02122010476887226}","{'mae': 0.18838204443454742, 'rmse': 0.24645082652568817}"
val,"{'mae': 0.019467396661639214, 'rmse': 0.022421477362513542}","{'mae': 0.18006165325641632, 'rmse': 0.23336274921894073}"
train,"{'mae': 0.01733146607875824, 'rmse': 0.021528279408812523}","{'mae': 0.18341213464736938, 'rmse': 0.239206463098526}"
val,"{'mae': 0.015458550304174423, 'rmse': 0.018834704533219337}","{'mae': 0.1827498972415924, 'rmse': 0.23685187101364136}"
train,"{'mae': 0.01705675572156906, 'rmse': 0.021136369556188583}","{'mae': 0.18113768100738525, 'rmse': 0.23625607788562775}"
val,"{'mae': 0.015619848854839802, 'rmse': 0.01899632439017296}","{'mae': 0.17965993285179138, 'rmse': 0.23234619200229645}"
train,"{'mae': 0.016683053225278854, 'rmse': 0.020671987906098366}","{'mae': 0.17943276464939117, 'rmse': 0.23332081735134125}"
