Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  108135 |  1.77e-03 |     -- |  1.18e+01 |  1.49e+01 |     -- |  3.80e+01 |  5.76e+01
  112140 |  1.63e-03 |     -- |  9.15e+00 |  1.19e+01 |     -- |  3.68e+01 |  5.59e+01
  116145 |  1.58e-03 |     -- |  9.33e+00 |  1.20e+01 |     -- |  3.62e+01 |  5.49e+01
  120150 |  1.51e-03 |     -- |  8.97e+00 |  1.19e+01 |     -- |  3.55e+01 |  5.37e+01
  124155 |  1.53e-03 |     -- |  1.04e+01 |  1.36e+01 |     -- |  3.57e+01 |  5.36e+01
  128160 |  1.52e-03 |     -- |  8.40e+00 |  1.08e+01 |     -- |  3.54e+01 |  5.40e+01
  132165 |  1.49e-03 |     -- |  9.25e+00 |  1.16e+01 |     -- |  3.52e+01 |  5.34e+01
  136170 |  1.37e-03 |     -- |  8.95e+00 |  1.13e+01 |     -- |  3.35e+01 |  5.11e+01
  140175 |  1.41e-03 |     -- |  8.35e+00 |  1.09e+01 |     -- |  3.41e+01 |  5.20e+01
  144180 |  1.37e-03 |     -- |  9.78e+00 |  1.25e+01 |     -- |  3.32e+01 |  5.07e+01
  148185 |  1.35e-03 |     -- |  8.66e+00 |  1.11e+01 |     -- |  3.34e+01 |  5.09e+01
  152190 |  1.31e-03 |     -- |  8.07e+00 |  1.02e+01 |     -- |  3.33e+01 |  5.02e+01
  156195 |  1.31e-03 |     -- |  8.99e+00 |  1.13e+01 |     -- |  3.33e+01 |  4.98e+01
  160200 |  1.28e-03 |     -- |  8.04e+00 |  1.05e+01 |     -- |  3.29e+01 |  4.95e+01
  164205 |  1.29e-03 |     -- |  9.33e+00 |  1.17e+01 |     -- |  3.26e+01 |  4.94e+01
  168210 |  1.25e-03 |     -- |  8.91e+00 |  1.15e+01 |     -- |  3.21e+01 |  4.86e+01
  172215 |  1.14e-03 |     -- |  7.67e+00 |  9.72e+00 |     -- |  3.09e+01 |  4.67e+01
  176220 |  1.16e-03 |     -- |  8.46e+00 |  1.06e+01 |     -- |  3.09e+01 |  4.70e+01
  180225 |  1.16e-03 |     -- |  8.80e+00 |  1.14e+01 |     -- |  3.08e+01 |  4.67e+01
  184230 |  1.18e-03 |     -- |  9.24e+00 |  1.17e+01 |     -- |  3.10e+01 |  4.71e+01
  188235 |  1.18e-03 |     -- |  7.26e+00 |  9.52e+00 |     -- |  3.10e+01 |  4.76e+01
  192240 |  1.11e-03 |     -- |  7.68e+00 |  9.97e+00 |     -- |  3.03e+01 |  4.60e+01
  196245 |  1.10e-03 |     -- |  9.16e+00 |  1.20e+01 |     -- |  2.97e+01 |  4.54e+01
  200250 |  1.02e-03 |     -- |  7.84e+00 |  9.66e+00 |     -- |  2.91e+01 |  4.42e+01
  204255 |  1.06e-03 |     -- |  7.29e+00 |  9.20e+00 |     -- |  2.97e+01 |  4.51e+01
  208260 |  1.09e-03 |     -- |  7.58e+00 |  9.52e+00 |     -- |  2.99e+01 |  4.58e+01
  212265 |  1.09e-03 |     -- |  9.36e+00 |  1.19e+01 |     -- |  2.97e+01 |  4.52e+01
  216270 |  1.16e-03 |     -- |  7.70e+00 |  9.88e+00 |     -- |  3.08e+01 |  4.71e+01
  220275 |  1.04e-03 |     -- |  7.10e+00 |  9.51e+00 |     -- |  2.93e+01 |  4.45e+01
  224280 |  4.28e-03 |     -- |  9.23e+00 |  1.21e+01 |     -- |  4.06e+01 |  9.18e+01
  228285 |  1.09e-03 |     -- |  8.21e+00 |  1.03e+01 |     -- |  3.01e+01 |  4.55e+01
  232290 |  1.07e-03 |     -- |  7.53e+00 |  9.65e+00 |     -- |  3.00e+01 |  4.51e+01
  236295 |  1.01e-03 |     -- |  7.81e+00 |  1.00e+01 |     -- |  2.92e+01 |  4.39e+01
  240300 |  1.07e-03 |     -- |  6.94e+00 |  8.86e+00 |     -- |  2.99e+01 |  4.54e+01
  244305 |  1.00e-03 |     -- |  7.48e+00 |  9.46e+00 |     -- |  2.90e+01 |  4.38e+01
  248310 |  9.86e-04 |     -- |  7.70e+00 |  9.85e+00 |     -- |  2.90e+01 |  4.33e+01
  252315 |  1.02e-03 |     -- |  7.15e+00 |  9.17e+00 |     -- |  2.95e+01 |  4.43e+01
  256320 |  9.75e-04 |     -- |  8.06e+00 |  9.92e+00 |     -- |  2.86e+01 |  4.30e+01
  260325 |  1.01e-03 |     -- |  7.87e+00 |  1.02e+01 |     -- |  2.91e+01 |  4.38e+01
  264330 |  9.68e-04 |     -- |  7.80e+00 |  1.02e+01 |     -- |  2.85e+01 |  4.28e+01
  268335 |  1.04e-03 |     -- |  7.01e+00 |  9.21e+00 |     -- |  2.92e+01 |  4.46e+01
  272340 |  9.89e-04 |     -- |  8.34e+00 |  1.05e+01 |     -- |  2.89e+01 |  4.32e+01
  276345 |  9.90e-04 |     -- |  7.45e+00 |  9.52e+00 |     -- |  2.91e+01 |  4.35e+01
  280350 |  9.82e-04 |     -- |  7.01e+00 |  9.13e+00 |     -- |  2.92e+01 |  4.34e+01
  284355 |  1.02e-03 |     -- |  8.84e+00 |  1.17e+01 |     -- |  2.87e+01 |  4.35e+01
  288360 |  1.11e-03 |     -- |  7.33e+00 |  9.45e+00 |     -- |  3.02e+01 |  4.61e+01
  292365 |  9.62e-04 |     -- |  6.53e+00 |  8.50e+00 |     -- |  2.86e+01 |  4.30e+01
  296370 |  9.27e-04 |     -- |  8.61e+00 |  1.10e+01 |     -- |  2.82e+01 |  4.16e+01
  300375 |  9.51e-04 |     -- |  7.66e+00 |  1.01e+01 |     -- |  2.83e+01 |  4.24e+01
  304380 |  9.56e-04 |     -- |  6.90e+00 |  8.90e+00 |     -- |  2.83e+01 |  4.28e+01
  308385 |  1.02e-03 |     -- |  7.47e+00 |  9.74e+00 |     -- |  2.94e+01 |  4.40e+01
  312390 |  9.30e-04 |     -- |  8.43e+00 |  1.05e+01 |     -- |  2.80e+01 |  4.18e+01
  316395 |  9.50e-04 |     -- |  5.90e+00 |  7.93e+00 |     -- |  2.82e+01 |  4.29e+01
  320400 |  9.65e-04 |     -- |  7.67e+00 |  1.04e+01 |     -- |  2.84e+01 |  4.27e+01
  324405 |  8.90e-04 |     -- |  8.02e+00 |  1.03e+01 |     -- |  2.72e+01 |  4.09e+01
  328410 |  9.45e-04 |     -- |  7.55e+00 |  9.63e+00 |     -- |  2.78e+01 |  4.24e+01
  332415 |  9.25e-04 |     -- |  8.08e+00 |  1.01e+01 |     -- |  2.78e+01 |  4.18e+01
  336420 |  9.80e-04 |     -- |  6.59e+00 |  8.34e+00 |     -- |  2.82e+01 |  4.35e+01
  340425 |  8.99e-04 |     -- |  6.36e+00 |  8.45e+00 |     -- |  2.72e+01 |  4.16e+01
  344430 |  8.69e-04 |     -- |  6.61e+00 |  8.62e+00 |     -- |  2.73e+01 |  4.08e+01
  348435 |  8.29e-04 |     -- |  6.98e+00 |  9.55e+00 |     -- |  2.66e+01 |  3.96e+01
  352440 |  9.28e-04 |     -- |  7.68e+00 |  9.86e+00 |     -- |  2.75e+01 |  4.19e+01
  356445 |  8.70e-04 |     -- |  7.04e+00 |  9.04e+00 |     -- |  2.67e+01 |  4.07e+01
  360450 |  9.26e-04 |     -- |  6.43e+00 |  8.27e+00 |     -- |  2.74e+01 |  4.22e+01
  364455 |  8.61e-04 |     -- |  6.93e+00 |  8.89e+00 |     -- |  2.67e+01 |  4.05e+01
  368460 |  8.32e-04 |     -- |  7.69e+00 |  9.83e+00 |     -- |  2.65e+01 |  3.96e+01
  372465 |  8.55e-04 |     -- |  6.96e+00 |  8.84e+00 |     -- |  2.68e+01 |  4.04e+01
  376470 |  8.58e-04 |     -- |  6.77e+00 |  8.76e+00 |     -- |  2.64e+01 |  4.05e+01
  380475 |  9.00e-04 |     -- |  6.38e+00 |  8.21e+00 |     -- |  2.72e+01 |  4.16e+01
  384480 |  7.66e-04 |     -- |  7.84e+00 |  9.70e+00 |     -- |  2.56e+01 |  3.79e+01
  388485 |  9.17e-04 |     -- |  7.25e+00 |  9.24e+00 |     -- |  2.73e+01 |  4.18e+01
  392490 |  8.35e-04 |     -- |  7.23e+00 |  9.40e+00 |     -- |  2.63e+01 |  3.98e+01
  396495 |  8.38e-04 |     -- |  6.74e+00 |  8.56e+00 |     -- |  2.65e+01 |  4.00e+01
  400500 |  7.75e-04 |     -- |  7.11e+00 |  9.32e+00 |     -- |  2.53e+01 |  3.83e+01
  404505 |  7.97e-04 |     -- |  5.94e+00 |  7.54e+00 |     -- |  2.64e+01 |  3.92e+01
  408510 |  7.99e-04 |     -- |  5.95e+00 |  7.77e+00 |     -- |  2.62e+01 |  3.92e+01
  412515 |  7.83e-04 |     -- |  6.85e+00 |  8.71e+00 |     -- |  2.56e+01 |  3.86e+01
  416520 |  8.78e-04 |     -- |  7.35e+00 |  9.29e+00 |     -- |  2.62e+01 |  4.09e+01
  420525 |  8.26e-04 |     -- |  7.81e+00 |  9.69e+00 |     -- |  2.59e+01 |  3.95e+01
  424530 |  7.50e-04 |     -- |  7.46e+00 |  9.61e+00 |     -- |  2.51e+01 |  3.75e+01
  428535 |  8.32e-04 |     -- |  7.14e+00 |  9.17e+00 |     -- |  2.60e+01 |  3.97e+01
  432540 |  7.95e-04 |     -- |  6.53e+00 |  8.44e+00 |     -- |  2.58e+01 |  3.90e+01
  436545 |  7.32e-04 |     -- |  5.99e+00 |  7.81e+00 |     -- |  2.51e+01 |  3.75e+01
  440550 |  7.67e-04 |     -- |  6.09e+00 |  8.12e+00 |     -- |  2.55e+01 |  3.83e+01
  444555 |  7.87e-04 |     -- |  5.77e+00 |  7.36e+00 |     -- |  2.57e+01 |  3.90e+01
  448560 |  7.55e-04 |     -- |  7.27e+00 |  9.20e+00 |     -- |  2.52e+01 |  3.78e+01
  452565 |  7.52e-04 |     -- |  6.78e+00 |  8.76e+00 |     -- |  2.51e+01 |  3.78e+01
  456570 |  7.40e-04 |     -- |  6.61e+00 |  8.60e+00 |     -- |  2.52e+01 |  3.75e+01
  460575 |  7.71e-04 |     -- |  6.42e+00 |  8.17e+00 |     -- |  2.56e+01 |  3.84e+01
  464580 |  7.18e-04 |     -- |  6.18e+00 |  8.20e+00 |     -- |  2.49e+01 |  3.70e+01
  468585 |  7.72e-04 |     -- |  6.68e+00 |  8.60e+00 |     -- |  2.53e+01 |  3.83e+01
  472590 |  7.20e-04 |     -- |  6.90e+00 |  9.02e+00 |     -- |  2.48e+01 |  3.69e+01
  476595 |  7.80e-04 |     -- |  5.91e+00 |  7.94e+00 |     -- |  2.55e+01 |  3.87e+01
  480600 |  7.46e-04 |     -- |  5.86e+00 |  7.72e+00 |     -- |  2.52e+01 |  3.78e+01
  484605 |  7.15e-04 |     -- |  6.03e+00 |  8.08e+00 |     -- |  2.48e+01 |  3.69e+01
  488610 |  8.46e-04 |     -- |  5.57e+00 |  7.33e+00 |     -- |  2.63e+01 |  4.05e+01
  492615 |  7.88e-04 |     -- |  6.19e+00 |  8.35e+00 |     -- |  2.55e+01 |  3.88e+01
  496620 |  7.76e-04 |     -- |  7.37e+00 |  9.77e+00 |     -- |  2.54e+01 |  3.82e+01
  500625 |  6.86e-04 |     -- |  7.22e+00 |  9.28e+00 |     -- |  2.41e+01 |  3.59e+01
  504630 |  6.81e-04 |     -- |  6.30e+00 |  8.02e+00 |     -- |  2.40e+01 |  3.60e+01
  508635 |  6.56e-04 |     -- |  5.58e+00 |  7.24e+00 |     -- |  2.38e+01 |  3.55e+01
  512640 |  7.73e-04 |     -- |  5.60e+00 |  7.42e+00 |     -- |  2.49e+01 |  3.86e+01
  516645 |  7.06e-04 |     -- |  5.72e+00 |  7.39e+00 |     -- |  2.43e+01 |  3.68e+01
  520650 |  7.27e-04 |     -- |  7.10e+00 |  9.40e+00 |     -- |  2.45e+01 |  3.70e+01
  524655 |  6.61e-04 |     -- |  6.37e+00 |  8.30e+00 |     -- |  2.40e+01 |  3.54e+01
  528660 |  7.51e-04 |     -- |  5.69e+00 |  7.55e+00 |     -- |  2.51e+01 |  3.80e+01
  532665 |  7.04e-04 |     -- |  7.23e+00 |  8.92e+00 |     -- |  2.41e+01 |  3.64e+01
  536670 |  7.21e-04 |     -- |  5.11e+00 |  6.84e+00 |     -- |  2.43e+01 |  3.74e+01
  540675 |  7.45e-04 |     -- |  6.67e+00 |  8.47e+00 |     -- |  2.45e+01 |  3.77e+01
  544680 |  7.23e-04 |     -- |  6.66e+00 |  8.84e+00 |     -- |  2.47e+01 |  3.70e+01
  548685 |  6.78e-04 |     -- |  5.57e+00 |  7.18e+00 |     -- |  2.41e+01 |  3.61e+01
  552690 |  6.84e-04 |     -- |  6.78e+00 |  8.75e+00 |     -- |  2.35e+01 |  3.59e+01
  556695 |  6.42e-04 |     -- |  6.13e+00 |  8.02e+00 |     -- |  2.34e+01 |  3.49e+01
  560700 |  7.30e-04 |     -- |  5.97e+00 |  7.83e+00 |     -- |  2.45e+01 |  3.74e+01
  564705 |  6.51e-04 |     -- |  6.48e+00 |  8.51e+00 |     -- |  2.35e+01 |  3.51e+01
  568710 |  6.41e-04 |     -- |  6.84e+00 |  8.62e+00 |     -- |  2.34e+01 |  3.47e+01
  572715 |  6.62e-04 |     -- |  6.59e+00 |  8.54e+00 |     -- |  2.34e+01 |  3.54e+01
  576720 |  6.49e-04 |     -- |  5.25e+00 |  7.12e+00 |     -- |  2.35e+01 |  3.53e+01
  580725 |  6.81e-04 |     -- |  5.33e+00 |  7.41e+00 |     -- |  2.37e+01 |  3.61e+01
  584730 |  5.84e-04 |     -- |  6.03e+00 |  7.77e+00 |     -- |  2.26e+01 |  3.33e+01
  588735 |  7.03e-04 |     -- |  6.67e+00 |  8.58e+00 |     -- |  2.38e+01 |  3.65e+01
  592740 |  7.15e-04 |     -- |  5.73e+00 |  7.63e+00 |     -- |  2.40e+01 |  3.70e+01
  596745 |  6.36e-04 |     -- |  6.41e+00 |  8.16e+00 |     -- |  2.30e+01 |  3.47e+01
  600750 |  6.32e-04 |     -- |  6.31e+00 |  8.03e+00 |     -- |  2.30e+01 |  3.46e+01
  604755 |  6.51e-04 |     -- |  5.84e+00 |  7.64e+00 |     -- |  2.32e+01 |  3.53e+01
  608760 |  6.26e-04 |     -- |  5.05e+00 |  6.76e+00 |     -- |  2.29e+01 |  3.47e+01
  612765 |  7.14e-04 |     -- |  7.26e+00 |  9.19e+00 |     -- |  2.38e+01 |  3.66e+01
  616770 |  6.51e-04 |     -- |  6.27e+00 |  8.19e+00 |     -- |  2.37e+01 |  3.51e+01
  620775 |  6.15e-04 |     -- |  6.11e+00 |  7.91e+00 |     -- |  2.31e+01 |  3.42e+01
  624780 |  6.52e-04 |     -- |  5.58e+00 |  7.94e+00 |     -- |  2.30e+01 |  3.52e+01
  628785 |  6.78e-04 |     -- |  6.24e+00 |  7.95e+00 |     -- |  2.37e+01 |  3.60e+01
  632790 |  6.33e-04 |     -- |  6.75e+00 |  8.93e+00 |     -- |  2.32e+01 |  3.44e+01
  636795 |  5.98e-04 |     -- |  5.88e+00 |  7.52e+00 |     -- |  2.27e+01 |  3.38e+01
  640800 |  7.77e-04 |     -- |  5.24e+00 |  7.19e+00 |     -- |  2.56e+01 |  3.88e+01
  644805 |  6.44e-04 |     -- |  6.43e+00 |  8.05e+00 |     -- |  2.34e+01 |  3.50e+01
  648810 |  6.88e-04 |     -- |  7.36e+00 |  9.44e+00 |     -- |  2.41e+01 |  3.59e+01
  652815 |  7.10e-04 |     -- |  6.89e+00 |  8.98e+00 |     -- |  2.40e+01 |  3.66e+01
  656820 |  6.43e-04 |     -- |  6.35e+00 |  8.30e+00 |     -- |  2.32e+01 |  3.49e+01
  660825 |  6.26e-04 |     -- |  6.36e+00 |  8.06e+00 |     -- |  2.28e+01 |  3.45e+01
  664830 |  6.61e-04 |     -- |  5.59e+00 |  7.40e+00 |     -- |  2.32e+01 |  3.56e+01
  668835 |  6.15e-04 |     -- |  6.67e+00 |  8.42e+00 |     -- |  2.28e+01 |  3.40e+01
  672840 |  6.19e-04 |     -- |  5.72e+00 |  7.60e+00 |     -- |  2.28e+01 |  3.44e+01
  676845 |  6.23e-04 |     -- |  6.29e+00 |  8.08e+00 |     -- |  2.33e+01 |  3.43e+01
  680850 |  7.02e-04 |     -- |  5.03e+00 |  6.86e+00 |     -- |  2.40e+01 |  3.68e+01
  684855 |  6.42e-04 |     -- |  6.62e+00 |  8.67e+00 |     -- |  2.32e+01 |  3.48e+01
  688860 |  5.77e-04 |     -- |  6.09e+00 |  7.98e+00 |     -- |  2.21e+01 |  3.30e+01
  692865 |  5.98e-04 |     -- |  6.66e+00 |  8.79e+00 |     -- |  2.24e+01 |  3.35e+01
  696870 |  6.38e-04 |     -- |  5.96e+00 |  8.02e+00 |     -- |  2.31e+01 |  3.48e+01
  700875 |  6.08e-04 |     -- |  6.82e+00 |  8.93e+00 |     -- |  2.26e+01 |  3.37e+01
  704880 |  6.44e-04 |     -- |  5.34e+00 |  7.07e+00 |     -- |  2.28e+01 |  3.52e+01
  708885 |  5.97e-04 |     -- |  5.52e+00 |  7.26e+00 |     -- |  2.23e+01 |  3.38e+01
  712890 |  6.30e-04 |     -- |  6.78e+00 |  8.59e+00 |     -- |  2.29e+01 |  3.44e+01
  716895 |  5.86e-04 |     -- |  5.86e+00 |  7.67e+00 |     -- |  2.23e+01 |  3.34e+01
  720900 |  6.57e-04 |     -- |  6.50e+00 |  8.32e+00 |     -- |  2.35e+01 |  3.53e+01
  724905 |  5.85e-04 |     -- |  6.92e+00 |  8.83e+00 |     -- |  2.24e+01 |  3.31e+01
  728910 |  5.64e-04 |     -- |  6.56e+00 |  8.51e+00 |     -- |  2.19e+01 |  3.25e+01
  732915 |  6.51e-04 |     -- |  6.50e+00 |  8.42e+00 |     -- |  2.28e+01 |  3.51e+01
  736920 |  5.76e-04 |     -- |  5.29e+00 |  6.97e+00 |     -- |  2.25e+01 |  3.32e+01
  740925 |  5.68e-04 |     -- |  6.63e+00 |  8.67e+00 |     -- |  2.19e+01 |  3.26e+01
  744930 |  5.61e-04 |     -- |  5.62e+00 |  7.78e+00 |     -- |  2.18e+01 |  3.26e+01
  748935 |  5.80e-04 |     -- |  6.22e+00 |  8.23e+00 |     -- |  2.21e+01 |  3.31e+01
  752940 |  5.46e-04 |     -- |  6.41e+00 |  8.28e+00 |     -- |  2.15e+01 |  3.20e+01
  756945 |  6.18e-04 |     -- |  5.21e+00 |  6.78e+00 |     -- |  2.26e+01 |  3.45e+01
  760950 |  6.87e-04 |     -- |  5.90e+00 |  7.95e+00 |     -- |  2.37e+01 |  3.62e+01
  764955 |  6.77e-04 |     -- |  6.05e+00 |  7.98e+00 |     -- |  2.32e+01 |  3.59e+01
  768960 |  6.71e-04 |     -- |  6.32e+00 |  8.09e+00 |     -- |  2.42e+01 |  3.57e+01
  772965 |  6.35e-04 |     -- |  6.00e+00 |  7.54e+00 |     -- |  2.29e+01 |  3.48e+01
  776970 |  5.91e-04 |     -- |  6.20e+00 |  8.21e+00 |     -- |  2.24e+01 |  3.34e+01
  780975 |  6.09e-04 |     -- |  5.92e+00 |  7.63e+00 |     -- |  2.24e+01 |  3.41e+01
  784980 |  5.62e-04 |     -- |  5.50e+00 |  7.24e+00 |     -- |  2.21e+01 |  3.27e+01
  788985 |  6.04e-04 |     -- |  6.16e+00 |  8.11e+00 |     -- |  2.25e+01 |  3.38e+01
  792990 |  5.47e-04 |     -- |  5.81e+00 |  7.54e+00 |     -- |  2.19e+01 |  3.22e+01
  796995 |  6.15e-04 |     -- |  6.41e+00 |  8.38e+00 |     -- |  2.22e+01 |  3.40e+01
  801000 |  5.51e-04 |     -- |  5.98e+00 |  7.59e+00 |     -- |  2.14e+01 |  3.23e+01
  805005 |  6.16e-04 |     -- |  4.83e+00 |  6.51e+00 |     -- |  2.24e+01 |  3.45e+01
  809010 |  5.33e-04 |     -- |  6.46e+00 |  8.39e+00 |     -- |  2.13e+01 |  3.16e+01
  813015 |  5.39e-04 |     -- |  5.09e+00 |  6.79e+00 |     -- |  2.12e+01 |  3.21e+01
  817020 |  6.13e-04 |     -- |  4.85e+00 |  6.53e+00 |     -- |  2.20e+01 |  3.44e+01
  821025 |  5.44e-04 |     -- |  6.26e+00 |  8.24e+00 |     -- |  2.14e+01 |  3.20e+01
  825030 |  6.31e-04 |     -- |  6.31e+00 |  8.31e+00 |     -- |  2.27e+01 |  3.45e+01
  829035 |  4.99e-04 |     -- |  5.72e+00 |  7.46e+00 |     -- |  2.07e+01 |  3.07e+01
  833040 |  5.33e-04 |     -- |  5.19e+00 |  6.90e+00 |     -- |  2.10e+01 |  3.19e+01
  837045 |  6.02e-04 |     -- |  4.37e+00 |  5.91e+00 |     -- |  2.21e+01 |  3.42e+01
  841050 |  5.03e-04 |     -- |  5.90e+00 |  7.74e+00 |     -- |  2.09e+01 |  3.08e+01
  845055 |  5.46e-04 |     -- |  5.96e+00 |  7.92e+00 |     -- |  2.13e+01 |  3.21e+01
  849060 |  5.63e-04 |     -- |  4.61e+00 |  6.29e+00 |     -- |  2.17e+01 |  3.30e+01
  853065 |  4.88e-04 |     -- |  4.33e+00 |  5.96e+00 |     -- |  2.07e+01 |  3.07e+01
  857070 |  6.44e-04 |     -- |  5.16e+00 |  6.80e+00 |     -- |  2.26e+01 |  3.52e+01
  861075 |  5.54e-03 |     -- |  5.61e+00 |  9.66e+00 |     -- |  2.41e+01 |  1.05e+02
  865080 |  4.70e-04 |     -- |  3.57e+00 |  5.08e+00 |     -- |  1.99e+01 |  3.02e+01
  869085 |  5.41e-04 |     -- |  3.10e+00 |  4.60e+00 |     -- |  2.12e+01 |  3.26e+01
  873090 |  4.87e-04 |     -- |  4.28e+00 |  5.86e+00 |     -- |  2.00e+01 |  3.06e+01
  877095 |  5.06e-04 |     -- |  3.90e+00 |  5.44e+00 |     -- |  2.04e+01 |  3.14e+01
  881100 |  4.97e-04 |     -- |  4.57e+00 |  6.25e+00 |     -- |  2.05e+01 |  3.09e+01
  885105 |  5.40e-04 |     -- |  4.61e+00 |  6.04e+00 |     -- |  2.10e+01 |  3.23e+01
  889110 |  5.11e-04 |     -- |  5.30e+00 |  7.31e+00 |     -- |  2.06e+01 |  3.11e+01
  893115 |  5.07e-04 |     -- |  5.37e+00 |  7.04e+00 |     -- |  2.03e+01 |  3.11e+01
  897120 |  5.64e-04 |     -- |  4.90e+00 |  6.52e+00 |     -- |  2.16e+01 |  3.29e+01
  901125 |  5.21e-04 |     -- |  6.84e+00 |  8.91e+00 |     -- |  2.04e+01 |  3.10e+01
  905130 |  5.10e-04 |     -- |  5.38e+00 |  7.06e+00 |     -- |  2.06e+01 |  3.11e+01
  909135 |  5.06e-04 |     -- |  6.53e+00 |  8.25e+00 |     -- |  2.07e+01 |  3.07e+01
  913140 |  2.85e-01 |     -- |  1.64e+01 |  2.98e+01 |     -- |  1.08e+02 |  7.54e+02
  917145 |  4.64e-02 |     -- |  1.53e+01 |  2.71e+01 |     -- |  6.63e+01 |  3.03e+02
  921150 |  9.32e-04 |     -- |  5.56e+00 |  7.19e+00 |     -- |  2.82e+01 |  4.26e+01
  925155 |  5.25e-04 |     -- |  4.75e+00 |  6.24e+00 |     -- |  2.10e+01 |  3.18e+01
  929160 |  5.02e-04 |     -- |  4.35e+00 |  5.89e+00 |     -- |  2.04e+01 |  3.11e+01
  933165 |  4.66e-04 |     -- |  4.86e+00 |  6.32e+00 |     -- |  1.98e+01 |  2.99e+01
  937170 |  5.25e-04 |     -- |  4.65e+00 |  6.13e+00 |     -- |  2.02e+01 |  3.18e+01
  941175 |  4.99e-04 |     -- |  4.05e+00 |  5.51e+00 |     -- |  2.02e+01 |  3.11e+01
  945180 |  4.62e-04 |     -- |  4.59e+00 |  6.15e+00 |     -- |  1.92e+01 |  2.98e+01
  949185 |  4.16e-04 |     -- |  4.27e+00 |  5.81e+00 |     -- |  1.87e+01 |  2.82e+01
  953190 |  4.21e-04 |     -- |  4.27e+00 |  5.78e+00 |     -- |  1.87e+01 |  2.84e+01
  957195 |  4.31e-04 |     -- |  3.82e+00 |  5.42e+00 |     -- |  1.86e+01 |  2.88e+01
  961200 |  3.98e-04 |     -- |  4.36e+00 |  5.95e+00 |     -- |  1.81e+01 |  2.76e+01
  965205 |  4.33e-04 |     -- |  4.16e+00 |  5.60e+00 |     -- |  1.85e+01 |  2.89e+01
  969210 |  4.08e-04 |     -- |  4.57e+00 |  6.03e+00 |     -- |  1.85e+01 |  2.79e+01
