atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6910974383e-01,-4.2646333575e-01,-5.4285731167e-03,9.1302645206e-01,5.5993032455e-01,6.5338051319e-01,-4.9556455016e-01,8.4264564514e-01,2.8509742022e-01,-5.6607389450e-01,-1.2186901569e+00,7.1719951928e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.2024278641e+00,-1.0665259324e-03,-4.3240658124e-04,5.2728126757e-03,1.7580015119e-03,-1.0465860367e-02,7.5516016223e-03,-8.5359513760e-03,2.7312499005e-03,6.6281626932e-03,8.8757699728e-01,1.9109191000e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.2038201094e+00,-4.7748212819e-04,-4.2053411016e-04,5.1328730769e-03,1.5977156581e-03,-1.1293513700e-02,7.8828651458e-03,-7.5317197479e-03,3.7528797984e-03,6.6973096691e-03,8.8429123163e-01,1.8910241127e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6736761928e-01,-1.2399973348e-02,-3.6494951695e-02,1.4345225692e-01,2.8237307444e-02,-2.1838070825e-03,3.5588458180e-02,1.8093047664e-02,1.2008806225e-03,2.5629229844e-02,-6.7897403240e-01,3.8363936543e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6707680821e-01,-8.8576227427e-03,5.7543991134e-03,-1.2456442346e-04,-9.6409494290e-05,4.9342188984e-02,3.5928990692e-02,-3.0216757208e-02,-3.6687232554e-02,1.3684548438e-02,-4.1283088923e-01,2.1155317128e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6708592772e-01,-1.3962663710e-02,8.5534285754e-03,8.8893892244e-03,8.7052918971e-03,4.8484787345e-02,4.0478501469e-02,-3.1989462674e-02,-1.5464616008e-02,1.6994912177e-02,-4.5510187745e-01,2.3149299622e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6724042296e-01,-2.2528197616e-02,1.9546181429e-03,-2.3485478014e-03,4.8623457551e-03,3.4988477826e-02,1.9839322194e-02,1.8625194207e-03,1.3740611263e-02,3.3170100302e-02,-6.7126893997e-01,2.2171849012e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6725600958e-01,-1.8055845052e-02,-8.8666696101e-03,3.8825506344e-03,1.3769601472e-02,3.5904262215e-02,4.8310052603e-02,-1.6220832244e-02,1.7210006714e-02,2.0140428096e-03,-6.4227712154e-01,3.3458605409e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6729785204e-01,-1.4454847202e-02,3.4722548444e-03,4.4350950047e-03,1.3812586665e-02,3.9022766054e-02,4.6678375453e-02,-1.2247616425e-02,1.3548083603e-02,3.0277068727e-03,-6.4619815350e-01,3.2301837206e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-4.6756789088e-01,-1.8435591832e-02,4.8851959407e-02,-1.2505635619e-01,4.7530930489e-02,1.0088614188e-02,-9.8890196532e-03,1.4853124507e-02,2.2521732375e-02,6.0688490048e-03,-8.4222376347e-01,3.7162724137e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.2070376873e+00,-2.4396399967e-03,3.3205216751e-03,-4.9469191581e-03,2.5318313856e-03,-8.6539182812e-03,-1.6286114231e-02,7.2144083679e-03,2.1255628671e-03,7.6991152018e-03,8.9516657591e-01,1.9091910124e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.2052197456e+00,-1.6864856007e-03,3.0525336042e-03,-4.7848727554e-03,2.4433566723e-03,-7.9573392868e-03,-1.5504768118e-02,6.8899611942e-03,2.1579959430e-03,7.2784917429e-03,8.9263999462e-01,1.9299960136e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-4.6735405922e-01,-4.3779417872e-01,5.4068654776e-01,-7.3473948240e-01,5.8560222387e-01,5.7137173414e-01,7.0293438435e-01,-1.9746418297e-01,-6.3431739807e-01,-7.4872630835e-01,-9.4554561377e-01,1.9588989019e-01
