atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.3488504887e-01,-5.9048455954e-01,1.3588284142e-02,1.2423871756e+00,7.7096527815e-01,8.9125716686e-01,-6.8174201250e-01,1.1510957479e+00,3.8893824816e-01,-7.7870535851e-01,-1.0694413185e+00,5.0313193351e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.4102565050e+00,-1.5906774206e-03,2.0641679876e-03,6.1175581068e-03,3.2907088753e-03,-1.4306738973e-02,1.1956973933e-02,-1.2052658014e-02,3.6516902037e-03,1.0685639456e-02,7.3838418722e-01,1.7518284917e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.4180029631e+00,-9.2227180721e-04,-2.7522959281e-03,8.2547832280e-03,1.8456146354e-03,-1.6363963485e-02,1.0786925443e-02,-1.1610651389e-02,5.0463993102e-03,9.8512945697e-03,7.3391407728e-01,1.7354711890e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.3616237640e-01,-1.4410624281e-02,-4.7170236707e-02,1.8510419130e-01,3.6333192140e-02,-8.5029928014e-03,4.9751106650e-02,1.8055045977e-02,-1.4536576346e-03,3.6858592182e-02,-5.8763283491e-01,3.7189266086e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.4273498058e-01,-1.0416256264e-02,5.3679542616e-03,6.7445143941e-06,-4.0378705598e-03,7.1317046881e-02,5.1411453635e-02,-4.1122779250e-02,-5.1820542663e-02,2.1928228438e-02,-3.4803572297e-01,2.0651024580e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.4141712189e-01,-2.0143158734e-02,8.8743185624e-03,1.1592281051e-02,9.5791146159e-03,6.9799587131e-02,5.7692546397e-02,-4.4880691916e-02,-2.0658396184e-02,2.5349613279e-02,-3.8931176066e-01,2.2565519810e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.3602695465e-01,-3.0834395438e-02,3.1646410935e-03,-2.7712124866e-03,7.9824868590e-03,4.7714862972e-02,3.0346425250e-02,2.3993367795e-03,1.8344437703e-02,4.6295579523e-02,-6.0942107439e-01,2.1787860990e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.3655707836e-01,-2.5483274832e-02,-1.0716172867e-02,4.4219731353e-03,1.6241965815e-02,5.3382597864e-02,6.9359987974e-02,-2.1847132593e-02,2.3835996166e-02,4.5170169324e-03,-5.7788777351e-01,3.2355102897e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.3645473719e-01,-1.9894838333e-02,3.5954662599e-03,5.7678557932e-03,1.6008639708e-02,5.7076528668e-02,6.6727541387e-02,-1.8566731364e-02,2.1339040250e-02,4.6690544114e-03,-5.8224111795e-01,3.1800389290e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-5.3408622742e-01,-2.1069213748e-02,6.4235329628e-02,-1.6202984750e-01,6.1076886952e-02,8.5712727159e-03,-1.8909599632e-02,2.0709440112e-02,3.2124556601e-02,1.1579195969e-02,-7.5322669744e-01,3.5867938399e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.4146676064e+00,-3.0843999702e-03,6.5689450130e-03,-4.9771093763e-03,2.6555561926e-03,-1.2122495100e-02,-2.2079486400e-02,9.6904570237e-03,3.7987518590e-03,1.1482213624e-02,7.4647164345e-01,1.7476966977e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.4151860476e+00,-2.2106058896e-03,1.6324778553e-03,-7.4965031818e-03,3.7244423293e-03,-1.1357609183e-02,-2.1100990474e-02,9.2968083918e-03,3.5890231375e-03,1.0792890564e-02,7.4337643385e-01,1.7674317956e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-5.3426265717e-01,-6.0226935148e-01,7.3694491386e-01,-9.9637049437e-01,7.8801435232e-01,7.7662259340e-01,9.5279014111e-01,-2.7130845189e-01,-8.6723804474e-01,-1.0306279659e+00,-7.9801619053e-01,1.8805468082e-01
