4-mp1 0.01 0.001132 0.001563 0.044484 0.080307 0.020838 0.021499
4-mp1 0.05 0.000193 0.000584 0.009638 0.036312 0.0040784 0.00423844
4-mp1 0.1 0.000136 0.000416 0.006642 0.025005 0.00468158 0.00471002
4-mp1 0.2 0.000074 0.000214 0.004598 0.013030 0.00393061 0.00394332
4-mp1 0.4 0.000077 0.000383 0.004993 0.083407 0.00322655 0.00324433
4-mp1 0.6 0.000060 0.000263 0.004294 0.048500 0.00340667 0.00341458
4-mp1 0.9 0.000040 0.000049 0.003639 0.005495 0.0034482 0.00345482
