4 0.01 0.000439 0.001113 0.016382 0.055562 0.000682504 0.000851764
4 0.05 0.000131 0.000524 0.005837 0.032736 0.00396263 0.00397257
4 0.1 0.000152 0.000451 0.005612 0.048470 0.00404826 0.00405698
4 0.2 0.000202 0.000410 0.004487 0.021609 0.00361673 0.00362722
4 0.4 0.000075 0.000414 0.004365 0.027411 0.00373752 0.00374781
4 0.6 0.000060 0.000204 0.004608 0.054430 0.00336822 0.00337556
4 0.9 0.000041 0.000050 0.003718 0.005702 0.00341517 0.00342449
