5.5 0.01 0.000978 0.001527 0.030648 0.059137 0.0655325 0.0656731
5.5 0.05 0.000220 0.000560 0.011389 0.025474 0.00269195 0.00277517
5.5 0.1 0.000530 0.000647 0.008757 0.021282 0.0109109 0.0109335
5.5 0.2 0.000143 0.000262 0.006968 0.015368 0.00863178 0.00865293
5.5 0.4 0.000084 0.000109 0.005491 0.008734 0.0043456 0.0043547
5.5 0.6 0.000081 0.000120 0.005245 0.009189 0.00440757 0.00442467
5.5 0.9 0.000055 0.000067 0.004213 0.006395 0.00284668 0.0028555
