4 0.01 0.007132 0.009185 0.227311 0.288699
4 0.05 0.006120 0.008024 0.202397 0.262155
4 0.1 0.005381 0.007034 0.189909 0.240331
4 0.2 0.005272 0.006834 0.185776 0.236046
4 0.4 0.005265 0.006745 0.180069 0.227435
4 0.6 0.005182 0.006649 0.179271 0.226163
4 0.9 0.006114 0.007656 0.175056 0.221383
