5 0.01 0.004945 0.006178 0.142191 0.182720
5 0.05 0.003172 0.004086 0.115454 0.148350
5 0.1 0.003008 0.003880 0.109945 0.139688
5 0.2 0.002855 0.003653 0.105729 0.133979
5 0.4 0.002728 0.003536 0.103434 0.131243
5 0.6 0.002656 0.003427 0.100817 0.127488
5 0.9 0.002922 0.003802 0.099379 0.126651
