Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  932011 |  4.41e-04 |     -- |  4.59e+00 |  6.17e+00 |     -- |  1.98e+01 |  2.91e+01
  936011 |  4.43e-04 |     -- |  4.99e+00 |  6.73e+00 |     -- |  1.94e+01 |  2.90e+01
  940011 |  4.52e-04 |     -- |  5.48e+00 |  7.33e+00 |     -- |  1.96e+01 |  2.92e+01
  944012 |  4.20e-04 |     -- |  4.97e+00 |  6.48e+00 |     -- |  1.92e+01 |  2.82e+01
  948012 |  4.12e-04 |     -- |  5.45e+00 |  7.18e+00 |     -- |  1.89e+01 |  2.78e+01
  952012 |  4.67e-04 |     -- |  4.74e+00 |  6.34e+00 |     -- |  1.98e+01 |  2.99e+01
  956012 |  4.24e-04 |     -- |  4.95e+00 |  6.61e+00 |     -- |  1.91e+01 |  2.84e+01
  960012 |  4.34e-04 |     -- |  4.72e+00 |  6.31e+00 |     -- |  1.95e+01 |  2.88e+01
  964012 |  4.66e-04 |     -- |  6.07e+00 |  7.80e+00 |     -- |  1.97e+01 |  2.95e+01
  968012 |  4.14e-04 |     -- |  4.80e+00 |  6.35e+00 |     -- |  1.89e+01 |  2.81e+01
  972012 |  4.38e-03 |     -- |  3.91e+00 |  5.54e+00 |     -- |  2.14e+01 |  9.34e+01
  976012 |  3.81e-04 |     -- |  3.99e+00 |  5.45e+00 |     -- |  1.80e+01 |  2.71e+01
  980012 |  3.70e-04 |     -- |  4.90e+00 |  6.38e+00 |     -- |  1.76e+01 |  2.64e+01
  984012 |  3.77e-04 |     -- |  4.18e+00 |  5.56e+00 |     -- |  1.79e+01 |  2.69e+01
  988012 |  3.86e-04 |     -- |  4.53e+00 |  6.01e+00 |     -- |  1.77e+01 |  2.71e+01
  992012 |  3.65e-04 |     -- |  4.33e+00 |  6.16e+00 |     -- |  1.78e+01 |  2.63e+01
  996012 |  3.88e-04 |     -- |  4.79e+00 |  6.37e+00 |     -- |  1.81e+01 |  2.71e+01
 1000012 |  4.06e-04 |     -- |  4.67e+00 |  6.09e+00 |     -- |  1.85e+01 |  2.78e+01
 1004012 |  3.86e-04 |     -- |  4.52e+00 |  6.14e+00 |     -- |  1.83e+01 |  2.71e+01
 1008012 |  4.08e-04 |     -- |  4.01e+00 |  5.48e+00 |     -- |  1.89e+01 |  2.80e+01
 1012012 |  4.20e-04 |     -- |  5.50e+00 |  7.42e+00 |     -- |  1.87e+01 |  2.80e+01
 1016012 |  4.35e-04 |     -- |  5.15e+00 |  6.81e+00 |     -- |  1.91e+01 |  2.87e+01
 1020012 |  4.08e-04 |     -- |  4.63e+00 |  6.45e+00 |     -- |  1.87e+01 |  2.78e+01
 1024012 |  4.29e-04 |     -- |  4.70e+00 |  6.25e+00 |     -- |  1.91e+01 |  2.86e+01
 1028012 |  4.48e-04 |     -- |  5.22e+00 |  6.96e+00 |     -- |  1.95e+01 |  2.91e+01
 1032012 |  4.16e-04 |     -- |  5.61e+00 |  7.34e+00 |     -- |  1.90e+01 |  2.79e+01
 1036012 |  4.03e-04 |     -- |  5.26e+00 |  6.76e+00 |     -- |  1.86e+01 |  2.76e+01
 1040012 |  4.27e-04 |     -- |  5.97e+00 |  7.77e+00 |     -- |  1.92e+01 |  2.82e+01
 1044012 |  4.34e-04 |     -- |  5.38e+00 |  7.13e+00 |     -- |  1.92e+01 |  2.86e+01
 1048012 |  4.83e-04 |     -- |  5.97e+00 |  7.64e+00 |     -- |  1.93e+01 |  3.01e+01
 1052012 |  3.86e-04 |     -- |  6.23e+00 |  8.07e+00 |     -- |  1.80e+01 |  2.66e+01
 1056012 |  3.64e-04 |     -- |  5.95e+00 |  7.57e+00 |     -- |  1.77e+01 |  2.59e+01
 1060012 |  3.80e-04 |     -- |  5.33e+00 |  7.08e+00 |     -- |  1.79e+01 |  2.66e+01
 1064013 |  4.08e-04 |     -- |  5.80e+00 |  7.62e+00 |     -- |  1.84e+01 |  2.75e+01
 1068013 |  3.75e-04 |     -- |  6.33e+00 |  8.18e+00 |     -- |  1.77e+01 |  2.62e+01
 1072013 |  3.77e-04 |     -- |  4.82e+00 |  6.43e+00 |     -- |  1.82e+01 |  2.67e+01
 1076013 |  3.74e-04 |     -- |  5.41e+00 |  7.03e+00 |     -- |  1.81e+01 |  2.64e+01
 1080013 |  3.99e-04 |     -- |  6.35e+00 |  8.35e+00 |     -- |  1.82e+01 |  2.70e+01
 1084013 |  4.23e-04 |     -- |  6.01e+00 |  7.72e+00 |     -- |  1.86e+01 |  2.81e+01
 1088013 |  4.07e-04 |     -- |  5.19e+00 |  6.87e+00 |     -- |  1.85e+01 |  2.77e+01
 1092014 |  4.19e-04 |     -- |  5.67e+00 |  7.24e+00 |     -- |  1.88e+01 |  2.80e+01
 1096014 |  3.85e-04 |     -- |  4.92e+00 |  6.51e+00 |     -- |  1.82e+01 |  2.70e+01
 1100014 |  3.95e-04 |     -- |  5.10e+00 |  6.71e+00 |     -- |  1.86e+01 |  2.73e+01
 1104014 |  3.98e-04 |     -- |  5.06e+00 |  6.74e+00 |     -- |  1.85e+01 |  2.74e+01
 1108014 |  3.99e-04 |     -- |  4.90e+00 |  6.43e+00 |     -- |  1.86e+01 |  2.75e+01
 1112014 |  3.82e-04 |     -- |  5.10e+00 |  6.59e+00 |     -- |  1.80e+01 |  2.69e+01
 1116014 |  4.09e-04 |     -- |  5.89e+00 |  7.67e+00 |     -- |  1.84e+01 |  2.76e+01
 1120014 |  3.92e-04 |     -- |  4.73e+00 |  6.21e+00 |     -- |  1.83e+01 |  2.73e+01
 1124014 |  4.15e-04 |     -- |  4.96e+00 |  6.50e+00 |     -- |  1.85e+01 |  2.81e+01
 1128014 |  3.76e-04 |     -- |  5.87e+00 |  7.64e+00 |     -- |  1.78e+01 |  2.63e+01
 1132014 |  3.91e-04 |     -- |  5.14e+00 |  6.85e+00 |     -- |  1.83e+01 |  2.71e+01
 1136014 |  3.75e-04 |     -- |  5.30e+00 |  6.85e+00 |     -- |  1.80e+01 |  2.65e+01
 1140014 |  4.17e-04 |     -- |  5.36e+00 |  7.12e+00 |     -- |  1.85e+01 |  2.80e+01
 1144014 |  3.77e-04 |     -- |  5.25e+00 |  6.85e+00 |     -- |  1.80e+01 |  2.66e+01
 1148014 |  3.62e-04 |     -- |  4.93e+00 |  6.39e+00 |     -- |  1.78e+01 |  2.61e+01
 1152014 |  3.57e-04 |     -- |  5.47e+00 |  7.28e+00 |     -- |  1.77e+01 |  2.57e+01
 1156014 |  3.81e-04 |     -- |  6.17e+00 |  8.12e+00 |     -- |  1.79e+01 |  2.64e+01
 1160014 |  3.56e-04 |     -- |  4.95e+00 |  6.53e+00 |     -- |  1.76e+01 |  2.59e+01
 1164014 |  3.42e-04 |     -- |  5.15e+00 |  6.70e+00 |     -- |  1.72e+01 |  2.53e+01
 1168014 |  3.69e-04 |     -- |  5.27e+00 |  6.98e+00 |     -- |  1.76e+01 |  2.63e+01
 1172014 |  3.69e-04 |     -- |  5.06e+00 |  6.68e+00 |     -- |  1.75e+01 |  2.63e+01
 1176014 |  3.45e-04 |     -- |  4.99e+00 |  6.74e+00 |     -- |  1.74e+01 |  2.54e+01
 1180014 |  3.56e-04 |     -- |  4.88e+00 |  6.40e+00 |     -- |  1.75e+01 |  2.59e+01
 1184014 |  3.76e-04 |     -- |  4.91e+00 |  6.29e+00 |     -- |  1.78e+01 |  2.67e+01
 1188014 |  4.13e-04 |     -- |  5.47e+00 |  7.14e+00 |     -- |  1.85e+01 |  2.78e+01
 1192014 |  3.51e-04 |     -- |  6.32e+00 |  8.55e+00 |     -- |  1.71e+01 |  2.51e+01
 1196014 |  3.65e-04 |     -- |  5.64e+00 |  7.39e+00 |     -- |  1.77e+01 |  2.60e+01
 1200014 |  3.51e-04 |     -- |  5.57e+00 |  7.40e+00 |     -- |  1.73e+01 |  2.54e+01
 1204014 |  3.69e-04 |     -- |  6.13e+00 |  7.86e+00 |     -- |  1.76e+01 |  2.60e+01
 1208014 |  3.93e-04 |     -- |  4.80e+00 |  6.66e+00 |     -- |  1.76e+01 |  2.72e+01
 1212014 |  2.84e-04 |     -- |  5.08e+00 |  6.57e+00 |     -- |  1.58e+01 |  2.29e+01
 1216014 |  2.87e-04 |     -- |  6.00e+00 |  7.65e+00 |     -- |  1.55e+01 |  2.27e+01
 1220014 |  3.03e-04 |     -- |  4.86e+00 |  6.52e+00 |     -- |  1.60e+01 |  2.37e+01
 1224014 |  2.95e-04 |     -- |  4.98e+00 |  6.54e+00 |     -- |  1.59e+01 |  2.34e+01
 1228014 |  3.15e-04 |     -- |  4.84e+00 |  6.37e+00 |     -- |  1.64e+01 |  2.43e+01
 1232014 |  3.31e-04 |     -- |  5.41e+00 |  7.06e+00 |     -- |  1.69e+01 |  2.47e+01
 1236014 |  3.23e-04 |     -- |  4.78e+00 |  6.42e+00 |     -- |  1.67e+01 |  2.46e+01
 1240014 |  3.35e-04 |     -- |  4.83e+00 |  6.28e+00 |     -- |  1.69e+01 |  2.51e+01
 1244014 |  3.26e-04 |     -- |  4.88e+00 |  6.45e+00 |     -- |  1.68e+01 |  2.47e+01
 1248014 |  3.51e-04 |     -- |  5.40e+00 |  7.03e+00 |     -- |  1.71e+01 |  2.55e+01
 1252014 |  3.26e-04 |     -- |  4.86e+00 |  6.41e+00 |     -- |  1.68e+01 |  2.47e+01
 1256014 |  3.56e-04 |     -- |  5.32e+00 |  6.95e+00 |     -- |  1.71e+01 |  2.57e+01
 1260014 |  3.25e-04 |     -- |  5.34e+00 |  7.11e+00 |     -- |  1.67e+01 |  2.45e+01
 1264014 |  3.25e-04 |     -- |  4.64e+00 |  6.07e+00 |     -- |  1.66e+01 |  2.48e+01
 1268014 |  3.10e-04 |     -- |  4.91e+00 |  6.40e+00 |     -- |  1.67e+01 |  2.41e+01
 1272014 |  3.23e-04 |     -- |  5.26e+00 |  6.84e+00 |     -- |  1.67e+01 |  2.45e+01
 1276014 |  3.41e-04 |     -- |  4.30e+00 |  5.79e+00 |     -- |  1.70e+01 |  2.55e+01
 1280014 |  3.49e-04 |     -- |  5.27e+00 |  6.84e+00 |     -- |  1.73e+01 |  2.55e+01
 1284014 |  3.38e-04 |     -- |  5.16e+00 |  7.07e+00 |     -- |  1.69e+01 |  2.50e+01
 1288015 |  3.42e-04 |     -- |  4.82e+00 |  6.40e+00 |     -- |  1.70e+01 |  2.54e+01
 1292015 |  1.68e+01 |     -- |  1.67e+01 |  5.60e+01 |     -- |  1.97e+02 |  5.79e+03
 1296015 |  6.74e-04 |     -- |  2.66e+00 |  4.09e+00 |     -- |  2.36e+01 |  3.65e+01
 1300015 |  2.94e-04 |     -- |  1.95e+00 |  3.48e+00 |     -- |  1.59e+01 |  2.40e+01
 1304015 |  2.38e-04 |     -- |  2.00e+00 |  3.53e+00 |     -- |  1.42e+01 |  2.15e+01
 1308015 |  1.97e-04 |     -- |  1.83e+00 |  3.34e+00 |     -- |  1.29e+01 |  1.96e+01
 1312015 |  1.94e-04 |     -- |  1.88e+00 |  3.44e+00 |     -- |  1.25e+01 |  1.94e+01
 1316015 |  1.82e-04 |     -- |  1.69e+00 |  3.24e+00 |     -- |  1.22e+01 |  1.88e+01
 1320015 |  1.71e-04 |     -- |  1.68e+00 |  3.25e+00 |     -- |  1.19e+01 |  1.82e+01
 1324015 |  1.71e-04 |     -- |  1.70e+00 |  3.28e+00 |     -- |  1.18e+01 |  1.82e+01
 1328015 |  1.58e-04 |     -- |  1.83e+00 |  3.33e+00 |     -- |  1.15e+01 |  1.75e+01
 1332015 |  1.56e-04 |     -- |  1.64e+00 |  3.26e+00 |     -- |  1.14e+01 |  1.73e+01
 1336015 |  1.64e-04 |     -- |  1.75e+00 |  3.30e+00 |     -- |  1.15e+01 |  1.78e+01
 1340015 |  1.49e-04 |     -- |  1.73e+00 |  3.27e+00 |     -- |  1.12e+01 |  1.70e+01
 1344015 |  1.59e-04 |     -- |  1.77e+00 |  3.32e+00 |     -- |  1.14e+01 |  1.75e+01
 1348015 |  1.39e-04 |     -- |  1.97e+00 |  3.53e+00 |     -- |  1.10e+01 |  1.63e+01
 1352015 |  1.49e-04 |     -- |  1.86e+00 |  3.38e+00 |     -- |  1.11e+01 |  1.70e+01
 1356015 |  1.54e-04 |     -- |  2.06e+00 |  3.54e+00 |     -- |  1.12e+01 |  1.72e+01
 1360015 |  1.46e-04 |     -- |  2.00e+00 |  3.50e+00 |     -- |  1.11e+01 |  1.67e+01
 1364015 |  1.56e-04 |     -- |  1.91e+00 |  3.43e+00 |     -- |  1.12e+01 |  1.73e+01
 1368015 |  1.44e-04 |     -- |  2.03e+00 |  3.51e+00 |     -- |  1.11e+01 |  1.66e+01
 1372015 |  1.51e-04 |     -- |  1.91e+00 |  3.40e+00 |     -- |  1.11e+01 |  1.71e+01
 1376015 |  1.53e-04 |     -- |  2.03e+00 |  3.62e+00 |     -- |  1.12e+01 |  1.71e+01
 1380015 |  1.62e-04 |     -- |  1.83e+00 |  3.31e+00 |     -- |  1.14e+01 |  1.77e+01
 1384015 |  1.44e-04 |     -- |  2.11e+00 |  3.63e+00 |     -- |  1.10e+01 |  1.66e+01
 1388015 |  1.45e-04 |     -- |  2.07e+00 |  3.52e+00 |     -- |  1.12e+01 |  1.67e+01
 1392015 |  1.43e-04 |     -- |  2.04e+00 |  3.50e+00 |     -- |  1.10e+01 |  1.65e+01
 1396015 |  1.55e-04 |     -- |  2.15e+00 |  3.60e+00 |     -- |  1.11e+01 |  1.72e+01
 1400015 |  1.36e-04 |     -- |  2.20e+00 |  3.59e+00 |     -- |  1.08e+01 |  1.61e+01
 1404015 |  1.44e-04 |     -- |  1.84e+00 |  3.43e+00 |     -- |  1.09e+01 |  1.66e+01
 1408015 |  1.38e-04 |     -- |  2.09e+00 |  3.62e+00 |     -- |  1.09e+01 |  1.62e+01
 1412015 |  1.51e-04 |     -- |  1.78e+00 |  3.35e+00 |     -- |  1.11e+01 |  1.71e+01
 1416015 |  1.35e-04 |     -- |  1.98e+00 |  3.47e+00 |     -- |  1.08e+01 |  1.61e+01
 1420015 |  1.41e-04 |     -- |  1.96e+00 |  3.50e+00 |     -- |  1.09e+01 |  1.64e+01
 1424015 |  1.43e-04 |     -- |  1.89e+00 |  3.42e+00 |     -- |  1.11e+01 |  1.65e+01
 1428015 |  1.40e-04 |     -- |  1.95e+00 |  3.43e+00 |     -- |  1.09e+01 |  1.64e+01
 1432015 |  1.56e-04 |     -- |  2.25e+00 |  3.83e+00 |     -- |  1.13e+01 |  1.73e+01
 1436015 |  1.49e-04 |     -- |  2.32e+00 |  3.72e+00 |     -- |  1.11e+01 |  1.69e+01
 1440015 |  1.47e-04 |     -- |  1.91e+00 |  3.44e+00 |     -- |  1.12e+01 |  1.68e+01
 1444015 |  1.45e-04 |     -- |  2.22e+00 |  3.67e+00 |     -- |  1.11e+01 |  1.66e+01
 1448015 |  1.44e-04 |     -- |  2.13e+00 |  3.67e+00 |     -- |  1.12e+01 |  1.66e+01
 1452015 |  1.43e-04 |     -- |  2.53e+00 |  3.92e+00 |     -- |  1.11e+01 |  1.65e+01
 1456015 |  1.76e-04 |     -- |  2.29e+00 |  3.75e+00 |     -- |  1.18e+01 |  1.84e+01
 1460015 |  1.46e-04 |     -- |  2.56e+00 |  3.97e+00 |     -- |  1.13e+01 |  1.66e+01
 1464015 |  1.51e-04 |     -- |  2.73e+00 |  4.11e+00 |     -- |  1.15e+01 |  1.69e+01
 1468015 |  1.76e-04 |     -- |  2.30e+00 |  3.80e+00 |     -- |  1.20e+01 |  1.84e+01
 1472016 |  1.61e-04 |     -- |  2.30e+00 |  3.78e+00 |     -- |  1.17e+01 |  1.75e+01
 1476016 |  1.66e-04 |     -- |  2.60e+00 |  4.00e+00 |     -- |  1.20e+01 |  1.78e+01
 1480016 |  1.60e-04 |     -- |  2.82e+00 |  4.26e+00 |     -- |  1.17e+01 |  1.73e+01
 1484016 |  1.56e-04 |     -- |  2.28e+00 |  3.74e+00 |     -- |  1.18e+01 |  1.72e+01
 1488016 |  1.93e-04 |     -- |  2.54e+00 |  3.92e+00 |     -- |  1.25e+01 |  1.93e+01
 1492016 |  1.71e-04 |     -- |  2.65e+00 |  4.08e+00 |     -- |  1.23e+01 |  1.81e+01
 1496016 |  1.99e-04 |     -- |  2.36e+00 |  3.83e+00 |     -- |  1.29e+01 |  1.96e+01
 1500016 |  1.85e-04 |     -- |  2.42e+00 |  3.83e+00 |     -- |  1.27e+01 |  1.88e+01
 1504017 |  1.86e-04 |     -- |  2.56e+00 |  3.98e+00 |     -- |  1.28e+01 |  1.89e+01
 1508017 |  2.01e-04 |     -- |  2.58e+00 |  4.05e+00 |     -- |  1.30e+01 |  1.96e+01
 1512017 |  1.94e-04 |     -- |  2.62e+00 |  4.14e+00 |     -- |  1.31e+01 |  1.92e+01
 1516017 |  2.12e-04 |     -- |  2.94e+00 |  4.40e+00 |     -- |  1.36e+01 |  2.01e+01
 1520017 |  2.34e-04 |     -- |  3.06e+00 |  4.49e+00 |     -- |  1.41e+01 |  2.12e+01
 1524017 |  2.24e-04 |     -- |  3.22e+00 |  4.74e+00 |     -- |  1.37e+01 |  2.06e+01
 1528018 |  2.31e-04 |     -- |  3.30e+00 |  4.68e+00 |     -- |  1.40e+01 |  2.10e+01
 1532018 |  2.35e-04 |     -- |  3.65e+00 |  5.15e+00 |     -- |  1.42e+01 |  2.11e+01
 1536018 |  4.88e-03 |     -- |  1.30e+01 |  3.40e+01 |     -- |  2.88e+01 |  9.27e+01
 1540018 |  2.85e-04 |     -- |  4.77e+00 |  6.34e+00 |     -- |  1.57e+01 |  2.30e+01
 1544018 |  3.04e-04 |     -- |  4.35e+00 |  5.84e+00 |     -- |  1.62e+01 |  2.39e+01
 1548018 |  2.76e-04 |     -- |  5.09e+00 |  6.76e+00 |     -- |  1.57e+01 |  2.25e+01
 1552018 |  2.70e-04 |     -- |  4.97e+00 |  6.71e+00 |     -- |  1.55e+01 |  2.23e+01
 1556018 |  3.09e-04 |     -- |  4.25e+00 |  5.84e+00 |     -- |  1.64e+01 |  2.41e+01
 1560018 |  3.16e-04 |     -- |  5.37e+00 |  7.23e+00 |     -- |  1.62e+01 |  2.41e+01
 1564018 |  2.94e-04 |     -- |  5.59e+00 |  7.24e+00 |     -- |  1.61e+01 |  2.31e+01
 1568018 |  2.92e-04 |     -- |  5.67e+00 |  7.49e+00 |     -- |  1.59e+01 |  2.30e+01
 1572018 |  3.37e-04 |     -- |  4.87e+00 |  6.57e+00 |     -- |  1.68e+01 |  2.51e+01
 1576018 |  2.96e-04 |     -- |  5.07e+00 |  6.89e+00 |     -- |  1.62e+01 |  2.33e+01
 1580018 |  1.27e-02 |     -- |  5.76e+00 |  7.70e+00 |     -- |  2.65e+01 |  1.59e+02
 1584018 |  7.32e-03 |     -- |  1.48e+01 |  2.58e+01 |     -- |  6.79e+01 |  1.18e+02
 1588018 |  5.02e-04 |     -- |  3.42e+00 |  4.89e+00 |     -- |  2.15e+01 |  3.13e+01
 1592018 |  3.65e-04 |     -- |  2.60e+00 |  4.02e+00 |     -- |  1.78e+01 |  2.67e+01
 1596018 |  3.17e-04 |     -- |  3.33e+00 |  4.69e+00 |     -- |  1.67e+01 |  2.48e+01
 1600018 |  2.85e-04 |     -- |  3.98e+00 |  5.41e+00 |     -- |  1.57e+01 |  2.33e+01
 1604018 |  2.81e-04 |     -- |  3.95e+00 |  5.40e+00 |     -- |  1.55e+01 |  2.31e+01
 1608018 |  4.10e-03 |     -- |  1.05e+01 |  1.67e+01 |     -- |  3.21e+01 |  8.89e+01
 1612018 |  1.70e-03 |     -- |  7.81e+00 |  1.19e+01 |     -- |  2.97e+01 |  5.71e+01
 1616018 |  3.73e-04 |     -- |  6.46e+00 |  8.31e+00 |     -- |  1.76e+01 |  2.60e+01
 1620018 |  7.28e-04 |     -- |  5.84e+00 |  7.60e+00 |     -- |  2.22e+01 |  3.74e+01
 1624018 |  3.37e-04 |     -- |  6.75e+00 |  8.69e+00 |     -- |  1.70e+01 |  2.45e+01
 1628018 |  3.18e-04 |     -- |  5.99e+00 |  8.37e+00 |     -- |  1.63e+01 |  2.38e+01
 1632019 |  3.30e-04 |     -- |  5.66e+00 |  7.66e+00 |     -- |  1.62e+01 |  2.45e+01
 1636019 |  2.87e-04 |     -- |  5.45e+00 |  7.41e+00 |     -- |  1.54e+01 |  2.28e+01
 1640019 |  2.85e-04 |     -- |  5.02e+00 |  6.81e+00 |     -- |  1.54e+01 |  2.29e+01
 1644019 |  2.64e-04 |     -- |  4.60e+00 |  6.38e+00 |     -- |  1.50e+01 |  2.21e+01
 1648019 |  2.66e-04 |     -- |  4.32e+00 |  6.00e+00 |     -- |  1.53e+01 |  2.23e+01
 1652019 |  2.71e-04 |     -- |  4.24e+00 |  5.95e+00 |     -- |  1.50e+01 |  2.25e+01
 1656020 |  2.51e-04 |     -- |  4.40e+00 |  6.02e+00 |     -- |  1.47e+01 |  2.16e+01
 1660020 |  2.60e-04 |     -- |  3.61e+00 |  5.10e+00 |     -- |  1.50e+01 |  2.22e+01
 1664020 |  2.36e-04 |     -- |  3.78e+00 |  5.35e+00 |     -- |  1.45e+01 |  2.11e+01
 1668020 |  2.43e-04 |     -- |  3.86e+00 |  5.45e+00 |     -- |  1.47e+01 |  2.14e+01
 1672020 |  2.62e-04 |     -- |  3.19e+00 |  4.66e+00 |     -- |  1.51e+01 |  2.24e+01
 1676020 |  2.39e-04 |     -- |  4.27e+00 |  5.77e+00 |     -- |  1.47e+01 |  2.11e+01
 1680020 |  2.54e-04 |     -- |  3.88e+00 |  5.52e+00 |     -- |  1.48e+01 |  2.18e+01
 1684020 |  2.47e-04 |     -- |  3.67e+00 |  5.17e+00 |     -- |  1.47e+01 |  2.16e+01
 1688020 |  2.51e-04 |     -- |  3.57e+00 |  5.07e+00 |     -- |  1.52e+01 |  2.18e+01
 1692020 |  2.45e-04 |     -- |  4.15e+00 |  5.70e+00 |     -- |  1.47e+01 |  2.14e+01
 1696020 |  2.46e-04 |     -- |  3.93e+00 |  5.45e+00 |     -- |  1.49e+01 |  2.15e+01
 1700020 |  2.45e-04 |     -- |  3.65e+00 |  5.30e+00 |     -- |  1.48e+01 |  2.15e+01
 1704020 |  2.48e-04 |     -- |  3.98e+00 |  5.47e+00 |     -- |  1.50e+01 |  2.16e+01
 1708020 |  2.58e-04 |     -- |  4.75e+00 |  6.25e+00 |     -- |  1.51e+01 |  2.18e+01
 1712020 |  2.53e-04 |     -- |  4.28e+00 |  5.96e+00 |     -- |  1.50e+01 |  2.17e+01
 1716020 |  3.31e-04 |     -- |  5.16e+00 |  6.75e+00 |     -- |  1.69e+01 |  2.48e+01
 1720020 |  2.71e-04 |     -- |  5.32e+00 |  6.92e+00 |     -- |  1.52e+01 |  2.22e+01
 1724020 |  2.82e-04 |     -- |  4.01e+00 |  5.54e+00 |     -- |  1.57e+01 |  2.31e+01
 1728020 |  2.85e-04 |     -- |  4.38e+00 |  5.97e+00 |     -- |  1.57e+01 |  2.31e+01
 1732020 |  2.69e-04 |     -- |  5.13e+00 |  6.80e+00 |     -- |  1.54e+01 |  2.22e+01
 1736020 |  6.89e-04 |     -- |  7.01e+00 |  1.21e+01 |     -- |  2.18e+01 |  3.51e+01
 1740020 |  5.30e-04 |     -- |  5.10e+00 |  1.01e+01 |     -- |  1.99e+01 |  3.10e+01
 1744020 |  3.72e-04 |     -- |  3.63e+00 |  4.94e+00 |     -- |  1.87e+01 |  2.68e+01
 1748020 |  2.89e-04 |     -- |  4.12e+00 |  5.69e+00 |     -- |  1.59e+01 |  2.34e+01
 1752020 |  2.39e-04 |     -- |  3.68e+00 |  5.19e+00 |     -- |  1.47e+01 |  2.12e+01
 1756020 |  2.33e-04 |     -- |  4.71e+00 |  6.35e+00 |     -- |  1.44e+01 |  2.06e+01
 1760020 |  2.57e-04 |     -- |  3.69e+00 |  5.16e+00 |     -- |  1.48e+01 |  2.21e+01
 1764020 |  2.43e-04 |     -- |  4.53e+00 |  6.06e+00 |     -- |  1.46e+01 |  2.12e+01
 1768020 |  2.59e-04 |     -- |  3.93e+00 |  5.30e+00 |     -- |  1.49e+01 |  2.21e+01
 1772020 |  2.27e-04 |     -- |  4.07e+00 |  5.53e+00 |     -- |  1.44e+01 |  2.06e+01
 1776020 |  2.56e-04 |     -- |  4.97e+00 |  6.68e+00 |     -- |  1.48e+01 |  2.16e+01
 1780020 |  2.75e-04 |     -- |  5.27e+00 |  7.08e+00 |     -- |  1.54e+01 |  2.24e+01
 1784020 |  2.82e-04 |     -- |  5.35e+00 |  7.07e+00 |     -- |  1.56e+01 |  2.27e+01
 1788020 |  2.86e-04 |     -- |  5.51e+00 |  7.32e+00 |     -- |  1.57e+01 |  2.28e+01
 1792020 |  2.93e-04 |     -- |  5.30e+00 |  6.97e+00 |     -- |  1.57e+01 |  2.32e+01
 1796020 |  2.61e-04 |     -- |  5.28e+00 |  6.94e+00 |     -- |  1.53e+01 |  2.18e+01
 1800020 |  2.65e-04 |     -- |  5.40e+00 |  7.04e+00 |     -- |  1.52e+01 |  2.19e+01
 1804020 |  2.51e-04 |     -- |  4.48e+00 |  6.12e+00 |     -- |  1.49e+01 |  2.16e+01
 1808020 |  3.38e-04 |     -- |  6.15e+00 |  7.91e+00 |     -- |  1.63e+01 |  2.48e+01
 1812020 |  3.58e-04 |     -- |  4.02e+00 |  5.51e+00 |     -- |  1.74e+01 |  2.62e+01
 1816020 |  2.96e-04 |     -- |  5.03e+00 |  6.65e+00 |     -- |  1.61e+01 |  2.34e+01
 1820020 |  2.77e-04 |     -- |  5.01e+00 |  6.80e+00 |     -- |  1.54e+01 |  2.25e+01
 1824021 |  2.90e-04 |     -- |  4.77e+00 |  6.40e+00 |     -- |  1.56e+01 |  2.32e+01
 1828021 |  7.37e-04 |     -- |  5.87e+00 |  7.35e+00 |     -- |  1.75e+01 |  3.77e+01
 1832021 |  3.86e-04 |     -- |  6.02e+00 |  7.90e+00 |     -- |  1.81e+01 |  2.66e+01
 1836021 |  3.32e-04 |     -- |  5.63e+00 |  7.43e+00 |     -- |  1.69e+01 |  2.47e+01
 1840021 |  2.81e-04 |     -- |  5.60e+00 |  7.64e+00 |     -- |  1.54e+01 |  2.25e+01
 1844021 |  2.71e-04 |     -- |  6.11e+00 |  8.12e+00 |     -- |  1.51e+01 |  2.18e+01
 1848021 |  2.69e-04 |     -- |  5.46e+00 |  7.32e+00 |     -- |  1.50e+01 |  2.20e+01
 1852021 |  2.67e-04 |     -- |  5.49e+00 |  7.33e+00 |     -- |  1.51e+01 |  2.19e+01
 1856021 |  3.32e-04 |     -- |  4.70e+00 |  6.27e+00 |     -- |  1.71e+01 |  2.50e+01
 1860021 |  2.99e-04 |     -- |  5.09e+00 |  6.67e+00 |     -- |  1.64e+01 |  2.35e+01
 1864021 |  2.63e-04 |     -- |  4.64e+00 |  6.19e+00 |     -- |  1.50e+01 |  2.21e+01
 1868021 |  2.70e-04 |     -- |  4.43e+00 |  6.08e+00 |     -- |  1.51e+01 |  2.24e+01
 1872021 |  2.74e-04 |     -- |  5.08e+00 |  6.85e+00 |     -- |  1.53e+01 |  2.24e+01
 1876021 |  2.38e-04 |     -- |  5.31e+00 |  7.18e+00 |     -- |  1.43e+01 |  2.06e+01
 1880021 |  2.42e-04 |     -- |  4.68e+00 |  6.30e+00 |     -- |  1.46e+01 |  2.11e+01
 1884021 |  2.54e-04 |     -- |  5.19e+00 |  7.11e+00 |     -- |  1.49e+01 |  2.14e+01
 1888021 |  2.64e-04 |     -- |  4.68e+00 |  6.26e+00 |     -- |  1.48e+01 |  2.21e+01
