Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  152190 |  1.35e-03 |     -- |  8.48e+00 |  1.07e+01 |     -- |  3.27e+01 |  5.09e+01
  156195 |  1.34e-03 |     -- |  9.11e+00 |  1.17e+01 |     -- |  3.26e+01 |  5.04e+01
  160200 |  1.27e-03 |     -- |  8.69e+00 |  1.08e+01 |     -- |  3.20e+01 |  4.92e+01
  164205 |  1.27e-03 |     -- |  8.78e+00 |  1.10e+01 |     -- |  3.16e+01 |  4.92e+01
  168210 |  1.25e-03 |     -- |  8.76e+00 |  1.12e+01 |     -- |  3.12e+01 |  4.88e+01
  172215 |  1.18e-03 |     -- |  8.20e+00 |  1.02e+01 |     -- |  3.10e+01 |  4.75e+01
  176220 |  1.19e-03 |     -- |  7.99e+00 |  9.91e+00 |     -- |  3.06e+01 |  4.78e+01
  180225 |  1.24e-03 |     -- |  8.20e+00 |  1.08e+01 |     -- |  3.13e+01 |  4.86e+01
  184230 |  1.25e-03 |     -- |  8.23e+00 |  1.06e+01 |     -- |  3.16e+01 |  4.88e+01
  188235 |  1.21e-03 |     -- |  7.64e+00 |  9.62e+00 |     -- |  3.14e+01 |  4.82e+01
  192240 |  1.18e-03 |     -- |  7.63e+00 |  9.64e+00 |     -- |  3.07e+01 |  4.76e+01
  196245 |  1.17e-03 |     -- |  6.90e+00 |  9.39e+00 |     -- |  3.08e+01 |  4.75e+01
  200250 |  1.16e-03 |     -- |  8.49e+00 |  1.07e+01 |     -- |  3.01e+01 |  4.69e+01
  204255 |  1.10e-03 |     -- |  1.01e+01 |  1.31e+01 |     -- |  2.91e+01 |  4.50e+01
  208260 |  1.17e-03 |     -- |  8.70e+00 |  1.12e+01 |     -- |  3.00e+01 |  4.70e+01
  212265 |  1.06e-03 |     -- |  8.12e+00 |  1.01e+01 |     -- |  2.87e+01 |  4.49e+01
  216270 |  1.13e-02 |     -- |  7.32e+00 |  9.70e+00 |     -- |  4.91e+01 |  1.50e+02
  220275 |  1.38e-03 |     -- |  7.92e+00 |  9.91e+00 |     -- |  3.36e+01 |  5.16e+01
  224280 |  1.21e-03 |     -- |  8.02e+00 |  1.06e+01 |     -- |  3.12e+01 |  4.81e+01
  228285 |  1.12e-03 |     -- |  7.45e+00 |  9.43e+00 |     -- |  2.96e+01 |  4.63e+01
  232290 |  1.10e-03 |     -- |  8.66e+00 |  1.13e+01 |     -- |  2.96e+01 |  4.55e+01
  236295 |  1.13e-03 |     -- |  8.72e+00 |  1.08e+01 |     -- |  2.98e+01 |  4.63e+01
  240300 |  1.04e-03 |     -- |  7.70e+00 |  9.79e+00 |     -- |  2.88e+01 |  4.46e+01
  244305 |  1.03e-03 |     -- |  8.41e+00 |  1.07e+01 |     -- |  2.87e+01 |  4.41e+01
  248310 |  1.04e-03 |     -- |  7.74e+00 |  9.88e+00 |     -- |  2.85e+01 |  4.44e+01
  252315 |  1.05e-03 |     -- |  8.41e+00 |  1.07e+01 |     -- |  2.89e+01 |  4.45e+01
  256320 |  1.03e-03 |     -- |  7.92e+00 |  9.96e+00 |     -- |  2.85e+01 |  4.43e+01
  260325 |  1.01e-03 |     -- |  6.59e+00 |  8.64e+00 |     -- |  2.85e+01 |  4.41e+01
  264330 |  1.06e-03 |     -- |  7.73e+00 |  1.00e+01 |     -- |  2.90e+01 |  4.49e+01
  268335 |  9.90e-04 |     -- |  8.02e+00 |  9.96e+00 |     -- |  2.77e+01 |  4.34e+01
  272340 |  1.00e-03 |     -- |  8.10e+00 |  1.02e+01 |     -- |  2.83e+01 |  4.36e+01
  276345 |  1.01e-03 |     -- |  7.55e+00 |  9.78e+00 |     -- |  2.82e+01 |  4.38e+01
  280350 |  1.06e-03 |     -- |  7.24e+00 |  9.40e+00 |     -- |  2.90e+01 |  4.51e+01
  284355 |  9.85e-04 |     -- |  8.94e+00 |  1.12e+01 |     -- |  2.79e+01 |  4.29e+01
  288360 |  1.05e-03 |     -- |  7.45e+00 |  9.53e+00 |     -- |  2.88e+01 |  4.48e+01
  292365 |  1.03e-03 |     -- |  8.05e+00 |  1.02e+01 |     -- |  2.84e+01 |  4.42e+01
  296370 |  9.98e-04 |     -- |  7.84e+00 |  9.60e+00 |     -- |  2.86e+01 |  4.36e+01
  300375 |  1.05e-03 |     -- |  7.96e+00 |  1.01e+01 |     -- |  2.92e+01 |  4.48e+01
  304380 |  1.05e-03 |     -- |  5.90e+00 |  7.69e+00 |     -- |  2.92e+01 |  4.53e+01
  308385 |  1.09e-03 |     -- |  5.27e+00 |  6.87e+00 |     -- |  3.01e+01 |  4.62e+01
  312390 |  1.07e-03 |     -- |  7.46e+00 |  9.63e+00 |     -- |  2.92e+01 |  4.52e+01
  316395 |  1.03e-03 |     -- |  8.18e+00 |  1.02e+01 |     -- |  2.85e+01 |  4.43e+01
  320400 |  9.78e-04 |     -- |  7.23e+00 |  9.07e+00 |     -- |  2.80e+01 |  4.33e+01
  324405 |  1.03e-03 |     -- |  7.14e+00 |  9.35e+00 |     -- |  2.86e+01 |  4.44e+01
  328410 |  1.00e-03 |     -- |  7.90e+00 |  1.02e+01 |     -- |  2.82e+01 |  4.36e+01
  332415 |  1.01e-03 |     -- |  7.18e+00 |  9.21e+00 |     -- |  2.82e+01 |  4.39e+01
  336420 |  9.68e-04 |     -- |  8.09e+00 |  9.99e+00 |     -- |  2.80e+01 |  4.29e+01
  340425 |  1.00e-03 |     -- |  7.43e+00 |  9.64e+00 |     -- |  2.81e+01 |  4.37e+01
  344430 |  9.58e-04 |     -- |  6.52e+00 |  8.32e+00 |     -- |  2.78e+01 |  4.30e+01
  348435 |  9.83e-04 |     -- |  8.25e+00 |  1.03e+01 |     -- |  2.77e+01 |  4.31e+01
  352440 |  9.74e-04 |     -- |  7.45e+00 |  9.51e+00 |     -- |  2.78e+01 |  4.31e+01
  356445 |  9.19e-04 |     -- |  6.69e+00 |  8.85e+00 |     -- |  2.66e+01 |  4.19e+01
  360450 |  9.26e-04 |     -- |  7.49e+00 |  9.40e+00 |     -- |  2.75e+01 |  4.20e+01
  364455 |  9.22e-04 |     -- |  6.52e+00 |  8.43e+00 |     -- |  2.69e+01 |  4.21e+01
  368460 |  9.27e-04 |     -- |  7.52e+00 |  9.72e+00 |     -- |  2.70e+01 |  4.19e+01
  372465 |  9.60e-04 |     -- |  7.74e+00 |  1.01e+01 |     -- |  2.74e+01 |  4.27e+01
  376470 |  9.22e-04 |     -- |  6.81e+00 |  8.62e+00 |     -- |  2.70e+01 |  4.21e+01
  380475 |  8.92e-04 |     -- |  7.75e+00 |  9.63e+00 |     -- |  2.63e+01 |  4.11e+01
  384480 |  8.62e-04 |     -- |  5.99e+00 |  7.69e+00 |     -- |  2.64e+01 |  4.08e+01
  388485 |  8.70e-04 |     -- |  6.52e+00 |  8.46e+00 |     -- |  2.67e+01 |  4.09e+01
  392490 |  8.91e-04 |     -- |  6.71e+00 |  8.71e+00 |     -- |  2.66e+01 |  4.13e+01
  396495 |  8.32e-04 |     -- |  7.24e+00 |  9.25e+00 |     -- |  2.59e+01 |  3.97e+01
  400500 |  9.08e-04 |     -- |  7.18e+00 |  9.24e+00 |     -- |  2.67e+01 |  4.16e+01
  404505 |  8.52e-04 |     -- |  6.66e+00 |  8.51e+00 |     -- |  2.61e+01 |  4.04e+01
  408510 |  8.21e-04 |     -- |  6.56e+00 |  8.46e+00 |     -- |  2.58e+01 |  3.96e+01
  412515 |  8.72e-04 |     -- |  6.71e+00 |  8.74e+00 |     -- |  2.63e+01 |  4.08e+01
  416520 |  8.64e-04 |     -- |  6.78e+00 |  9.22e+00 |     -- |  2.62e+01 |  4.05e+01
  420525 |  8.63e-04 |     -- |  7.11e+00 |  9.10e+00 |     -- |  2.63e+01 |  4.05e+01
  424530 |  8.59e-04 |     -- |  6.56e+00 |  8.48e+00 |     -- |  2.59e+01 |  4.06e+01
  428535 |  8.18e-04 |     -- |  7.51e+00 |  9.57e+00 |     -- |  2.55e+01 |  3.93e+01
  432540 |  8.13e-04 |     -- |  7.08e+00 |  9.02e+00 |     -- |  2.53e+01 |  3.93e+01
  436545 |  8.32e-04 |     -- |  7.29e+00 |  8.88e+00 |     -- |  2.58e+01 |  3.98e+01
  440550 |  7.93e-04 |     -- |  6.86e+00 |  9.13e+00 |     -- |  2.50e+01 |  3.88e+01
  444555 |  8.12e-04 |     -- |  6.14e+00 |  7.90e+00 |     -- |  2.57e+01 |  3.95e+01
  448560 |  7.91e-04 |     -- |  6.15e+00 |  7.86e+00 |     -- |  2.51e+01 |  3.90e+01
  452565 |  8.38e-04 |     -- |  7.76e+00 |  9.91e+00 |     -- |  2.57e+01 |  3.97e+01
  456570 |  8.17e-04 |     -- |  6.89e+00 |  8.84e+00 |     -- |  2.51e+01 |  3.94e+01
  460575 |  7.93e-04 |     -- |  6.14e+00 |  7.87e+00 |     -- |  2.53e+01 |  3.90e+01
  464580 |  7.85e-04 |     -- |  6.67e+00 |  8.50e+00 |     -- |  2.50e+01 |  3.87e+01
  468585 |  7.61e-04 |     -- |  6.28e+00 |  8.16e+00 |     -- |  2.47e+01 |  3.82e+01
  472590 |  7.89e-04 |     -- |  6.02e+00 |  7.87e+00 |     -- |  2.50e+01 |  3.89e+01
  476595 |  8.06e-04 |     -- |  7.02e+00 |  9.14e+00 |     -- |  2.52e+01 |  3.91e+01
  480600 |  7.82e-04 |     -- |  6.39e+00 |  8.33e+00 |     -- |  2.52e+01 |  3.87e+01
  484605 |  7.86e-04 |     -- |  6.44e+00 |  8.36e+00 |     -- |  2.47e+01 |  3.87e+01
  488610 |  7.91e-04 |     -- |  6.59e+00 |  8.43e+00 |     -- |  2.53e+01 |  3.89e+01
  492615 |  8.16e-04 |     -- |  6.05e+00 |  7.57e+00 |     -- |  2.54e+01 |  3.97e+01
  496620 |  7.79e-04 |     -- |  5.62e+00 |  7.24e+00 |     -- |  2.49e+01 |  3.88e+01
  500625 |  7.61e-04 |     -- |  7.06e+00 |  9.05e+00 |     -- |  2.47e+01 |  3.79e+01
  504630 |  8.07e-04 |     -- |  7.58e+00 |  9.60e+00 |     -- |  2.50e+01 |  3.90e+01
  508635 |  7.63e-04 |     -- |  6.48e+00 |  8.31e+00 |     -- |  2.47e+01 |  3.82e+01
  512640 |  7.64e-04 |     -- |  7.76e+00 |  9.87e+00 |     -- |  2.45e+01 |  3.78e+01
  516645 |  7.39e-04 |     -- |  5.68e+00 |  7.45e+00 |     -- |  2.42e+01 |  3.77e+01
  520650 |  8.02e-04 |     -- |  6.44e+00 |  8.31e+00 |     -- |  2.51e+01 |  3.92e+01
  524655 |  7.27e-04 |     -- |  6.59e+00 |  8.39e+00 |     -- |  2.40e+01 |  3.72e+01
  528660 |  7.43e-04 |     -- |  5.47e+00 |  7.20e+00 |     -- |  2.46e+01 |  3.79e+01
  532665 |  7.77e-04 |     -- |  5.51e+00 |  7.33e+00 |     -- |  2.52e+01 |  3.87e+01
  536670 |  7.78e-04 |     -- |  7.78e+00 |  9.77e+00 |     -- |  2.47e+01 |  3.82e+01
  540675 |  7.45e-04 |     -- |  6.58e+00 |  8.23e+00 |     -- |  2.41e+01 |  3.77e+01
  544680 |  7.34e-04 |     -- |  6.48e+00 |  8.46e+00 |     -- |  2.44e+01 |  3.74e+01
  548685 |  7.68e-04 |     -- |  6.44e+00 |  8.33e+00 |     -- |  2.51e+01 |  3.83e+01
  552690 |  7.50e-04 |     -- |  6.46e+00 |  8.47e+00 |     -- |  2.45e+01 |  3.78e+01
  556695 |  7.26e-04 |     -- |  6.38e+00 |  8.31e+00 |     -- |  2.45e+01 |  3.72e+01
  560700 |  7.02e-04 |     -- |  5.92e+00 |  7.56e+00 |     -- |  2.37e+01 |  3.67e+01
  564705 |  7.58e-04 |     -- |  7.01e+00 |  8.69e+00 |     -- |  2.42e+01 |  3.80e+01
  568710 |  7.41e-04 |     -- |  6.23e+00 |  7.98e+00 |     -- |  2.45e+01 |  3.77e+01
  572715 |  7.10e-04 |     -- |  6.59e+00 |  8.36e+00 |     -- |  2.39e+01 |  3.67e+01
  576720 |  6.84e-04 |     -- |  6.04e+00 |  7.69e+00 |     -- |  2.38e+01 |  3.62e+01
  580725 |  7.94e-04 |     -- |  5.88e+00 |  7.97e+00 |     -- |  2.49e+01 |  3.90e+01
  584730 |  7.21e-04 |     -- |  7.16e+00 |  9.15e+00 |     -- |  2.41e+01 |  3.69e+01
  588735 |  7.13e-04 |     -- |  5.62e+00 |  7.20e+00 |     -- |  2.39e+01 |  3.71e+01
  592740 |  7.26e-04 |     -- |  5.16e+00 |  6.96e+00 |     -- |  2.44e+01 |  3.75e+01
  596745 |  7.05e-04 |     -- |  6.03e+00 |  7.88e+00 |     -- |  2.37e+01 |  3.67e+01
  600750 |  7.18e-04 |     -- |  5.11e+00 |  6.79e+00 |     -- |  2.42e+01 |  3.73e+01
  604755 |  6.89e-04 |     -- |  7.10e+00 |  8.95e+00 |     -- |  2.32e+01 |  3.60e+01
  608760 |  6.85e-04 |     -- |  7.11e+00 |  9.18e+00 |     -- |  2.34e+01 |  3.59e+01
  612765 |  7.61e-04 |     -- |  6.61e+00 |  8.83e+00 |     -- |  2.41e+01 |  3.80e+01
  616770 |  6.75e-04 |     -- |  7.49e+00 |  9.86e+00 |     -- |  2.32e+01 |  3.54e+01
  620775 |  7.05e-04 |     -- |  6.40e+00 |  8.35e+00 |     -- |  2.37e+01 |  3.66e+01
  624780 |  7.56e-04 |     -- |  6.67e+00 |  8.55e+00 |     -- |  2.45e+01 |  3.79e+01
  628785 |  7.18e-04 |     -- |  6.60e+00 |  8.53e+00 |     -- |  2.39e+01 |  3.69e+01
  632790 |  7.41e-04 |     -- |  5.78e+00 |  7.83e+00 |     -- |  2.46e+01 |  3.77e+01
  636795 |  7.05e-04 |     -- |  6.53e+00 |  8.85e+00 |     -- |  2.35e+01 |  3.65e+01
  640800 |  6.86e-04 |     -- |  5.91e+00 |  7.64e+00 |     -- |  2.38e+01 |  3.62e+01
  644805 |  7.00e-04 |     -- |  6.07e+00 |  7.84e+00 |     -- |  2.33e+01 |  3.66e+01
  648810 |  6.69e-04 |     -- |  6.70e+00 |  8.65e+00 |     -- |  2.37e+01 |  3.56e+01
  652815 |  7.82e-04 |     -- |  6.34e+00 |  8.25e+00 |     -- |  2.50e+01 |  3.87e+01
  656820 |  6.47e-04 |     -- |  5.58e+00 |  7.23e+00 |     -- |  2.31e+01 |  3.52e+01
  660825 |  6.50e-04 |     -- |  6.61e+00 |  8.58e+00 |     -- |  2.30e+01 |  3.50e+01
  664830 |  6.34e-04 |     -- |  5.84e+00 |  7.49e+00 |     -- |  2.25e+01 |  3.48e+01
  668835 |  6.84e-04 |     -- |  5.39e+00 |  7.00e+00 |     -- |  2.37e+01 |  3.63e+01
  672840 |  6.81e-04 |     -- |  6.72e+00 |  8.63e+00 |     -- |  2.33e+01 |  3.59e+01
  676845 |  6.79e-04 |     -- |  6.73e+00 |  8.44e+00 |     -- |  2.34e+01 |  3.59e+01
  680850 |  6.92e-04 |     -- |  5.44e+00 |  7.12e+00 |     -- |  2.39e+01 |  3.65e+01
  684855 |  6.70e-04 |     -- |  6.85e+00 |  9.15e+00 |     -- |  2.33e+01 |  3.54e+01
  688860 |  6.62e-04 |     -- |  5.95e+00 |  7.59e+00 |     -- |  2.31e+01 |  3.56e+01
  692865 |  6.51e-04 |     -- |  6.72e+00 |  8.55e+00 |     -- |  2.28e+01 |  3.51e+01
  696870 |  6.33e-04 |     -- |  6.06e+00 |  7.86e+00 |     -- |  2.25e+01 |  3.47e+01
  700875 |  7.47e-04 |     -- |  6.76e+00 |  8.79e+00 |     -- |  2.42e+01 |  3.76e+01
  704880 |  6.71e-04 |     -- |  7.77e+00 |  9.79e+00 |     -- |  2.27e+01 |  3.53e+01
  708885 |  6.51e-04 |     -- |  6.41e+00 |  8.42e+00 |     -- |  2.31e+01 |  3.51e+01
  712890 |  6.17e-04 |     -- |  5.72e+00 |  7.34e+00 |     -- |  2.23e+01 |  3.44e+01
  716895 |  6.51e-04 |     -- |  5.49e+00 |  7.24e+00 |     -- |  2.29e+01 |  3.53e+01
  720900 |  6.89e-04 |     -- |  7.25e+00 |  9.41e+00 |     -- |  2.33e+01 |  3.59e+01
  724905 |  6.96e-04 |     -- |  6.87e+00 |  8.63e+00 |     -- |  2.32e+01 |  3.63e+01
  728910 |  6.09e-04 |     -- |  5.63e+00 |  7.43e+00 |     -- |  2.25e+01 |  3.41e+01
  732915 |  6.95e-04 |     -- |  6.65e+00 |  8.66e+00 |     -- |  2.33e+01 |  3.63e+01
  736920 |  6.58e-04 |     -- |  5.44e+00 |  7.14e+00 |     -- |  2.31e+01 |  3.56e+01
  740925 |  6.37e-04 |     -- |  6.06e+00 |  7.57e+00 |     -- |  2.28e+01 |  3.49e+01
  744930 |  6.44e-04 |     -- |  6.91e+00 |  9.02e+00 |     -- |  2.25e+01 |  3.48e+01
  748935 |  6.15e-04 |     -- |  6.70e+00 |  8.74e+00 |     -- |  2.20e+01 |  3.40e+01
  752940 |  5.92e-04 |     -- |  5.73e+00 |  7.30e+00 |     -- |  2.19e+01 |  3.36e+01
  756945 |  6.62e-04 |     -- |  6.00e+00 |  7.68e+00 |     -- |  2.28e+01 |  3.56e+01
  760950 |  6.37e-04 |     -- |  6.75e+00 |  8.86e+00 |     -- |  2.26e+01 |  3.46e+01
  764955 |  5.70e-04 |     -- |  5.88e+00 |  7.56e+00 |     -- |  2.18e+01 |  3.29e+01
  768960 |  6.27e-04 |     -- |  5.50e+00 |  7.22e+00 |     -- |  2.25e+01 |  3.47e+01
  772965 |  6.01e-04 |     -- |  6.64e+00 |  8.82e+00 |     -- |  2.21e+01 |  3.35e+01
  776970 |  6.47e-04 |     -- |  5.76e+00 |  7.56e+00 |     -- |  2.33e+01 |  3.52e+01
  780975 |  6.32e-04 |     -- |  5.79e+00 |  7.42e+00 |     -- |  2.26e+01 |  3.48e+01
  784980 |  6.09e-04 |     -- |  4.59e+00 |  6.26e+00 |     -- |  2.23e+01 |  3.43e+01
  788985 |  7.21e-04 |     -- |  6.26e+00 |  8.01e+00 |     -- |  2.36e+01 |  3.71e+01
  792990 |  6.19e-04 |     -- |  5.26e+00 |  6.78e+00 |     -- |  2.27e+01 |  3.45e+01
  796995 |  6.17e-04 |     -- |  5.57e+00 |  7.26e+00 |     -- |  2.22e+01 |  3.44e+01
  801000 |  6.39e-04 |     -- |  5.31e+00 |  6.79e+00 |     -- |  2.32e+01 |  3.51e+01
  805005 |  5.88e-04 |     -- |  5.38e+00 |  7.38e+00 |     -- |  2.16e+01 |  3.35e+01
  809010 |  5.78e-04 |     -- |  5.79e+00 |  7.69e+00 |     -- |  2.17e+01 |  3.31e+01
  813015 |  6.06e-04 |     -- |  5.99e+00 |  7.53e+00 |     -- |  2.21e+01 |  3.40e+01
  817020 |  5.74e-04 |     -- |  5.12e+00 |  6.79e+00 |     -- |  2.17e+01 |  3.32e+01
  821025 |  6.09e-04 |     -- |  6.83e+00 |  8.34e+00 |     -- |  2.18e+01 |  3.39e+01
  825030 |  6.03e-04 |     -- |  6.15e+00 |  7.91e+00 |     -- |  2.19e+01 |  3.38e+01
  829035 |  5.54e-04 |     -- |  5.61e+00 |  7.45e+00 |     -- |  2.12e+01 |  3.24e+01
  833040 |  5.95e-04 |     -- |  6.36e+00 |  8.00e+00 |     -- |  2.19e+01 |  3.36e+01
  837045 |  6.14e-04 |     -- |  5.37e+00 |  7.08e+00 |     -- |  2.22e+01 |  3.43e+01
  841050 |  5.77e-04 |     -- |  4.79e+00 |  6.39e+00 |     -- |  2.16e+01 |  3.34e+01
  845055 |  5.99e-04 |     -- |  5.98e+00 |  7.73e+00 |     -- |  2.17e+01 |  3.37e+01
  849060 |  5.70e-04 |     -- |  6.22e+00 |  7.99e+00 |     -- |  2.13e+01 |  3.28e+01
  853065 |  5.74e-04 |     -- |  6.53e+00 |  8.07e+00 |     -- |  2.16e+01 |  3.29e+01
  857070 |  5.75e-04 |     -- |  6.78e+00 |  8.64e+00 |     -- |  2.12e+01 |  3.28e+01
  861075 |  5.42e-04 |     -- |  6.41e+00 |  8.17e+00 |     -- |  2.10e+01 |  3.19e+01
  865080 |  5.67e-04 |     -- |  6.65e+00 |  8.29e+00 |     -- |  2.13e+01 |  3.26e+01
  869085 |  5.28e-04 |     -- |  5.95e+00 |  7.59e+00 |     -- |  2.09e+01 |  3.16e+01
  873090 |  5.50e-04 |     -- |  5.52e+00 |  7.10e+00 |     -- |  2.11e+01 |  3.24e+01
  877095 |  5.27e-04 |     -- |  5.89e+00 |  7.46e+00 |     -- |  2.05e+01 |  3.16e+01
  881100 |  5.40e-04 |     -- |  5.59e+00 |  7.41e+00 |     -- |  2.08e+01 |  3.20e+01
  885105 |  5.38e-04 |     -- |  4.80e+00 |  6.39e+00 |     -- |  2.09e+01 |  3.22e+01
  889110 |  6.04e-04 |     -- |  5.10e+00 |  6.78e+00 |     -- |  2.20e+01 |  3.41e+01
  893115 |  4.98e-04 |     -- |  4.70e+00 |  6.43e+00 |     -- |  2.00e+01 |  3.09e+01
  897120 |  4.96e-04 |     -- |  5.60e+00 |  7.18e+00 |     -- |  2.02e+01 |  3.07e+01
  901125 |  5.29e-04 |     -- |  5.27e+00 |  6.88e+00 |     -- |  2.04e+01 |  3.18e+01
  905130 |  4.93e-04 |     -- |  4.96e+00 |  6.45e+00 |     -- |  2.04e+01 |  3.07e+01
  909135 |  5.46e-04 |     -- |  6.70e+00 |  8.51e+00 |     -- |  2.07e+01 |  3.19e+01
  913140 |  5.34e-04 |     -- |  5.24e+00 |  6.90e+00 |     -- |  2.07e+01 |  3.20e+01
  917145 |  5.15e-04 |     -- |  6.22e+00 |  7.86e+00 |     -- |  2.04e+01 |  3.11e+01
  921150 |  5.98e-04 |     -- |  4.51e+00 |  6.32e+00 |     -- |  2.16e+01 |  3.40e+01
  925155 |  5.10e-04 |     -- |  5.47e+00 |  7.47e+00 |     -- |  1.99e+01 |  3.10e+01
  929160 |  6.00e-04 |     -- |  5.59e+00 |  7.64e+00 |     -- |  2.19e+01 |  3.38e+01
  933165 |  5.24e-04 |     -- |  5.60e+00 |  7.33e+00 |     -- |  2.08e+01 |  3.15e+01
  937170 |  5.32e-04 |     -- |  6.32e+00 |  8.28e+00 |     -- |  2.07e+01 |  3.15e+01
  941175 |  5.63e-04 |     -- |  6.35e+00 |  8.30e+00 |     -- |  2.13e+01 |  3.25e+01
  945180 |  5.43e-04 |     -- |  5.95e+00 |  7.69e+00 |     -- |  2.07e+01 |  3.21e+01
  949185 |  5.10e-04 |     -- |  5.30e+00 |  7.18e+00 |     -- |  2.01e+01 |  3.11e+01
  953190 |  5.04e-04 |     -- |  5.16e+00 |  6.61e+00 |     -- |  2.06e+01 |  3.11e+01
  957195 |  5.38e-04 |     -- |  5.66e+00 |  7.24e+00 |     -- |  2.05e+01 |  3.20e+01
  961200 |  5.14e-04 |     -- |  5.41e+00 |  7.20e+00 |     -- |  2.04e+01 |  3.12e+01
  965205 |  5.61e-04 |     -- |  6.17e+00 |  7.75e+00 |     -- |  2.09e+01 |  3.26e+01
  969210 |  5.32e-04 |     -- |  6.56e+00 |  8.31e+00 |     -- |  2.09e+01 |  3.16e+01
